"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2080,0,0,0,NA,2.021565378e-06,7.06580736e-07,6.47190246534e-06,NA,0,0,0,0,0,0,0,0,0,0,0,3.3764351e-07,0,0,0,0,0,3.5227398192127e-08,0,7.00006139857527e-08
"RCP_MFM_AF0","AA0102",2080,0,0,0,0,7.4221586475e-05,1.8850935576e-05,3.73105228392e-06,2.86912389606e-06,0,0,0,0,1.477870051e-06,0,0,0,0,0,0,1.81904618e-07,0,0,0,0,0,1.62888702084245e-06,0,9.96464177451781e-06
"RCP_MFM_AF0","AA0103",2080,0,0,0,0,5.53609476e-07,3.32313273e-06,1.1588630112e-07,2.99386841355e-05,0,0,0,0,2.8600655e-07,0,0,0,0,0,0,1.026345e-07,1.8550053e-07,0,0,0,0,4.50805389903587e-06,0,2.23906131934692e-05
"RCP_MFM_AF0","AA0104",2080,0,0,0,0,1.42047468e-07,7.970433637e-06,1.8089088e-09,1.4262880771e-05,0,0,0,0,0,0,0,0,0,0,0,4.0316544e-07,0,0,0,0,0,5.12010297808126e-06,0,3.33955771414774e-05
"RCP_MFM_AF0","AA0105",2080,0,0,0,0,8.834041625e-06,2.9191934507e-05,6.5551984902255e-05,4.68998651868e-05,0,0,0,0,4.299086536e-06,0,0,0,0,0,0,9.158876622e-06,1.010984744e-06,0,0,0,0,4.93080208430079e-05,0,0.000126422622456265
"RCP_MFM_AF0","AA0106",2080,0,0,0,0,1.50620412e-07,6.467359362e-06,1.063547143002e-06,5.9692033552053e-05,0,0,0,0,9.32871356e-07,0,0,0,0,0,0,2.66787102e-07,0,0,0,0,0,1.02816038482568e-05,0,5.23319721837869e-05
"RCP_MFM_AF0","AA0107",2080,0,0,0,0,1.319158448e-06,2.42037185e-06,1.4954067174399e-05,0,0,0,0,0,1.14203012e-08,0,0,0,0,0,0,2.2059913062e-06,0,0,0,0,0,3.89059349716254e-06,0,1.01311086206262e-05
"RCP_MFM_AF0","AA0108",2080,0,0,0,0,1.64509296e-07,1.230470667e-06,3.382223537e-07,3.109193447121e-06,0,0,0,0,2.41855962e-07,0,0,0,0,0,0,6.16200479999999e-08,1.56862572e-07,0,0,0,0,5.36724332300127e-07,0,4.663292764616e-06
"RCP_MFM_AF0","AA0109",2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2080,0,0,0,NA,9.9876e-08,3.096e-07,1.59070081965e-06,NA,0,0,0,0,0,0,0,0,0,0,0,7.1448e-08,0,0,0,0,0,6.26914037178675e-07,0,1.51219900869788e-06
"RCP_MFM_AF0","AA0111",2080,0,0,0,0,1.12837036e-06,3.69991846e-06,1.4069227393562e-05,1.39425334578e-05,0,0,0,0,1.15700896e-07,0,0,0,0,0,0,7.39909992e-07,0,0,0,0,0,6.63340173488506e-06,0,1.83287300448036e-05
"RCP_MFM_AF0","AA0112",2080,0,0,0,NA,4.86956205e-07,2.20161576e-06,1.6566535522503e-05,NA,0,0,0,0,1.1904e-08,0,0,0,0,0,0,4.2932928e-07,0,0,0,0,0,1.45260959092127e-06,0,3.72717025404542e-06
"RCP_MFM_AF0","AA0113",2080,0,0,0,0,0,9.01061711e-06,0.0001282210760205,1.264756656366e-05,0,0,0,0,0,0,0,0,0,0,0,0.000246626917859,0,0,0,0,0,3.4396173026986e-05,0,6.06266339926295e-05
"RCP_MFM_AF0","AA0114",2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0115",2080,0,0,0,0,3.5418230781e-06,1.5776758182e-05,1.908155345921e-05,3.04181443503e-06,0,0,0,0,3.2054095958e-06,0,0,0,0,0,0,4.9431879473e-06,4.050738288e-07,0,0,0,0,2.26945146962101e-05,0,7.25789289803814e-05
