"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2000,0,0,0,NA,6.33420602e-07,7.0656e-07,2.4788244e-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50320797293581e-07,0,1.20141169005534e-06
"RCP_MFM_AF0","AA0102",2000,0,0,0,0,1.9707528165e-05,1.8852391956e-05,1.05422054322e-05,2.86912389606e-06,0,0,0,0,1.035780991e-06,0,0,0,0,0,0,0,0,0,0,0,0,6.96882131471576e-07,0,8.6814275045738e-06
"RCP_MFM_AF0","AA0103",2000,0,0,0,0,6.76589316e-07,3.323387736e-06,1.38854459428e-06,2.99386841355e-05,0,0,0,0,2.0045077e-07,0,0,0,0,0,0,0,0,0,0,0,0,8.72395763916973e-07,0,8.82371600596272e-06
"RCP_MFM_AF0","AA0104",2000,0,0,0,0,4.9197895e-07,7.971045959e-06,2.86376762276e-06,1.4262880771e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23054557379568e-06,0,1.63444024062987e-05
"RCP_MFM_AF0","AA0105",2000,0,0,0,0,7.741511375e-06,2.9193626773e-05,7.18818080101e-05,4.68998651868e-05,0,0,0,0,2.572580474e-06,0,0,0,0,0,0,0,0,0,0,0,0,5.60448600898277e-06,0,3.15058440632755e-05
"RCP_MFM_AF0","AA0106",2000,0,0,0,0,5.25528422e-07,6.467856144e-06,3.531509666314e-06,5.9692033552053e-05,0,0,0,0,6.53812786e-07,0,0,0,0,0,0,0,0,0,0,0,0,3.48293370414179e-06,0,3.61004428545321e-05
"RCP_MFM_AF0","AA0107",2000,0,0,0,0,1.261257088e-06,2.42030165e-06,1.4631404946549e-05,0,0,0,0,0,3.06504e-11,0,0,0,0,0,0,0,0,0,0,0,0,5.18085794653286e-07,0,2.32834564234608e-06
"RCP_MFM_AF0","AA0108",2000,0,0,0,0,2.26423456e-07,1.230565149e-06,1.57800533254e-06,3.109193447121e-06,0,0,0,0,1.69507317e-07,0,0,0,0,0,0,0,0,0,0,0,0,8.88371800453661e-08,0,1.57179986685561e-06
"RCP_MFM_AF0","AA0109",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2000,0,0,0,NA,6.9774e-08,3.09591e-07,1.62748288665e-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42008000984032e-08,0,3.08897358917564e-07
"RCP_MFM_AF0","AA0111",2000,0,0,0,0,1.110997656e-06,3.699811234e-06,8.877294613033e-06,1.39425334578e-05,0,0,0,0,3.0988e-10,0,0,0,0,0,0,0,0,0,0,0,0,1.31720984592126e-06,0,6.28138907823762e-06
"RCP_MFM_AF0","AA0112",2000,0,0,0,NA,6.43278834e-07,2.201551948e-06,8.247940811487e-06,NA,0,0,0,0,3.2e-11,0,0,0,0,0,0,0,0,0,0,0,0,8.08076163788414e-07,0,3.57838671235782e-06
"RCP_MFM_AF0","AA0113",2000,0,0,0,0,0,9.01035575e-06,0.0002862653003805,1.264756656366e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05301417634114e-06,0,1.23292343215618e-05
"RCP_MFM_AF0","AA0114",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0115",2000,0,0,0,0,3.5817511389e-06,1.5778646454e-05,2.0377882933309e-05,3.04181443503e-06,0,0,0,0,2.186744941e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.50251621104388e-06,0,1.75789428093048e-05
"RCP_MFM_AF0","AA0116",2000,0,0,0,0,1.368302384e-06,6.68650248e-06,8.997027177247e-06,1.61522934766e-06,0,0,0,0,1.3541088e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.93095619389935e-06,0,1.0831099230779e-05
"RCP_MFM_AF0","AA0117",2000,0,0,0,0,7.833394062e-06,2.957294655e-06,0.000110226925722888,1.591909760424e-05,0,5.85471852e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70547727873479e-05,0,7.62861637913993e-06
"RCP_MFM_AF0","AA0118",2000,0,0,0,0,2.042624982e-06,1.162831258e-05,6.230839133383e-06,2.0689514636963e-05,0,0,0,0,1.589589324e-06,0,0,0,0,0,0,0,0,0,0,0,0,4.36917861502146e-06,0,3.31116261843414e-05
"RCP_MFM_AF0","AA0119",2000,0,0,0,0,1.22909178e-07,3.699238e-05,1.2308544e-05,3.9205419704e-06,0,0,0,0,2.21676e-09,0,0,0,0,0,0,0,0,0,0,0,0,2.57325200859549e-05,0,8.83859993920789e-05
"RCP_MFM_AF0","AA0120",2000,0,0,0,0,3.958732869e-06,1.1147451466e-05,4.833832750488e-05,1.35318100112e-05,0,0,0,0,5.70996e-11,0,0,0,0,0,0,0,0,0,0,0,0,2.14977442568515e-06,0,7.41880158301218e-06
"RCP_MFM_AF0","AA0121",2000,0,0,0,0,1.153667691e-06,1.20744259224e-05,9.5969647275898e-06,1.093534199106e-06,0,0,0,0,5.484166317e-07,0,0,0,0,0,0,0,0,0,0,0,0,4.59569488661363e-07,0,3.9137387967856e-06
