"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2020,0,0,0,NA,7.16358444e-07,7.06580736e-07,6.86881913718e-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04163396051175e-08,0,3.66271321097078e-08
"RCP_MFM_AF0","AA0102",2020,0,0,0,0,2.878056585e-05,1.8851570952e-05,1.290273593232e-05,2.86912389606e-06,0,0,0,0,1.046765055e-06,0,0,0,0,0,0,0,0,0,0,0,0,5.35090185822333e-07,0,6.00512528068885e-06
"RCP_MFM_AF0","AA0103",2020,0,0,0,0,6.86853984e-07,3.323238192e-06,1.3872203752e-06,2.99386841355e-05,0,0,0,0,2.025766e-07,0,0,0,0,0,0,0,0,0,0,0,0,1.00239798885566e-06,0,9.13358832725577e-06
"RCP_MFM_AF0","AA0104",2020,0,0,0,0,5.53181012e-07,7.970687259e-06,2.969492845108e-06,1.4262880771e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40795484394105e-06,0,1.68470297459551e-05
"RCP_MFM_AF0","AA0105",2020,0,0,0,0,8.787159375e-06,2.91925809655e-05,9.0771325135088e-05,4.68998651868e-05,0,0,0,0,2.727441458e-06,0,0,0,0,0,0,0,0,0,0,0,0,8.59022956246773e-06,0,4.113104587761e-05
"RCP_MFM_AF0","AA0106",2020,0,0,0,0,6.27100732e-07,6.4675651e-06,3.428771614714e-06,5.9692033552053e-05,0,0,0,0,6.60746404e-07,0,0,0,0,0,0,0,0,0,0,0,0,3.99591930704216e-06,0,3.73118947678115e-05
"RCP_MFM_AF0","AA0107",2020,0,0,0,0,1.510385544e-06,2.42037185e-06,1.7993001721707e-05,0,0,0,0,0,2.33662e-09,0,0,0,0,0,0,0,0,0,0,0,0,8.46124146782087e-07,0,3.89889650863532e-06
"RCP_MFM_AF0","AA0108",2020,0,0,0,0,2.34597104e-07,1.230509817e-06,1.57410108212e-06,3.109193447121e-06,0,0,0,0,1.71304824e-07,0,0,0,0,0,0,0,0,0,0,0,0,1.02056161673918e-07,0,1.62669071059188e-06
"RCP_MFM_AF0","AA0109",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2020,0,0,0,NA,6.2292e-08,3.096e-07,1.63602384135e-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85371511246662e-07,0,7.91244034355807e-07
"RCP_MFM_AF0","AA0111",2020,0,0,0,0,1.320747564e-06,3.69991846e-06,1.4579978615719e-05,1.39425334578e-05,0,0,0,0,2.3710578e-08,0,0,0,0,0,0,0,0,0,0,0,0,1.72822916978049e-06,0,8.4501400924923e-06
"RCP_MFM_AF0","AA0112",2020,0,0,0,NA,7.39133586e-07,2.20161576e-06,1.6647858292266e-05,NA,0,0,0,0,2.448e-09,0,0,0,0,0,0,0,0,0,0,0,0,4.30074680347201e-07,0,1.95272327438227e-06
"RCP_MFM_AF0","AA0113",2020,0,0,0,0,0,9.01061711e-06,0.0002862653003805,1.264756656366e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01705666450066e-05,0,3.17223231591745e-05
"RCP_MFM_AF0","AA0114",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0115",2020,0,0,0,0,3.9356640471e-06,1.57770781956e-05,2.4635879235957e-05,3.04181443503e-06,0,0,0,0,2.2272551469e-06,0,0,0,0,0,0,0,0,0,0,0,0,3.98323978184026e-06,0,2.38040864336201e-05
"RCP_MFM_AF0","AA0116",2020,0,0,0,0,1.425956392e-06,6.685967792e-06,9.392055040642e-06,1.61522934766e-06,0,0,0,0,1.37190053e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.90637991964829e-06,0,1.36348971105353e-05
"RCP_MFM_AF0","AA0117",2020,0,0,0,0,1.1498468823e-05,2.957294655e-06,0.000121662711128088,1.591909760424e-05,0,1.895515734e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91665161315678e-05,0,1.11942577502699e-05
"RCP_MFM_AF0","AA0118",2020,0,0,0,0,2.615890092e-06,1.1627789256e-05,6.232709208288e-06,2.0689514636963e-05,0,0,0,0,1.606446504e-06,0,0,0,0,0,0,0,0,0,0,0,0,5.00891853878405e-06,0,3.41969956032636e-05
"RCP_MFM_AF0","AA0119",2020,0,0,0,0,1.82522179e-07,3.6993452272e-05,1.2308544e-05,3.9205419704e-06,0,0,0,0,1.69270332e-07,0,0,0,0,0,0,0,0,0,0,0,0,6.45576225488962e-05,0,0.000227358154861197
"RCP_MFM_AF0","AA0120",2020,0,0,0,0,4.775836095e-06,1.1147774644e-05,5.710102699056e-05,1.35318100112e-05,0,0,0,0,4.3605e-09,0,0,0,0,0,0,0,0,0,0,0,0,3.31613673392201e-06,0,1.17337044403331e-05
"RCP_MFM_AF0","AA0121",2020,0,0,0,0,1.1976674094e-06,1.20740159288e-05,9.7349763993054e-06,1.093534199106e-06,0,0,0,0,6.102654264e-07,0,0,0,0,0,0,0,0,0,0,0,0,8.16661677411984e-07,0,5.85091143037242e-06
