"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem_EU","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_SFM_AF0","OC0112",0.06839733394,0,0,0,0,0.06839733394,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_SFM_AF0","OC0201",0.611339476386,0.42246360871,0,0.154467193,0.02061067029,0.009589204386,0,0,0,0,0,0,0,0,0,0,0.00185694063674602,0.000827195504441764,0.00152466385881222
"RCP_SFM_AF0","OC0202",0.52391715982,0.28657476757,0,0.063375677,0.08788625643,0.08604825882,0,0,0,0,0,0,0,0,0,0,2.07376244468607e-05,3.80802972127158e-07,1.10815725810121e-05
"RCP_SFM_AF0","OC0701",0.138645346,0.09444191168,0,0.018149405,0.02605402932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_SFM_AF0","OC0702",0.11630200481,0.05491903302,0,0.013495563,0.01886474598,0.02902219381,0,0,0,0,0,0,0,0,0,0,3.02048008247754e-07,5.54647807228686e-09,1.61405513679959e-07
"RCP_SFM_AF0","PA0101",29.7821086967411,1.79500797322,3.490065272,0.428759725,5.48418631278,1.81320823115,0,0.084306316,0,0.021009017,0,0,0,0,0,0,9.52151535857605,2.37429460719556,4.76975588381949
"RCP_SFM_AF0","PA0102",24.03983417361,2.35913348711,1.988626858,1.204711498,6.49721516889,0.22751023854,0,0.067942294,0,0.035206106,0,0,0,0,0.003049522,0,5.61816327068763,2.0067950977443,4.03148063263811
"RCP_SFM_AF0","PA0401",1.67207544298166,0.0732192376402002,0.21763293775,0.54534918139,0.3141044725218,0.008740602228,0,0.159235681553664,0.009736557098,0,0,0.3351146318,0,0,0,0,0.008942141,0,0
"RCP_SFM_AF0","PA0402",40.2118500790394,4.0802496931186,8.9327974038,8.19173066491,9.3889810393714,3.1229408018,0,4.55631546753938,0.4238420801,0,0,0.3624068494,0,0,0,0,1.152586079,0,0
"RCP_SFM_AF0","PA0404",22.6686522100966,2.0115135287694,5.54474655382,3.398241805936,5.2555257799746,0.33358550833,0,1.6984844583045,0.3305293426,3.85e-05,0,0.3710435259,0,0,0,0,0.790335522459792,0.967425453896994,1.96718223010528
"RCP_SFM_AF0","PA0405",11.0299172744983,0.7165393804084,2.18638269987,2.42666250884,2.7221148103816,0.44908026202,0,2.01871874447831,0.3538474887,0,0,0.0970508068,0,0,0,0,0.059520573,0,0
"RCP_SFM_AF0","PA0406",9.34539692671283,0.8354646074639,0.1174346548,1.45024781243,1.2103191093061,0.82577476,0,3.56960334471283,0,0,0,1.009653391,0,0,0,0,0.326899247,0,0
"RCP_SFM_AF0","PA0407",4.73735351812862,0.06075276229,0.64633296,0.357943563,2.84384524571,0.06373002207,0,0.029806868,0,0.005760586,0,0,0,0,0,0,0.114015003348674,0.0589407082989413,0.556225799411004
"RCP_SFM_AF0","PA0408",15.05557485252,1.59303836985,1.069999958,1.863957145,5.79976106915,0.14451694752,0,0.038174326,0,0,0,0,0,0,0,0,2.49920776055685,1.74481577138216,0.30210350506099
"RCP_SFM_AF0","PA0409",22.0122362701594,1.623283419338,1.7943785169,3.98762785848,10.089107537982,1.26000448424,0,1.96791138591944,0,0,0,0.2470587583,0,0,0,0,1.042864309,0,0
"RCP_SFM_AF0","PA0410",9.84999370401,0.88644237577,3.405930796,2.296402894,1.87009478123,0.09241277501,0,0.01121137,0,0,0,0,0,0,0,0,0.709573204,0.293368975547081,0.284556532452919
"RCP_SFM_AF0","PA0411",35.882239366253,1.68142961931,8.497349589,1.75505636,4.86419254069,0.677099662,0,0.058352048,0,0,0,0,0,0,0,0,13.1001014681702,1.7443690505621,3.50428902852067
"RCP_SFM_AF0","PA0412",74.5131235894013,1.42433884709,11.9110766048,15.09741128834,20.85982541157,1.7729844888,0,7.62255218926289,1.558497278,0.253811975,0,0.1651136962,0,0,0,0,6.79857637253041,2.09374849748651,4.9551869403215
"RCP_SFM_AF0","PA0413",11.9951713049,0.18588989789,2.226412162,0.737853237,1.21311696711,1.2248723549,0,0.583409993,0,0.362880093,0,0,0,0,0.019500794,0,1.13576706524662,2.57476654572693,1.73070219502645
"RCP_SFM_AF0","PA0414",9.90058984397358,0.15574993972,0.759227818,0.262881894,0.52879553628,0.19466933504,0,0.033881449,0,0.0586629855,0,0,0,0,0.0482460745,0,3.8102129386892,1.37191656210024,2.67634531114413
"RCP_SFM_AF0","PA0415",38.6400808285293,1.71021538618,12.62271923,0.275959181,3.75251406382,2.4892895704,0,0.076208396,0,1.892626105,0,0,0,0,0,0,9.02308517481664,2.25910797752873,4.53835574378394
"RCP_SFM_AF0","PA0416",2.96243348396,0.30419576426,0.582141681,0.523995632,0.83654642774,0.06958537696,0,0.028121137,0,0.000244394,0,0,0,0,0,0,0.228078655898104,0.273184624094793,0.116339791007103
"RCP_SFM_AF0","PA0417",13.8225970162738,0.40637252663,2.529851888,0.413424695,1.41738081337,0.97920203017,0,0.035600648,0,0.0161272,0,0,0,0,0,0,4.94536186733758,1.02338398384314,2.05589136392307
"RCP_SFM_AF0","PA0418",4.98701134270051,0.24588456150167,0.49811352589,0.719665940303,1.02092374591533,0.09003668897,0,0.425278136376618,0.02267752649,6.59e-05,0,0.2248910954,0,0,0,0,0.823599090555488,0.418813712793073,0.497061418505334
"RCP_SFM_AF0","PA0419",71.653485367045,5.85884480470141,15.814510870673,11.173657252441,20.8829135391746,0.7574622863,0,0.638938878987741,0.02813027144,0.060514509,0,0.06615959595,0,0,0,0,7.06728133364452,6.97487805339196,2.3301939713408
"RCP_SFM_AF0","PA0420",7.77932403708,0.81882424169,2.608098667,0.964933538,2.46342381431,0.05626232308,0,0.006995369,0,0,0,0,0,0,0,0,0.510775788,0.177673697642795,0.172336598357205
"RCP_SFM_AF0","PA0421",4.57257447602733,0.12147063103856,1.05321615284,0.802993823116,1.37869769199244,0.6473137262,0,0.178920469017332,0,0,0,0.002439532823,0,0,0,0,0.387522449,0,0
"RCP_SFM_AF0","PA0422",7.32890764252404,0.28717662242063,1.644085875759,0.412985801954,1.38891222386637,0.26136946464,0,0.0472864153249683,0.000596037299,0,0,0,0,0,0,0,0.443273111730624,1.51050834609609,1.33271374343336
"RCP_SFM_AF0","PA0423",2.49523658634,0.39942570372,0.000244356,0.159663637,0.61926915928,0.08664228034,0,0.026287319,0,0,0,0,0,0,0,0,0.642010543128874,0.275312189103864,0.286381398767262
"RCP_SFM_AF0","PA0424",41.281361220443,1.26574859698,22.88903311,0.299933367,4.65281656602,0.9777594065,0,0.027911061,0,1.011425024,0,0,0,0,0,0,7.64527160903146,0.83467380720889,1.6767886727027
"RCP_SFM_AF0","PA0426",53.4206617314199,3.90052465904,5.57199864,2.576208773,6.04991676196,1.6384810468,0,0.401824386,0,0.0669862385,0,0,0,0,0.0412965985,0,15.0846518918908,8.33820118855749,9.75057154717164
"RCP_SFM_AF0","PA0427",2.3752207757,0.26813047158,0.193942029,0.152462906,0.20721592042,0.2967561747,0,0.019937045,0,0,0,0,0,0,0,0,0.67567129094864,0.275023664409983,0.286081273641377
"RCP_SFM_AF0","PA0428",8.6092225748,1.34929874426,0.219082232,0.589518075,1.19603919174,0.4670706278,0,0.080285059,0,0,0,0,0,0,0,0,2.54394762649456,1.06066788770363,1.10331313080181
"RCP_SFM_AF0","PA0429",3.88139909310705,1.00519536906784,0.016531913683,0.317330628262,1.84668109628716,0,0,0.408276733307051,0,0,0,0.2436304465,0,0,0,0,0.043752906,0,0
"RCP_SFM_AF0","PA0430",23.6636363502826,1.14878517095,6.645629886,1.00118494,3.32182112405,0.621685941,0,0.030694285,0,0.000712849,0,0,0,0,0.000205743,0,8.15504848558102,0.909922598915098,1.82794532678643
"RCP_SFM_AF0","PA0431",30.3540112721865,1.4472693888653,7.165980884,5.10210651697,5.6526114492647,0.9430515783,0,5.40289039660497,0.883832997,0.009649512,0,0.6724141929,0,0,0,0,1.54529148647451,0.332876367103799,1.19603650270325
"RCP_SFM_AF0","PA0432",4.602292228255,0.310439678334701,1.062573333776,0.219261792644,1.2725517277693,0.373724390375,0,0.246177251,0.008483514756,0,0,0.9568375556,0,0,0,0,0.152242984,0,0
"RCP_SFM_AF0","PA0433",2.33862249941751,0.1331962576514,0.261594282161,0.346744895247,0.3030655276286,0.031398279852,0,0.533044774094653,0.007977563812,0,0,0.3958306395,0,0,0,0,0.30925573873716,0.00290334036939796,0.0136112003642946
"RCP_SFM_AF0","PA0434",7.71660436812106,0.26811360625,0.846273211,0.220076288,0.91915822175,0.5372500263,0,0.028302262,0,0.010380925,0,0,0,0,0,0,2.41464569056684,0.821692934179783,1.65071120307444
