"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.257300681641427,0,0
"RCP2.6_SFM","noAFM",0.256295331897745,0,0
"REF_MFM","noAFM",0.31329487885515,0,0
"REF_SFM","noAFM",0.313300056330772,0,0
"RCP2.6_MFM","AFMfree",0.256795748057588,0,0
"RCP2.6_SFM","AFMfree",0.256561360093921,0,0
"REF_MFM","AFMfree",0.318056010183137,0,0
"REF_SFM","AFMfree",0.31426126642584,0,0
"RCP2.6_MFM","AFM25",0.248154670174903,0,0
"RCP2.6_SFM","AFM25",0.253784311386376,0,0
"REF_MFM","AFM25",0.312649766168729,0,0
"REF_SFM","AFM25",0.310813978472179,0,0
"RCP2.6_MFM","AFM50",0.244381824750894,0,0
"RCP2.6_SFM","AFM50",0.256875924335851,0,0
"REF_MFM","AFM50",0.305677886951136,0,0
"REF_SFM","AFM50",0.304358741423316,0,0
"RCP2.6_MFM","AFM75",0.239434389417509,0,0
"RCP2.6_SFM","AFM75",0.261043170308646,0,0
"REF_MFM","AFM75",0.29924549231576,0,0
"REF_SFM","AFM75",0.303692830174161,0,0
"RCP2.6_MFM","AFM100",0.237320701891758,0,0
"RCP2.6_SFM","AFM100",0.262456366374373,0,0
"REF_MFM","AFM100",0.288123892379017,0,0
"REF_SFM","AFM100",0.30797720631299,0,0
