"Group","Scenario","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP2.6_MFM","noAFM",0.0109470910466889,0.0763046833512227,0.0728651415884086,0.020523688961945,1.84410053347666,1.57770841586865,3.66125739644059,0.883016588402772,0.0341176369516237,0.0125047103701218,0.00784103403102087,0,0.0450999884146651,0,0,0.000819629269757008,0.000601804841956076,1.63406687202332e-07,0.0105570477798963,0.0172483726608626,0.0124408906669646,2.27821246779259,0.0446146551920463,0.00419234970624584,0.55716307692156,0.267224928861501,0,0.267923772111817,0,2.37402299710546
"RCP2.6_SFM","noAFM",0.0109824956456231,0.0761411839120705,0.0723211359903291,0.0202044711864649,1.84494406277897,1.5776743275696,3.66184737600284,0.88293543623195,0.0345211436647507,0.0125545140115298,0.00778752445658644,0,0.0468008555656284,0,0,0.000825222558101644,0.000601592259658144,1.61486563342153e-07,0.0109649635182979,0.0170855369544891,0.0122542980957657,2.27811456738769,0.0426047454314878,0.00417215794700051,0.557117316245406,0.267125114967487,0,0.26773394130346,0,2.37087325306425
"REF_MFM","noAFM",0.0774106784565809,0.0826615279537452,0.0868029688626079,0.0228825936365981,3.44180374600136,1.62891036740221,7.45417277645444,0.906689633582452,0.0286552475948842,0.0152116297501419,0.00770938395940181,0,0.0521604802635479,0,0,0.00110309860463991,0.00057115715681649,1.76895583424873e-07,0.012292045454195,0.00227324685530556,0.00379595603580254,0.208749323752545,0.00430208295093877,0,0.312567350761925,0.306115875669985,0,0.155324812957911,0,1.44382264134929
"REF_SFM","noAFM",0.0773984453479191,0.0826568961116634,0.0867763813835093,0.0228787470312394,3.44237128384697,1.62887834449264,7.45410112720526,0.906832036091929,0.0286668214427273,0.0171705186897346,0.00769708812974666,0,0.0452767641456235,0,0,0.00110330031814444,0.000500954486266423,1.76674352541675e-07,0.0106298426123475,0.00227321112785602,0.00384898876361359,0.20874888410099,0.00482525272802406,0,0.312589248359906,0.307919261090733,0,0.155695230884556,0,1.44779950080436
"RCP2.6_MFM","AFMfree",0.0110144708471173,0.0784269847441767,0.0746440679656136,0.0213812242679664,1.84677776084986,1.57774800715176,3.66363606464356,0.883032846369718,0.0257523456463875,0.00975283998866653,0.00782369764164738,0.00100410194017759,0.0320453255959654,0,0,0.000549983076358107,0.000346731367814854,1.26672096725663e-06,0.00777855927082668,0.0189827055823546,0.0129324851858917,2.27803645582091,0.0352952515247305,0.00428241443892957,0.557173185481305,0.268375347017124,0,0.270229858821933,0,2.39346156547786
"RCP2.6_SFM","AFMfree",0.011021659823122,0.0784195101861715,0.0746373391404979,0.0213749393703037,1.84898798519518,1.5786217420623,3.6645575741293,0.883459639974464,0.0255668558958323,0.00986814200197799,0.00780954741007271,0.00100558582648929,0.0346732326246296,0,0,0.000553589987773891,0.000344532551066557,1.06000179016111e-06,0,0.0189766266781952,0.0129136777695826,2.27936138382492,0.0344678407605505,0.00428096800408967,0.557419583224538,0.270348027076954,0,0.272484064751399,0,2.42036124627691
"REF_MFM","AFMfree",0.0812194021120052,0.0873699670752728,0.0902672252350694,0.0236006064463285,3.44265154406698,1.62862645573179,7.45370855922435,0.90682504117453,0.0202745510639509,0.0128489573258086,0.0075103903048629,0.000798981203783334,0.03289190336476,0,0,0.000761659021191747,0.000382679962223443,1.7892132677931e-07,0.00805222432886161,0.00226618204482087,0.00398686675452488,0.208747028083008,0.00456498907828118,0,0.312583915619742,0.310836629171302,0,0.157402996546462,0,1.46202407723493
"REF_SFM","AFMfree",0.0801560289305198,0.0858934617177204,0.0894756125920625,0.0233070300929436,3.44238886502051,1.62841490919989,7.45318509212914,0.906728511153179,0.0195486614754989,0.0126755336420984,0.00802517163593016,0.000803691940410372,0.0350910420685348,0,0,0.000795327892575483,0.000381704496637022,3.74893528412294e-06,0.0106220549741145,0.00228065428103244,0.00397187693186197,0.208747784243024,0.00401770264217842,0,0.31257071597757,0.309168607006039,0,0.156576471769952,0,1.45526573179416
"RCP2.6_MFM","AFM25",0.0109038903275609,0.0763758250307526,0.072985945600684,0.0206440779262045,1.84651425154187,1.57770197637432,3.66308164148923,0.883050570902698,0.0236929461294382,0.0105321752163696,0.00779369041356639,0.00079967398701394,0.0327534330660348,0,0,0.00120070321134541,0.000436646488109899,1.44746388163783e-06,0.00790688135558061,0.0173089357234568,0.0122608162017467,2.27811850730953,0.0381663572542575,0.00418671815925156,0.557146491847601,0.268198717452372,0,0.269810183869427,0,2.39056025129003
"RCP2.6_SFM","AFM25",0.0112721657945378,0.077639445952782,0.0740521526436534,0.0210533204888136,1.84492144339493,1.57764081921221,3.66150080110931,0.883002495196136,0.0254566889673527,0.0133154595623527,0.00813745654755372,0.000842847174491063,0.039799992675041,0,0,0.000583161486517053,0.000526627056611344,3.68418612481227e-07,0.00950615842987872,0.0176374298605308,0.0127699892264271,2.27812080067768,0.0424674125137948,0.00433928482510433,0.55717289892339,0.267637896205915,0,0.268967071647731,0,2.38228291079141
"REF_MFM","AFM25",0.0803002004188634,0.0865891601675182,0.0892731260396799,0.0232008774985842,3.44209539729668,1.62860675883387,7.45351571154278,0.906740381778731,0.0176827163700672,0.013532176962206,0.00746778381134409,0.000692157741492149,0.0344464703596129,0,0,0.0012466101848363,0.000419469724987394,5.44778208906808e-07,0.00845766138168988,0.00225681980937436,0.00393976934876036,0.20874856792561,0.00487542421924303,0,0.312566739413846,0.310162600542874,0,0.157178428717149,0,1.45939989350241
"REF_SFM","AFM25",0.0797565915503785,0.0849490197300709,0.0888357068658217,0.0230522392442841,3.44145563980322,1.62867518473506,7.45308661510764,0.90670620860412,0.0185120840859963,0.0174821102956141,0.00793556934636264,0.000764917065803396,0.0388237758217303,0,0,0.000799844370486907,0.000498423099544969,9.40242311614766e-07,0.00950439228803544,0.00228759382222424,0.00391947214843884,0.208746903322301,0.00538647355209411,0,0.312566355508299,0.308973351174982,0,0.156783714204954,0,1.45489346979623
"RCP2.6_MFM","AFM50",0.0107663166562987,0.0761177297723546,0.072421327870763,0.0203775739067277,1.8448035409633,1.57768009184307,3.66186229425548,0.882997005637187,0.0209356841340552,0.0119121881249653,0.00776546195419935,0.000626631372907664,0.0333923285778027,0,0,0.0016700729580369,0.000524696919997104,2.80458966679472e-07,0.00803820411506299,0.017138938157478,0.0124073980257057,2.27823700366911,0.0427250785169748,0.00415440948340047,0.557138327086687,0.26787706907938,0,0.269526663065109,0,2.38895665104167
