"Group","Scenario","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"REF_MFM","AFM25",0.0426031741684528,0.0361261439264522,0.0314233984755397,0.0179945589558613,3.62679441797387,1.35966386286791,5.11983424329447,1.0762438703,0.0121301468199116,0.0161583029731077,0.0066574983750351,0.0012950249903731,0.0281642544836162,0,0,0.00552738799742545,0,0.0013420674219902,0.00281279890576529,0.122128510257695,0.00392635780338432,0,0,0,0.000611106829042351,0.342779755070347,0.00424439420002054,1.16603029235317
"REF_SFM","AFM25",0.0425389276489151,0.0361261439264522,0.0314189463177434,0.0179945589558613,3.62634119229344,1.35966386286791,5.11968237128711,1.0762438703,0.0130013010294341,0.0216389602141129,0.0067895066967765,0.00142496507251657,0.0333915583476366,0,0,0.00305523693923213,0,0.0013420674219902,0.00285227329065656,0.122128510257695,0.00439565487873083,0,0,0,0.000612342964175048,0.341302102380831,0.00425546925374927,1.16238181169185
"RCP2.6_MFM","AFM50",0.00713342101248842,0.0361281774876661,0.0283083876211304,0.0179945589558613,1.85054877528301,1.35964701674247,2.41086156078271,1.0762438703,0.0157230229698318,0.020652561364823,0.0065389450584184,0.00131258269076273,0.0507146945905153,0,0,0.0034776353719423,0,0.0094400344177884,0.00760734039963643,1.58814847939609,0.0343391338498219,0,0,0,6.41422058420696e-05,0.60127606399463,0.00594861360035836,1.87905013754405
"RCP2.6_SFM","AFM50",0.00697054688394803,0.0361281774876661,0.0282030877425694,0.0179945589558613,1.84441231559373,1.35964701674247,2.40853572355621,1.0762438703,0.015590458931164,0.0274840277593474,0.0072031874359818,0.00132159653624111,0.0949226242907576,0,0,0.000545647464056091,0,0.0094400344177884,0.00801218842965722,1.58814847939609,0.042543192826912,0,0,0,6.42106190010866e-05,0.592190151872185,0.00594486866501298,1.8551601159953
"REF_MFM","AFM50",0.0425599290013843,0.0361261439264522,0.0314171638714477,0.0179945589558613,3.62639045887761,1.35966386286791,5.11973185063489,1.0762438703,0.0116749311377265,0.018946903066715,0.0065542751664122,0.00100828811928252,0.0289768497108027,0,0,0.00610500695848647,0,0.0013420674219902,0.00285566623225848,0.122128510257695,0.00431508788836237,0,0,0,0.000609950815995078,0.342212281699664,0.00423781402852494,1.16504984144462
"REF_SFM","AFM50",0.0423824929299317,0.0361261439264522,0.0313486307238363,0.0179945589558613,3.62590150590485,1.35966386286791,5.1195175521877,1.0762438703,0.0116268065239498,0.0285829359044544,0.0072060787870315,0.00104171757730165,0.0689654499857904,0,0,0.00284079070789605,0,0.0013420674219902,0.00312397449903929,0.122128510257695,0.00481397735561694,0,0,0,0.000606076167594507,0.335077951137339,0.00421128566580749,1.14560684315496
"RCP2.6_MFM","AFM75",0.00701330346162153,0.0361281774876661,0.028258126919909,0.0179945589558613,1.84851597967487,1.35964701674247,2.4100178250909,1.0762438703,0.0144984713227199,0.0218911389755369,0.00646823568545059,0.000699499061307446,0.0649783897293999,0,0,0.00463785338683578,0,0.0094400344177884,0.00783583353047901,1.58814847939609,0.0370487750643405,0,0,0,6.38338761662396e-05,0.598624317183766,0.00592180490375058,1.87143599680829
"RCP2.6_SFM","AFM75",0.00686280266266235,0.0361281774876661,0.0281284837353523,0.0179945589558613,1.83809798580772,1.35964701674247,2.40439307364943,1.0762438703,0.0140726553492825,0.0334148005957888,0.0077946320080014,0.000687091855310591,0.107861736661387,0,0,0.00040487634801105,0,0.0094400344177884,0.00827648656280432,1.58814847939609,0.0511418313781957,0,0,0,6.29390847080966e-05,0.589402923973899,0.00582944214725476,1.84444926028778
"REF_MFM","AFM75",0.0424850429418021,0.0361261439264522,0.0313926143610915,0.0179945589558613,3.62643464185533,1.35966386286791,5.11970363403175,1.0762438703,0.0103979234934451,0.0198949455366165,0.0064814357275811,0.000555483626009118,0.039992353691177,0,0,0.00705495327050493,0,0.0013420674219902,0.00296258288997807,0.122128510257695,0.00431720846272463,0,0,0,0.000603962648178862,0.340300049025723,0.00419746067838431,1.16092993716853
"REF_SFM","AFM75",0.0421602193491656,0.0361261439264522,0.0313194499404907,0.0179945589558613,3.62356751714723,1.35966386286791,5.11899560157024,1.0762438703,0.00914800044269498,0.0395598009184242,0.0078117810419906,0.000669888411615841,0.0951562997994338,0,0,0.00288224262860388,0,0.0013420674219902,0.00334070398571975,0.122128510257695,0.00691711180215439,0,0,0,0.000600797585725696,0.330369602222413,0.0041766622107906,1.12933913766737
"RCP2.6_MFM","AFM100",0.00704271418134535,0.0361281774876661,0.0282382198469884,0.0179945589558613,1.84474845352255,1.35964701674247,2.40857163333956,1.0762438703,0.0129279201038238,0.0253670602350914,0.006434536055321,0,0.0738923468445439,0,0,0.00589741908039525,0,0.0094400344177884,0.00788606097726388,1.58814847939609,0.0421272331884103,0,0,0,6.36357075797197e-05,0.595695001323584,0.00590223754450511,1.86682865476335
"RCP2.6_SFM","AFM100",0.0067776070055516,0.0361281774876661,0.0280674815826317,0.0179945589558613,1.83489957763963,1.35964701674247,2.40218551536675,1.0762438703,0.0125178816035754,0.0380567132607443,0.0087574953231312,0,0.143823875196028,0,0,0.000170337247704665,0,0.0094400344177884,0.00854075295982836,1.58814847939609,0.0563211440607942,0,0,0,6.18205006678754e-05,0.5828042621999,0.00574837945182431,1.82342905421079
"REF_MFM","AFM100",0.0423772898259451,0.0361261439264522,0.0313759985168766,0.0179945589558613,3.62592094898158,1.35966386286791,5.11945467587468,1.0762438703,0.00905321643826922,0.0244442851935956,0.0064511633571331,0,0.0512585853614857,0,0,0.00805922727721125,0,0.0013420674219902,0.00308018613792438,0.122128510257695,0.00491270646991441,0,0,0,0.000601937232241602,0.337992927210348,0.00418191459939122,1.15487574510451
"REF_SFM","AFM100",0.0419840851569911,0.0361261439264522,0.0312955748590818,0.0179945589558613,3.61996427322443,1.35966386286791,5.11789146572795,1.0762438703,0.00809606260494535,0.0478844892622138,0.00877784810939789,0,0.134079821616804,0,0,0.0021804524242113,0,0.0013420674219902,0.0035020292352715,0.122128510257695,0.0103729603736347,0,0,0,0.000591302967137575,0.32407381404216,0.00411029874459972,1.10872559193682
