"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.051739183634359,0,0,"noAFM","2020"
"RCP2.6_SFM",0.0517168190527884,0,0,"noAFM","2020"
"REF_MFM",0.0515638932472439,0,0,"noAFM","2020"
"REF_SFM",0.0516152950446505,0,0,"noAFM","2020"
"RCP2.6_MFM",0.0517192645563915,0,0,"AFMfree","2020"
"RCP2.6_SFM",0.0519392456782656,0,0,"AFMfree","2020"
"REF_MFM",0.051767063165082,0,0,"AFMfree","2020"
"REF_SFM",0.0519221288730571,0,0,"AFMfree","2020"
"RCP2.6_MFM",0.051722987128449,0,0,"AFM25","2020"
"RCP2.6_SFM",0.051557435694724,0,0,"AFM25","2020"
"REF_MFM",0.0518382204697257,0,0,"AFM25","2020"
"REF_SFM",0.0514052729034474,0,0,"AFM25","2020"
"RCP2.6_MFM",0.0518289733952892,0,0,"AFM50","2020"
"RCP2.6_SFM",0.0510616553753085,0,0,"AFM50","2020"
"REF_MFM",0.0516766473753365,0,0,"AFM50","2020"
"REF_SFM",0.0508979203830747,0,0,"AFM50","2020"
"RCP2.6_MFM",0.0517659182056969,0,0,"AFM75","2020"
"RCP2.6_SFM",0.0501841527745994,0,0,"AFM75","2020"
"REF_MFM",0.0515892646294813,0,0,"AFM75","2020"
"REF_SFM",0.0501929473462922,0,0,"AFM75","2020"
"RCP2.6_MFM",0.0517035927490738,0,0,"AFM100","2020"
"RCP2.6_SFM",0.0493556910552583,0,0,"AFM100","2020"
"REF_MFM",0.05155611259685,0,0,"AFM100","2020"
"REF_SFM",0.0493693774356798,0,0,"AFM100","2020"
"RCP2.6_MFM",0.056784354867951,0,0,"noAFM","2030"
"RCP2.6_SFM",0.0567043089105977,0,0,"noAFM","2030"
"REF_MFM",0.0545053233225554,0,0,"noAFM","2030"
"REF_SFM",0.0545808243118322,0,0,"noAFM","2030"
"RCP2.6_MFM",0.056624307774342,0,0,"AFMfree","2030"
"RCP2.6_SFM",0.0552624539785336,0,0,"AFMfree","2030"
"REF_MFM",0.0542069900230654,0,0,"AFMfree","2030"
"REF_SFM",0.0539748554633185,0,0,"AFMfree","2030"
"RCP2.6_MFM",0.0566299534113994,0,0,"AFM25","2030"
"RCP2.6_SFM",0.0552925330265399,0,0,"AFM25","2030"
"REF_MFM",0.0538395156979954,0,0,"AFM25","2030"
"REF_SFM",0.053774991959911,0,0,"AFM25","2030"
"RCP2.6_MFM",0.0563238247900874,0,0,"AFM50","2030"
"RCP2.6_SFM",0.0560230265210058,0,0,"AFM50","2030"
"REF_MFM",0.0542904246769707,0,0,"AFM50","2030"
"REF_SFM",0.0534030505629006,0,0,"AFM50","2030"
"RCP2.6_MFM",0.0559941803428968,0,0,"AFM75","2030"
"RCP2.6_SFM",0.0596580157465402,0,0,"AFM75","2030"
"REF_MFM",0.0538853307940756,0,0,"AFM75","2030"
"REF_SFM",0.0566704664329353,0,0,"AFM75","2030"
"RCP2.6_MFM",0.0565768079957068,0,0,"AFM100","2030"
"RCP2.6_SFM",0.065582893986078,0,0,"AFM100","2030"
"REF_MFM",0.0542583703976966,0,0,"AFM100","2030"
"REF_SFM",0.0622284887454864,0,0,"AFM100","2030"
"RCP2.6_MFM",0.0720540746924495,0,0,"noAFM","2040"
"RCP2.6_SFM",0.0720751875760448,0,0,"noAFM","2040"
"REF_MFM",0.0635036939560602,0,0,"noAFM","2040"
"REF_SFM",0.0635763134460062,0,0,"noAFM","2040"
"RCP2.6_MFM",0.0672783138784829,0,0,"AFMfree","2040"
"RCP2.6_SFM",0.0655953127707255,0,0,"AFMfree","2040"
"REF_MFM",0.0563276857522975,0,0,"AFMfree","2040"
"REF_SFM",0.0560703251778236,0,0,"AFMfree","2040"
"RCP2.6_MFM",0.0663175602089109,0,0,"AFM25","2040"
"RCP2.6_SFM",0.0639357902004197,0,0,"AFM25","2040"
"REF_MFM",0.0567699203667025,0,0,"AFM25","2040"
"REF_SFM",0.0586075290319248,0,0,"AFM25","2040"
"RCP2.6_MFM",0.0641967463031708,0,0,"AFM50","2040"
"RCP2.6_SFM",0.0715009653037001,0,0,"AFM50","2040"
"REF_MFM",0.0574267865187259,0,0,"AFM50","2040"
"REF_SFM",0.0650635268632236,0,0,"AFM50","2040"
"RCP2.6_MFM",0.0655320104569393,0,0,"AFM75","2040"
"RCP2.6_SFM",0.0751941373367101,0,0,"AFM75","2040"
"REF_MFM",0.05870920363171,0,0,"AFM75","2040"
"REF_SFM",0.0687896849467204,0,0,"AFM75","2040"
"RCP2.6_MFM",0.0682308117755841,0,0,"AFM100","2040"
"RCP2.6_SFM",0.0840397697376135,0,0,"AFM100","2040"
"REF_MFM",0.061240161083068,0,0,"AFM100","2040"
"REF_SFM",0.0784975453972057,0,0,"AFM100","2040"
"RCP2.6_MFM",0.0868201160829525,0,0,"noAFM","2050"
"RCP2.6_SFM",0.0878443119581975,0,0,"noAFM","2050"
"REF_MFM",0.0748870699736113,0,0,"noAFM","2050"
"REF_SFM",0.074987439862088,0,0,"noAFM","2050"
"RCP2.6_MFM",0.0733799161760723,0,0,"AFMfree","2050"
"RCP2.6_SFM",0.0741274051007902,0,0,"AFMfree","2050"
"REF_MFM",0.0592978355677642,0,0,"AFMfree","2050"
"REF_SFM",0.0590798545352951,0,0,"AFMfree","2050"
"RCP2.6_MFM",0.0745121954107419,0,0,"AFM25","2050"
"RCP2.6_SFM",0.0729789270710182,0,0,"AFM25","2050"
"REF_MFM",0.0595307869330756,0,0,"AFM25","2050"
"REF_SFM",0.0626461316335398,0,0,"AFM25","2050"
"RCP2.6_MFM",0.0738507318157591,0,0,"AFM50","2050"
"RCP2.6_SFM",0.0872310676547199,0,0,"AFM50","2050"
"REF_MFM",0.0606385395139534,0,0,"AFM50","2050"
"REF_SFM",0.0769657417675298,0,0,"AFM50","2050"
"RCP2.6_MFM",0.0755662499399383,0,0,"AFM75","2050"
"RCP2.6_SFM",0.0981243510334861,0,0,"AFM75","2050"
"REF_MFM",0.0650535364123187,0,0,"AFM75","2050"
"REF_SFM",0.0813190664138729,0,0,"AFM75","2050"
"RCP2.6_MFM",0.0822955299364926,0,0,"AFM100","2050"
"RCP2.6_SFM",0.122417539105004,0,0,"AFM100","2050"
"REF_MFM",0.0686978555743523,0,0,"AFM100","2050"
"REF_SFM",0.0978218298406237,0,0,"AFM100","2050"
"RCP2.6_MFM",0.100919649987777,0,0,"noAFM","2060"
"RCP2.6_SFM",0.102309318294805,0,0,"noAFM","2060"
"REF_MFM",0.0825243153684917,0,0,"noAFM","2060"
"REF_SFM",0.0828499300082366,0,0,"noAFM","2060"
"RCP2.6_MFM",0.0822334042923453,0,0,"AFMfree","2060"
"RCP2.6_SFM",0.0811568608688405,0,0,"AFMfree","2060"
"REF_MFM",0.0624158710454011,0,0,"AFMfree","2060"
"REF_SFM",0.0622459487448508,0,0,"AFMfree","2060"
