"Group","PDFx100","lower95","upper95","Scenario","Year"
"REF_SFM",0.0142978634981659,0,0,"AFM100","2050"
"RCP2.6_MFM",0.0160165330790481,0,0,"noAFM","2060"
"RCP2.6_SFM",0.0164172257665777,0,0,"noAFM","2060"
"REF_MFM",0.0119387949901395,0,0,"noAFM","2060"
"REF_SFM",0.0120693452642329,0,0,"noAFM","2060"
"RCP2.6_MFM",0.0137595957470771,0,0,"AFMfree","2060"
"RCP2.6_SFM",0.0136180105878433,0,0,"AFMfree","2060"
"REF_MFM",0.00951752424915553,0,0,"AFMfree","2060"
"REF_SFM",0.00958991132745709,0,0,"AFMfree","2060"
"RCP2.6_MFM",0.0137455284798681,0,0,"AFM25","2060"
"RCP2.6_SFM",0.0149370187954005,0,0,"AFM25","2060"
"REF_MFM",0.00952343019171138,0,0,"AFM25","2060"
"REF_SFM",0.0104137993488628,0,0,"AFM25","2060"
"RCP2.6_MFM",0.0148279305824426,0,0,"AFM50","2060"
"RCP2.6_SFM",0.0197891516540316,0,0,"AFM50","2060"
"REF_MFM",0.00988838675613874,0,0,"AFM50","2060"
"REF_SFM",0.0134830242817235,0,0,"AFM50","2060"
"RCP2.6_MFM",0.01550450228143,0,0,"AFM75","2060"
"RCP2.6_SFM",0.0230295098458963,0,0,"AFM75","2060"
"REF_MFM",0.0111153030031329,0,0,"AFM75","2060"
"REF_SFM",0.0149404488282028,0,0,"AFM75","2060"
"RCP2.6_MFM",0.0175737401483715,0,0,"AFM100","2060"
"RCP2.6_SFM",0.026296735556293,0,0,"AFM100","2060"
"REF_MFM",0.0118692454346838,0,0,"AFM100","2060"
"REF_SFM",0.0194925971490771,0,0,"AFM100","2060"
"RCP2.6_MFM",0.0196579757222302,0,0,"noAFM","2070"
"RCP2.6_SFM",0.0200364084815577,0,0,"noAFM","2070"
"REF_MFM",0.0131684695977467,0,0,"noAFM","2070"
"REF_SFM",0.0133869635605361,0,0,"noAFM","2070"
"RCP2.6_MFM",0.0160807316421362,0,0,"AFMfree","2070"
"RCP2.6_SFM",0.0159433599957926,0,0,"AFMfree","2070"
"REF_MFM",0.0099563731813284,0,0,"AFMfree","2070"
"REF_SFM",0.0101663249353022,0,0,"AFMfree","2070"
"RCP2.6_MFM",0.0171998004767609,0,0,"AFM25","2070"
"RCP2.6_SFM",0.0198932726642878,0,0,"AFM25","2070"
"REF_MFM",0.0101622434964952,0,0,"AFM25","2070"
"REF_SFM",0.011236354151254,0,0,"AFM25","2070"
"RCP2.6_MFM",0.0187298369541704,0,0,"AFM50","2070"
"RCP2.6_SFM",0.0244320639099909,0,0,"AFM50","2070"
"REF_MFM",0.0106051375894673,0,0,"AFM50","2070"
"REF_SFM",0.0154682557277231,0,0,"AFM50","2070"
"RCP2.6_MFM",0.0207633399092469,0,0,"AFM75","2070"
"RCP2.6_SFM",0.0279450568762328,0,0,"AFM75","2070"
"REF_MFM",0.0123463577964067,0,0,"AFM75","2070"
"REF_SFM",0.0180171894879093,0,0,"AFM75","2070"
"RCP2.6_MFM",0.0218306228088481,0,0,"AFM100","2070"
"RCP2.6_SFM",0.0328860912106972,0,0,"AFM100","2070"
"REF_MFM",0.0136425289440385,0,0,"AFM100","2070"
"REF_SFM",0.0240614443282357,0,0,"AFM100","2070"
"RCP2.6_MFM",0.024002156218477,0,0,"noAFM","2080"
"RCP2.6_SFM",0.0241215907768488,0,0,"noAFM","2080"
"REF_MFM",0.0139905858534838,0,0,"noAFM","2080"
"REF_SFM",0.0142396700606006,0,0,"noAFM","2080"
"RCP2.6_MFM",0.0185720521533113,0,0,"AFMfree","2080"
"RCP2.6_SFM",0.0182528835212351,0,0,"AFMfree","2080"
"REF_MFM",0.0104443333927366,0,0,"AFMfree","2080"
"REF_SFM",0.0106303364073179,0,0,"AFMfree","2080"
"RCP2.6_MFM",0.0200935209742576,0,0,"AFM25","2080"
"RCP2.6_SFM",0.0228551126785472,0,0,"AFM25","2080"
"REF_MFM",0.010650661349997,0,0,"AFM25","2080"
"REF_SFM",0.0118045926297326,0,0,"AFM25","2080"
"RCP2.6_MFM",0.0214452502548948,0,0,"AFM50","2080"
"RCP2.6_SFM",0.0285185760392441,0,0,"AFM50","2080"
"REF_MFM",0.0110689550228334,0,0,"AFM50","2080"
"REF_SFM",0.0171526481852509,0,0,"AFM50","2080"
"RCP2.6_MFM",0.0240835976560266,0,0,"AFM75","2080"
"RCP2.6_SFM",0.0325888115953455,0,0,"AFM75","2080"
"REF_MFM",0.0130269644547524,0,0,"AFM75","2080"
"REF_SFM",0.0205522901392785,0,0,"AFM75","2080"
"RCP2.6_MFM",0.0255311588162923,0,0,"AFM100","2080"
"RCP2.6_SFM",0.0379299930902966,0,0,"AFM100","2080"
"REF_MFM",0.0146439353774853,0,0,"AFM100","2080"
"REF_SFM",0.027283449281177,0,0,"AFM100","2080"
"RCP2.6_MFM",0.026706900750067,0,0,"noAFM","2090"
"RCP2.6_SFM",0.0268025070216047,0,0,"noAFM","2090"
"REF_MFM",0.0142547902822206,0,0,"noAFM","2090"
"REF_SFM",0.014523894467246,0,0,"noAFM","2090"
"RCP2.6_MFM",0.0220626327878237,0,0,"AFMfree","2090"
"RCP2.6_SFM",0.0218084512333554,0,0,"AFMfree","2090"
"REF_MFM",0.0106760456251257,0,0,"AFMfree","2090"
"REF_SFM",0.0108612735998343,0,0,"AFMfree","2090"
"RCP2.6_MFM",0.0228830066841135,0,0,"AFM25","2090"
"RCP2.6_SFM",0.0259293501987207,0,0,"AFM25","2090"
"REF_MFM",0.0108502827193906,0,0,"AFM25","2090"
"REF_SFM",0.0121569015076923,0,0,"AFM25","2090"
"RCP2.6_MFM",0.0243486462364362,0,0,"AFM50","2090"
"RCP2.6_SFM",0.0332193378854122,0,0,"AFM50","2090"
"REF_MFM",0.0113204987374111,0,0,"AFM50","2090"
"REF_SFM",0.0177647796142305,0,0,"AFM50","2090"
"RCP2.6_MFM",0.0274675057761645,0,0,"AFM75","2090"
"RCP2.6_SFM",0.037276248179227,0,0,"AFM75","2090"
"REF_MFM",0.0132728388447051,0,0,"AFM75","2090"
