"Ecoregion","A_org","Area","Share"
"NT0308",1.487429702,0.016832404,0.0111898079017354
"NT0309",6.008559612,0.088464332,0.0145094283395519
"NT0310",9.572729128,0.104483327,0.0107968412893545
"NT0401",0,0.007140109,1
"NT0402",11.2540738,2.52478287,0.183236020989832
"NT0404",22.67459763,1.649586146,0.0678167111871438
"NT0702",10.40477576,0.292196509,0.0273158143867298
"NT0703",2.589244845,0.032327777,0.0123314443890313
"NT0704",186.0113344,1.545414831,0.00823971857763767
"NT0707",9.639722318,0.04553965,0.00470195335453625
"NT0708",24.9268391,0.575066377,0.0225499375926496
"NT0709",34.70021976,0.404184416,0.0115137808342672
"NT0710",33.83425375,0.631714494,0.0183286449267234
"NT0801",24.10467573,0.596385502,0.0241441246753961
"NT0802",29.21044136,1.051516095,0.0347471275301216
"NT0803",31.13074924,0.647156831,0.0203649928838636
"NT0805",50.34353241,2.060897957,0.0393267886430034
"NT0902",0.486565934,0.03352124,0.0644531180074824
"NT0903",0.033298859,0.001310715,0.0378714571869622
"NT0904",1.205988031,0.164600441,0.120094721619693
"NT0905",0.283057829,0.00304928,0.0106578267511696
"NT0906",0.473990623,0.015965953,0.0325864653768827
"NT0907",13.95780848,0.567051365,0.0390400576013269
"NT0908",2.543932484,0.078291975,0.0298570836418241
"NT0909",2.343218165,0.038957837,0.0163538869366882
"NT1001",10.04193079,15.09630622,0.600531620972254
"NT1002",14.26439599,6.214519346,0.303459399291302
"NT1003",10.53604949,0.761714824,0.0674217307804957
"NT1004",1.214941522,0.049279407,0.0389800594734498
"NT1005",0.305937362,0.003979932,0.0128419164630419
"NT1006",3.093797629,0.027331831,0.00875703214181958
"NT1007",0.138550613,0.00031622,0.002277145616189
"NT1008",9.199929871,3.117523487,0.25309805496241
"NT1010",8.114873548,2.764679546,0.254117014009031
"NT1201",12.28908575,2.996844129,0.196052458222846
"NT1301",0.401165096,0.02191537,0.0517995316758491
"NT1303",3.380501162,7.173631264,0.67969881127584
"NT1304",68.66052648,4.460932624,0.061007160943756
"NT1305",0.071990032,0.007482066,0.0941470804004696
"NT1306",0.205425483,0.017013467,0.0764860066099035
"NT1307",0.334472675,0.349165324,0.510745927685041
"NT1308",3.221294291,0.086724533,0.0262164569230396
"NT1309",7.019266726,0.124636477,0.0174465517600603
"NT1312",0.227003906,0.005778916,0.0248253541663826
"NT1313",1.632049158,0.041652287,0.0248863303096449
"NT1314",0.287353218,0.011690747,0.0390937399455629
"NT1315",12.64132577,6.312219956,0.333036364132177
"NT1316",0.968298831,0.020111505,0.0203473236443371
"NT1401",2.42708009,0.106448136,0.0420157687242597
"NT1402",0.76333522,0.206520448,0.212939362849607
"NT1403",1.98727404,0.127311396,0.0602063145960303
"NT1404",0.482161111,0.022166089,0.0439518015288487
"NT1405",0.854337318,0.032223442,0.0363465691849479
"NT1406",0.91574449,0.043560967,0.045408859797615
"NT1407",0.543857644,0.017555416,0.0312700527486838
"OC0105",0.832376817,0.132035561,0.136907783446139
"OC0106",0.543693741,0.182250737,0.251053272699458
"OC0112",0.068397334,0.21606,0.759551518541617
"OC0201",0.611316151,0.032944439,0.0511352696585088
"OC0202",0.52391337,0.156835853,0.230387120103992
"OC0701",0.138644078,0.050930241,0.268655803532123
"OC0702",0.116301311,0.025167867,0.177903535991423
"PA0101",29.78212372,0.244406745,0.00813969317183979
"PA0102",24.03955944,0.192580596,0.00794732102546025
"PA0401",1.614466529,0.046601492,0.0280551376649494
"PA0402",40.50454488,1.381581999,0.0329842385043404
"PA0404",22.35958985,0.299406862,0.013213597486487
"PA0405",11.71863269,0.55302018,0.0450648487093328
"PA0406",8.892573901,0.060791645,0.00678980933903221
"PA0407",4.738331942,0.754978264,0.137435942207557
"PA0408",15.05545554,0.988354151,0.0616034576597123
"PA0409",25.39569182,0.766748592,0.0293072274575851
"PA0410",9.847807226,0.244137451,0.0241913188006669
"PA0411",35.88232013,0.616636563,0.0168946353230492
"PA0412",75.13279444,1.06828978,0.0140193514427661
"PA0413",11.99521207,0.066006995,0.00547266363742146
"PA0414",9.901706953,0.048080815,0.00483234578677498
"PA0415",38.64058643,2.23600463,0.0547013479357395
"PA0416",2.962416102,0.15322271,0.0491785855953062
"PA0417",13.82266489,0.205950675,0.0146807554919265
"PA0418",5.128908822,0.077498691,0.01488525260585
"PA0419",71.65176323,0.959450754,0.0132135341272688
"PA0420",7.782893961,0.33517735,0.0412878055833082
"PA0421",5.102729692,0.352180432,0.064562096165528
"PA0422",7.328769739,0.10426936,0.0140278234260907
"PA0423",2.495107987,0.011828285,0.00471822324807784
"PA0424",41.2822378,1.469442127,0.0343715645679684
"PA0426",53.42071817,0.367381503,0.00683016327465487
"PA0427",2.37527367,0.016554561,0.0069213001107018
"PA0428",8.609283502,0.030291797,0.00350616736953565
"PA0429",4.441337779,0.204181141,0.0439522784249041
"PA0430",23.66387352,0.275225563,0.0114969056289778
"PA0431",30.93084445,0.43492709,0.0138662965597817
"PA0432",4.517062387,0.160485595,0.0343097699088445
"PA0433",2.548814223,0.016068844,0.00626494213585917
"PA0434",7.716623613,0.080581965,0.0103347236639962
"PA0435",3.394781098,0.054256362,0.0157308706064329
"PA0436",86.23484052,1.812459071,0.0205850614319722
"PA0437",9.807322517,0.318958132,0.031498053733233
"PA0438",0.753982145,0.041837015,0.0525710074635549
"PA0439",1.389563081,0.011159239,0.00796677459955089
"PA0440",15.74974226,0.15858537,0.00996870153094779
"PA0441",4.486107813,0.099509983,0.0217004529001091
"PA0442",1.146234535,4.308630932,0.789869330062435
"PA0443",21.05677707,0.261981229,0.012288765852385
"PA0444",23.12844029,0.211432445,0.00905885166558514
"PA0445",53.19562799,0.879376741,0.0162621666955837
"PA0446",30.10537447,9.549001872,0.240805750912445
"PA0501",15.41857892,0.31117092,0.019782318419884
"PA0502",5.866336558,3.939412649,0.401745197214282
"PA0503",3.53840003,0.072388726,0.0200478983656168
"PA0504",12.81433313,0.099139883,0.00767724398387605
"PA0505",25.04711181,0.071601552,0.00285052625777879
"PA0506",0.412745496,0.196861359,0.322931668804807
"PA0507",4.285228151,2.109423902,0.329873132191826
"PA0508",0.959879717,0.690356255,0.418337902405148
"PA0509",7.929408258,0.297662753,0.036180890210138
"PA0510",4.494291228,0.016391959,0.00363403021680671
"PA0511",1.206036813,0.01072994,0.00881840334110444
"PA0512",0.27704557,0.005377209,0.0190395725834848
"PA0513",2.193968635,0.198063256,0.0828012606124573
"PA0514",3.555328743,0.285260972,0.0742753048798393
"PA0515",10.08138471,0.065229079,0.00642865495390346
"PA0516",7.008753594,0.401966279,0.0542411919339324
"PA0517",0.270097221,0.011734203,0.0416355381293464
"PA0518",5.521548675,0.103541964,0.0184071636609943
"PA0519",35.91403343,1.480892042,0.0396014171256696
"PA0520",1.152092673,0.321003173,0.217910581902489
"PA0521",0.927935161,0.321499456,0.257315950451211
"PA0601",376.3098203,12.72039411,0.0326977022319247
"PA0602",6.64765733,1.414137772,0.175412269117231
"PA0603",12.19029614,0.892776794,0.068239074910289
"PA0604",1.387765677,0.119211042,0.0791060940072824
"PA0605",98.21512377,12.45425424,0.112535684793265
"PA0606",39.1400823,1.205448774,0.0298781238444729
"PA0607",6.911261815,0.287912072,0.0399923764197307
"PA0608",204.6995214,7.564211393,0.0356359105414236
"PA0609",20.85026031,0.284418374,0.013457425979952
"PA0610",17.44583969,0.160549503,0.00911882051680601
"PA0611",128.184597,5.962419455,0.044446903200416
"PA0801",8.048383738,3.087559212,0.277260688732246
"PA0802",4.126316066,0.95832398,0.188474301293736
"PA0803",2.258429566,0.076884155,0.0329224096568394
"PA0804",14.87974836,0.219748033,0.0145533352424835
"PA0805",15.8993966,0.264444612,0.0163602579691068
"PA0806",2.197583271,1.564463712,0.415854379030758
"PA0808",4.295816972,1.49173462,0.257748824574107
"PA0809",40.52596004,0.905637544,0.0218586199135545
"PA0810",74.15173426,4.960943293,0.0627073112229897
"PA0811",5.766148224,0.879613306,0.132357037192696
"PA0812",8.404724983,4.931674446,0.369790547460364
"PA0813",82.75943509,4.548281847,0.0520948434636308
"PA0814",91.22228664,6.695830714,0.0683819388580848
"PA0815",2.284615795,0.20685266,0.0830243945432574
"PA0816",9.774336123,1.05957733,0.0978019009102011
"PA0817",17.36761273,0.42024109,0.02362517110004
"PA0818",4.343229895,1.676142175,0.278457977926591
"PA0901",12.41661947,0.164291539,0.0130587950969903
"PA0902",0.932014702,0.051670731,0.052527697642545
"PA0903",2.255834105,0.024997143,0.0109596635094856
"PA0904",2.045963789,3.004037215,0.594858736190461
"PA0905",1.108889066,4.297491067,0.794892508717348
"PA0906",2.380229531,1.148921385,0.325551786349281
"PA0907",3.051492498,0.102120294,0.0323820014489591
"PA0908",0.491923402,0.01157822,0.022995397619593
"PA1001",4.877543718,1.71013558,0.259596058435812
"PA1002",5.900409023,1.764170561,0.230171862874612
"PA1003",9.61282768,1.062127332,0.0994971248877428
"PA1004",0.017731576,0.001292941,0.0679618305158549
"PA1005",0.297677792,0.135600511,0.312964000415225
"PA1006",4.984026093,3.663894653,0.423673477199094
"PA1007",2.401020783,0.509357438,0.175014173183644
"PA1008",1.293208967,2.474277273,0.656744873207553
"PA1009",2.079210126,9.96937937,0.827431241915058
"PA1010",0.505216947,0.132753914,0.208087738979038
"PA1011",0.012701566,0.053028471,0.80676161797992
"PA1012",2.974678789,1.0459809,0.260151562406952
"PA1013",16.36857832,1.194408913,0.0680071617176697
"PA1014",0.462907737,0.368277035,0.443074810085669
"PA1015",0.803093892,0.993937778,0.553099755887997
"PA1016",7.432674483,0.60907957,0.0757396416236805
"PA1017",26.2329733,1.127175441,0.0411977088162132
"PA1018",0.946209886,0.490368458,0.341344737687345
"PA1019",6.437361544,3.386447615,0.344718383693105
"PA1020",7.8417283,0.415037695,0.0502663749040886
"PA1021",4.088753755,0.448979254,0.0989435149907472
"PA1022",5.042229377,0.582573728,0.103572288153898
"PA1101",0.214286589,4.735800214,0.956710539122237
"PA1102",42.61440891,3.324197747,0.0723617451399882
"PA1103",46.29774109,8.78324024,0.159460489408822
"PA1104",22.44402248,7.047104491,0.238956771571658
"PA1105",10.56369354,0.934767045,0.0812949731914048
"PA1106",4.538184545,0.400124949,0.0810246805078029
"PA1107",17.36214439,2.664076518,0.133029418293082
"PA1108",20.28628794,2.912930802,0.125561590430906
"PA1109",2.021203237,1.383173035,0.406292643494256
"PA1110",19.8081213,4.939266803,0.199587398170768
"PA1111",78.93639832,12.16836484,0.133564529646268
"PA1112",19.86639274,1.240775624,0.0587845608943095
"PA1113",0.27391907,0.441942947,0.617357726076979
"PA1114",35.03909785,2.010254128,0.0542588202134735
"PA1201",14.13348514,0.50259629,0.0343395390633598
"PA1202",8.486238773,0.110161829,0.0128148784706904
"PA1203",0.249503362,0.187407773,0.428937964696185
"PA1204",0.40258642,0.018694595,0.0443755933316862
"PA1205",0.798803698,0.057630149,0.0672908353655948
"PA1206",0.896347982,0.031124246,0.0335581433711673
"PA1207",12.27921026,2.267438498,0.155873599185724
"PA1208",3.536941378,0.024313318,0.00682717751901
"PA1209",30.39428163,0.231220092,0.00754992013188479
"PA1210",3.897385674,0.130411603,0.0323778964111952
"PA1211",10.51899079,0.280523758,0.0259755896205493
"PA1212",7.101715506,2.959878767,0.294175921498122
"PA1213",16.31847668,13.155274943,0.446338664696292
"PA1214",31.87334038,4.714537984,0.128855189062801
"PA1215",9.661335158,0.304597898,0.0305639117068538
"PA1216",5.654105833,0.019475211,0.00343261352027318
"PA1217",4.634738078,0.08171256,0.0173250111729464
"PA1218",1.352153737,0.048697622,0.0347628759376461
"PA1219",0.266266113,0.005681612,0.0208922946496427
"PA1220",7.200091068,0.415571838,0.054568045241681
"PA1221",7.176433387,0.13533568,0.0185092935457722
"PA1222",8.196145417,0.31430377,0.0369315136127139
"PA1301",0.004449943,0.013558166,0.752892266478396
"PA1302",9.254515718,52.79847084,0.850861074843675
"PA1303",13.66669717,170.7870036,0.925907167419528
"PA1304",0.194894555,3.701007789,0.949974476310949
"PA1305",6.070592583,0.149321369,0.0240069830792412
"PA1306",4.696315247,2.886218546,0.380640380220195
"PA1307",14.88580698,7.914728197,0.347129053575197
"PA1308",9.597048739,15.12787474,0.611847181361301
"PA1309",0.639321229,0.427576772,0.400766307181412
"PA1310",12.68416276,50.6048552,0.799583511186464
"PA1311",2.951305541,5.076263518,0.63235376496809
"PA1312",10.22616361,40.36450926,0.797864645202929
"PA1313",13.48942817,42.20844568,0.757810716324139
"PA1314",9.404107119,17.65372097,0.652444124928744
"PA1315",2.679113447,9.667595519,0.783009913461339
"PA1316",4.985081463,9.060677597,0.645082801028768
"PA1317",6.400539747,19.10176415,0.749021116960616
"PA1318",29.00998739,38.12769497,0.567903055776559
"PA1319",0.746252467,1.829644601,0.710294143244081
"PA1320",9.196394852,12.15652174,0.56931434577675
"PA1321",13.04097196,149.354952126,0.919696433063838
"PA1322",0.80721627,0.419662542,0.342057045810324
"PA1323",0.808518863,6.508111418,0.88949573342532
"PA1324",1.446243292,10.285133,0.876720066256315
"PA1325",5.324356925,59.1930087,0.917474049452868
"PA1326",2.156507776,10.66805683,0.831845536885434
"PA1327",2.813836917,412.6657444,0.993227496503966
"PA1328",8.847757469,26.04779366,0.74645027280721
"PA1329",2.788151755,101.7055524,0.97331751441346
"PA1330",9.878707073,51.45946742,0.838946836050242
"PA1331",0,5.185445824,1
"PA1332",0.063006337,13.22333309,0.995257810674928
"PA1333",0.046215306,1.845060853,0.975563956760056
