"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.186919930933479,0,0
"RCP2.6_SFM","noAFM",0.186348548453261,0,0
"REF_MFM","noAFM",0.124917898309793,0,0
"REF_SFM","noAFM",0.118976741541631,0,0
"RCP2.6_MFM","AFMfree",0.157659877385144,0,0
"RCP2.6_SFM","AFMfree",0.170482280231461,0,0
"REF_MFM","AFMfree",0.0957017080865742,0,0
"REF_SFM","AFMfree",0.108633025508178,0,0
"RCP2.6_MFM","AFM25",0.15676040077528,0,0
"RCP2.6_SFM","AFM25",0.195281810899185,0,0
"REF_MFM","AFM25",0.0953954469957003,0,0
"REF_SFM","AFM25",0.116940928738709,0,0
"RCP2.6_MFM","AFM50",0.160556192925131,0,0
"RCP2.6_SFM","AFM50",0.227733604440021,0,0
"REF_MFM","AFM50",0.0990289623192859,0,0
"REF_SFM","AFM50",0.132332345711657,0,0
"RCP2.6_MFM","AFM75",0.170069245450978,0,0
"RCP2.6_SFM","AFM75",0.305590590729182,0,0
"REF_MFM","AFM75",0.100949637803317,0,0
"REF_SFM","AFM75",0.181970286074566,0,0
"RCP2.6_MFM","AFM100",0.180459104230719,0,0
"RCP2.6_SFM","AFM100",0.341510362338476,0,0
"REF_MFM","AFM100",0.111258491657363,0,0
"REF_SFM","AFM100",0.229897750825828,0,0
