"Scenario","Ecoregion","fr_Annual_EU","fr_Permanent_EU","fr_Pasture_EU","fr_Urban_EU","fr_Annual_RoW","fr_Permanent_RoW","fr_Pasture_RoW","fr_Urban_RoW","fr_For_ClearCut_EU","fr_For_ClearCut_im","fr_For_ClearCut_ex","fr_For_Retention_EU","fr_For_PlantationFuel_im","fr_For_PlantationTimber_im","fr_For_TimberPlant_EU","fr_For_TimberPlant_ex","fr_For_SelectionSystem_EU","fr_For_SelectionSystem_im","fr_For_SelectionSystem_ex","fr_For_Selective_im","fr_EP_EU","fr_EP_conv_EU","fr_EP_RoW","fr_EP_conv_im","fr_Afforested_EU","fr_Afforested_RoW","fr_Regrowth","fr_ForOther_Extensive_EU","fr_ForOther_Extensive_RoW","fr_ForOther_Intensive_EU","fr_ForOther_Intensive_RoW"
"RCP_MFM_AF0","AA0101",0,0,0,0,1,1,1,0,0,0,0,0,0.0360832671059041,1,0,0,0,0,0,1,0,0,0.963916732894096,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AA0102",0,0,0,0,1,1,1,1,0,0,0,0,0.0279906172259392,1,0,0,0,0,0,1,0,0,0.972009382774061,0,0,0.536932349710955,0.463067650289045,0,1,0,1
"RCP_MFM_AF0","AA0103",0,0,0,0,1,1,1,1,0,0,0,0,0.15522408855409,1,0,0,0,0,0,1,0,0,0.29328620302682,0.55148970841909,0,0.194270416394643,0.805729583605357,0,1,0,1
"RCP_MFM_AF0","AA0104",0,0,0,0,1,1,1,1,0,0,0,0,0.625643222358427,1,0,0,0,0,0,1,0,0,0.374356777641573,0,0,0.292360811256527,0.707639188743473,0,1,0,1
"RCP_MFM_AF0","AA0105",0,0,0,0,1,1,1,1,0,0,0,0,0.116670495949761,1,0,0,0,0,0,1,0,0,0.793277322637063,0.0900521814131762,0,0.62561847570015,0.37438152429985,0,1,0,1
"RCP_MFM_AF0","AA0106",0,0,0,0,1,1,1,1,0,0,0,0,0.838318352986425,1,0,0,0,0,0,1,0,0,0.161681647013575,0,0,0.134118537265071,0.865881462734929,0,1,0,1
"RCP_MFM_AF0","AA0107",0,0,0,0,1,1,1,0,0,0,0,0,0.00706778990199545,1,0,0,0,0,0,1,0,0,0.992932210098005,0,0,0.947436784496396,0.0525632155036043,0,1,0,1
"RCP_MFM_AF0","AA0108",0,0,0,0,1,1,1,1,0,0,0,0,0.16966135856217,1,0,0,0,0,0,1,0,0,0.227596059593844,0.602742581843985,0,0.228997085337963,0.771002914662037,0,1,0,1
"RCP_MFM_AF0","AA0110",0,0,0,0,1,1,1,0,0,0,0,0,0.0435085276714236,1,0,0,0,0,0,1,0,0,0.956491472328576,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AA0111",0,0,0,0,1,1,1,1,0,0,0,0,0.102306520361615,1,0,0,0,0,0,1,0,0,0.897693479638385,0,0,0.916823129187055,0.0831768708129446,0,1,0,1
"RCP_MFM_AF0","AA0112",0,0,0,0,1,1,1,0,0,0,0,0,0.0800885865913361,1,0,0,0,0,0,1,0,0,0.919911413408664,0,0,0.934290317542898,0.0657096824571016,0,1,0,1
"RCP_MFM_AF0","AA0113",0,0,0,0,0,1,1,1,0,0,0,0,0.000318819796851309,1,0,0,0,0,0,1,0,0,0.999681180203149,0,0,0.987002275806572,0.0129977241934283,0,1,0,1
"RCP_MFM_AF0","AA0115",0,0,0,0,1,1,1,1,0,0,0,0,0.1312396913032,1,0,0,0,0,0,1,0,0,0.800654981266847,0.0681053274299531,0,0.649695709182388,0.350304290817612,0,1,0,1
"RCP_MFM_AF0","AA0116",0,0,0,0,1,1,1,1,0,0,0,0,0.244781597434587,1,0,0,0,0,0,1,0,0,0.677134269830139,0.0780841327352736,0,0.467060607295557,0.532939392704443,0,1,0,1
"RCP_MFM_AF0","AA0117",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.128384961788549,0.87161503821145,0,1,0,1
"RCP_MFM_AF0","AA0118",0,0,0,0,1,1,1,1,0,0,0,0,0.535486120358393,1,0,0,0,0,0,1,0,0,0.463837256030285,0.000676623611322478,0,0.2325203937437,0.7674796062563,0,1,0,1
"RCP_MFM_AF0","AA0119",0,0,0,0,1,1,1,1,0,0,0,0,0.0144788176396529,1,0,0,0,0,0,1,0,0,0.985521182360347,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AA0120",0,0,0,0,1,1,1,1,0,0,0,0,0.00423909789925741,1,0,0,0,0,0,1,0,0,0.995760902100743,0,0,0.947720915932645,0.0522790840673548,0,1,0,1
"RCP_MFM_AF0","AA0121",0,0,0,0,1,1,1,1,0,0,0,0,0.131006374694532,1,0,0,0,0,0,1,0,0,0.848444428401163,0.0205491969043052,0,0.664014950102155,0.335985049897845,0,1,0,1
"RCP_MFM_AF0","AA0122",0,0,0,0,1,1,1,1,0,0,0,0,0.179068604089062,1,0,0,0,0,0,1,0,0,0.746431729336241,0.0744996665746974,0,0.619399908973781,0.380600091026219,0,1,0,1
"RCP_MFM_AF0","AA0123",0,0,0,0,1,1,1,1,0,0,0,0,0.0292179150741064,1,0,0,0,0,0,1,0,0,0.969922586947175,0.000859497978718945,0,0.389764653511984,0.610235346488016,0,1,0,1
"RCP_MFM_AF0","AA0124",0,0,0,0,1,1,1,1,0,0,0,0,0.0325240649911536,1,0,0,0,0,0,1,0,0,0.965958508333649,0.00151742667519777,0,0.320199525931297,0.679800474068703,0,1,0,1
"RCP_MFM_AF0","AA0125",0,0,0,0,1,1,1,1,0,0,0,0,0.183403317377268,1,0,0,0,0,0,1,0,0,0.816596682622732,0,0,0.890814685602839,0.10918531439716,0,1,0,1
"RCP_MFM_AF0","AA0126",0,0,0,0,0,1,1,1,0,0,0,0,0.560042844293834,1,0,0,0,0,0,1,0,0,0.439957155706166,0,0,0.969683924747741,0.0303160752522587,0,1,0,1
"RCP_MFM_AF0","AA0127",0,0,0,0,1,1,1,1,0,0,0,0,0.482904346238227,1,0,0,0,0,0,1,0,0,0.485390159355494,0.0317054944062799,0,0.132326123378839,0.867673876621161,0,1,0,1
"RCP_MFM_AF0","AA0128",0,0,0,0,1,1,1,1,0,0,0,0,0.371325796332023,1,0,0,0,0,0,1,0,0,0.609494765638014,0.0191794380299624,0,0.281212049777642,0.718787950222358,0,1,0,1
"RCP_MFM_AF0","AA0201",0,0,0,0,1,1,1,1,0,0,0,0,0.00683611786255709,1,0,0,0,0,0,1,0,0,0.992498819973969,0.000665062163473986,0,0.815482633913302,0.184517366086698,0,1,0,1
"RCP_MFM_AF0","AA0202",0,0,0,0,0,1,1,1,0,0,0,0,0.000132665637934283,1,0,0,0,0,0,1,0,0,0.999867334362066,0,0,0.990039046146648,0.00996095385335188,0,1,0,1
"RCP_MFM_AF0","AA0203",0,0,0,0,1,1,1,0,0,0,0,0,0.00911175171130157,1,0,0,0,0,0,1,0,0,0.988974341973779,0.00191390631491948,0,0.90038699700162,0.0996130029983803,0,1,0,1
"RCP_MFM_AF0","AA0204",0,0,0,0,1,1,1,1,0,0,0,0,0.00225485330383771,1,0,0,0,0,0,1,0,0,0.997709929908051,3.52167881118014e-05,0,0.932624245490232,0.0673757545097679,0,1,0,1
"RCP_MFM_AF0","AA0401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AA0402",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.159836006967885,0.840163993032115,0,1,0,1
"RCP_MFM_AF0","AA0403",0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.00193908967605328,0.998060910323947,0,1,0,1
"RCP_MFM_AF0","AA0404",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.000568189991457164,0.999431810008543,0,1,0,1
"RCP_MFM_AF0","AA0405",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0810073408203793,0.918992659179621,0,1,0,1
