Mitigation_scenario,Forest_use,Management_scenario,Category,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
REF,SFM,AFM50,Clear_cut_im,85.98195394,105.1892373,127.3672857,132.3131686,134.9376719,141.084468,150.7199107,165.8218755,183.8457315,208.2838767,233.0522596
REF,SFM,AFM75,Clear_cut_im,85.98195394,105.1881061,123.1183884,128.3927611,142.4642241,157.017922,173.8558911,201.1570884,229.6640063,264.2341429,300.8341148
REF,SFM,AFM100,Clear_cut_im,85.98195394,105.1834221,125.9995128,131.5664466,148.6549143,170.2313291,193.5390114,226.965305,270.2153889,312.9602423,361.5643791
RCP2.6,MFM,AFMfree,Energy_plantations_im,0,0,0,0,14.97067735,41.18450925,62.62897699,100.6548577,133.3834014,163.1516103,201.3088609
RCP2.6,MFM,AFM100,Energy_plantations_im,0,0,0.0282,0.023294779,16.80950686,47.60053566,83.37184297,136.6963284,199.0893849,261.1668342,328.6352518
RCP2.6,MFM,AFM25,Energy_plantations_im,0,0,0.059612731,0.088793951,16.23559971,40.50824265,66.05095967,106.4076146,145.6531906,184.6360925,229.6621644
RCP2.6,MFM,AFM50,Energy_plantations_im,0,0,0,0.10062055,15.16837927,43.48936348,71.39197119,114.6953508,161.4260794,209.9229062,262.380482
RCP2.6,MFM,AFM75,Energy_plantations_im,0,0,0.0046,1.214500136,16.42994385,47.06872002,77.12568498,126.0337747,174.1566579,222.3832562,284.2539344
RCP2.6,MFM,noAFM,Energy_plantations_im,0,0,0.0046,0.223582481,14.86205125,43.49470146,75.0618409,115.3882795,150.0882643,184.2627827,227.747803
RCP2.6,SFM,AFMfree,Energy_plantations_im,0,0,0.0046,2.139494473,15.64479948,38.89151765,67.06646129,101.2905674,132.275416,160.4923249,196.1838914
RCP2.6,SFM,AFM100,Energy_plantations_im,0,0,0.0046,1.076579566,20.56061729,63.44747029,109.4317114,185.2666913,268.8797337,358.7507221,443.7166333
