Mitigation_scenario,Forest_use,Management_scenario,Region,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,SFM,AF50,IndonesiaReg,0,0,0.0282,0.022946304,0.020095989,0.015328688,0.015738442,0.014653987,0.013188589,0.226145266,0.203530739,Wood_EP_im
REF,SFM,AF50,MalaysiaReg,0,0,0,0.226514031,1.930367242,5.158841546,7.925084625,8.59281826,8.605967234,8.619640031,8.631945547,Wood_EP_im
REF,SFM,AF50,MexicoReg,0,0,0,0,0,0,0.050621626,0.218439532,0.381887975,0.343699178,0.347518057,Wood_EP_im
REF,SFM,AF50,RCEU,0,0,0,0,0,0.01632,0.014950642,0.013455578,0.01211002,0.010899018,0.009809116,Wood_EP_im
REF,SFM,AF50,RSAM,0,0,0,0,0,0,0,0.916204879,1.410477016,1.267387163,1.06227173,Wood_EP_im
REF,SFM,AF50,RSEA_PAC,0,0,0,0.828146722,5.475151098,13.23072014,14.99799876,16.06267428,16.81431933,16.58524219,16.84429783,Wood_EP_im
REF,SFM,AF50,SouthAfrReg,0,0,0,0,0,0.334939057,0.350609644,0.407548908,0.366794018,0.422114844,0.37990336,Wood_EP_im
REF,SFM,AF50,UkraineReg,0,0,0,0,0.855161385,2.1282893,2.544788246,2.728888744,2.83706449,2.853875103,2.808164771,Wood_EP_im
REF,SFM,AF75,ArgentinaReg,0,0,0,0,0.036114279,0.138541697,0.35072689,1.087384841,1.794606529,3.442347892,5.618086018,Wood_EP_im
REF,SFM,AF75,CanadaReg,0,0,0,0,0,0,0,1.495962333,3.956969792,4.937360732,4.496973617,Wood_EP_im
REF,SFM,AF75,Former_USSR,0,0,0,0,0,0,1.139514846,1.198570992,1.103976234,0.999702217,1.724801471,Wood_EP_im
REF,SFM,AF75,IndonesiaReg,0,0,0,0,0,0,0,0.148157214,0.713194144,0.653702605,0.599447101,Wood_EP_im
REF,SFM,AF75,MalaysiaReg,0,0,0.059612731,0.151000839,2.30130876,6.143122292,9.91693534,13.41913724,14.52448459,15.76972999,17.5207304,Wood_EP_im
REF,SFM,AF75,MexicoReg,0,0,0,0,0,0,0.085180928,0.231967751,0.198966182,0.249726491,0.29541077,Wood_EP_im
REF,SFM,AF75,RCEU,0,0,0,0,0,0,0,0,0.008278353,0.007450517,0.006705466,Wood_EP_im
REF,SFM,AF75,RSAM,0,0,0,0,0,0,0.056825322,0.399036041,0.368519124,1.294126981,2.316332353,Wood_EP_im
REF,SFM,AF75,RSEA_PAC,0,0,0,1.046146126,5.859144936,13.83442827,16.87366793,18.22195621,19.3744563,20.29733449,21.07070389,Wood_EP_im
REF,SFM,AF75,SouthAfrReg,0,0,0,0,0,0.757581019,0.691183722,0.62206535,0.702491297,0.632242167,0.569017951,Wood_EP_im
REF,SFM,AF75,UkraineReg,0,0,0,0,0.564977972,2.296767468,2.6625365,2.850198287,2.963631652,2.972624129,2.939495391,Wood_EP_im
REF,SFM,AF100,ArgentinaReg,0,0,0,0,0,0.116077426,0.506299095,1.852081452,4.057321886,6.792265209,9.599875561,Wood_EP_im
REF,SFM,AF100,CanadaReg,0,0,0,0,0,0,0,1.900699345,2.40742609,4.878915638,4.477742713,Wood_EP_im
REF,SFM,AF100,Former_USSR,0,0,0,0,0,0,0,3.701758666,3.559988483,8.537680199,10.1240517,Wood_EP_im
REF,SFM,AF100,IndonesiaReg,0,0,0,0,0,0.889442946,1.136149224,1.10577044,2.070031698,2.694138992,2.451068716,Wood_EP_im
REF,SFM,AF100,MalaysiaReg,0,0,0,0.380554938,2.489843277,6.448722719,10.27151631,13.3774457,15.48369487,16.99549084,18.36131433,Wood_EP_im
REF,SFM,AF100,MexicoReg,0,0,0,0,0,0,0.068042592,0.506956818,0.47215793,0.540719211,0.486647289,Wood_EP_im
REF,SFM,AF100,RCEU,0,0,0,0,0.01632,0.014688,0.020391052,0.018737015,0.016863313,0.015176982,0.013659284,Wood_EP_im
REF,SFM,AF100,RSAM,0,0,0,0,0,0,0.631592559,0.913929306,3.271915134,4.718673587,8.040427305,Wood_EP_im
REF,SFM,AF100,RSEA_PAC,0,0,0,0.222342961,6.791185553,15.30270541,21.61484813,26.00987565,27.61914757,28.13185724,28.99417225,Wood_EP_im
REF,SFM,AF100,SouthAfrReg,0,0,0,0.313595102,0.281939392,0.848042946,1.010183431,1.066157127,0.959541415,0.863587273,0.777228546,Wood_EP_im
REF,SFM,AF100,UkraineReg,0,0,0,0,1.142981886,2.773521118,3.216888709,3.546590816,3.648327666,3.733601239,3.792091066,Wood_EP_im
RCP,SFM,noAF,ArgentinaReg,0,0,0,0,0,0.740804974,2.491648876,9.982958931,20.19372698,29.91873819,29.99507709,Wood_EP_im
RCP,SFM,noAF,CanadaReg,0,0,0,0,0,0,0.635556657,3.876056356,4.106418187,4.222050058,4.146928681,Wood_EP_im
RCP,SFM,noAF,Former_USSR,0,0,0,0,0,0,0,0.597512712,3.712556302,4.288003481,3.859203133,Wood_EP_im
RCP,SFM,noAF,IndonesiaReg,0,0,0.0282,0.023294779,0.021400071,0.0184896,17.2233458,40.08521507,45.3767166,50.84077868,50.98936829,Wood_EP_im
RCP,SFM,noAF,MalaysiaReg,0,0,0,0.128136812,2.979352259,11.31679916,22.0633544,22.13499814,32.98643674,42.92653827,48.54350952,Wood_EP_im
RCP,SFM,noAF,MexicoReg,0,0,0,0,0,0,0,0,0,0,0.029453422,Wood_EP_im
RCP,SFM,noAF,RCEU,0,0,0,0.005399531,0.004859578,0.00437362,0.003936258,0.014046607,0.014046607,0.014046607,0.014046607,Wood_EP_im
RCP,SFM,noAF,RSAM,0,0,0,0,0,0.164688119,0.074109653,0.041070738,1.147421367,11.1471059,43.97044663,Wood_EP_im
RCP,SFM,noAF,RSEA_PAC,0,0,0,0.202029521,10.05640456,24.16259051,22.19770666,20.42895429,20.95074439,20.95074439,24.31006666,Wood_EP_im
RCP,SFM,noAF,SouthAfrReg,0,0,0,0,0.418013867,0.647290406,0.689284043,0.705141908,0.756072333,1.138206513,1.158669457,Wood_EP_im
RCP,SFM,noAF,UkraineReg,0,0,0,0,1.702323118,5.377408172,5.719762329,6.236780931,7.935418541,8.216662573,8.483663979,Wood_EP_im
RCP,SFM,noAF,USAReg,0,0,0,0,0,0,0,7.896597955,12.11610329,11.99277954,10.79350159,Wood_EP_im
RCP,SFM,AF0,ANZ,0,0,0,0,0.020530518,0.018477467,0.01662972,0.011097644,0.00998788,0.00998788,0.009333812,Wood_EP_im
RCP,SFM,AF0,ArgentinaReg,0,0,0.0046,0.004453052,0.004534206,0.768366302,2.43649281,8.295413551,15.77247103,23.26184986,23.26757927,Wood_EP_im
RCP,SFM,AF0,CanadaReg,0,0,0,0,0,0,1.109383048,3.713166439,4.356479684,4.468632284,4.19853934,Wood_EP_im
RCP,SFM,AF0,Former_USSR,0,0,0,0,0,0,1.11915375,1.809022921,3.99306391,3.227525943,2.904773348,Wood_EP_im
RCP,SFM,AF0,IndonesiaReg,0,0,0,0,0,0,13.2364022,33.27716371,37.45326107,40.01319204,40.18078659,Wood_EP_im
RCP,SFM,AF0,MalaysiaReg,0,0,0,0.556446966,3.297322423,10.43572773,20.75180678,20.73796348,31.17749724,40.36119208,44.07734049,Wood_EP_im
RCP,SFM,AF0,RCEU,0,0,0,0,0,0.006107298,0.005496568,0.015013707,0.015013707,0.015013707,0.015013707,Wood_EP_im
RCP,SFM,AF0,RSAM,0,0,0,0,0,0.105316599,0.04739247,0.030186964,0.888468699,9.989632473,37.4126323,Wood_EP_im
RCP,SFM,AF0,RSEA_PAC,0,0,0,1.102817457,10.28098677,21.90086556,22.22911001,20.64486549,19.49303713,19.49303713,24.4933746,Wood_EP_im
RCP,SFM,AF0,SouthAfrReg,0,0,0,0.475776998,0.30305765,0.471688263,0.623886361,0.660382189,0.707775677,1.038847543,1.04877763,Wood_EP_im
RCP,SFM,AF0,UkraineReg,0,0,0,0,1.73836791,5.184968427,5.490707568,6.132967832,7.460430741,7.701140293,7.874805605,Wood_EP_im
RCP,SFM,AF0,USAReg,0,0,0,0,0,0,0,5.963323455,10.94792926,10.9122737,10.70093466,Wood_EP_im
RCP,SFM,AF25,ArgentinaReg,0,0,0.0046,0.004453052,0.004725779,1.037227972,3.347497855,11.81300586,25.2170883,37.43839686,37.98863278,Wood_EP_im
RCP,SFM,AF25,CanadaReg,0,0,0,0,0.375,0.3375,2.214375,4.938376396,5.472863152,5.318815899,5.383303774,Wood_EP_im
RCP,SFM,AF25,Former_USSR,0,0,0,0,0,0,0,1.745600264,5.71195952,4.545334001,4.090800601,Wood_EP_im
RCP,SFM,AF25,IndonesiaReg,0,0,0,0,0,2.514819344,18.38350718,40.15364911,44.76370688,52.1334565,52.33260621,Wood_EP_im
RCP,SFM,AF25,MalaysiaReg,0,0,0,0.602097405,3.753656835,11.49413645,22.0633621,23.99298245,38.49876387,50.31631134,55.60632591,Wood_EP_im
RCP,SFM,AF25,RCEU,0,0,0,0,0,0,0,0.026663147,0.026663147,0.026663147,0.026663147,Wood_EP_im
RCP,SFM,AF25,RSAM,0,0,0,0,0,0.266593904,0.119967257,0.124369088,1.436235449,15.44059317,56.35170518,Wood_EP_im
RCP,SFM,AF25,RSEA_PAC,0,0,0,0.860460192,11.17181066,26.5254818,24.48404337,23.06561772,23.83171794,23.83171794,28.86978979,Wood_EP_im
RCP,SFM,AF25,SouthAfrReg,0,0,0,0.506582913,0.761350409,1.050674956,0.973308144,0.983874891,1.000815371,1.436241077,1.440653008,Wood_EP_im
RCP,SFM,AF25,UkraineReg,0,0,0,0,2.110753447,5.66729836,6.262959963,6.67465117,8.31518388,8.499866074,8.755101656,Wood_EP_im
RCP,SFM,AF25,USAReg,0,0,0,0,0,0,0,8.079720237,12.57558704,12.36020451,12.83555409,Wood_EP_im
RCP,SFM,AF50,ANZ,0,0,0,0,0,0,0,0.035695389,0.03212585,0.03212585,0.029104373,Wood_EP_im
RCP,SFM,AF50,ArgentinaReg,0,0,0,0,0,1.032843295,5.54130872,19.11288891,41.88382362,62.49494611,64.7296337,Wood_EP_im
RCP,SFM,AF50,CanadaReg,0,0,0,0,0.375,0.59811454,0.347679914,4.595271984,5.356761481,5.686041486,5.309873422,Wood_EP_im
RCP,SFM,AF50,Former_USSR,0,0,0,0,0.2034825,0.18313425,0.212174014,0.313127904,4.566444648,4.899666919,4.409700227,Wood_EP_im
RCP,SFM,AF50,IndonesiaReg,0,0,0,0,0,2.520704394,20.1203332,41.55114727,48.51062462,59.39944221,59.47506289,Wood_EP_im
RCP,SFM,AF50,MalaysiaReg,0,0,0,0,3.076834675,11.90179988,26.09115008,28.52697817,44.557895,59.66677982,68.09970872,Wood_EP_im
RCP,SFM,AF50,MexicoReg,0,0,0,0,0,0,0,0,0,0,0.063259458,Wood_EP_im
RCP,SFM,AF50,RCEU,0,0,0,0,0.007218138,0.013452264,0.012107037,0.036491651,0.036491651,0.036491651,0.036491651,Wood_EP_im
RCP,SFM,AF50,RSAM,0,0,0,0,0,0,0,0.123943018,1.586678599,18.03556492,71.28094102,Wood_EP_im
RCP,SFM,AF50,RSEA_PAC,0,0,0,0.986373424,12.93495078,30.59052408,28.42371877,27.16891306,27.39841629,27.39841629,33.02917005,Wood_EP_im
RCP,SFM,AF50,SouthAfrReg,0,0,0,0,0.524934155,0.50611699,0.84730407,0.971656657,1.054119178,1.472367339,1.480873827,Wood_EP_im
RCP,SFM,AF50,UkraineReg,0,0,0,0,1.95715418,5.774639413,6.526611022,7.056365752,8.975939796,9.206060705,9.433098231,Wood_EP_im
RCP,SFM,AF50,USAReg,0,0,0,0,0,0,0,8.607817631,13.01043558,12.72914041,13.17193631,Wood_EP_im
RCP,SFM,AF75,ANZ,0,0,0,0,0.020530518,0.018477467,0.01662972,0.010839844,0.00975586,0.00975586,0.008872633,Wood_EP_im
RCP,SFM,AF75,ArgentinaReg,0,0,0,0,0.065044931,0.9677862,7.510780802,27.3397718,59.17255285,85.25330669,85.42229967,Wood_EP_im
RCP,SFM,AF75,CanadaReg,0,0,0,0,0,0,1.641861589,8.68810474,9.638638531,9.831388055,9.140512451,Wood_EP_im
RCP,SFM,AF75,Former_USSR,0,0,0,0,0,0,0,3.05326765,8.828164157,8.544101149,8.148947875,Wood_EP_im
RCP,SFM,AF75,IndonesiaReg,0,0,0.0282,0.185296927,0.174839179,0.149608663,17.56701832,42.1268183,52.19404093,60.92081339,61.32382471,Wood_EP_im
RCP,SFM,AF75,MalaysiaReg,0,0,0,0.650608666,4.075504935,13.7059735,27.42576268,31.86963228,49.1506437,63.8224933,64.01086863,Wood_EP_im
RCP,SFM,AF75,MexicoReg,0,0,0,0,0,0.053044646,0.023870091,0.00936017,0.003466089,0.165099738,0.167750542,Wood_EP_im
RCP,SFM,AF75,MidEastNorthAfr,0,0,0,0,0.001410389,0.001410389,0.010508217,0.07829232,0.212180009,0.212180009,0.212180009,Wood_EP_im
RCP,SFM,AF75,RCEU,0,0,0,0.009239765,0.008315788,0.01278223,0.011504007,0.051399469,0.051399469,0.051399469,0.051399469,Wood_EP_im
RCP,SFM,AF75,RSAM,0,0,0,0,0.066224051,0.069794052,0.031407324,0.15546253,3.314634948,32.01092796,109.3960025,Wood_EP_im
RCP,SFM,AF75,RSEA_PAC,0,0,0,0,13.99143632,34.22987204,33.89776899,31.60033623,31.10338175,31.10338175,34.6201079,Wood_EP_im
RCP,SFM,AF75,SouthAfrReg,0,0,0,0,0.673849902,0.806964677,1.183280915,1.419347442,1.519649733,1.548944278,1.562908971,Wood_EP_im
RCP,SFM,AF75,UkraineReg,0,0,0,0,2.298592822,6.789641497,7.023955544,7.647468678,9.637809641,9.805415003,10.06272276,Wood_EP_im
RCP,SFM,AF75,USAReg,0,0,0,0,0,0,0,6.696345719,13.27169679,14.80887182,15.03030168,Wood_EP_im
RCP,SFM,AF75,ROWE,0,0,0,0,0,0,0,0,0.006115857,0.008587248,0.014997873,Wood_EP_im
RCP,SFM,AF100,ANZ,0,0,0,0,0.020530518,0.018477467,0.01662972,0.010839844,0.00975586,0.00975586,0.008838309,Wood_EP_im
RCP,SFM,AF100,ArgentinaReg,0,0,0.0046,0.00466915,0.005760829,0.907745588,8.0732209,31.60563285,67.91735306,94.44920603,94.599599,Wood_EP_im
RCP,SFM,AF100,CanadaReg,0,0,0,0,0,0.375,2.619867625,11.76576192,11.44020298,12.33556824,12.39406894,Wood_EP_im
RCP,SFM,AF100,Former_USSR,0,0,0,0,0,0,0,4.372163845,12.61040265,12.37717476,12.89538718,Wood_EP_im
RCP,SFM,AF100,IndonesiaReg,0,0,0,0.161947795,0.154043406,1.05414232,21.80041626,45.89092295,56.37905224,64.56947941,64.80293395,Wood_EP_im
RCP,SFM,AF100,MalaysiaReg,0,0,0,0.651503668,4.308120743,17.22054998,31.45861866,35.73611841,53.11461999,67.01841505,67.2264715,Wood_EP_im
RCP,SFM,AF100,MexicoReg,0,0,0,0,0,0,0,0,0.053409751,0.017123667,0.013407931,Wood_EP_im
RCP,SFM,AF100,RCEU,0,0,0,0.000638609,0.000574748,0.000517273,0.000465546,0.041773324,0.041773324,0.041773324,0.041773324,Wood_EP_im
RCP,SFM,AF100,RSAM,0,0,0,0,0,0.310018894,0.158413597,0.827418538,5.932713541,43.98311606,124.2317784,Wood_EP_im
RCP,SFM,AF100,RSEA_PAC,0,0,0,0.257820344,13.48638258,35.79543692,36.54327026,36.42257181,35.07705801,35.07705801,40.13804212,Wood_EP_im
RCP,SFM,AF100,SouthAfrReg,0,0,0,0,0.179531369,0.703436713,1.395226411,1.628294445,1.800705729,1.831412457,1.847163139,Wood_EP_im
RCP,SFM,AF100,UkraineReg,0,0,0,0,2.405673098,7.062145131,7.365582423,8.211348157,10.02382965,10.25606887,10.50132111,Wood_EP_im
RCP,SFM,AF100,USAReg,0,0,0,0,0,0,0,8.753845206,14.4788569,16.78067021,15.00502993,Wood_EP_im
RCP,SFM,AF100,ROWE,0,0,0,0,0,0,0,0,0,0.003900114,0.01081846,Wood_EP_im
