Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,noAF,PA1217,250.2976379,250.2976379,250.2976379,250.2976379,250.2976379,250.2976379,254.8679083,258.479298,258.479298,258.479298,258.479298,Clear_cut_EU
REF,MFM,noAF,PA1218,13.87061363,13.87061363,125.4037402,125.4037402,125.4037402,125.4037402,138.1564774,170.1299091,178.1741185,178.1741185,178.1741185,Clear_cut_EU
REF,MFM,noAF,PA1219,25.49035262,25.49035262,28.65881932,31.22613287,32.06038611,32.08836673,32.14593772,33.18940216,33.86411714,33.86411714,33.86411714,Clear_cut_EU
REF,MFM,noAF,PA1221,1174.170399,1174.170399,1221.591451,1221.591451,1234.941286,1235.131284,1237.000245,1252.61732,1262.715483,1262.715483,1262.715483,Clear_cut_EU
REF,MFM,noAF,PA1222,198.073323,203.5806115,539.8810385,539.9377313,540.0234771,540.6149945,573.2981042,612.1905078,655.6407872,655.6407872,655.6407872,Clear_cut_EU
REF,MFM,noAF,Lake,2.00917001,2.00917001,2.00917001,2.00917001,2.00917001,2.00917001,2.00917001,2.00917001,2.00917001,2.00917001,2.00917001,Selection_EU
REF,MFM,noAF,PA0401,400.1831971,400.1831971,353.7730302,353.7730302,351.2827946,338.1758008,303.8495629,242.7166528,235.850372,227.12223,227.12223,Selection_EU
REF,MFM,noAF,PA0402,916.4619817,907.5346966,802.016722,700.6019644,635.5598378,563.243141,561.7347652,561.7347652,561.7347652,561.7347652,561.7347652,Selection_EU
REF,MFM,noAF,PA0404,1246.131068,1012.964866,802.214102,737.861987,707.1435934,707.1435934,699.5018103,699.5018103,699.5018103,695.4604063,663.792607,Selection_EU
REF,MFM,noAF,PA0405,1619.514113,849.3431918,779.7549998,602.2502933,370.0465274,239.882351,235.708961,235.708961,235.708961,235.708961,235.708961,Selection_EU
REF,MFM,noAF,PA0406,1392.203939,1391.458798,1210.145278,1208.964664,1131.758431,1123.341861,1123.341861,1123.341861,1123.341861,1123.341861,1123.341861,Selection_EU
REF,MFM,noAF,PA0409,1004.77277,1004.707703,968.4982405,872.1404172,730.3868368,551.9255027,500.8926459,497.7870269,496.4736237,496.4736237,496.4736237,Selection_EU
REF,MFM,noAF,PA0412,3871.317355,2428.569721,1377.18855,1122.604903,751.5961859,484.2937901,469.033365,460.7819827,460.7819827,460.7819827,460.7819827,Selection_EU
REF,MFM,noAF,PA0418,481.3581033,424.82815,283.0861222,253.7909896,253.4326425,253.1955651,253.0040157,253.0040157,253.0040157,250.0845774,250.0845774,Selection_EU
REF,MFM,noAF,PA0419,222.0285371,182.4692805,151.9687552,151.9687552,151.9687552,151.9687552,151.9687552,151.9687552,151.9687552,151.9687552,151.9687552,Selection_EU
REF,MFM,noAF,PA0421,46.62129921,46.62129921,44.4230916,7.120215511,2.518641761,2.518641761,2.518641761,2.518641761,2.518641761,2.518641761,2.518641761,Selection_EU
REF,MFM,noAF,PA0422,1.959084523,1.123213176,1.123213176,1.123213176,1.123213176,1.123213176,1.018966976,1.018966976,1.018966976,0.963835731,0.531836061,Selection_EU
REF,MFM,noAF,PA0429,537.3068502,537.3068502,455.6498329,377.2833422,280.9163537,272.873216,271.5442536,271.4020872,270.548021,270.548021,270.548021,Selection_EU
REF,MFM,noAF,PA0431,4064.30902,3240.960586,2294.293531,2085.21811,1973.471915,1869.117416,1854.259546,1829.127551,1796.756822,1796.423243,1796.423243,Selection_EU
REF,MFM,noAF,PA0432,1164.564727,1164.541993,1097.158025,1097.137613,1097.137613,1095.980223,1047.320815,1047.040456,1040.909243,1025.819854,1025.819854,Selection_EU
REF,MFM,noAF,PA0433,494.8273569,494.8273569,476.2523922,452.735968,445.0762694,419.5076143,419.5076143,419.5076143,419.5076143,419.5076143,419.5076143,Selection_EU
REF,MFM,noAF,PA0435,570.5652401,480.7598026,379.5121452,331.0428582,308.3288034,308.3288034,307.7798235,307.7798235,307.7798235,307.4894921,305.2145014,Selection_EU
REF,MFM,noAF,PA0436,2172.98648,1734.36449,1604.38872,1541.296061,1433.056365,1225.102938,1156.624149,1114.055272,1110.288661,1110.173058,1110.173058,Selection_EU
REF,MFM,noAF,PA0445,6491.383091,5667.002855,5286.099919,4550.689386,4287.505085,4227.470234,4056.317491,3935.430031,3879.744272,3877.29788,3877.29788,Selection_EU
REF,MFM,noAF,PA0501,3394.92737,3393.350679,3248.38807,3184.612406,3184.612406,3183.703351,3153.984093,3144.71403,3132.660012,3118.019575,3118.019575,Selection_EU
REF,MFM,noAF,PA0503,415.8823397,415.8823397,346.4353996,280.6925557,211.6035769,211.3440314,184.2787846,182.3172246,182.3172246,182.3172246,182.3172246,Selection_EU
REF,MFM,noAF,PA0504,1843.683232,1220.016854,962.1125411,713.6668516,641.7939676,554.6116349,538.1638145,509.9369795,474.2587323,473.89357,473.89357,Selection_EU
REF,MFM,noAF,PA0608,3446.364967,3446.364967,3446.364967,3399.581857,3370.647412,3370.647412,3327.561014,3285.477727,3285.477727,3285.477727,3285.477727,Selection_EU
REF,MFM,noAF,PA0814,111.0277559,75.99360912,75.99360912,75.99360912,75.99360912,75.99360912,75.99360912,75.99360912,75.99360912,75.99360912,75.99360912,Selection_EU
REF,MFM,noAF,PA1110,356.8598444,356.8598444,356.8598444,355.4915198,354.6452376,354.6452376,351.5591042,348.5448203,348.5448203,348.5448203,348.5448203,Selection_EU
REF,MFM,noAF,PA1201,951.6806562,951.1465698,950.3936014,949.4968938,947.1015644,939.6910376,937.3765136,935.5475959,935.5475959,935.5475959,935.5475959,Selection_EU
REF,MFM,noAF,PA1204,107.3183929,107.3183929,107.3183929,107.3183929,107.3183929,107.3183929,107.3183929,107.3183929,107.3183929,107.3183929,107.3183929,Selection_EU
REF,MFM,noAF,PA1205,38.65098122,38.65098122,38.65098122,38.65098122,38.65098122,38.65098122,38.65098122,38.65098122,38.65098122,38.65098122,38.65098122,Selection_EU
REF,MFM,noAF,PA1206,0,0,0,0,0,0,0,0,0,0,0,Selection_EU
REF,MFM,noAF,PA1208,285.6059236,285.498628,249.3018532,244.738437,239.6546357,236.7282378,236.5312299,232.9604965,230.6516231,230.6516231,230.6516231,Selection_EU
REF,MFM,noAF,PA1209,2701.850714,2683.552454,2463.287039,2378.386947,2268.882648,2122.966801,2052.809215,2026.550462,2009.571278,2009.571278,2009.571278,Selection_EU
REF,MFM,noAF,PA1210,589.8493528,557.0174871,425.66929,416.0775494,415.7454796,415.5257869,406.4642993,399.4442488,399.4442488,397.7474183,397.7474183,Selection_EU
REF,MFM,noAF,PA1211,2177.416427,2177.416427,1785.441582,1785.441582,1755.783348,1717.096841,1587.760563,1442.871199,1374.411225,1268.243977,1268.243977,Selection_EU
REF,MFM,noAF,PA1214,0,0,0,0,0,0,0,0,0,0,0,Selection_EU
REF,MFM,noAF,PA1215,2660.247433,2660.247433,2500.007532,2437.527311,2423.20482,2263.215825,2263.21436,2263.21436,2262.88981,2261.538081,2261.538081,Selection_EU
REF,MFM,noAF,PA1216,462.2668258,435.9078862,389.5970587,385.355766,379.7537087,377.0887536,370.5569145,370.5569145,370.5569145,370.5569145,370.5569145,Selection_EU
REF,MFM,noAF,PA1217,437.0833878,437.0833878,437.0833878,437.0833878,437.0833878,437.0833878,432.5131174,428.9017278,428.9017278,428.9017278,428.9017278,Selection_EU
REF,MFM,noAF,PA1218,270.8985233,270.8985233,159.3653967,159.3653967,159.3653967,159.3653967,146.6126595,114.6392278,106.5950184,106.5950184,106.5950184,Selection_EU
REF,MFM,noAF,PA1219,20.82651969,20.82651969,17.65805299,15.09073945,14.2564862,14.22850559,14.17093459,13.12747015,12.45275517,12.45275517,12.45275517,Selection_EU
REF,MFM,noAF,PA1221,279.4569626,279.4569626,232.0359111,232.0359111,218.6860757,218.4960778,216.6271168,201.0100422,190.911879,190.911879,190.911879,Selection_EU
REF,MFM,noAF,PA1222,1084.208541,1078.701253,742.400826,742.3441332,742.2583874,741.66687,708.9837603,670.0913567,626.6410773,626.6410773,626.6410773,Selection_EU
REF,MFM,noAF,Lake,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0401,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0402,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0404,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0405,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0406,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0409,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0412,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0418,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0419,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0421,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0422,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0429,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0431,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0432,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0433,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0435,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0436,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0445,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0501,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0503,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0504,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0608,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA0814,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1110,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1201,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1204,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1205,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1206,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1208,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1209,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1210,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1211,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1214,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1215,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1216,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1217,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1218,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1219,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1221,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,noAF,PA1222,0,0,0,0,0,0,0,0,0,0,0,Retention_EU
REF,MFM,AF0,Lake,24.42181818,24.42181818,24.42181818,24.44345903,24.49801644,24.69179205,24.88556766,25.07934326,25.27311887,25.46689448,25.66067009,Clear_cut_EU
REF,MFM,AF0,PA0401,104.487186,104.487186,150.897353,149.6167554,146.9184046,141.9925906,140.3047879,138.6448478,140.5147172,138.8547772,147.9579828,Clear_cut_EU
REF,MFM,AF0,PA0402,4433.91781,4442.894116,4548.41209,4519.844922,4435.053176,4336.072262,4250.115819,4127.384044,3992.156217,3860.557591,3828.417023,Clear_cut_EU
REF,MFM,AF0,PA0404,1114.627496,1347.793699,1558.544463,1487.175111,1394.394194,1320.166315,1223.925811,1179.113557,1111.87861,1113.20183,1224.494155,Clear_cut_EU
REF,MFM,AF0,PA0405,853.483999,1623.774747,1693.362939,1760.04971,1837.466654,1754.412981,1592.052958,1452.053245,1348.187216,1234.517958,1212.5895,Clear_cut_EU
REF,MFM,AF0,PA0406,3192.984994,3193.730135,3375.043655,3344.404817,3311.755547,3288.901254,3264.491511,3240.011659,3223.988375,3206.226991,3179.784222,Clear_cut_EU
REF,MFM,AF0,PA0409,1345.367628,1345.432695,1381.642157,1465.631171,1618.123369,1793.61977,1839.26222,1843.042279,1851.990935,1855.431072,1858.707884,Clear_cut_EU
REF,MFM,AF0,PA0412,4870.757788,6313.838478,7365.219649,7081.604285,7244.529495,6972.019354,6585.615017,6314.428736,5945.258166,5631.026706,5310.922208,Clear_cut_EU
REF,MFM,AF0,PA0418,174.3089982,230.8389518,372.5809796,376.9326589,380.8647476,383.0443105,386.1991852,380.8034373,375.4076893,370.0119415,372.7510437,Clear_cut_EU
REF,MFM,AF0,PA0419,79.18991318,118.7491698,149.2496951,157.1497944,163.4929403,167.0662654,180.1581221,194.2336705,194.1026916,196.5732555,201.8734247,Clear_cut_EU
REF,MFM,AF0,PA0421,135.0589623,135.0589623,137.2571699,174.6610708,179.166249,179.1685636,179.2160635,179.2974718,179.37888,179.4602882,179.5416965,Clear_cut_EU
REF,MFM,AF0,PA0422,1.865208745,2.701080092,2.701080092,2.502400992,2.303721892,2.105042793,1.906363693,1.907991726,1.818458227,1.842314158,2.234860469,Clear_cut_EU
REF,MFM,AF0,PA0429,161.6818961,161.6818961,243.3389134,254.4157346,318.8418298,380.871997,380.8719969,380.871997,398.3627263,399.0223145,399.0223145,Clear_cut_EU
REF,MFM,AF0,PA0431,2826.021126,3649.369561,4596.036616,4573.314856,4546.728372,4454.66184,4302.203089,4167.319435,4061.330019,3860.363222,3819.566376,Clear_cut_EU
REF,MFM,AF0,PA0432,53.53209346,53.55482754,120.9387952,117.9033655,118.5112367,86.23244036,80.9641277,80.9628413,80.9615549,80.9602685,80.9589821,Clear_cut_EU
REF,MFM,AF0,PA0433,469.9414809,469.9414809,488.5164456,482.6221553,470.7902628,458.9583703,447.1264778,479.6055814,498.2178574,508.410907,549.169942,Clear_cut_EU
REF,MFM,AF0,PA0435,158.5990537,248.4044912,349.6521487,343.586915,316.5803722,300.199592,276.3410316,282.8125593,265.6378069,252.4768845,285.5806515,Clear_cut_EU
REF,MFM,AF0,PA0436,10383.69554,10822.31753,10952.2933,10827.70797,10618.64577,10667.412,10841.76878,10841.5476,10853.31603,10720.6789,10738.94245,Clear_cut_EU
REF,MFM,AF0,PA0445,10755.51087,12131.75562,12512.65855,12376.66172,11901.00824,11468.46998,10900.71717,10331.73401,9730.119403,9207.518694,8733.334316,Clear_cut_EU
REF,MFM,AF0,PA0501,2266.339457,2329.768545,2474.731154,2349.81912,2204.080859,2024.952017,1868.089454,1744.208944,1608.03164,1516.724799,1591.398745,Clear_cut_EU
REF,MFM,AF0,PA0503,123.9603861,123.9603861,193.4073263,201.8936744,243.8464147,294.6062055,323.6330123,323.6330123,338.5083735,339.0693343,339.0693343,Clear_cut_EU
REF,MFM,AF0,PA0504,1114.054479,1737.720858,1995.62517,2134.332032,2172.064317,2131.940926,2089.305533,1924.654885,1795.400086,1694.017903,1734.193534,Clear_cut_EU
REF,MFM,AF0,PA0608,27156.90371,27156.90371,27156.90371,27198.75335,27250.58871,27305.45959,27526.63325,27641.77636,27737.74256,27833.70877,27895.13379,Clear_cut_EU
REF,MFM,AF0,PA0814,124.3965487,159.4306955,159.4306955,147.5146308,135.598566,167.6412095,187.7600457,175.8439809,163.9279161,152.0118514,140.0957867,Clear_cut_EU
REF,MFM,AF0,PA1110,1694.815319,1694.815319,1694.815319,1700.970259,1703.444327,1690.201073,1713.81766,1723.62613,1726.100198,1728.574267,1728.574267,Clear_cut_EU
REF,MFM,AF0,PA1201,1250.765794,1251.299881,1252.052849,1206.7176,1161.71631,1119.559723,1078.79685,1043.23779,1007.412845,977.5349036,1382.373012,Clear_cut_EU
REF,MFM,AF0,PA1204,59.16124936,59.16124936,59.16124936,59.16124936,59.16124936,59.16124936,59.16124936,59.16124936,59.16124936,59.16124936,59.16124936,Clear_cut_EU
REF,MFM,AF0,PA1205,1.819607883,1.819607883,1.819607883,1.819607883,1.385126719,1.385126719,1.385126719,1.385126719,1.385126719,1.385126719,1.819607883,Clear_cut_EU
REF,MFM,AF0,PA1206,0,0,0,0,0,0,0,0,0,0,0,Clear_cut_EU
REF,MFM,AF0,PA1208,411.929854,412.0371497,448.2339244,459.0326276,459.4192651,458.213036,457.0068069,454.541552,457.597584,460.1622449,485.8022059,Clear_cut_EU
REF,MFM,AF0,PA1209,4004.598835,4022.897094,4243.16251,4319.585381,4340.358105,4303.92757,4326.141459,4354.384502,4396.030113,4416.919319,4708.741133,Clear_cut_EU
REF,MFM,AF0,PA1210,118.6765045,151.5083704,282.8565675,283.6122576,283.2175096,282.2371568,283.0877183,279.194025,275.3003315,271.4066383,295.065232,Clear_cut_EU
REF,MFM,AF0,PA1211,937.6959921,937.6959921,1329.670837,1311.741696,1285.704174,1232.773832,1211.356895,1190.423543,1176.683197,1155.749845,1186.988299,Clear_cut_EU
REF,MFM,AF0,PA1214,0,0,0,0,0,0,0,0,0,0,0,Clear_cut_EU
REF,MFM,AF0,PA1215,1502.743997,1502.743997,1662.983898,1623.746579,1593.430737,1563.107891,1532.791674,1638.137303,1692.075691,1730.62571,1914.472142,Clear_cut_EU
REF,MFM,AF0,PA1216,1539.493937,1565.852877,1612.163704,1592.616563,1576.775216,1555.775922,1541.537159,1526.163403,1525.277548,1521.784623,1503.088591,Clear_cut_EU
REF,MFM,AF0,PA1217,250.2976379,250.2976379,250.2976379,241.655272,233.0989376,225.2848122,217.827655,211.6502723,205.6998212,201.8864547,351.0234385,Clear_cut_EU
REF,MFM,AF0,PA1218,13.87061363,13.87061363,125.4037402,125.4037402,125.4037402,113.0301702,110.483397,107.5230718,106.0209105,106.0209105,106.0209105,Clear_cut_EU
REF,MFM,AF0,PA1219,25.49035262,25.49035262,28.65881932,33.38609169,33.75380564,33.75380564,33.75380564,33.75380564,33.75380564,33.75380564,37.97667262,Clear_cut_EU
REF,MFM,AF0,PA1221,1174.170399,1174.170399,1221.591451,1245.589452,1237.533284,1219.133003,1211.690343,1204.63644,1191.580661,1165.58981,1203.246122,Clear_cut_EU
REF,MFM,AF0,PA1222,198.073323,203.5806115,539.8810385,539.455164,537.1478758,491.9185338,484.8072336,475.4885913,470.0692093,468.3258516,468.8877497,Clear_cut_EU
REF,MFM,AF0,Lake,2.00917001,2.00917001,2.00917001,1.815394402,1.621618793,1.427843185,1.234067576,1.040291968,0.84651636,0.652740751,0.458965143,Selection_EU
REF,MFM,AF0,PA0401,400.1831971,400.1831971,353.7730302,355.0536277,353.7730302,356.6317584,353.7993802,353.6734831,350.1173236,350.1173236,341.1017198,Selection_EU
REF,MFM,AF0,PA0402,916.4619817,907.5346966,802.016722,696.3143618,640.8263887,601.6272933,556.2761636,535.6585342,518.9824792,506.1960696,427.7669599,Selection_EU
REF,MFM,AF0,PA0404,1246.131068,1012.964866,802.214102,790.8203248,805.5603891,823.2229847,830.8046382,778.8455671,711.003641,595.0740942,418.9205089,Selection_EU
REF,MFM,AF0,PA0405,1619.514113,849.3431918,779.7549998,550.0454236,288.4407296,199.7927705,176.9697668,135.3526786,84.72800319,42.54278402,31.68553151,Selection_EU
REF,MFM,AF0,PA0406,1392.203939,1391.458798,1210.145278,1240.784115,1273.433386,1296.287679,1320.697422,1345.177274,1361.200558,1378.961942,1405.40471,Selection_EU
REF,MFM,AF0,PA0409,1004.77277,1004.707703,968.4982405,884.5092268,732.017028,556.5206276,510.878178,507.0981182,498.1494627,494.709325,491.4325137,Selection_EU
REF,MFM,AF0,PA0412,3871.317355,2428.569721,1377.18855,1016.304518,597.3988098,474.3737724,354.0906295,228.6855907,169.1873087,114.3266036,83.8758003,Selection_EU
