Mitigation_scenario,Forest_use,Management_scenario,Category,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
REF,SFM,AFM50,Clear_cut_EU,318.945219,379.6918629,465.5523508,491.5658741,498.7386101,497.8429759,478.3136013,459.2292853,436.0011507,411.1909551,404.2310785
REF,MFM,AFM75,Clear_cut_EU,318.945219,379.6918629,469.0161255,471.0933379,456.4010067,435.5949538,397.0487058,360.5360605,324.4013933,299.284716,294.5681137
REF,SFM,AFM75,Clear_cut_EU,318.945219,379.6918629,469.0237753,493.6664202,502.9455873,502.3486371,475.1523777,440.5179691,407.9844099,371.7440032,336.3197339
REF,MFM,noAFM,Clear_cut_EU,318.9147149,379.6621063,465.5225765,498.5214146,514.5018262,524.0473818,515.2827359,507.0975146,499.2389212,491.0742336,484.082581
REF,SFM,noAFM,Clear_cut_EU,318.945219,379.6918629,465.5523508,498.6494792,514.5831651,524.1742547,515.5056988,507.3269803,499.1576168,490.9916993,483.9352285
RCP2.6,MFM,AFMfree,Clear_cut_im,63.60452578,87.04359133,108.0403808,114.5836288,116.3314399,117.7155973,119.3015437,114.1210687,116.0141911,126.4259644,137.9284257
RCP2.6,SFM,AFMfree,Clear_cut_im,63.60452578,87.03962709,111.5164503,117.2298791,119.155193,120.8643689,120.7573838,116.8013606,118.5125082,129.2132139,141.7433441
RCP2.6,MFM,AFM100,Clear_cut_im,63.60452578,87.02544905,111.5379625,119.1681731,122.3795546,127.3852197,138.3255255,145.8430895,161.2520256,187.369571,209.4878092
RCP2.6,SFM,AFM100,Clear_cut_im,63.60452578,87.02584589,110.4988085,119.0984902,138.2805283,161.8750811,194.7228031,227.9448604,266.7391865,308.440689,349.0279124
RCP2.6,MFM,AFM25,Clear_cut_im,63.60452578,87.04045476,108.0590587,114.6238406,116.6314748,118.4724496,119.9243514,117.1791792,121.3120682,132.8162045,147.1114591
RCP2.6,SFM,AFM25,Clear_cut_im,63.60452578,87.04357901,111.5363216,118.0934366,119.9813067,126.8316392,130.5970617,132.6919639,142.786653,161.8430076,177.8399293
RCP2.6,MFM,AFM50,Clear_cut_im,63.60452578,87.04253924,111.5904593,118.0990582,120.500832,123.9498636,127.3914701,130.1042513,139.0689338,153.8170247,169.5411536
RCP2.6,SFM,AFM50,Clear_cut_im,63.60452578,87.04255156,111.5160458,119.2529011,123.7133455,132.3150114,143.8623319,154.2696392,172.1475467,195.7260888,217.8181075
RCP2.6,MFM,AFM75,Clear_cut_im,63.60452578,87.04359133,111.5852726,118.3544536,120.8635175,124.3057571,132.816978,135.7906904,147.8598883,168.7676274,186.3116937
RCP2.6,SFM,AFM75,Clear_cut_im,63.60452578,87.03441192,110.0498339,117.6256587,131.8955305,150.2071097,173.3787388,195.3715874,218.761074,250.7232557,282.8861956
RCP2.6,MFM,noAFM,Clear_cut_im,63.60452578,87.03991374,111.5166958,117.7561849,121.9670001,127.5462936,132.8360347,136.6767736,150.3497211,171.6085761,189.9944874
RCP2.6,SFM,noAFM,Clear_cut_im,63.60452578,87.04359133,111.5250486,117.7662227,121.8471053,127.6840409,134.7097323,137.365064,150.4344664,169.7448205,190.0529758
REF,MFM,AFMfree,Clear_cut_im,63.60452578,87.04255156,109.4137936,114.2884446,115.6668309,116.4254138,118.1701944,125.0771629,128.7912609,133.6976903,139.7170337
REF,SFM,AFMfree,Clear_cut_im,63.60452578,87.04065454,110.7917345,115.3679305,116.673253,117.3459404,120.1511482,126.8368988,130.7062032,135.9437108,143.6023059
REF,MFM,AFM100,Clear_cut_im,63.60452578,87.0367662,109.3744939,115.8129931,119.3676773,123.5757125,131.6157565,147.0182388,167.4507811,188.0369413,205.5479997
REF,SFM,AFM100,Clear_cut_im,63.60452578,87.03771999,110.5075697,117.5128711,135.197774,156.1882874,178.4187356,209.509239,249.6366513,289.246636,335.1617936
REF,MFM,AFM25,Clear_cut_im,63.60452578,87.04031449,111.5217045,115.9535132,117.4853487,118.4935677,120.533228,124.2282468,129.737906,138.5565297,147.9791422
REF,SFM,AFM25,Clear_cut_im,63.60452578,87.03510389,110.0839569,115.4891696,117.2868462,123.4759309,128.551671,139.4493567,151.1981683,162.1461947,176.8543044
REF,MFM,AFM50,Clear_cut_im,63.60452578,87.03242622,108.132219,113.6160888,115.2700789,118.1203926,122.448277,128.4841136,137.6257792,148.7083675,162.9662518
REF,SFM,AFM50,Clear_cut_im,63.60452578,87.04332671,111.5247767,117.7736196,121.6205733,128.1848647,138.0989754,152.7133132,169.847564,192.976791,216.485571
REF,MFM,AFM75,Clear_cut_im,63.60452578,87.04359133,108.2058134,114.0608162,116.2922101,119.4150914,125.4623516,136.1803888,151.3217098,167.0920386,185.3140984
REF,SFM,AFM75,Clear_cut_im,63.60452578,87.04255156,108.1391807,114.7925342,129.6407636,143.8938665,160.4116867,186.2560469,212.5654984,244.8631976,279.0500687
REF,MFM,noAFM,Clear_cut_im,63.60452578,87.04066686,111.5241862,116.4515883,119.8104012,124.689323,134.1798652,148.9255557,163.7378293,180.8503748,197.6066496
REF,SFM,noAFM,Clear_cut_im,63.60452578,87.02544905,111.5019845,116.4429827,119.8974238,125.2769128,135.3670432,148.5522035,159.3518995,173.548959,192.317521
RCP2.6,MFM,AFMfree,Energy_plantations_im,0,0,0,0,14.97067735,41.18450925,62.62897699,100.6548577,133.3834014,163.1516103,201.3088609
RCP2.6,SFM,AFMfree,Energy_plantations_im,0,0,0.0046,2.139494473,15.64479948,38.89151765,67.06646129,101.2905674,132.275416,160.4923249,196.1838914
RCP2.6,MFM,AFM100,Energy_plantations_im,0,0,0.0282,0.023294779,16.80950686,47.60053566,83.37184297,136.6963284,199.0893849,261.1668342,328.6352518
RCP2.6,SFM,AFM100,Energy_plantations_im,0,0,0.0046,1.076579566,20.56061729,63.44747029,109.4317114,185.2666913,268.8797337,358.7507221,443.7166333
RCP2.6,MFM,AFM25,Energy_plantations_im,0,0,0.059612731,0.088793951,16.23559971,40.50824265,66.05095967,106.4076146,145.6531906,184.6360925,229.6621644
RCP2.6,SFM,AFM25,Energy_plantations_im,0,0,0.0046,1.973593562,18.17729713,48.89373279,77.84902087,121.5985103,166.8505845,211.3476005,263.6811361
RCP2.6,MFM,AFM50,Energy_plantations_im,0,0,0,0.10062055,15.16837927,43.48936348,71.39197119,114.6953508,161.4260794,209.9229062,262.380482
RCP2.6,SFM,AFM50,Energy_plantations_im,0,0,0,0.986373424,19.07957443,53.12132911,88.12238683,138.1002974,196.9697563,261.0570437,330.5488539
RCP2.6,MFM,AFM75,Energy_plantations_im,0,0,0.0046,1.214500136,16.42994385,47.06872002,77.12568498,126.0337747,174.1566579,222.3832562,284.2539344
RCP2.6,SFM,AFM75,Energy_plantations_im,0,0,0.0282,0.845145358,21.37574884,56.80535536,96.3443482,160.7464472,238.1141303,318.0966657,399.1736977
RCP2.6,MFM,noAFM,Energy_plantations_im,0,0,0.0046,0.223582481,14.86205125,43.49470146,75.0618409,115.3882795,150.0882643,184.2627827,227.747803
RCP2.6,SFM,noAFM,Energy_plantations_im,0,0,0.0282,0.358860643,15.18235345,42.43244456,71.09870468,111.9993336,149.2956613,185.6556542,226.2939351
REF,MFM,AFMfree,Energy_plantations_im,0,0,0,0.81798471,7.65120097,19.89006448,26.60384363,27.74975279,28.8073644,30.55921746,31.38239828
REF,SFM,AFMfree,Energy_plantations_im,0,0,0.059612731,1.41050719,8.656097694,20.46259479,24.9151001,26.36592219,27.63567434,28.85226186,28.35415602
REF,MFM,AFM100,Energy_plantations_im,0,0,0.059612731,0.72466927,8.745685642,22.0728678,28.14378332,31.73703222,32.90724875,32.58213651,37.19179314
REF,SFM,AFM100,Energy_plantations_im,0,0,0,0.916493001,10.72227011,26.39320057,38.4759111,54.00000234,63.56641606,77.90210641,87.11827876
REF,MFM,AFM25,Energy_plantations_im,0,0,0.0282,0.869215957,7.568872111,20.54951857,25.50092608,30.0540176,30.51640618,29.6312616,29.13332355
REF,SFM,AFM25,Energy_plantations_im,0,0,0.0282,0.299747557,8.584261475,21.60069278,27.20983213,28.46986873,29.00947453,32.17129638,33.53187185
REF,MFM,AFM50,Energy_plantations_im,0,0,0.0046,1.655709442,8.361701586,22.4358397,28.4012825,32.75797074,33.56029197,34.59956281,33.84437951
REF,SFM,AFM50,Energy_plantations_im,0,0,0.0282,1.077607057,8.879788732,21.67323366,27.03011936,32.80006357,38.63988368,38.03467598,37.21723311
REF,MFM,AFM75,Energy_plantations_im,0,0,0.0046,0.963346185,8.82803025,21.30959693,27.58921926,30.14782873,30.43868969,30.40768725,30.12553936
REF,SFM,AFM75,Energy_plantations_im,0,0,0.059612731,1.197146965,8.761545947,23.17044075,31.77657148,39.67443626,45.7095742,51.25634821,57.15770443
REF,MFM,noAFM,Energy_plantations_im,0,0,0.059612731,0.550506094,7.847461798,20.47677709,25.44877248,26.94520833,27.72517255,27.33695151,27.64007452
REF,SFM,noAFM,Energy_plantations_im,0,0,0.0046,0.106436735,7.533217696,19.64652082,23.45331602,26.7641857,32.09294122,34.70122808,33.55590965
RCP2.6,MFM,AFMfree,EP_EU,0,0,13,35,60,91,121,156,195,238,279
RCP2.6,SFM,AFMfree,EP_EU,0,0,13,35,60,91,122,157,196,239,283
RCP2.6,MFM,AFM100,EP_EU,0,0,13,35,64,96,133,181,226,274,318
RCP2.6,SFM,AFM100,EP_EU,0,0,13,36,70,109,162,216,268,316,361
RCP2.6,MFM,AFM25,EP_EU,0,0,13,35,61,92,124,161,205,253,295
RCP2.6,SFM,AFM25,EP_EU,0,0,13,35,63,93,128,166,214,263,308
RCP2.6,MFM,AFM50,EP_EU,0,0,13,35,62,93,126,164,210,257,303
RCP2.6,SFM,AFM50,EP_EU,0,0,13,36,64,98,134,184,231,280,325
RCP2.6,MFM,AFM75,EP_EU,0,0,13,35,63,95,131,171,220,272,318
RCP2.6,SFM,AFM75,EP_EU,0,0,13,36,69,105,152,200,251,299,343
RCP2.6,MFM,noAFM,EP_EU,0,0,13,35,62,93,125,161,201,249,298
RCP2.6,SFM,noAFM,EP_EU,0,0,13,35,62,93,125,161,201,249,298
REF,MFM,AFMfree,EP_EU,0,0,13,29,47,64,72,78,82,86,89
REF,SFM,AFMfree,EP_EU,0,0,13,30,48,64,72,78,82,86,89
REF,MFM,AFM100,EP_EU,0,0,13,29,49,68,79,88,95,101,106
REF,SFM,AFM100,EP_EU,0,0,13,30,53,78,97,112,123,133,143
REF,MFM,AFM25,EP_EU,0,0,13,29,47,64,73,79,83,87,91
REF,SFM,AFM25,EP_EU,0,0,13,30,49,66,75,81,87,92,95
REF,MFM,AFM50,EP_EU,0,0,13,29,48,66,74,81,86,90,94
REF,SFM,AFM50,EP_EU,0,0,13,30,50,69,79,87,96,104,113
REF,MFM,AFM75,EP_EU,0,0,13,29,48,67,76,84,91,95,99
REF,SFM,AFM75,EP_EU,0,0,13,30,52,73,87,100,110,118,126
REF,MFM,noAFM,EP_EU,0,0,13,29,48,66,74,82,88,93,97
REF,SFM,noAFM,EP_EU,0,0,13,29,48,66,75,82,88,93,97
RCP2.6,MFM,AFMfree,Pulp_Timber_Plantation_im,15.95300318,22.4394319,26.67061135,31.66939028,40.14875323,41.74923899,45.66351259,47.75730786,56.60814307,64.42463167,70.80298552
RCP2.6,SFM,AFMfree,Pulp_Timber_Plantation_im,15.95300318,22.44235085,26.69945971,28.8795706,37.63266939,42.59414793,43.17466591,47.20993136,55.53425193,63.98861571,69.56425197
RCP2.6,MFM,AFM100,Pulp_Timber_Plantation_im,15.95300318,22.45517366,26.65923164,31.39787147,41.78854762,49.55073664,62.44744798,73.23031696,83.47445502,89.09414414,97.84748737
RCP2.6,SFM,AFM100,Pulp_Timber_Plantation_im,15.95300318,22.45517366,26.68743725,40.57022108,57.02006988,87.47071285,107.3329995,127.1384851,143.8404507,155.4794343,173.868387
RCP2.6,MFM,AFM25,Pulp_Timber_Plantation_im,15.95300318,22.44041469,26.5969949,31.62747154,40.26452657,44.67218075,46.3784096,55.05944989,63.76894606,68.6290641,74.92146914
RCP2.6,SFM,AFM25,Pulp_Timber_Plantation_im,15.95300318,22.43774233,26.68355663,29.31513384,38.57789367,42.08145796,50.93440589,65.79571711,73.36308715,78.45188447,88.53753942
RCP2.6,MFM,AFM50,Pulp_Timber_Plantation_im,15.95300318,22.43925771,26.64259286,30.89835937,39.55701003,44.78269524,49.8679441,60.30985733,67.55384114,72.29227588,80.34480779
RCP2.6,SFM,AFM50,Pulp_Timber_Plantation_im,15.95300318,22.43778374,26.70467066,31.26288529,44.5743258,52.37209433,75.45054769,88.70163237,100.939668,112.5804239,123.9900405
RCP2.6,MFM,AFM75,Pulp_Timber_Plantation_im,15.95300318,22.43738131,26.64020064,30.0302223,40.02146309,43.95434183,53.37730361,68.8244853,78.2878619,85.04566278,92.76646076
RCP2.6,SFM,AFM75,Pulp_Timber_Plantation_im,15.95300318,22.44574238,26.64980999,35.74251811,48.97285586,66.67546764,88.12039198,102.579132,117.2119057,127.4730771,140.0655788
RCP2.6,MFM,noAFM,Pulp_Timber_Plantation_im,15.95300318,22.44348317,26.70033743,31.20922699,43.39939033,50.36215166,55.08515191,63.77537962,78.23159809,83.6655484,89.23818246
RCP2.6,SFM,noAFM,Pulp_Timber_Plantation_im,15.95300318,22.43793592,26.66674592,31.06946171,43.20458135,51.28653423,57.19821345,66.48359467,78.91033293,84.1067711,90.60669299
REF,MFM,AFMfree,Pulp_Timber_Plantation_im,15.95300318,22.43918378,26.65172234,29.48599491,30.70229864,31.84587545,34.07612235,35.378821,38.16987326,39.86461524,40.77027583
REF,SFM,AFMfree,Pulp_Timber_Plantation_im,15.95300318,22.44065167,26.59359629,28.22014942,29.90099719,31.62906096,34.34153487,36.19614084,38.71637952,41.24411775,41.97343064
REF,MFM,AFM100,Pulp_Timber_Plantation_im,15.95300318,22.4440368,26.62637076,29.76528737,34.60828474,38.81542524,46.67568945,53.47273004,58.12661708,62.29725438,63.01695623
REF,SFM,AFM100,Pulp_Timber_Plantation_im,15.95300318,22.44276186,26.68479456,38.16329767,50.56338638,62.19130645,85.82942904,104.7634788,119.2694949,131.9055944,140.3541388
REF,MFM,AFM25,Pulp_Timber_Plantation_im,15.95300318,22.4416712,26.67048613,28.62593204,30.77911893,32.01247386,34.82405277,36.87034059,39.51077942,41.54519134,42.43471856
REF,SFM,AFM25,Pulp_Timber_Plantation_im,15.95300318,22.44549172,26.62027704,29.85270676,33.67678638,35.62385452,39.71462749,43.0700432,45.91955734,48.71463756,49.22388899
REF,MFM,AFM50,Pulp_Timber_Plantation_im,15.95300318,22.4500858,26.70699708,28.92979582,32.34100667,33.33067016,36.59399318,39.24063302,41.59018268,43.83613991,45.03824703
REF,SFM,AFM50,Pulp_Timber_Plantation_im,15.95300318,22.43869068,26.66751636,29.07040718,37.86448706,45.50327704,54.25086581,62.10873235,70.20451814,76.03973575,77.63850397
REF,MFM,AFM75,Pulp_Timber_Plantation_im,15.95300318,22.4375663,26.64488207,29.61591209,33.21948501,37.07711993,42.29566191,47.27477691,50.50795838,52.94362433,53.87722978
REF,SFM,AFM75,Pulp_Timber_Plantation_im,15.95300318,22.43977551,26.64678234,33.15413006,41.44682934,49.66229823,63.88390817,77.04996982,89.84375789,98.88935789,106.0310878
REF,MFM,noAFM,Pulp_Timber_Plantation_im,15.95300318,22.44214711,26.63937788,29.36457494,34.96451538,41.16146523,45.30373575,50.3087542,54.16225929,56.6697231,57.2865644
REF,SFM,noAFM,Pulp_Timber_Plantation_im,15.95300318,22.45517366,26.71229332,29.7836578,35.14550682,41.34557306,46.01790488,50.79138479,54.43510353,57.0062773,57.50764299
RCP2.6,MFM,AFMfree,Retention_EU,0,0,0,19.31909142,40.86017354,64.90830331,93.39499497,124.5260597,152.6285521,180.4348188,213.4837323
RCP2.6,SFM,AFMfree,Retention_EU,0,0,0,19.25034481,41.04541323,64.92210309,92.87966291,124.1650937,153.7957657,182.0481364,214.6946278
RCP2.6,MFM,AFM100,Retention_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,SFM,AFM100,Retention_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,MFM,AFM25,Retention_EU,0,0,0,15.41725577,33.12393682,52.21577149,73.0992017,94.41558586,117.4898762,137.6800872,164.881824
RCP2.6,SFM,AFM25,Retention_EU,0,0,0,16.12352814,34.42326927,55.59820988,79.33835951,99.40526618,120.3504324,142.1153777,163.7874284
RCP2.6,MFM,AFM50,Retention_EU,0,0,0,10.23495342,23.44556007,37.41039195,55.15764356,72.43168546,87.17180013,100.753077,113.8236035
RCP2.6,SFM,AFM50,Retention_EU,0,0,0,11.47640112,25.56184923,40.42654986,55.54146666,71.05836116,84.73129424,97.38841271,110.0684731
RCP2.6,MFM,AFM75,Retention_EU,0,0,0,5.206740796,12.4450029,19.97071469,30.00401067,39.4983316,48.55109457,55.31903441,61.77197102
RCP2.6,SFM,AFM75,Retention_EU,0,0,0,6.211707951,14.02959497,20.89445211,27.85693015,34.52828911,40.40300267,45.94710418,51.92023276
RCP2.6,MFM,noAFM,Retention_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,SFM,noAFM,Retention_EU,0,0,0,0,0,0,0,0,0,0,0
REF,MFM,AFMfree,Retention_EU,0,0,0,18.19510605,35.49742139,51.37061963,66.92649213,82.19683461,97.19955474,111.120014,117.9413651
REF,SFM,AFMfree,Retention_EU,0,0,0,18.38972244,35.68068458,53.31696647,71.9547195,88.8516898,105.4903088,120.5319729,125.15797
REF,MFM,AFM100,Retention_EU,0,0,0,0,0,0,0,0,0,0,0
REF,SFM,AFM100,Retention_EU,0,0,0,0,0,0,0,0,0,0,0
REF,MFM,AFM25,Retention_EU,0,0,0,14.60454106,28.07757487,42.26651525,55.92096146,70.30099508,84.59947569,96.14738044,102.7627546
REF,SFM,AFM25,Retention_EU,0,0,0,14.81952714,30.75319773,46.97958214,62.88511296,77.08009676,91.35144906,105.3014821,112.6694801
REF,MFM,AFM50,Retention_EU,0,0,0,9.789367654,21.30640766,31.48101578,42.60518939,54.40992389,64.82648516,74.45442594,81.7727926
REF,SFM,AFM50,Retention_EU,0,0,0,10.33089786,21.44575337,33.21554763,44.48480627,55.20504069,64.49210036,74.90052382,82.14244835
REF,MFM,AFM75,Retention_EU,0,0,0,5.08611354,11.72531334,17.90619307,26.1256379,32.02278354,38.36471017,42.48410802,46.77439045
REF,SFM,AFM75,Retention_EU,0,0,0,5.677000019,12.74821579,18.35073896,24.12436239,28.95172853,33.81670662,38.56892226,42.25929125
REF,MFM,noAFM,Retention_EU,0,0,0,0,0,0,0,0,0,0,0
REF,SFM,noAFM,Retention_EU,0,0,0,0,0,0,0,0,0,0,0
RCP2.6,MFM,AFMfree,Selection_EU,159.4046315,157.0469871,158.6584509,153.5166777,145.549289,132.281516,103.8178262,70.34278495,52.04596023,40.35413113,32.54532837
RCP2.6,SFM,AFMfree,Selection_EU,159.4046315,157.0469871,157.9535842,150.4852659,138.7205301,120.5167998,91.09504753,59.10745729,41.53879028,31.4629742,25.82113538
RCP2.6,MFM,AFM100,Selection_EU,159.4046315,157.0469871,157.9530399,184.4970397,207.3410188,225.5056511,238.4314886,250.810913,274.0157022,306.6721199,339.3853191
RCP2.6,SFM,AFM100,Selection_EU,159.4046315,157.0469871,158.2833601,138.58363,102.0083873,69.87092798,30.85633449,10.19177139,5.872858281,4.016938694,3.274594037
RCP2.6,MFM,AFM25,Selection_EU,159.4046315,157.0469871,158.6589865,161.2602442,160.657918,154.6766774,136.2290059,121.3128048,116.2845164,115.4990407,118.0936991
RCP2.6,SFM,AFM25,Selection_EU,159.4046315,157.0469871,157.9535842,148.1163638,132.0262858,110.4588464,79.33279913,49.96400424,30.97284033,16.37160607,10.73940361
RCP2.6,MFM,AFM50,Selection_EU,159.4046315,157.0469871,157.9535842,169.2845309,175.6839241,179.7696621,172.4505104,169.0321166,175.0811508,184.0173247,202.4386042
RCP2.6,SFM,AFM50,Selection_EU,159.4046315,157.0469871,157.9530399,144.6278095,123.863762,97.7171302,64.35377439,31.93350183,11.11515405,8.213747329,7.864798713
RCP2.6,MFM,AFM75,Selection_EU,159.4046315,157.0469871,157.9535842,177.6362365,191.5742828,202.724044,206.3280772,213.1697775,224.3172108,246.7717286,275.3132168
RCP2.6,SFM,AFM75,Selection_EU,159.4046315,157.0469871,158.4251668,141.3589396,113.001187,83.53977636,47.82125312,15.84876948,7.57090506,5.88281057,5.330352376
RCP2.6,MFM,noAFM,Selection_EU,159.4046315,157.0469871,157.9698242,152.1814049,140.1177546,121.5308572,92.73133687,60.37132037,41.85536039,24.46268648,15.58528103
RCP2.6,SFM,noAFM,Selection_EU,159.4046315,157.0469871,157.9698242,152.1849587,140.0965372,121.5147007,92.73563235,60.36502243,41.85149407,24.41317841,15.53557646
REF,MFM,AFMfree,Selection_EU,159.4046315,157.0469871,158.6262702,153.8989313,147.2395843,143.1578099,134.2357327,126.9542548,121.1814745,116.6135676,107.6642032
REF,SFM,AFMfree,Selection_EU,159.4046315,157.0469871,158.2033107,151.0357418,140.0260719,130.6370391,119.27877,109.3322598,100.5773841,93.54821307,81.08449867
REF,MFM,AFM100,Selection_EU,159.4046315,157.0469871,158.6257598,186.0487758,211.6785813,234.5074612,254.22409,275.6227157,295.8113293,313.4049447,304.5481036
REF,SFM,AFM100,Selection_EU,159.4046315,157.0469871,158.2833674,143.9409484,117.231066,92.50983847,72.58348565,58.94764105,47.07328519,37.17912827,29.60443522
REF,MFM,AFM25,Selection_EU,159.4046315,157.0469871,157.9530399,161.2096069,163.3232163,167.0992668,164.9672917,164.2555191,164.8866316,164.9586016,152.5904718
REF,SFM,AFM25,Selection_EU,159.4046315,157.0469871,158.4251668,149.7723922,137.8481292,127.0433175,112.0740637,100.0547768,90.30994275,82.29688509,58.74719467
REF,MFM,AFM50,Selection_EU,159.4046315,157.0469871,158.6213079,169.8801525,179.8608291,189.5664182,193.8998136,202.1899927,211.7087111,214.2349499,203.2617841
REF,SFM,AFM50,Selection_EU,159.4046315,157.0469871,157.9535842,146.2851116,132.1447609,119.203329,105.0946316,91.06299901,78.88956149,70.13700137,48.92820404
REF,MFM,AFM75,Selection_EU,159.4046315,157.0469871,158.6381464,177.8516922,195.4006822,212.9031454,225.4040481,241.0477938,257.1325696,266.4830807,255.3069707
REF,SFM,AFM75,Selection_EU,159.4046315,157.0469871,158.6212814,145.7371647,125.3643119,107.7645415,89.58986092,75.36862412,62.79715385,53.0608411,42.64352801
REF,MFM,noAFM,Selection_EU,159.4351356,157.0767437,157.9833584,153.7756512,147.2947629,140.953617,133.9715454,128.3957581,124.7527541,121.8727143,119.9580538
REF,SFM,noAFM,Selection_EU,159.4046315,157.0469871,157.9535842,153.7121651,147.2346341,140.8991254,133.8142841,128.1526591,124.4926019,121.5915824,119.6645554
RCP2.6,MFM,AFMfree,Selection_im,22.37742816,18.14603219,14.97059775,13.7005386,12.29441874,11.24204678,10.35286759,9.548721537,8.923008106,8.006076224,7.501359882
RCP2.6,SFM,AFMfree,Selection_im,22.37742816,18.14548946,15.84210863,14.38116013,12.91636216,11.86484822,10.93489619,10.05423189,9.399659768,8.472496813,7.898172192
RCP2.6,MFM,AFM100,Selection_im,22.37742816,18.14501211,15.83823313,14.56561014,13.27349044,12.84516773,13.24335828,13.94157143,14.53147711,14.81753051,14.25137907
RCP2.6,SFM,AFM100,Selection_im,22.37742816,18.14461527,15.49441032,14.09541678,13.6502098,14.50354876,16.86507882,19.17287261,22.04399454,22.81985634,22.59414229
RCP2.6,MFM,AFM25,Selection_im,22.37742816,18.14595515,14.96577881,13.70334799,12.32517287,11.39239071,10.57056234,9.907775755,9.562867306,8.813267576,8.471602616
RCP2.6,SFM,AFM25,Selection_im,22.37742816,18.14604451,15.83914512,14.4164429,13.0745115,12.17437206,11.9078238,12.10490243,12.14094059,11.74316379,11.17193926
RCP2.6,MFM,AFM50,Selection_im,22.37742816,18.14556689,15.83498568,14.42303365,13.10445936,12.09633768,11.53588653,11.59642355,11.56534665,11.30769432,10.74407883
RCP2.6,SFM,AFM50,Selection_im,22.37742816,18.14555457,15.83883566,14.57455577,13.41273361,13.10398063,13.56601404,14.20991692,14.80926156,14.80058229,14.30803357
