Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,AF25,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF25,PA1206,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF25,PA1208,0,0,0,0,0,0,0.57716952,1.047783813,1.257340576,1.46689734,0.632839376,Timber_plant_EU
REF,MFM,AF25,PA1209,0,0,0,6.387002851,11.5777597,22.68520506,90.86603019,119.7299363,149.7714086,173.3710336,140.8208257,Timber_plant_EU
REF,MFM,AF25,PA1210,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF25,PA1211,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF25,PA1214,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF25,PA1215,0,0,0,7.689099128,37.02310724,47.1855554,140.0982574,184.5146575,257.1658531,301.0029361,252.6356557,Timber_plant_EU
REF,MFM,AF25,PA1216,0,0,0,7.093325191,14.44948958,25.19390397,37.24481152,48.35604979,64.79682887,74.08337325,74.26298858,Timber_plant_EU
REF,MFM,AF25,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF25,PA1218,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF25,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF25,PA1221,0,0,0,13.24627196,29.7606062,24.94515061,37.33030958,50.57658153,60.3201531,60.3201531,86.81269701,Timber_plant_EU
REF,MFM,AF25,PA1222,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,Lake,0,0,0,1.147176199,2.466487166,3.646579935,4.965890902,6.28520187,7.604512837,8.923823805,9.671936257,Timber_plant_EU
REF,MFM,AF50,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA0402,0,0,0,99.89403111,199.5888411,299.307905,386.7487972,467.3622666,547.8007688,623.7045805,702.7652967,Timber_plant_EU
REF,MFM,AF50,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA0405,0,0,0,9.471817685,34.61359798,50.49866202,82.09729142,197.3449358,219.2995668,243.0388546,268.556011,Timber_plant_EU
REF,MFM,AF50,PA0406,0,0,0,20.9548598,41.93511115,78.97027223,106.5037095,133.2787583,160.8801315,187.6934868,211.6611426,Timber_plant_EU
REF,MFM,AF50,PA0409,0,0,0,10.21370874,16.56829359,22.92287843,29.27746327,35.63204811,85.22831184,92.70244457,54.69580264,Timber_plant_EU
REF,MFM,AF50,PA0412,0,0,0,40.24620158,152.7797093,213.2466251,301.8351364,466.6554981,742.7587587,1057.853616,1346.278295,Timber_plant_EU
REF,MFM,AF50,PA0418,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA0419,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA0421,0,0,0,0.984483965,1.968967932,2.953451896,3.937935862,4.922419827,5.906903791,6.891387758,7.875871722,Timber_plant_EU
REF,MFM,AF50,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA0429,0,0,0,0.5764783,0.743680639,0.910882979,1.078085319,1.245287658,29.53124041,30.42645074,1.746894677,Timber_plant_EU
REF,MFM,AF50,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA0432,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA0433,0,0,0,4.066504564,11.51439737,28.8939207,39.71820958,49.01111882,58.30402809,68.38159136,29.96174113,Timber_plant_EU
REF,MFM,AF50,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA0436,0,0,0,221.3181456,451.4098384,768.3395463,1127.510918,1460.301826,1831.759636,2221.321335,2580.32257,Timber_plant_EU
REF,MFM,AF50,PA0445,0,0,0,172.7532447,246.0729548,447.3109938,594.1809751,570.9694968,646.4185286,667.404924,577.259058,Timber_plant_EU
REF,MFM,AF50,PA0501,0,0,0,0,14.79923931,43.80540746,65.35286196,126.6757479,177.3694092,191.6719022,146.4594681,Timber_plant_EU
REF,MFM,AF50,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA0504,0,0,0,0,2.871087103,27.76058944,20.64643563,38.17408952,67.92312249,126.1002235,176.9988897,Timber_plant_EU
REF,MFM,AF50,PA0608,0,0,0,483.3302559,1308.527238,2088.987765,2821.274222,3553.560679,4285.847135,4989.764042,4708.653328,Timber_plant_EU
REF,MFM,AF50,PA0814,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA1110,0,0,0,18.14311013,36.28622027,58.57049032,78.0939871,97.61748386,117.1409806,125.814257,51.05022835,Timber_plant_EU
REF,MFM,AF50,PA1201,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA1204,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA1206,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
REF,MFM,AF50,PA1208,0,0,0,0,0.000340803,0.419113525,0.558818034,0.698522543,0.838227051,0.97793156,0,Timber_plant_EU
REF,MFM,AF50,PA1209,0,0,0,7.393799754,21.14056821,60.8782829,81.95981607,102.5469779,123.6727965,144.2849293,82.1210336,Timber_plant_EU
REF,MFM,AF50,PA1210,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU
