"Group","Scenario","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_SelectionSystem_im_median","For_SelectionSystem_ex_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"REF_MFM","AFM25",0.0844366490600702,0.0900407537831901,0.092342357083548,0.0242816371520415,3.44219543237215,1.62872969732955,7.45373715547282,0.906763314808912,0.0148345300643655,0.0135414009940815,0.00774506429204282,0.000555673147425101,0.0344464701279445,0,0,0.00107235248417095,0.000417093589333055,5.57370249968314e-07,0.00845766132020352,0.00229655443778056,0.00414512911484356,0.208748558129544,0.00488118752561643,0,0.312570030957528,0.310021553349114,0.000285648708332674,0.15698164095788,0.0104617454816029,1.45916442990321
"REF_SFM","AFM25",0.0873506295223909,0.0921185879260108,0.0943736671498916,0.0251439643760641,3.44170991291369,1.62892526305613,7.45370150677492,0.906734815865005,0.0161864367435545,0.0174921526198274,0.00855038207431674,0.000678683741660645,0.0388237752625091,0,0,0.000737328657058117,0.000497922082584414,1.00484962143576e-06,0.00950439213867759,0.00235018820727065,0.00449070317928576,0.208746880965686,0.0053898350032332,0,0.312579809402233,0.308729545352367,0.000459051710844403,0.156533685690576,0.0203304593922034,1.45335321083849
"RCP2.6_MFM","AFM50",0.0113551000295758,0.0820486031539474,0.0766047419161128,0.0218882448954892,1.84477503125658,1.57776263163339,3.66169470470227,0.883031899113009,0.0160103696719576,0.0119107385125504,0.00830659175441369,0.000495365028825804,0.0333923248377392,0,0,0.00136275644586088,0.000519592219569554,2.92787295423126e-07,0.00803820322233358,0.0194213926470017,0.013760525612757,2.27829373668718,0.0427397152152783,0.00444023335800748,0.557192434378195,0.267806371553623,2.5674324106184e-05,0.269440972097767,0.0128795351871509,2.38943764605421
"RCP2.6_SFM","AFM50",0.0113911287247334,0.0887910394817437,0.0808216278381749,0.0232954245181403,1.84193540218772,1.57744421736125,3.65849837801436,0.882881524687163,0.0217850253130839,0.02020829349724,0.00934924506717132,0.000559145455670198,0.0523580954675899,0,0,0.000194395487882394,0.000661969507795456,5.5611741754055e-08,0.0123238506152157,0.0209098537863721,0.0156228433637959,2.27822995239058,0.0520335145879409,0.00470156989148784,0.557183896369763,0.2660915119596,4.89562554421554e-05,0.266651646917949,0.0310276611019925,2.35820354567876
"REF_MFM","AFM50",0.0834646287401101,0.089013717986258,0.0913040855878837,0.024017537754042,3.44180796088214,1.62867691027035,7.45348520972215,0.906691909788336,0.0123673016911656,0.0160490997221605,0.00781784721319696,0.000460038336294868,0.0378332444687833,0,0,0.00150462532915518,0.000485377094196303,2.22813813566843e-07,0.00927629942158645,0.00229090487655557,0.00413886387951089,0.208745577353152,0.0047908985501163,0,0.312554752292997,0.308906088869837,0.000269806102646639,0.156535990598756,0.00956250284711424,1.45362378952418
"REF_SFM","AFM50",0.0874005336430032,0.0923404720419335,0.0944508236491787,0.0251688437616764,3.44095774973918,1.6292356756888,7.45400020691157,0.906808461126169,0.0158102286822762,0.020749554364939,0.00942343409306066,0.000504188781581531,0.0495723179864085,0,0,0.000755516114873238,0.000731634702451859,6.47167532000019e-08,0.0095059103022414,0.00234934116902249,0.00471848581830963,0.208763146050848,0.00719529128739819,0,0.312586977886208,0.307370773389202,0.000449090597297784,0.155718469179049,0.0199907859048571,1.44808479227052
"RCP2.6_MFM","AFM75",0.0111703585881124,0.0815946250764798,0.0762064793379057,0.0216823621562436,1.84339323092271,1.57754879887729,3.66000952820637,0.882893739922405,0.0135344635845369,0.0139313814074177,0.00835290895120139,0.000255366318846204,0.0380533857118931,0,0,0.0017976764134161,0.000606053138086493,1.85029462800454e-07,0.00913378273397878,0.0192186197934644,0.0139778637828668,2.27812817488912,0.0476872189743478,0.00442102918377063,0.557143542317634,0.267543298147917,2.42911567246959e-05,0.268660553188507,0.0118491424353986,2.37901975906502
"RCP2.6_SFM","AFM75",0.0111486400343343,0.0892462148422674,0.0806602334532256,0.0233522332841553,1.83904224172573,1.57692457939311,3.65670390929123,0.88266989431022,0.022052174867624,0.0219837475689588,0.00992227960090283,0.000289979707610095,0.11054278881607,0,0,3.6594826681263e-05,0.000821722384482641,1.87922139269889e-08,0.0252053695636094,0.0210446036760503,0.0167536683533575,2.27772897724299,0.0560105415561026,0.00470440343406977,0.557081320472028,0.261877243955742,4.84685361516739e-05,0.25906469055336,0.0308009308724836,2.28732108760115
"REF_MFM","AFM75",0.0826807574656539,0.0882195292390716,0.0903446752629233,0.0238137631723248,3.44126948332669,1.62862844596092,7.45297472375523,0.906695383034894,0.0103594509809025,0.0187009684865015,0.00789434983704871,0.000219614653573046,0.0384864191115064,0,0,0.00195655769705631,0.000554420452228262,1.43753140818843e-07,0.00939383517774328,0.00228288937887324,0.00415178052045511,0.208745099070559,0.00590431632492718,0,0.312551028186357,0.308404765325148,0.000253062974442899,0.156196796699054,0.00868632204510777,1.45107711359329
"REF_SFM","AFM75",0.0871717629038337,0.092445598423568,0.0943735188934407,0.0251531411176438,3.43979175710625,1.6290340485888,7.45363461856899,0.906657745351164,0.0152759760465877,0.0286657675656333,0.0102813567953759,0.000298224501105208,0.0825496551138778,0,0,0.000642570499109536,0.000816612957726602,2.32496100490194e-08,0.0188721592124462,0.00234623174367262,0.00527268791369572,0.208723708061612,0.00704696778340246,0,0.312562291880198,0.300316535245737,0.000442448212337416,0.150784366893945,0.019740984524971,1.40687058955483
"RCP2.6_MFM","AFM100",0.0109657011336611,0.0819115609733369,0.076195211961294,0.0216367281025063,1.84191595204019,1.57745502661905,3.65874477826205,0.882876188063189,0.011412393082,0.0171760842981745,0.00845187537203048,0,0.0428312792160688,0,0,0.00220073834337956,0.000682304701964964,1.98383117573824e-07,0.0103131870367801,0.0192040011964011,0.0144786103252618,2.27822872739692,0.0511808130646103,0.00440979202189889,0.557127945110226,0.266947897914916,2.30740650345518e-05,0.267605537117574,0.0109566189010431,2.37035962415512
"RCP2.6_SFM","AFM100",0.0107652899335935,0.0892088569480056,0.0801577128760065,0.0233384456108184,1.83487662533303,1.57725893895924,3.65390875383215,0.882708175255106,0.0196433721791274,0.0316542294615309,0.0107011909548103,0,0.128433112228469,0,0,1.4454003638759e-05,0.000894997198095572,0,0.0252095457373854,0.0211022545984617,0.0181340200036829,2.27831541766196,0.065850933946677,0.00469483364682879,0.557152910175195,0.260557780756151,4.78805260405314e-05,0.257653978902818,0.0305255624553662,2.26897034472938
"REF_MFM","AFM100",0.0808789945010275,0.0862707102522034,0.0886277272322563,0.0234683595934661,3.44025549406449,1.62865497986729,7.45275700740727,0.906552908427453,0.00854170064457425,0.0192065920942508,0.0080305259233959,0,0.0480196223812588,0,0,0.00242352315904023,0.000683681160258095,1.85111321021285e-07,0.0115268447205394,0.00227437178332513,0.00422741255109629,0.208744554793645,0.006199058367563,0,0.312529436242339,0.305966540506989,0.000234229773755167,0.155281439746174,0.00792145502170174,1.44242750301709
"REF_SFM","AFM100",0.087251215716243,0.0928359375907961,0.0944708412014257,0.0252330960643841,3.43715630371613,1.62882175541088,7.45196443918671,0.906439591295655,0.0152537565863876,0.0374276910288463,0.0112606624574211,0,0.113397186506084,0,0,0.000445624730160186,0.00103152322581567,0,0.0258047895147318,0.00234342486219038,0.00562571978335973,0.208696130678364,0.00876500843672673,0,0.312531168184575,0.29471655521637,0.000432352669197035,0.147050006426453,0.019370673482329,1.36873681555407
