"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.0246869984090311,0,0,"noAFM","2020"
"RCP2.6_SFM",0.0246876061441741,0,0,"noAFM","2020"
"REF_MFM",0.0251076475015383,0,0,"noAFM","2020"
"REF_SFM",0.025105927379622,0,0,"noAFM","2020"
"RCP2.6_MFM",0.0249103377896999,0,0,"AFMfree","2020"
"RCP2.6_SFM",0.0248189207901836,0,0,"AFMfree","2020"
"REF_MFM",0.0252297272547665,0,0,"AFMfree","2020"
"REF_SFM",0.0253626455051638,0,0,"AFMfree","2020"
"RCP2.6_MFM",0.0249145746705867,0,0,"AFM25","2020"
"RCP2.6_SFM",0.0245896928266403,0,0,"AFM25","2020"
"REF_MFM",0.0251063107447252,0,0,"AFM25","2020"
"REF_SFM",0.02511627037223,0,0,"AFM25","2020"
"RCP2.6_MFM",0.0246866664159732,0,0,"AFM50","2020"
"RCP2.6_SFM",0.0242793113442074,0,0,"AFM50","2020"
"REF_MFM",0.0253172186208851,0,0,"AFM50","2020"
"REF_SFM",0.0247109656827862,0,0,"AFM50","2020"
"RCP2.6_MFM",0.0246887464523865,0,0,"AFM75","2020"
"RCP2.6_SFM",0.0239234653710334,0,0,"AFM75","2020"
"REF_MFM",0.0253232625940946,0,0,"AFM75","2020"
"REF_SFM",0.0249378051636858,0,0,"AFM75","2020"
"RCP2.6_MFM",0.0246905804852252,0,0,"AFM100","2020"
"RCP2.6_SFM",0.0232462270737879,0,0,"AFM100","2020"
"REF_MFM",0.0252305264714731,0,0,"AFM100","2020"
"REF_SFM",0.0236528669108153,0,0,"AFM100","2020"
"RCP2.6_MFM",0.027480708449017,0,0,"noAFM","2030"
"RCP2.6_SFM",0.0274820739788313,0,0,"noAFM","2030"
"REF_MFM",0.0268961571375907,0,0,"noAFM","2030"
"REF_SFM",0.0268959595781853,0,0,"noAFM","2030"
"RCP2.6_MFM",0.0271342528045055,0,0,"AFMfree","2030"
"RCP2.6_SFM",0.0269536909048139,0,0,"AFMfree","2030"
"REF_MFM",0.0265046488761187,0,0,"AFMfree","2030"
"REF_SFM",0.0265912171561343,0,0,"AFMfree","2030"
"RCP2.6_MFM",0.027080930761307,0,0,"AFM25","2030"
"RCP2.6_SFM",0.0267831180393647,0,0,"AFM25","2030"
"REF_MFM",0.0262908619642191,0,0,"AFM25","2030"
"REF_SFM",0.0263175814883317,0,0,"AFM25","2030"
"RCP2.6_MFM",0.0266991727524122,0,0,"AFM50","2030"
"RCP2.6_SFM",0.0264723711715015,0,0,"AFM50","2030"
"REF_MFM",0.0263335694980297,0,0,"AFM50","2030"
"REF_SFM",0.0258825099017413,0,0,"AFM50","2030"
"RCP2.6_MFM",0.0266257174917124,0,0,"AFM75","2030"
"RCP2.6_SFM",0.026244665116421,0,0,"AFM75","2030"
"REF_MFM",0.0261936743465302,0,0,"AFM75","2030"
"REF_SFM",0.0260152180702694,0,0,"AFM75","2030"
"RCP2.6_MFM",0.0265409997352829,0,0,"AFM100","2030"
"RCP2.6_SFM",0.0255429796239769,0,0,"AFM100","2030"
"REF_MFM",0.0259956594369651,0,0,"AFM100","2030"
"REF_SFM",0.0247027531463606,0,0,"AFM100","2030"
"RCP2.6_MFM",0.0295857281387143,0,0,"noAFM","2040"
"RCP2.6_SFM",0.0295917295058768,0,0,"noAFM","2040"
"REF_MFM",0.0279022576795558,0,0,"noAFM","2040"
"REF_SFM",0.0279028786444761,0,0,"noAFM","2040"
"RCP2.6_MFM",0.0285101148268179,0,0,"AFMfree","2040"
