"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",10.7391965593107,0,0
"RCP2.6_SFM","noAFM",10.7395657578471,0,0
"REF_MFM","noAFM",12.3647509906555,0,0
"REF_SFM","noAFM",12.3648888900233,0,0
"RCP2.6_MFM","AFMfree",10.7233367748967,0,0
"RCP2.6_SFM","AFMfree",10.7228533182868,0,0
"REF_MFM","AFMfree",12.3488629134887,0,0
"REF_SFM","AFMfree",12.3500054752213,0,0
"RCP2.6_MFM","AFM25",10.7220363460455,0,0
"RCP2.6_SFM","AFM25",10.7275450271829,0,0
"REF_MFM","AFM25",12.3495016662969,0,0
"REF_SFM","AFM25",12.3544332638538,0,0
"RCP2.6_MFM","AFM50",10.7229492589173,0,0
"RCP2.6_SFM","AFM50",10.7433859793584,0,0
"REF_MFM","AFM50",12.349907098615,0,0
"REF_SFM","AFM50",12.3724227271021,0,0
"RCP2.6_MFM","AFM75",10.7284692734647,0,0
"RCP2.6_SFM","AFM75",10.7482586047453,0,0
"REF_MFM","AFM75",12.3558913778334,0,0
"REF_SFM","AFM75",12.3834067911518,0,0
"RCP2.6_MFM","AFM100",10.7316380412484,0,0
"RCP2.6_SFM","AFM100",10.7607720686363,0,0
"REF_MFM","AFM100",12.3613634786078,0,0
"REF_SFM","AFM100",12.4023784797369,0,0
