"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.0578276075348425,0,0,"noAFM","2020"
"RCP2.6_SFM",0.0577989891240052,0,0,"noAFM","2020"
"REF_MFM",0.0581261998976804,0,0,"noAFM","2020"
"REF_SFM",0.0581819530483142,0,0,"noAFM","2020"
"RCP2.6_MFM",0.0578267890788525,0,0,"AFMfree","2020"
"RCP2.6_SFM",0.0580257854356115,0,0,"AFMfree","2020"
"REF_MFM",0.0582714772535947,0,0,"AFMfree","2020"
"REF_SFM",0.0584790360961514,0,0,"AFMfree","2020"
"RCP2.6_MFM",0.0578118160609729,0,0,"AFM25","2020"
"RCP2.6_SFM",0.057766121852985,0,0,"AFM25","2020"
"REF_MFM",0.0582986415975308,0,0,"AFM25","2020"
"REF_SFM",0.0581142517884885,0,0,"AFM25","2020"
"RCP2.6_MFM",0.0578478674122543,0,0,"AFM50","2020"
"RCP2.6_SFM",0.0574139371412964,0,0,"AFM50","2020"
"REF_MFM",0.0582644088733075,0,0,"AFM50","2020"
"REF_SFM",0.0577484488520869,0,0,"AFM50","2020"
"RCP2.6_MFM",0.0578206057726227,0,0,"AFM75","2020"
"RCP2.6_SFM",0.0567948311088441,0,0,"AFM75","2020"
"REF_MFM",0.0582102121513445,0,0,"AFM75","2020"
"REF_SFM",0.0577678675560279,0,0,"AFM75","2020"
"RCP2.6_MFM",0.0577875925679669,0,0,"AFM100","2020"
"RCP2.6_SFM",0.0561764931587867,0,0,"AFM100","2020"
"REF_MFM",0.0581236714884784,0,0,"AFM100","2020"
"REF_SFM",0.0566658442871265,0,0,"AFM100","2020"
"RCP2.6_MFM",0.0636898929892291,0,0,"noAFM","2030"
"RCP2.6_SFM",0.0636490849315124,0,0,"noAFM","2030"
"REF_MFM",0.062182803480409,0,0,"noAFM","2030"
"REF_SFM",0.0623466279494768,0,0,"noAFM","2030"
"RCP2.6_MFM",0.0631583874614784,0,0,"AFMfree","2030"
"RCP2.6_SFM",0.0620806005022885,0,0,"AFMfree","2030"
"REF_MFM",0.0615114138833994,0,0,"AFMfree","2030"
"REF_SFM",0.0615306837344482,0,0,"AFMfree","2030"
"RCP2.6_MFM",0.0630910988206448,0,0,"AFM25","2030"
"RCP2.6_SFM",0.0621508138625141,0,0,"AFM25","2030"
"REF_MFM",0.0610609349679713,0,0,"AFM25","2030"
"REF_SFM",0.0615755312019697,0,0,"AFM25","2030"
"RCP2.6_MFM",0.0626520037987582,0,0,"AFM50","2030"
"RCP2.6_SFM",0.0631916822118939,0,0,"AFM50","2030"
"REF_MFM",0.0614707281518846,0,0,"AFM50","2030"
"REF_SFM",0.06143426281145,0,0,"AFM50","2030"
"RCP2.6_MFM",0.0624475932722696,0,0,"AFM75","2030"
"RCP2.6_SFM",0.0670029544750718,0,0,"AFM75","2030"
"REF_MFM",0.0610569022070046,0,0,"AFM75","2030"
"REF_SFM",0.0652791416583835,0,0,"AFM75","2030"
"RCP2.6_MFM",0.062836072100795,0,0,"AFM100","2030"
"RCP2.6_SFM",0.0724435960398424,0,0,"AFM100","2030"
"REF_MFM",0.0612581528773652,0,0,"AFM100","2030"
"REF_SFM",0.0699001095661923,0,0,"AFM100","2030"
"RCP2.6_MFM",0.0816214627115803,0,0,"noAFM","2040"
"RCP2.6_SFM",0.0817072310990227,0,0,"noAFM","2040"
"REF_MFM",0.072705487541768,0,0,"noAFM","2040"
"REF_SFM",0.0729007919383377,0,0,"noAFM","2040"
"RCP2.6_MFM",0.0754046619811377,0,0,"AFMfree","2040"
"RCP2.6_SFM",0.0742017752322382,0,0,"AFMfree","2040"
"REF_MFM",0.0643526384759022,0,0,"AFMfree","2040"
"REF_SFM",0.0646469997552046,0,0,"AFMfree","2040"
"RCP2.6_MFM",0.0745996781529691,0,0,"AFM25","2040"
"RCP2.6_SFM",0.0727449422766479,0,0,"AFM25","2040"
"REF_MFM",0.0649366864413985,0,0,"AFM25","2040"
"REF_SFM",0.0684165421363467,0,0,"AFM25","2040"
"RCP2.6_MFM",0.0720525963847878,0,0,"AFM50","2040"
"RCP2.6_SFM",0.0818579371078504,0,0,"AFM50","2040"
"REF_MFM",0.0655921860453633,0,0,"AFM50","2040"
"REF_SFM",0.0760360258340655,0,0,"AFM50","2040"
"RCP2.6_MFM",0.073779930989463,0,0,"AFM75","2040"
"RCP2.6_SFM",0.0864023588717077,0,0,"AFM75","2040"
"REF_MFM",0.067307164807212,0,0,"AFM75","2040"
