"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.194017416020684,0,0
"RCP2.6_SFM","noAFM",0.194510917622639,0,0
"REF_MFM","noAFM",0.114609821158377,0,0
"REF_SFM","noAFM",0.115523065968988,0,0
"RCP2.6_MFM","AFMfree",0.15894407170099,0,0
"RCP2.6_SFM","AFMfree",0.157114119767842,0,0
"REF_MFM","AFMfree",0.0811046153993528,0,0
"REF_SFM","AFMfree",0.0829643599337224,0,0
"RCP2.6_MFM","AFM25",0.161970554301635,0,0
"RCP2.6_SFM","AFM25",0.180001103850799,0,0
"REF_MFM","AFM25",0.0834227437359991,0,0
"REF_SFM","AFM25",0.0960843850907628,0,0
"RCP2.6_MFM","AFM50",0.169586891511865,0,0
"RCP2.6_SFM","AFM50",0.22996412879614,0,0
"REF_MFM","AFM50",0.0873084951939291,0,0
"REF_SFM","AFM50",0.139805815237442,0,0
"RCP2.6_MFM","AFM75",0.187532747348032,0,0
"RCP2.6_SFM","AFM75",0.257777744002515,0,0
"REF_MFM","AFM75",0.0995794243823922,0,0
"REF_SFM","AFM75",0.177633653336173,0,0
"RCP2.6_MFM","AFM100",0.200332857366975,0,0
"RCP2.6_SFM","AFM100",0.296040013379806,0,0
"REF_MFM","AFM100",0.114709679293188,0,0
"REF_SFM","AFM100",0.230323456804893,0,0
