"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.061278113248113,0,0
"RCP2.6_SFM","noAFM",0.0612672286374863,0,0
"REF_MFM","noAFM",0.030775550716272,0,0
"REF_SFM","noAFM",0.0307942790059398,0,0
"RCP2.6_MFM","AFMfree",0.0566429339434035,0,0
"RCP2.6_SFM","AFMfree",0.0565978442052911,0,0
"REF_MFM","AFMfree",0.0281051023611221,0,0
"REF_SFM","AFMfree",0.0287222524109052,0,0
"RCP2.6_MFM","AFM25",0.0556291699330942,0,0
"RCP2.6_SFM","AFM25",0.055548579995305,0,0
"REF_MFM","AFM25",0.0284746701913188,0,0
"REF_SFM","AFM25",0.0291801515246121,0,0
"RCP2.6_MFM","AFM50",0.0541591098890605,0,0
"RCP2.6_SFM","AFM50",0.0542289801054576,0,0
"REF_MFM","AFM50",0.0280729053062965,0,0
"REF_SFM","AFM50",0.0276894059257865,0,0
"RCP2.6_MFM","AFM75",0.0531751130605667,0,0
"RCP2.6_SFM","AFM75",0.0523128036148795,0,0
"REF_MFM","AFM75",0.0268372963858739,0,0
"REF_SFM","AFM75",0.0259719726515284,0,0
"RCP2.6_MFM","AFM100",0.0519332179476659,0,0
"RCP2.6_SFM","AFM100",0.0506580538165024,0,0
"REF_MFM","AFM100",0.0257810204875445,0,0
"REF_SFM","AFM100",0.0236382143318651,0,0
