"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.117213106,0.09405879551,0.00164175,0.000920027,0.01953412149,0,0,0,0,0.000780155,0,0,9.38e-05,0,2.815e-05,0,6.35692245244865e-05,3.33488380412571e-05,5.93889374342564e-05
"RCP_MFM_AF0","AA0102",0.469790144162795,0.1080912725,0.127956944,0.050674825,0.0243663985,0.004158150574,0,0,0,0.0028367525,0,0,0.007443126,0,0.0022329375,0,0.114087105418396,0.00762129222305467,0.0203213399473436
"RCP_MFM_AF0","AA0103",0.198005310700163,0.07149659501,0.00079159,0.005951397,0.00064389499,0.023760860425,0,0,0,0.00045433,0,0,0.000533839,0,0.000160152,0,0.0692805731310005,0.00680017042514996,0.0181319087190122
"RCP_MFM_AF0","AA0104",0.83584110107034,0.26744575433,0.000980699,0.037774772,0.02940870367,0.0343683874,0,0,0,0.007759174,0,0,0.021783444,0,0.006535033,0,0.308649962872381,0.0330393546860953,0.0880958161118641
"RCP_MFM_AF0","AA0105",14.9610767944417,10.30317699731,0.065199841,0.326168099,1.18352842969,0.2057011631,0,0,0,0.152564904,0,0,0.093896249,0,0.028168875,0,1.57053738669287,0.345846961120136,0.686287888528683
"RCP_MFM_AF0","AA0106",2.34086929279238,0.89668298705,0.002664326,0.033509816,0.01700029595,0.160894969143,0,0,0,0.0149200945,0,0,0.049713415,0,0.0149140245,0,0.825348777291589,0.0887032087060483,0.236517378651739
"RCP_MFM_AF0","AA0107",1.5412439305,1.09722725008,0.007540186,0.018618245,0.23970606392,0,0,0,0,0.023485587,0,0,0.000553293,0,0.000165988,0,0.0626095628205881,0.032845385521028,0.0584923691583839
"RCP_MFM_AF0","AA0108",0.102724773295997,0.03995491493,0.000643532,0.004705908,0.00132626907,0.005855354891,0,0,0,0.0009521785,0,0,0.001123279,0,0.0003369835,0,0.0356431615451708,0.00332293911350417,0.00886025274632203
"RCP_MFM_AF0","AA0110",0.016465954,0.01166717961,4.52e-05,0.0002064,0.00162108039,0,0,0,0,7.1825e-05,0,0,1.04e-05,0,3.125e-06,0,0.00115531545709781,0.000606086173828893,0.00107934236907329
"RCP_MFM_AF0","AA0111",2.74520577638,2.06642605953,0.005514355,0.02298086,0.30590175547,0.04497591438,0,0,0,0.006756139,0,0,0.002303951,0,0.000691185,0,0.117801372540566,0.0617993836369651,0.110054800822469
"RCP_MFM_AF0","AA0112",1.170083848,0.93826599263,0.001855299,0.01038498,0.17103695937,0,0,0,0,0.002916972,0,0,0.000778707,0,0.000233612,0,0.0181431887172619,0.00951803748763473,0.0169500997951033
"RCP_MFM_AF0","AA0113",1.246286126538,0.42193551094,0,0.007446791,0.17685040806,0.006109935538,0,0,0,0.4275742715,0,0,0.000454388,0,0.0001363165,0,0.0836890221593286,0.0439038177152464,0.078185665125425
"RCP_MFM_AF0","AA0115",11.7904589178646,7.24850791172,0.049638361,0.279710389,1.12402619528,0.02842817229,0,0,0,0.1414068205,0,0,0.095121381,0,0.0285364145,0,1.63288458767178,0.388942715203775,0.773255969699039
"RCP_MFM_AF0","AA0116",1.99798241857244,1.13211685336,0.004421787,0.059694871,0.11067672064,0.00526133338,0,0,0,0.0202766185,0,0,0.024852252,0,0.0074556755,0,0.422535496866483,0.0654848003613817,0.145206009964576
"RCP_MFM_AF0","AA0117",3.16583825552,0.4385410426,0.033748074,0.028164807,1.1558418364,0.06075991452,0,0.002919097,0,0,0,0,0,0,0,0,0.85500215059331,0.412047535131346,0.178813798275344
"RCP_MFM_AF0","AA0118",1.67905896879828,0.48421681319,0.021611764,0.070899284,0.04416013981,0.046079097187,0,0,0,0.0142620505,0,0,0.046917092,0,0.0140751275,0,0.675924259085645,0.0711635471037362,0.189749794421897
"RCP_MFM_AF0","AA0119",3.149024994064,0.50490032446,0.000454611,0.073692136,0.01413569754,0.003564129064,0,0,0,0.0992333335,0,0,0.004790371,0,0.0014371115,0,0.995107557836267,0.522040044190402,0.92966967797333
"RCP_MFM_AF0","AA0120",7.0192252274,5.08347781096,0.039800155,0.091375202,1.00051496504,0.0504918284,0,0,0,0.124513575,0,0,0.001772907,0,0.000531872,0,0.255037634122376,0.133667994976293,0.238041282901331
"RCP_MFM_AF0","AA0121",8.15979260240429,3.96624374998,0.049850065,0.486844555,1.04506402102,0.02435488194,0,0,0,0.100836052,0,0,0.111809467,0,0.03354284,0,1.34211566935416,0.329312085396169,0.669819215713965
"RCP_MFM_AF0","AA0122",10.1596991909252,6.00573104275,0.053781951,0.484988559,0.95278385625,0.02562778517,0,0,0,0.092052961,0,0,0.124642547,0,0.037392764,0,1.49073556705692,0.285848774382658,0.60611338331563
"RCP_MFM_AF0","AA0123",10.4588457280861,2.16037658765,2.00471237,0.516238662,0.49687821035,0.83510938377,0,0,0,0.1489394895,0,0,0.183422984,0,0.0550268955,0,2.96019680424822,0.299461933897281,0.798482407170643
"RCP_MFM_AF0","AA0124",7.58007714383861,1.71956379498,1.141206955,0.2739997,0.28556553402,0.336470755716,0,0,0,0.2018748335,0,0,0.150850188,0,0.0452550565,0,2.48063472497042,0.257652763083401,0.687002838068793
"RCP_MFM_AF0","AA0125",0.304564617308,0.15515624165,0.000117935,0.002686109,0.02151515835,0.037083914308,0,0,0,0.0005614455,0,0,0.000343232,0,0.0001029695,0,0.0353814655154418,0.0185613521631413,0.0330547943214169
"RCP_MFM_AF0","AA0126",0.70999702671,0.13478512231,0,0.10293693,0.13800626469,0.03173772071,0,0,0,0.0006698735,0,0,0.001250514,0,0.0003751545,0,0.122300200374993,0.0639861554916776,0.113949091133329
"RCP_MFM_AF0","AA0127",1.79901752426129,0.99695979846,0.004761632,0.035525782,0.00674880254,0.005685634459,0,0,0,0.012030089,0,0,0.030922796,0,0.009276839,0,0.50633737765383,0.0520317684580291,0.138737004690431
"RCP_MFM_AF0","AA0128",5.95680121164545,3.05191960115,0.037262606,0.194382791,0.11633968085,0.098013549258,0,0,0,0.053349157,0,0,0.115625089,0,0.034687527,0,1.69484321127074,0.152841881917034,0.407536117199677
"RCP_MFM_AF0","AA0201",3.41017215353709,0.68320846296,1.114154413,0.210707015,0.95863177804,0.20884099114,0,0,0,0.017048354,0,0,0.034368663,0,0.010310599,0,0.130325411310423,0.011612638633781,0.0309638274528902
"RCP_MFM_AF0","AA0202",0.354033904991,0.12015242811,0,0.002549551,0.06014809389,0.007467698991,0,0,0,0.111560817,0,0,4.93e-05,0,1.48e-05,0,0.0211852201478982,0.0111139074114156,0.0197920884406862
"RCP_MFM_AF0","AA0203",0.966662722682428,0.16832517173,0.402198343,0.056790873,0.29377485327,0,0,0,0,0.0037664965,0,0,0.005999742,0,0.0017999225,0,0.0282078309263013,0.00158179823241113,0.00421769152371515
"RCP_MFM_AF0","AA0204",3.14507069997757,0.91143354277,0.49593521,0.237745927,0.97750434023,0.18567415221,0,0,0,0.015322021,0,0,0.009988293,0,0.002996488,0,0.236788495346972,0.0277951881919521,0.0438870422286464
"RCP_MFM_AF0","AA0401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AA0402",23.9615173046,2.15551790027,1.301204139,0.175699566,5.34207089773,1.1307623756,0,0.01489466,0,0,0,0,0,0,0,0,8.02430648542127,4.05662991780284,1.76043136277589
"RCP_MFM_AF0","AA0403",0.929939223,0.45009066256,0.000611814,0.155020578,0.18438475244,0,0,0.001500722,0,0,0,0,0,0,0,0,0.0801722105018827,0.0405578405921544,0.0176006429059629
"RCP_MFM_AF0","AA0404",1.3466159,0.11178122256,0.002293018,0.155479797,0.34704108544,0,0,0.002361388,0,0,0,0,0,0,0,0,0.421660414292266,0.21339376288862,0.0926052118191139
"RCP_MFM_AF0","AA0405",8.11182924056,1.37711098959,0.052944714,0.966044979,2.70155954741,0.23260185156,0,0.009010342,0,0,0,0,0,0,0,0,1.60659914356171,0.813101075065689,0.352856598372599
"RCP_MFM_AF0","AA0406",2.57137627523,0.51252013981,0.030762703,0.322316569,1.01334652119,0.13654008723,0,0.001788095,0,0,0,0,0,0,0,0,0.321075019368422,0.162505571928935,0.0705215687026428
