"Group","Scenario","Category","Values"
"RCP2.6_MFM","noAFM","Sum",157.866707056469
"RCP2.6_SFM","noAFM","Sum",157.864445563696
"REF_MFM","noAFM","Sum",155.821874242741
"REF_SFM","noAFM","Sum",155.930365423736
"RCP2.6_MFM","AFMfree","Sum",158.385455996269
"RCP2.6_SFM","AFMfree","Sum",157.207007941022
"REF_MFM","AFMfree","Sum",155.996087399811
"REF_SFM","AFMfree","Sum",150.817429747427
"RCP2.6_MFM","AFM25","Sum",158.56328484544
"RCP2.6_SFM","AFM25","Sum",140.877038146318
"REF_MFM","AFM25","Sum",156.225201576464
"REF_SFM","AFM25","Sum",137.382794340751
"RCP2.6_MFM","AFM50","Sum",158.114486614806
"RCP2.6_SFM","AFM50","Sum",124.027848947652
"REF_MFM","AFM50","Sum",156.298967555733
"REF_SFM","AFM50","Sum",121.365407798555
"RCP2.6_MFM","AFM75","Sum",157.941145916192
"RCP2.6_SFM","AFM75","Sum",105.862466131801
"REF_MFM","AFM75","Sum",155.847572328363
"REF_SFM","AFM75","Sum",104.726966272453
"RCP2.6_MFM","AFM100","Sum",157.815326062989
"RCP2.6_SFM","AFM100","Sum",88.0528095729515
"REF_MFM","AFM100","Sum",155.839414307144
"REF_SFM","AFM100","Sum",87.0668737489549
