"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",11.0237505369694,0,0
"RCP2.6_SFM","noAFM",11.0241416964584,0,0
"REF_MFM","noAFM",13.0403396662757,0,0
"REF_SFM","noAFM",13.0404136990887,0,0
"RCP2.6_MFM","AFMfree",11.0107229317797,0,0
"RCP2.6_SFM","AFMfree",11.0105986972586,0,0
"REF_MFM","AFMfree",13.0230215429616,0,0
"REF_SFM","AFMfree",13.0229364708074,0,0
"RCP2.6_MFM","AFM25",11.0101624296244,0,0
"RCP2.6_SFM","AFM25",11.0125957514919,0,0
"REF_MFM","AFM25",13.0244915684434,0,0
"REF_SFM","AFM25",13.0285816340368,0,0
"RCP2.6_MFM","AFM50",11.0111591556398,0,0
"RCP2.6_SFM","AFM50",11.0267060819019,0,0
"REF_MFM","AFM50",13.0261453123841,0,0
"REF_SFM","AFM50",13.046353082943,0,0
"RCP2.6_MFM","AFM75",11.0155115219752,0,0
"RCP2.6_SFM","AFM75",11.0284831594075,0,0
"REF_MFM","AFM75",13.0312032431387,0,0
"REF_SFM","AFM75",13.059513830454,0,0
"RCP2.6_MFM","AFM100",11.0192252640142,0,0
"RCP2.6_SFM","AFM100",11.0397640349094,0,0
"REF_MFM","AFM100",13.037539821311,0,0
"REF_SFM","AFM100",13.0770290840156,0,0
