"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.0658362516620073,0,0,"noAFM","2020"
"RCP2.6_SFM",0.065794955957042,0,0,"noAFM","2020"
"REF_MFM",0.0662662091180768,0,0,"noAFM","2020"
"REF_SFM",0.0663292624266491,0,0,"noAFM","2020"
"RCP2.6_MFM",0.06577776915672,0,0,"AFMfree","2020"
"RCP2.6_SFM",0.0660882963895109,0,0,"AFMfree","2020"
"REF_MFM",0.0663461889108106,0,0,"AFMfree","2020"
"REF_SFM",0.0666475172444859,0,0,"AFMfree","2020"
"RCP2.6_MFM",0.0657352665303491,0,0,"AFM25","2020"
"RCP2.6_SFM",0.0657350803845044,0,0,"AFM25","2020"
"REF_MFM",0.0664003522784884,0,0,"AFM25","2020"
"REF_SFM",0.0661945199958464,0,0,"AFM25","2020"
"RCP2.6_MFM",0.0658608418446551,0,0,"AFM50","2020"
"RCP2.6_SFM",0.0652781487623045,0,0,"AFM50","2020"
"REF_MFM",0.0663411055228182,0,0,"AFM50","2020"
"REF_SFM",0.0657417005242953,0,0,"AFM50","2020"
"RCP2.6_MFM",0.065833450115207,0,0,"AFM75","2020"
"RCP2.6_SFM",0.0644808025868143,0,0,"AFM75","2020"
"REF_MFM",0.0662925200328937,0,0,"AFM75","2020"
"REF_SFM",0.065092054956484,0,0,"AFM75","2020"
"RCP2.6_MFM",0.0657988420979342,0,0,"AFM100","2020"
"RCP2.6_SFM",0.0636340035552378,0,0,"AFM100","2020"
"REF_MFM",0.066219871932345,0,0,"AFM100","2020"
"REF_SFM",0.0642612060831531,0,0,"AFM100","2020"
"RCP2.6_MFM",0.073127546913703,0,0,"noAFM","2030"
"RCP2.6_SFM",0.0730708180438381,0,0,"noAFM","2030"
"REF_MFM",0.0710099617761143,0,0,"noAFM","2030"
"REF_SFM",0.0712203740606145,0,0,"noAFM","2030"
"RCP2.6_MFM",0.0725560757936237,0,0,"AFMfree","2030"
"RCP2.6_SFM",0.0711903136954674,0,0,"AFMfree","2030"
"REF_MFM",0.0701991524507074,0,0,"AFMfree","2030"
"REF_SFM",0.0702505086449285,0,0,"AFMfree","2030"
"RCP2.6_MFM",0.0724457218634743,0,0,"AFM25","2030"
"RCP2.6_SFM",0.0712289082643183,0,0,"AFM25","2030"
"REF_MFM",0.0696392052533592,0,0,"AFM25","2030"
"REF_SFM",0.0703185014815342,0,0,"AFM25","2030"
"RCP2.6_MFM",0.0719320317113467,0,0,"AFM50","2030"
"RCP2.6_SFM",0.0723455159172929,0,0,"AFM50","2030"
"REF_MFM",0.0701328231739802,0,0,"AFM50","2030"
"REF_SFM",0.0699443872465305,0,0,"AFM50","2030"
"RCP2.6_MFM",0.0716426194018693,0,0,"AFM75","2030"
"RCP2.6_SFM",0.07552027321557,0,0,"AFM75","2030"
"REF_MFM",0.0695988113471634,0,0,"AFM75","2030"
"REF_SFM",0.0730162257553777,0,0,"AFM75","2030"
"RCP2.6_MFM",0.0720979518449063,0,0,"AFM100","2030"
"RCP2.6_SFM",0.0803388718354191,0,0,"AFM100","2030"
"REF_MFM",0.0698542016081068,0,0,"AFM100","2030"
"REF_SFM",0.0773524929805211,0,0,"AFM100","2030"
"RCP2.6_MFM",0.0901218196397049,0,0,"noAFM","2040"
"RCP2.6_SFM",0.0902320588556904,0,0,"noAFM","2040"
"REF_MFM",0.0804446964608505,0,0,"noAFM","2040"
"REF_SFM",0.0807125106476832,0,0,"noAFM","2040"
"RCP2.6_MFM",0.0845599924089007,0,0,"AFMfree","2040"
"RCP2.6_SFM",0.0830277346576254,0,0,"AFMfree","2040"
"REF_MFM",0.0729998349190582,0,0,"AFMfree","2040"
"REF_SFM",0.0732730718979826,0,0,"AFMfree","2040"
"RCP2.6_MFM",0.0837412990634048,0,0,"AFM25","2040"
"RCP2.6_SFM",0.0823462220171047,0,0,"AFM25","2040"
"REF_MFM",0.0731906146150643,0,0,"AFM25","2040"
"REF_SFM",0.0761886647142855,0,0,"AFM25","2040"
"RCP2.6_MFM",0.0819066697171456,0,0,"AFM50","2040"
"RCP2.6_SFM",0.090017333111853,0,0,"AFM50","2040"
"REF_MFM",0.0738936810940224,0,0,"AFM50","2040"
"REF_SFM",0.0821036388013185,0,0,"AFM50","2040"
