"Scenario","Year","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"RCP_SFM_AF0","2100",2.81731983658229e-05,6.97982595380235e-05,3.32014357973387e-05,0.000335659162023676,5.07400919043571e-05,0.000197363594298575,1.56662010767391e-05
"RCP_SFM_AF100","2000",3.91871632452254e-05,9.44847125626818e-05,4.65910192207844e-05,0.000184347519177595,NA,NA,3.14951876703767e-05
"RCP_SFM_AF100","2010",3.47319870316536e-05,9.3797324523019e-05,4.35312924307397e-05,0.000198958034373019,NA,NA,2.72570987692087e-05
"RCP_SFM_AF100","2020",3.07108505216315e-05,9.4988889877449e-05,4.07896470926237e-05,0.000203643967416252,7.0406409448354e-05,5.62464474025852e-05,2.36712624952365e-05
"RCP_SFM_AF100","2030",2.84174506839406e-05,9.49401695731011e-05,3.81186805219431e-05,0.000253221722988202,6.61282034706668e-05,0.000228657237531451,2.13179220163072e-05
"RCP_SFM_AF100","2040",2.80152498002325e-05,9.45694818927032e-05,3.84475532341757e-05,0.000285643782718553,5.82487752726392e-05,0.000160951182049196,1.88863779899504e-05
"RCP_SFM_AF100","2050",2.95655637257825e-05,9.38861597821911e-05,4.01401413579824e-05,0.000350532487639341,5.43173915551343e-05,0.000168699252845642,1.69319503146237e-05
"RCP_SFM_AF100","2060",3.61376961507894e-05,9.35371902695615e-05,4.61162365956796e-05,0.000370347715781911,5.13115289521239e-05,0.000184360593724941,1.72166751794006e-05
"RCP_SFM_AF100","2070",4.17047182374049e-05,9.19317381330056e-05,5.13774128816107e-05,0.000382827454766656,4.9048337764522e-05,0.000161892529692438,1.57572771229008e-05
"RCP_SFM_AF100","2080",4.44442552649305e-05,9.05135737120922e-05,5.45277004672209e-05,0.000373690626771937,4.90693394014977e-05,0.000155638564502693,1.30159682345022e-05
"RCP_SFM_AF100","2090",4.94564586057966e-05,9.02370371836843e-05,5.97698763899956e-05,0.000362705231152834,4.93137612701346e-05,0.000168090918417526,1.1025399487011e-05
"RCP_SFM_AF100","2100",5.66690649042018e-05,9.01695454710277e-05,6.67841684548501e-05,0.000352028424960712,4.96436333962621e-05,0.000189462983320738,9.20912589177475e-06
"RCP_SFM_AF25","2000",4.18897115346861e-05,7.54414165152261e-05,4.63819900258044e-05,0.000185023957993312,NA,NA,3.36441522710393e-05
"RCP_SFM_AF25","2010",3.76811133868184e-05,7.4992198861691e-05,4.32395618746951e-05,0.000199686159000401,NA,NA,2.95441084670978e-05
"RCP_SFM_AF25","2020",3.4321524338316e-05,7.58237812188725e-05,4.0839506989429e-05,0.000203428259778989,7.04828395018799e-05,5.63020776584741e-05,2.63350357299186e-05
"RCP_SFM_AF25","2030",3.0676037098659e-05,7.54429896720287e-05,3.7127170002245e-05,0.000207466905409407,6.69803595395633e-05,0.000179176547534612,2.33539559872363e-05
"RCP_SFM_AF25","2040",2.74802887383815e-05,7.54494589645268e-05,3.46593482280087e-05,0.000233586126522544,6.17643773772573e-05,0.00015663724951859,1.99506318512033e-05
"RCP_SFM_AF25","2050",2.71738535419539e-05,7.50869991911234e-05,3.41159910745632e-05,0.000239736297012703,5.87368660862348e-05,0.000166178284447454,1.86091117972757e-05
"RCP_SFM_AF25","2060",2.80999061528635e-05,7.47591257621334e-05,3.45835694236305e-05,0.000272764034011434,5.61807491262256e-05,0.000188000834074142,1.81960609458164e-05
"RCP_SFM_AF25","2070",3.12089044820533e-05,7.39196172155562e-05,3.70496857105665e-05,0.00032597654549627,5.37773926423273e-05,0.000176947376668248,1.86576344679613e-05
"RCP_SFM_AF25","2080",3.1774475758706e-05,7.31780626805703e-05,3.73953263468864e-05,0.000339593678579117,5.20306463362663e-05,0.000170430675627828,1.74603923467786e-05
"RCP_SFM_AF25","2090",3.14622578507958e-05,7.27597679459939e-05,3.70755116501432e-05,0.000331929689901325,5.08684455243937e-05,0.000181275803216203,1.58854809755593e-05
"RCP_SFM_AF25","2100",3.05829888232938e-05,7.24287712046841e-05,3.63194975463241e-05,0.000331719797108118,5.01513587311608e-05,0.000198360569124998,1.41815653310742e-05
"RCP_SFM_AF50","2000",4.12285075969219e-05,7.9783877801003e-05,4.63907328962131e-05,0.000184989376634503,NA,NA,3.31186391014915e-05
"RCP_SFM_AF50","2010",3.69959190259759e-05,7.92809397028012e-05,4.32953634471045e-05,0.000199539115935672,NA,NA,2.90127865493275e-05
