"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.0445784540983376,0,0
"RCP2.6_SFM","noAFM",0.0445719088816694,0,0
"REF_MFM","noAFM",0.0391450724947972,0,0
"REF_SFM","noAFM",0.0391524481705479,0,0
"RCP2.6_MFM","AFMfree",0.0418463299271389,0,0
"RCP2.6_SFM","AFMfree",0.0418406441193339,0,0
"REF_MFM","AFMfree",0.036733137950989,0,0
"REF_SFM","AFMfree",0.0369948281096193,0,0
"RCP2.6_MFM","AFM25",0.041737192992303,0,0
"RCP2.6_SFM","AFM25",0.0419415645948438,0,0
"REF_MFM","AFM25",0.0362374980989245,0,0
"REF_SFM","AFM25",0.0366103360694111,0,0
"RCP2.6_MFM","AFM50",0.0414660104227461,0,0
"RCP2.6_SFM","AFM50",0.0418612266736657,0,0
"REF_MFM","AFM50",0.0360988754094254,0,0
"REF_SFM","AFM50",0.0364161831652931,0,0
"RCP2.6_MFM","AFM75",0.0414194729235637,0,0
"RCP2.6_SFM","AFM75",0.0413346190353119,0,0
"REF_MFM","AFM75",0.035747456911204,0,0
"REF_SFM","AFM75",0.0362065789789982,0,0
"RCP2.6_MFM","AFM100",0.0412181715153695,0,0
"RCP2.6_SFM","AFM100",0.0405974438920531,0,0
"REF_MFM","AFM100",0.0356097513230453,0,0
"REF_SFM","AFM100",0.0355258752331687,0,0
