"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.311164749404619,0,0
"RCP2.6_SFM","noAFM",0.311156023978316,0,0
"REF_MFM","noAFM",0.330438673782128,0,0
"REF_SFM","noAFM",0.330427029963027,0,0
"RCP2.6_MFM","AFMfree",0.30784354776148,0,0
"RCP2.6_SFM","AFMfree",0.307833660407583,0,0
"REF_MFM","AFMfree",0.327541663882918,0,0
"REF_SFM","AFMfree",0.327646794421048,0,0
"RCP2.6_MFM","AFM25",0.307630005763689,0,0
"RCP2.6_SFM","AFM25",0.308199663696545,0,0
"REF_MFM","AFM25",0.326816985301048,0,0
"REF_SFM","AFM25",0.327527858010863,0,0
"RCP2.6_MFM","AFM50",0.30727836201426,0,0
"RCP2.6_SFM","AFM50",0.308511709633465,0,0
"REF_MFM","AFM50",0.326645005977727,0,0
"REF_SFM","AFM50",0.327787262991315,0,0
"RCP2.6_MFM","AFM75",0.307097455527449,0,0
"RCP2.6_SFM","AFM75",0.308451087259373,0,0
"REF_MFM","AFM75",0.32606445593563,0,0
"REF_SFM","AFM75",0.328283014302236,0,0
"RCP2.6_MFM","AFM100",0.30680088977129,0,0
"RCP2.6_SFM","AFM100",0.308495746924787,0,0
"REF_MFM","AFM100",0.325830911547518,0,0
"REF_SFM","AFM100",0.32832978912579,0,0
