"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.00745785871569189,0,0
"RCP2.6_SFM","noAFM",0.00745596154942859,0,0
"REF_MFM","noAFM",0.0033870958657398,0,0
"REF_SFM","noAFM",0.00338979269665031,0,0
"RCP2.6_MFM","AFMfree",0.00741787131987507,0,0
"RCP2.6_SFM","AFMfree",0.00741117544289845,0,0
"REF_MFM","AFMfree",0.00335794366817371,0,0
"REF_SFM","AFMfree",0.00336511554497764,0,0
"RCP2.6_MFM","AFM25",0.00750589533257935,0,0
"RCP2.6_SFM","AFM25",0.00755921371068054,0,0
"REF_MFM","AFM25",0.00336017349314896,0,0
"REF_SFM","AFM25",0.00339328819254327,0,0
"RCP2.6_MFM","AFM50",0.00751092926124417,0,0
"RCP2.6_SFM","AFM50",0.00767623290671311,0,0
"REF_MFM","AFM50",0.00337775277364235,0,0
"REF_SFM","AFM50",0.00346570434228728,0,0
"RCP2.6_MFM","AFM75",0.00761632700836506,0,0
"RCP2.6_SFM","AFM75",0.00773242851111972,0,0
"REF_MFM","AFM75",0.00339756123105107,0,0
"REF_SFM","AFM75",0.00353833191207875,0,0
"RCP2.6_MFM","AFM100",0.0076635555796685,0,0
"RCP2.6_SFM","AFM100",0.00778658168163543,0,0
"REF_MFM","AFM100",0.00343701282219869,0,0
"REF_SFM","AFM100",0.00359092921898913,0,0
