"Group","PDFx100","lower95","upper95","Scenario","Year"
"REF_MFM",89.3545779703957,0,0,"AFM50","2050"
"REF_SFM",90.2284160800914,0,0,"AFM50","2050"
"RCP2.6_MFM",120.293160128007,0,0,"AFM75","2050"
"RCP2.6_SFM",122.093039562029,0,0,"AFM75","2050"
"REF_MFM",89.5400025506025,0,0,"AFM75","2050"
"REF_SFM",91.4255068717328,0,0,"AFM75","2050"
"RCP2.6_MFM",120.462929393031,0,0,"AFM100","2050"
"RCP2.6_SFM",122.597259112355,0,0,"AFM100","2050"
"REF_MFM",89.6599857665418,0,0,"AFM100","2050"
"REF_SFM",92.0915098220453,0,0,"AFM100","2050"
"RCP2.6_MFM",142.657205843608,0,0,"noAFM","2060"
"RCP2.6_SFM",142.538430555257,0,0,"noAFM","2060"
"REF_MFM",91.957579629013,0,0,"noAFM","2060"
"REF_SFM",91.9378696816883,0,0,"noAFM","2060"
"RCP2.6_MFM",142.489756517856,0,0,"AFMfree","2060"
"RCP2.6_SFM",142.58809989474,0,0,"AFMfree","2060"
"REF_MFM",91.1703377880923,0,0,"AFMfree","2060"
"REF_SFM",91.7365439380653,0,0,"AFMfree","2060"
"RCP2.6_MFM",142.885570319547,0,0,"AFM25","2060"
"RCP2.6_SFM",143.775699554116,0,0,"AFM25","2060"
"REF_MFM",91.3885862721592,0,0,"AFM25","2060"
"REF_SFM",92.159885343835,0,0,"AFM25","2060"
"RCP2.6_MFM",142.822455620206,0,0,"AFM50","2060"
"RCP2.6_SFM",145.47152624426,0,0,"AFM50","2060"
"REF_MFM",91.9103312698404,0,0,"AFM50","2060"
"REF_SFM",92.9371507963528,0,0,"AFM50","2060"
"RCP2.6_MFM",143.671624122901,0,0,"AFM75","2060"
"RCP2.6_SFM",148.305040532384,0,0,"AFM75","2060"
"REF_MFM",92.0858387667529,0,0,"AFM75","2060"
"REF_SFM",94.6058191899556,0,0,"AFM75","2060"
"RCP2.6_MFM",144.37341141315,0,0,"AFM100","2060"
"RCP2.6_SFM",149.720205075566,0,0,"AFM100","2060"
"REF_MFM",92.4806209092281,0,0,"AFM100","2060"
"REF_SFM",96.0667278401331,0,0,"AFM100","2060"
"RCP2.6_MFM",179.373129428581,0,0,"noAFM","2070"
"RCP2.6_SFM",179.193347893351,0,0,"noAFM","2070"
"REF_MFM",94.4479088152695,0,0,"noAFM","2070"
"REF_SFM",94.4580821144219,0,0,"noAFM","2070"
"RCP2.6_MFM",178.287358616237,0,0,"AFMfree","2070"
"RCP2.6_SFM",178.620831433481,0,0,"AFMfree","2070"
"REF_MFM",93.41875020998,0,0,"AFMfree","2070"
"REF_SFM",93.9174118069249,0,0,"AFMfree","2070"
"RCP2.6_MFM",179.932691752192,0,0,"AFM25","2070"
"RCP2.6_SFM",181.228631904205,0,0,"AFM25","2070"
"REF_MFM",93.6258568625436,0,0,"AFM25","2070"
"REF_SFM",94.3738998595289,0,0,"AFM25","2070"
"RCP2.6_MFM",179.847015143093,0,0,"AFM50","2070"
"RCP2.6_SFM",184.736100452849,0,0,"AFM50","2070"
"REF_MFM",94.2232769138977,0,0,"AFM50","2070"
"REF_SFM",95.7382412034119,0,0,"AFM50","2070"
"RCP2.6_MFM",181.734947111465,0,0,"AFM75","2070"
"RCP2.6_SFM",187.218433355008,0,0,"AFM75","2070"
"REF_MFM",94.5542354212259,0,0,"AFM75","2070"
"REF_SFM",98.3350889473308,0,0,"AFM75","2070"
"RCP2.6_MFM",183.497316682232,0,0,"AFM100","2070"
"RCP2.6_SFM",189.277489915998,0,0,"AFM100","2070"
"REF_MFM",95.4113023032738,0,0,"AFM100","2070"
"REF_SFM",100.048171875436,0,0,"AFM100","2070"
"RCP2.6_MFM",209.913185791362,0,0,"noAFM","2080"
"RCP2.6_SFM",209.91280312011,0,0,"noAFM","2080"
"REF_MFM",96.7128593658667,0,0,"noAFM","2080"
"REF_SFM",96.7681949938363,0,0,"noAFM","2080"
"RCP2.6_MFM",209.065482551309,0,0,"AFMfree","2080"
"RCP2.6_SFM",209.275844592799,0,0,"AFMfree","2080"
"REF_MFM",95.3749533912019,0,0,"AFMfree","2080"
"REF_SFM",95.8721649524996,0,0,"AFMfree","2080"
"RCP2.6_MFM",211.443984007113,0,0,"AFM25","2080"
"RCP2.6_SFM",213.012429967801,0,0,"AFM25","2080"
"REF_MFM",95.807306342586,0,0,"AFM25","2080"
"REF_SFM",96.5679288776986,0,0,"AFM25","2080"
"RCP2.6_MFM",211.740910004661,0,0,"AFM50","2080"
"RCP2.6_SFM",217.395714170322,0,0,"AFM50","2080"
"REF_MFM",96.3333509154429,0,0,"AFM50","2080"
"REF_SFM",98.5708052932533,0,0,"AFM50","2080"
"RCP2.6_MFM",213.894685249077,0,0,"AFM75","2080"
"RCP2.6_SFM",220.86650349547,0,0,"AFM75","2080"
"REF_MFM",96.9686783094063,0,0,"AFM75","2080"
"REF_SFM",101.338648794374,0,0,"AFM75","2080"
"RCP2.6_MFM",215.802700838655,0,0,"AFM100","2080"
"RCP2.6_SFM",222.510825896026,0,0,"AFM100","2080"
"REF_MFM",98.0855702352972,0,0,"AFM100","2080"
"REF_SFM",103.4396483876,0,0,"AFM100","2080"
"RCP2.6_MFM",262.61717974434,0,0,"noAFM","2090"
"RCP2.6_SFM",262.671659828252,0,0,"noAFM","2090"
"REF_MFM",99.7250791600028,0,0,"noAFM","2090"
"REF_SFM",99.8522774921437,0,0,"noAFM","2090"
"RCP2.6_MFM",261.655019609644,0,0,"AFMfree","2090"
"RCP2.6_SFM",261.879415226637,0,0,"AFMfree","2090"
"REF_MFM",98.2713680222522,0,0,"AFMfree","2090"
"REF_SFM",98.6005072097758,0,0,"AFMfree","2090"
"RCP2.6_MFM",264.47565792236,0,0,"AFM25","2090"
"RCP2.6_SFM",266.228158102138,0,0,"AFM25","2090"
"REF_MFM",98.5847170573937,0,0,"AFM25","2090"
"REF_SFM",99.6075552672037,0,0,"AFM25","2090"
"RCP2.6_MFM",264.726129614777,0,0,"AFM50","2090"
"RCP2.6_SFM",271.377666121776,0,0,"AFM50","2090"
"REF_MFM",99.1012206416504,0,0,"AFM50","2090"
"REF_SFM",102.055663363195,0,0,"AFM50","2090"
"RCP2.6_MFM",267.579716814658,0,0,"AFM75","2090"
"RCP2.6_SFM",273.555866249966,0,0,"AFM75","2090"
"REF_MFM",100.114706058957,0,0,"AFM75","2090"
"REF_SFM",105.177286735645,0,0,"AFM75","2090"
"RCP2.6_MFM",269.408841118783,0,0,"AFM100","2090"
"RCP2.6_SFM",275.467649797243,0,0,"AFM100","2090"
"REF_MFM",101.510612804644,0,0,"AFM100","2090"
"REF_SFM",107.694875630411,0,0,"AFM100","2090"
"RCP2.6_MFM",307.91049455183,0,0,"noAFM","2100"
"RCP2.6_SFM",308.045091747744,0,0,"noAFM","2100"
"REF_MFM",102.246181248213,0,0,"noAFM","2100"
"REF_SFM",102.308751871697,0,0,"noAFM","2100"
"RCP2.6_MFM",305.632514935141,0,0,"AFMfree","2100"
"RCP2.6_SFM",305.642710830283,0,0,"AFMfree","2100"
"REF_MFM",100.514904661161,0,0,"AFMfree","2100"
"REF_SFM",100.79541197918,0,0,"AFMfree","2100"
"RCP2.6_MFM",308.586011690938,0,0,"AFM25","2100"
"RCP2.6_SFM",311.227883107381,0,0,"AFM25","2100"
"REF_MFM",100.762900389983,0,0,"AFM25","2100"
"REF_SFM",101.799294356496,0,0,"AFM25","2100"
"RCP2.6_MFM",309.742788542315,0,0,"AFM50","2100"
"RCP2.6_SFM",316.360876076131,0,0,"AFM50","2100"
"REF_MFM",101.376156527859,0,0,"AFM50","2100"
"REF_SFM",104.911326300291,0,0,"AFM50","2100"
"RCP2.6_MFM",313.948988450101,0,0,"AFM75","2100"
"RCP2.6_SFM",318.751741306648,0,0,"AFM75","2100"
"REF_MFM",102.327948086259,0,0,"AFM75","2100"
"REF_SFM",108.359088375748,0,0,"AFM75","2100"
"RCP2.6_MFM",316.389421330201,0,0,"AFM100","2100"
"RCP2.6_SFM",321.239136531107,0,0,"AFM100","2100"
"REF_MFM",104.039563734587,0,0,"AFM100","2100"
"REF_SFM",111.507264750674,0,0,"AFM100","2100"
