"Scenario","Ecoregion","fr_Annual_EU","fr_Permanent_EU","fr_Pasture_EU","fr_Urban_EU","fr_Annual_RoW","fr_Permanent_RoW","fr_Pasture_RoW","fr_Urban_RoW","fr_For_ClearCut_EU","fr_For_ClearCut_im","fr_For_ClearCut_ex","fr_For_Retention_EU","fr_For_PlantationFuel_im","fr_For_PlantationTimber_im","fr_For_TimberPlant_EU","fr_For_TimberPlant_ex","fr_For_SelectionSystem_EU","fr_For_Selective_im","fr_EP_EU","fr_EP_conv_EU","fr_EP_RoW","fr_EP_conv_im","fr_Afforested_EU","fr_Afforested_RoW","fr_Regrowth","fr_ForOther_Extensive_EU","fr_ForOther_Extensive_RoW","fr_ForOther_Intensive_EU","fr_ForOther_Intensive_RoW"
"RCP_MFM_AF0","AA1307",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AA1308",0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.74705639784356,0.25294360215644,0,1,0,1
"RCP_MFM_AF0","AA1309",0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.952214110745958,0.0477858892540419,0,1,0,1
"RCP_MFM_AF0","AA1310",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AA1401",0,0,0,0,1,1,1,1,0,0,0,0,0.4314186355785,1,0,0,0,1,0,0,0.5685813644215,0,0,0.0922757840383749,0.907724215961625,0,1,0,1
"RCP_MFM_AF0","AT0101",0,0,0,0,1,1,1,1,0,0,0,0,0.0265170611435127,1,0,0,0,1,0,0,0.973482938856487,0,0,0.155734110619897,0.844265889380103,0,1,0,1
"RCP_MFM_AF0","AT0102",0,0,0,0,1,1,1,1,0,0,0,0,0.00083744045613059,1,0,0,0,1,0,0,0.999162559543869,0,0,0.0420056090156503,0.95799439098435,0,1,0,1
"RCP_MFM_AF0","AT0103",0,0,0,0,1,1,1,1,0,0,0,0,0.197225482481726,1,0,0,0,1,0,0,0.802774517518274,0,0,0.32768312831552,0.67231687168448,0,1,0,1
"RCP_MFM_AF0","AT0104",0,0,0,0,1,1,1,1,0,0,0,0,0.0555183846967591,1,0,0,0,1,0,0,0.944481615303241,0,0,0.0651881438814795,0.93481185611852,0,1,0,1
"RCP_MFM_AF0","AT0105",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AT0106",0,0,0,0,1,1,1,1,0,0,0,0,0.248447428220526,1,0,0,0,1,0,0,0.751552571779474,0,0,0.0074872714548348,0.992512728545165,0,1,0,1
"RCP_MFM_AF0","AT0107",0,0,0,0,1,1,1,1,0,0,0,0,0.0820091995024764,1,0,0,0,1,0,0,0.917990800497524,0,0,0.102476471722242,0.897523528277759,0,1,0,1
"RCP_MFM_AF0","AT0108",0,0,0,0,1,1,1,1,0,0,0,0,0.0123927374133069,1,0,0,0,1,0,0,0.987607262586693,0,0,0.765751091722633,0.234248908277367,0,1,0,1
"RCP_MFM_AF0","AT0109",0,0,0,0,1,1,1,1,0,0,0,0,0.240966671293249,1,0,0,0,1,0,0,0.75903332870675,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AT0110",0,0,0,0,1,1,1,1,0,0,0,0,0.113948022982462,1,0,0,0,1,0,0,0.886051977017538,0,0,0.077573555988309,0.922426444011691,0,1,0,1
"RCP_MFM_AF0","AT0111",0,0,0,0,1,1,1,1,0,0,0,0,0.0110468379984051,1,0,0,0,1,0,0,0.988953162001595,0,0,0.457731525233694,0.542268474766306,0,1,0,1
"RCP_MFM_AF0","AT0112",0,0,0,0,1,1,1,1,0,0,0,0,0.00105739177970557,1,0,0,0,1,0,0,0.998942608220294,0,0,0.99455995102927,0.0054400489707297,0,1,0,1
"RCP_MFM_AF0","AT0114",0,0,0,0,1,1,1,1,0,0,0,0,0.0262491979404595,1,0,0,0,1,0,0,0.973750802059541,0,0,0.366326862098705,0.633673137901295,0,1,0,1
"RCP_MFM_AF0","AT0115",0,0,0,0,1,1,1,1,0,0,0,0,0.165013067652948,1,0,0,0,1,0,0,0.834986932347052,0,0,0.0299335277213416,0.970066472278658,0,1,0,1
"RCP_MFM_AF0","AT0116",0,0,0,0,1,1,1,1,0,0,0,0,0.140009005202915,1,0,0,0,1,0,0,0.859990994797085,0,0,0.00670664898893358,0.993293351011067,0,1,0,1
"RCP_MFM_AF0","AT0117",0,0,0,0,1,1,1,1,0,0,0,0,0.00189162068153971,1,0,0,0,1,0,0,0.99810837931846,0,0,0.194611186674618,0.805388813325382,0,1,0,1
"RCP_MFM_AF0","AT0118",0,0,0,0,1,1,1,1,0,0,0,0,0.00151983524320573,1,0,0,0,1,0,0,0.998480164756794,0,0,0.581822579619694,0.418177420380306,0,1,0,1
"RCP_MFM_AF0","AT0119",0,0,0,0,1,1,1,1,0,0,0,0,0.303801291041924,1,0,0,0,1,0,0,0.696198708958076,0,0,0.00830168013698394,0.991698319863016,0,1,0,1
"RCP_MFM_AF0","AT0120",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.60281356170331,0.39718643829669,0,1,0,1
"RCP_MFM_AF0","AT0121",0,0,0,0,1,1,1,1,0,0,0,0,0.0604346033953409,1,0,0,0,1,0,0,0.939565396604659,0,0,0.121110466220429,0.878889533779571,0,1,0,1
"RCP_MFM_AF0","AT0122",0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.00158341953148077,0.998416580468519,0,1,0,1
"RCP_MFM_AF0","AT0123",0,0,0,0,1,1,1,1,0,0,0,0,0.273420751217372,1,0,0,0,1,0,0,0.726579248782628,0,0,0.000747831077538879,0.999252168922461,0,1,0,1
"RCP_MFM_AF0","AT0124",0,0,0,0,1,1,1,1,0,0,0,0,0.106082232086092,1,0,0,0,1,0,0,0.893917767913908,0,0,0.10274126384817,0.89725873615183,0,1,0,1
"RCP_MFM_AF0","AT0125",0,0,0,0,1,1,1,1,0,0,0,0,0.56696184545591,1,0,0,0,1,0,0,0.433038154544089,0,0,0.00895765129594622,0.991042348704054,0,1,0,1
"RCP_MFM_AF0","AT0126",0,0,0,0,1,1,1,1,0,0,0,0,0.0227830627904859,1,0,0,0,1,0,0,0.977216937209514,0,0,0.0387014469848582,0.961298553015142,0,1,0,1
"RCP_MFM_AF0","AT0127",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AT0128",0,0,0,0,1,1,1,1,0,0,0,0,0.174414463841803,1,0,0,0,1,0,0,0.825585536158197,0,0,0.000319295700891931,0.999680704299108,0,1,0,1
"RCP_MFM_AF0","AT0129",0,0,0,0,1,1,1,1,0,0,0,0,0.14039351556301,1,0,0,0,1,0,0,0.85960648443699,0,0,0.0853943545413507,0.914605645458649,0,1,0,1
"RCP_MFM_AF0","AT0130",0,0,0,0,1,1,1,1,0,0,0,0,0.0226301164450235,1,0,0,0,1,0,0,0.977369883554977,0,0,0.645044279970577,0.354955720029423,0,1,0,1
"RCP_MFM_AF0","AT0201",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AT0202",0,0,0,0,1,1,1,0,0,0,0,0,0.00276166758030575,1,0,0,0,1,0,0,0.997238332419694,0,0,0.0506186379837499,0.94938136201625,0,1,0,1
"RCP_MFM_AF0","AT0203",0,0,0,0,1,1,1,0,0,0,0,0,0.400312463575478,1,0,0,0,1,0,0,0.599687536424522,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AT0701",0,0,0,0,1,1,1,1,0,0,0,0,0.00589749297259888,1,0,0,0,1,0,0,0.994102507027401,0,0,0.0376746800870525,0.962325319912947,0,1,0,1
"RCP_MFM_AF0","AT0702",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.348548771729031,0.651451228270969,0,1,0,1
"RCP_MFM_AF0","AT0704",0,0,0,0,1,1,1,1,0,0,0,0,0.0673489119632786,1,0,0,0,1,0,0,0.932651088036721,0,0,0.0483013890464661,0.951698610953534,0,1,0,1
"RCP_MFM_AF0","AT0705",0,0,0,0,1,1,1,1,0,0,0,0,0.0649641201439098,1,0,0,0,1,0,0,0.93503587985609,0,0,0.213745369651609,0.786254630348391,0,1,0,1
"RCP_MFM_AF0","AT0706",0,0,0,0,1,1,1,1,0,0,0,0,0.0947284892994776,1,0,0,0,1,0,0,0.905271510700522,0,0,0.00316623500422832,0.996833764995772,0,1,0,1
"RCP_MFM_AF0","AT0707",0,0,0,0,1,1,1,1,0,0,0,0,0.0539924117987188,1,0,0,0,1,0,0,0.946007588201281,0,0,0.259551533975189,0.740448466024811,0,1,0,1
"RCP_MFM_AF0","AT0708",0,0,0,0,1,1,1,0,0,0,0,0,0.0554555730495115,1,0,0,0,1,0,0,0.944544426950488,0,0,0.0172617447163123,0.982738255283688,0,1,0,1
"RCP_MFM_AF0","AT0709",0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.206965768127864,0.793034231872136,0,1,0,1
"RCP_MFM_AF0","AT0710",0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"RCP_MFM_AF0","AT0711",0,0,0,0,1,1,1,1,0,0,0,0,0.031478031166495,1,0,0,0,1,0,0,0.968521968833505,0,0,0.661016706094446,0.338983293905554,0,1,0,1
"RCP_MFM_AF0","AT0712",0,0,0,0,1,1,1,1,0,0,0,0,0.19480792079074,1,0,0,0,1,0,0,0.80519207920926,0,0,0.180566663979679,0.819433336020321,0,1,0,1
"RCP_MFM_AF0","AT0713",0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.996487620462702,0.00351237953729791,0,1,0,1
"RCP_MFM_AF0","AT0714",0,0,0,0,1,1,1,0,0,0,0,0,0.0160835353792914,1,0,0,0,1,0,0,0.983916464620709,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AT0715",0,0,0,0,1,1,1,1,0,0,0,0,0.0601707304715297,1,0,0,0,1,0,0,0.93982926952847,0,0,0.785107247527754,0.214892752472246,0,1,0,1
"RCP_MFM_AF0","AT0716",0,0,0,0,1,1,1,1,0,0,0,0,0.0311609445857,1,0,0,0,1,0,0,0.9688390554143,0,0,0.829575609806616,0.170424390193383,0,1,0,1
"RCP_MFM_AF0","AT0717",0,0,0,0,1,1,1,1,0,0,0,0,0.396980219265331,1,0,0,0,1,0,0,0.603019780734669,0,0,0.0854794114421974,0.914520588557803,0,1,0,1
"RCP_MFM_AF0","AT0718",0,0,0,0,1,1,1,1,0,0,0,0,0.00580076568952862,1,0,0,0,1,0,0,0.994199234310471,0,0,0.0193710267180318,0.980628973281968,0,1,0,1
"RCP_MFM_AF0","AT0719",0,0,0,0,1,1,1,1,0,0,0,0,0.0607826882260623,1,0,0,0,1,0,0,0.939217311773938,0,0,0.0163578865011824,0.983642113498818,0,1,0,1
"RCP_MFM_AF0","AT0721",0,0,0,0,1,1,1,1,0,0,0,0,0.0151017047395485,1,0,0,0,1,0,0,0.984898295260451,0,0,0.746372820931697,0.253627179068303,0,1,0,1
"RCP_MFM_AF0","AT0722",0,0,0,0,1,1,1,1,0,0,0,0,0.379940754431798,1,0,0,0,1,0,0,0.620059245568202,0,0,0.392494826225817,0.607505173774183,0,1,0,1
"RCP_MFM_AF0","AT0723",0,0,0,0,1,1,1,1,0,0,0,0,0.00336300604902683,1,0,0,0,1,0,0,0.996636993950973,0,0,0.00564952269701994,0.99435047730298,0,1,0,1
"RCP_MFM_AF0","AT0724",0,0,0,0,1,1,1,0,0,0,0,0,0.533065900428664,1,0,0,0,1,0,0,0.466934099571336,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AT0725",0,0,0,0,1,1,1,1,0,0,0,0,0.246141502885573,1,0,0,0,1,0,0,0.753858497114427,0,0,0.0105692505014756,0.989430749498524,0,1,0,1
"RCP_MFM_AF0","AT0726",0,0,0,0,1,1,1,0,0,0,0,0,0.552208497336827,1,0,0,0,1,0,0,0.447791502663173,0,0,0.0489772318034184,0.951022768196582,0,1,0,1
"RCP_MFM_AF0","AT0801",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"RCP_MFM_AF0","AT0901",0,0,0,0,1,1,1,0,0,0,0,0,0.0464474207710445,1,0,0,0,1,0,0,0.953552579228955,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AT0902",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AT0903",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"RCP_MFM_AF0","AT0904",0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"RCP_MFM_AF0","AT0905",0,0,0,0,1,1,1,1,0,0,0,0,0.950399028830241,1,0,0,0,1,0,0,0.0496009711697587,0,0,0,1,0,1,0,1
"RCP_MFM_AF0","AT0906",0,0,0,0,1,1,1,1,0,0,0,0,0.00252394386390417,1,0,0,0,1,0,0,0.997476056136096,0,0,0.00208968684887631,0.997910313151124,0,1,0,1
"RCP_MFM_AF0","AT0907",0,0,0,0,1,1,1,1,0,0,0,0,0.107647276732913,1,0,0,0,1,0,0,0.892352723267087,0,0,0.0126009790933396,0.98739902090666,0,1,0,1
