"Group","Scenario","Category","PDF"
"REF_SFM","AFM25","Annual_crops",0.000831883954311689
"REF_SFM","AFM25","Pasture",0.000907178358759827
"REF_SFM","AFM25","Permanent_crops",0.000886057524575248
"REF_SFM","AFM25","Urban",0.000241334809791711
"RCP2.6_MFM","AFM50","Afforestation",4.60021595913533e-05
"RCP2.6_MFM","AFM50","Regrowth",0
"RCP2.6_MFM","AFM50","Forest",0.000321545113745251
"RCP2.6_MFM","AFM50","Energy_crops_and_plantations",0.000352376233318893
"RCP2.6_MFM","AFM50","Annual_crops",0.000111307517800486
"RCP2.6_MFM","AFM50","Pasture",0.000792563518718541
"RCP2.6_MFM","AFM50","Permanent_crops",0.000856556343003916
"RCP2.6_MFM","AFM50","Urban",0.000224552152373259
"RCP2.6_SFM","AFM50","Afforestation",4.59641222280839e-05
"RCP2.6_SFM","AFM50","Regrowth",0
"RCP2.6_SFM","AFM50","Forest",0.000314390263214539
"RCP2.6_SFM","AFM50","Energy_crops_and_plantations",0.000364144047477016
"RCP2.6_SFM","AFM50","Annual_crops",0.000107497804881395
"RCP2.6_SFM","AFM50","Pasture",0.000789590540418137
"RCP2.6_SFM","AFM50","Permanent_crops",0.000856824832868453
"RCP2.6_SFM","AFM50","Urban",0.000224927869228438
"REF_MFM","AFM50","Afforestation",0
"REF_MFM","AFM50","Regrowth",0
"REF_MFM","AFM50","Forest",0.000268328717183766
"REF_MFM","AFM50","Energy_crops_and_plantations",8.10956881773058e-05
"REF_MFM","AFM50","Annual_crops",0.000828475033200766
"REF_MFM","AFM50","Pasture",0.000903702903591955
"REF_MFM","AFM50","Permanent_crops",0.000883504334779862
"REF_MFM","AFM50","Urban",0.000240045536974624
"REF_SFM","AFM50","Afforestation",0
"REF_SFM","AFM50","Regrowth",0
"REF_SFM","AFM50","Forest",0.000274155389893262
"REF_SFM","AFM50","Energy_crops_and_plantations",8.6885443119734e-05
"REF_SFM","AFM50","Annual_crops",0.000827168352622014
"REF_SFM","AFM50","Pasture",0.000903164093392457
"REF_SFM","AFM50","Permanent_crops",0.000883894321225795
"REF_SFM","AFM50","Urban",0.00024080396760957
"RCP2.6_MFM","AFM75","Afforestation",4.58500529480275e-05
"RCP2.6_MFM","AFM75","Regrowth",0
"RCP2.6_MFM","AFM75","Forest",0.000280135906996982
"RCP2.6_MFM","AFM75","Energy_crops_and_plantations",0.000358806540139312
"RCP2.6_MFM","AFM75","Annual_crops",0.000108264693865404
"RCP2.6_MFM","AFM75","Pasture",0.000790750007724049
"RCP2.6_MFM","AFM75","Permanent_crops",0.000856878296448813
"RCP2.6_MFM","AFM75","Urban",0.00022443572074205
"RCP2.6_SFM","AFM75","Afforestation",4.57485580181671e-05
"RCP2.6_SFM","AFM75","Regrowth",0
"RCP2.6_SFM","AFM75","Forest",0.000273604708221578
"RCP2.6_SFM","AFM75","Energy_crops_and_plantations",0.00037040256077693
"RCP2.6_SFM","AFM75","Annual_crops",0.000105452610679783
"RCP2.6_SFM","AFM75","Pasture",0.000785264224930399
"RCP2.6_SFM","AFM75","Permanent_crops",0.000854714330630927
"RCP2.6_SFM","AFM75","Urban",0.000224084958388977
"REF_MFM","AFM75","Afforestation",0
"REF_MFM","AFM75","Regrowth",0
"REF_MFM","AFM75","Forest",0.000239403474526873
"REF_MFM","AFM75","Energy_crops_and_plantations",8.30317239276867e-05
"REF_MFM","AFM75","Annual_crops",0.000828373642888388
"REF_MFM","AFM75","Pasture",0.000903467591377585
"REF_MFM","AFM75","Permanent_crops",0.000885214743657428
"REF_MFM","AFM75","Urban",0.000240012873318569
"REF_SFM","AFM75","Afforestation",0
"REF_SFM","AFM75","Regrowth",0
"REF_SFM","AFM75","Forest",0.000231077541520907
"REF_SFM","AFM75","Energy_crops_and_plantations",9.36609277440141e-05
"REF_SFM","AFM75","Annual_crops",0.000818539381398375
"REF_SFM","AFM75","Pasture",0.000899270276345722
"REF_SFM","AFM75","Permanent_crops",0.000880160406366315
"REF_SFM","AFM75","Urban",0.000240255293364186
"RCP2.6_MFM","AFM100","Afforestation",4.58164908687024e-05
"RCP2.6_MFM","AFM100","Regrowth",0
"RCP2.6_MFM","AFM100","Forest",0.000240710121365566
"RCP2.6_MFM","AFM100","Energy_crops_and_plantations",0.000362999454245691
"RCP2.6_MFM","AFM100","Annual_crops",0.000108497821195291
"RCP2.6_MFM","AFM100","Pasture",0.000792910867436959
