"Group","PDF","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.00183709655972161,0,0,"AFMfree","2100"
"RCP2.6_SFM",0.00181603847138334,0,0,"AFMfree","2100"
"REF_MFM",0.00082520449807043,0,0,"AFMfree","2100"
"REF_SFM",0.00085309958410562,0,0,"AFMfree","2100"
"RCP2.6_MFM",0.0018787209854503,0,0,"AFM25","2100"
"RCP2.6_SFM",0.00210961880340599,0,0,"AFM25","2100"
"REF_MFM",0.000846726209879375,0,0,"AFM25","2100"
"REF_SFM",0.000987640657071805,0,0,"AFM25","2100"
"RCP2.6_MFM",0.00196421754176937,0,0,"AFM50","2100"
"RCP2.6_SFM",0.00260351488435789,0,0,"AFM50","2100"
"REF_MFM",0.000882215591029774,0,0,"AFM50","2100"
"REF_SFM",0.0013580483861037,0,0,"AFM50","2100"
"RCP2.6_MFM",0.00213620663766301,0,0,"AFM75","2100"
"RCP2.6_SFM",0.00292998806137105,0,0,"AFM75","2100"
"REF_MFM",0.000971973777150885,0,0,"AFM75","2100"
"REF_SFM",0.00171344696790369,0,0,"AFM75","2100"
"RCP2.6_MFM",0.00224540842323576,0,0,"AFM100","2100"
"RCP2.6_SFM",0.00332656437727511,0,0,"AFM100","2100"
"REF_MFM",0.00108985119693839,0,0,"AFM100","2100"
"REF_SFM",0.00220023592029039,0,0,"AFM100","2100"
