"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",10.6130506206501,0,0
"RCP2.6_SFM","noAFM",10.6142575989764,0,0
"REF_MFM","noAFM",11.740749559133,0,0
"REF_SFM","noAFM",11.7409870361079,0,0
"RCP2.6_MFM","AFMfree",10.6053281935077,0,0
"RCP2.6_SFM","AFMfree",10.6058780601502,0,0
"REF_MFM","AFMfree",11.7323391277544,0,0
"REF_SFM","AFMfree",11.731108917947,0,0
"RCP2.6_MFM","AFM25",10.6068508694859,0,0
"RCP2.6_SFM","AFM25",10.6041680517544,0,0
"REF_MFM","AFM25",11.7322500469155,0,0
"REF_SFM","AFM25",11.7328892698306,0,0
"RCP2.6_MFM","AFM50",10.6069250335243,0,0
"RCP2.6_SFM","AFM50",10.610635267853,0,0
"REF_MFM","AFM50",11.7324094528599,0,0
"REF_SFM","AFM50",11.7404199502987,0,0
"RCP2.6_MFM","AFM75",10.6061370323748,0,0
"RCP2.6_SFM","AFM75",10.6163193458658,0,0
"REF_MFM","AFM75",11.7348765482664,0,0
"REF_SFM","AFM75",11.7410697418142,0,0
"RCP2.6_MFM","AFM100",10.6100935985476,0,0
"RCP2.6_SFM","AFM100",10.6260197751327,0,0
"REF_MFM","AFM100",11.7363940408504,0,0
"REF_SFM","AFM100",11.7470158765211,0,0
