"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",10.5983269882934,0,0
"RCP2.6_SFM","noAFM",10.5988356392726,0,0
"REF_MFM","noAFM",11.8330742871092,0,0
"REF_SFM","noAFM",11.8332449366292,0,0
"RCP2.6_MFM","AFMfree",10.575876256105,0,0
"RCP2.6_SFM","AFMfree",10.5754547746416,0,0
"REF_MFM","AFMfree",11.8073963290826,0,0
"REF_SFM","AFMfree",11.8093396661422,0,0
"RCP2.6_MFM","AFM25",10.5739966881838,0,0
"RCP2.6_SFM","AFM25",10.5841249752632,0,0
"REF_MFM","AFM25",11.8088049833476,0,0
"REF_SFM","AFM25",11.8202520249165,0,0
"RCP2.6_MFM","AFM50",10.5748052205284,0,0
"RCP2.6_SFM","AFM50",10.6123479315552,0,0
"REF_MFM","AFM50",11.810193804962,0,0
"REF_SFM","AFM50",11.8491947079822,0,0
"RCP2.6_MFM","AFM75",10.581280455866,0,0
"RCP2.6_SFM","AFM75",10.6219484189193,0,0
"REF_MFM","AFM75",11.816246072944,0,0
"REF_SFM","AFM75",11.8717821601919,0,0
"RCP2.6_MFM","AFM100",10.5869925360147,0,0
"RCP2.6_SFM","AFM100",10.6445519470501,0,0
"REF_MFM","AFM100",11.8245613074338,0,0
"REF_SFM","AFM100",11.902864952446,0,0
