"Scenario","Year","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"RCP_MFM_AF25","2100",2.78522867047292e-07,6.91507619141611e-07,3.31009223500751e-07,3.2640292887262e-06,5.02762935593844e-07,2.00952891241493e-06,1.44893282483269e-07
"RCP_MFM_AF50","2000",4.20877875777692e-07,7.23433778743658e-07,4.61387452743847e-07,1.84994237777999e-06,NA,NA,3.38015026652165e-07
"RCP_MFM_AF50","2010",3.80188243551372e-07,7.18542419397212e-07,4.30594824682968e-07,1.99643506601458e-06,NA,NA,2.98057852470131e-07
"RCP_MFM_AF50","2020",3.47263833501396e-07,7.26278005221587e-07,4.06788495085657e-07,2.03278559345991e-06,7.03144251893015e-07,NA,2.65589942704771e-07
"RCP_MFM_AF50","2030",3.06618502628892e-07,7.2306591209595e-07,3.66543347886506e-07,2.122419506608e-06,6.53955307942267e-07,1.37065175922262e-06,2.33120739347748e-07
"RCP_MFM_AF50","2040",2.71149876150803e-07,7.19122661373736e-07,3.38527896692464e-07,2.33642563567743e-06,6.16292483283195e-07,1.56711185584071e-06,1.97662935262148e-07
"RCP_MFM_AF50","2050",2.65122321554543e-07,7.23326595411544e-07,3.31169784452849e-07,2.56856021305172e-06,5.80178919754618e-07,1.6282775679623e-06,1.83204409234733e-07
"RCP_MFM_AF50","2060",2.6941460245283e-07,7.197785563635e-07,3.31381141565846e-07,2.79482008425775e-06,5.63428200436788e-07,1.89757938775573e-06,1.77593454613696e-07
"RCP_MFM_AF50","2070",2.92025149699952e-07,7.03923549884187e-07,3.4803540146989e-07,3.10689818632011e-06,5.36196079207267e-07,1.80616887491831e-06,1.78380999702331e-07
"RCP_MFM_AF50","2080",2.96589638266532e-07,6.96737787995221e-07,3.50676648935601e-07,3.203147486012e-06,5.22762135798488e-07,1.72280003026222e-06,1.66555811893493e-07
"RCP_MFM_AF50","2090",2.90283140036723e-07,6.92606592875642e-07,3.44534393223833e-07,3.15969356715851e-06,5.12373598136202e-07,1.79635170935443e-06,1.50315482271204e-07
"RCP_MFM_AF50","2100",2.78190137598118e-07,6.89436639463215e-07,3.34044530279315e-07,3.13769007499946e-06,5.03503417301778e-07,1.97235990381127e-06,1.32508691662138e-07
"RCP_MFM_AF75","2000",4.2087760805578e-07,7.23433476986977e-07,4.61387180464978e-07,1.8494551860385e-06,NA,NA,3.38013878723411e-07
"RCP_MFM_AF75","2010",3.80187972802634e-07,7.18542080483924e-07,4.30594543779362e-07,1.99562092251614e-06,NA,NA,2.98056261839764e-07
"RCP_MFM_AF75","2020",3.47263626018134e-07,7.26277754265971e-07,4.06788280775006e-07,2.03105530046619e-06,7.03144283673583e-07,5.62513494904765e-07,2.6639313605355e-07
"RCP_MFM_AF75","2030",3.06002646703335e-07,7.22220810524453e-07,3.66069116409298e-07,2.10801405441204e-06,6.58032277441316e-07,1.46154933376115e-06,2.32415001529163e-07
"RCP_MFM_AF75","2040",2.71220472589158e-07,7.21021086601916e-07,3.38721246861195e-07,2.39365646031073e-06,6.11041063541103e-07,1.53166222941567e-06,1.96649735934054e-07
"RCP_MFM_AF75","2050",2.66959504571468e-07,7.22488494378692e-07,3.32797678879543e-07,2.50275928032832e-06,5.76135018420058e-07,1.66262066412543e-06,1.82657149137041e-07
"RCP_MFM_AF75","2060",2.73779836286033e-07,7.18459888898004e-07,3.36023828517973e-07,2.81222650094427e-06,5.53888921678643e-07,1.91604321069059e-06,1.75148866290645e-07
"RCP_MFM_AF75","2070",3.00460340003125e-07,7.08634499924438e-07,3.57307682225541e-07,3.3460014277384e-06,5.30224899076648e-07,1.75363550406301e-06,1.75158197094537e-07
"RCP_MFM_AF75","2080",3.03914282448137e-07,7.00802688051387e-07,3.59398681720128e-07,3.49462742601672e-06,5.15023053166405e-07,1.68782786375324e-06,1.60943221205705e-07
"RCP_MFM_AF75","2090",2.94641091363074e-07,6.96749915790021e-07,3.51572315229644e-07,3.40905510297433e-06,5.05063878317429e-07,1.7919140435843e-06,1.41405711655795e-07
"RCP_MFM_AF75","2100",2.78177216449814e-07,6.95214019194509e-07,3.38530652049111e-07,3.37008723125822e-06,5.00939716000203e-07,1.96392259893028e-06,1.20890826461709e-07
"RCP_MFM_noAF","2000",4.20876245587286e-07,7.23432001552742e-07,4.61385802871364e-07,1.84941095703158e-06,NA,NA,3.38012711095856e-07
"RCP_MFM_noAF","2010",3.80186604732312e-07,7.18540429479007e-07,4.30593133558635e-07,1.99513312585395e-06,NA,NA,2.98054374196305e-07
"RCP_MFM_noAF","2020",3.47236382800088e-07,7.26379380576202e-07,4.06781276681593e-07,2.0315634723486e-06,7.03140613124673e-07,5.63150460473703e-07,2.66374242920429e-07
"RCP_MFM_noAF","2030",3.2365613083043e-07,7.22699041885233e-07,3.81076549717676e-07,2.1294610613368e-06,6.58841733937014e-07,2.06597719206619e-06,2.4661958844031e-07
"RCP_MFM_noAF","2040",3.07013514060134e-07,7.25485567084801e-07,3.6972730947255e-07,2.58224413652388e-06,6.19974751616395e-07,1.60705893928391e-06,2.21675282481e-07
"RCP_MFM_noAF","2050",3.13812213654317e-07,7.2662969880979e-07,3.73858393313295e-07,2.85964434357262e-06,5.84530884245758e-07,1.67389531435716e-06,2.13270406522077e-07
"RCP_MFM_noAF","2060",3.22802323720589e-07,7.23629156649498e-07,3.78362478780042e-07,3.02425781645595e-06,5.68764616198309e-07,1.90804026956331e-06,2.08472172485647e-07
"RCP_MFM_noAF","2070",3.61020235481998e-07,7.16146746261179e-07,4.08711085850426e-07,3.2915830798353e-06,5.42706492898033e-07,1.80050959683293e-06,2.18352709676352e-07
"RCP_MFM_noAF","2080",3.80780055131289e-07,7.10856465390471e-07,4.2437505271269e-07,3.68593650703257e-06,5.34660115257245e-07,1.74659551575644e-06,2.14044798284161e-07
"RCP_MFM_noAF","2090",3.89531276712769e-07,7.08567570443903e-07,4.31225634819988e-07,3.56950024443185e-06,5.1879080143478e-07,1.83174882023181e-06,2.03546422596276e-07
"RCP_MFM_noAF","2100",3.93130690120311e-07,7.06626635140614e-07,4.34053237722029e-07,3.49006659104547e-06,5.05539046156923e-07,1.99453335627565e-06,1.90439427298392e-07
"RCP_SFM_AF0","2000",4.21500797188009e-07,7.19378019970034e-07,4.61383939987276e-07,1.85071072177983e-06,NA,NA,3.38511525863871e-07
"RCP_SFM_AF0","2010",3.80897249617808e-07,7.14467116884129e-07,4.30591084592306e-07,1.9978631907919e-06,NA,NA,2.98609802793826e-07
"RCP_SFM_AF0","2020",3.48030095253104e-07,7.22108484277917e-07,4.06779585837129e-07,2.03584614954969e-06,7.03130579334595e-07,5.63151060706097e-07,2.66978443548143e-07
"RCP_SFM_AF0","2030",3.08023311355379e-07,7.19998653159096e-07,3.67047274942308e-07,2.07296881448041e-06,6.50358449043278e-07,1.74299198151774e-06,2.35107012382583e-07
"RCP_SFM_AF0","2040",2.7260629942773e-07,7.20848156193663e-07,3.39391327751245e-07,2.41012138683371e-06,6.26564521325003e-07,1.60277432517707e-06,2.00455477317573e-07
"RCP_SFM_AF0","2050",2.6348447580461e-07,7.15573544698611e-07,3.28640169678082e-07,2.65618270162074e-06,5.86127473261161e-07,1.63938236139272e-06,1.8540831590611e-07
"RCP_SFM_AF0","2060",2.67795282842816e-07,7.16447499754088e-07,3.28611397858137e-07,2.74111352013614e-06,5.71044629704511e-07,1.87739234641502e-06,1.82162652318906e-07
"RCP_SFM_AF0","2070",2.90169235283158e-07,7.04901725162385e-07,3.44121991319483e-07,2.89720160331325e-06,5.40622026890108e-07,1.79273326668278e-06,1.89124756723932e-07
"RCP_SFM_AF0","2080",2.94250901377207e-07,6.99806089079821e-07,3.45278085825566e-07,3.08229238780179e-06,5.32475384267884e-07,1.7359640946642e-06,1.82438158188463e-07
"RCP_SFM_AF0","2090",2.89317033513834e-07,6.9646499854292e-07,3.39287167962441e-07,3.35672438736101e-06,5.21626623501848e-07,1.82002833360397e-06,1.70257924761082e-07
"RCP_SFM_AF0","2100",2.80448114898533e-07,6.93670304946951e-07,3.30364660965306e-07,3.35571096418451e-06,5.06033532656451e-07,1.97343736913103e-06,1.55963753431591e-07
"RCP_SFM_AF100","2000",3.89555607945543e-07,9.42055323372921e-07,4.63530465241259e-07,1.84278924139313e-06,NA,NA,3.13110057292701e-07
"RCP_SFM_AF100","2010",3.4591527055392e-07,9.34926267957493e-07,4.33663650055383e-07,1.98873516627738e-06,NA,NA,2.71480893311437e-07
"RCP_SFM_AF100","2020",3.05795515856929e-07,9.46692910998839e-07,4.0628822741518e-07,2.03558726154216e-06,7.02357591470285e-07,5.62464474025852e-07,2.35717173644835e-07
"RCP_SFM_AF100","2030",2.82183753246181e-07,9.46218251299664e-07,3.79022117545648e-07,2.53155288149575e-06,6.59489047070859e-07,2.28656993058867e-06,2.11731247862025e-07
"RCP_SFM_AF100","2040",2.78299994600054e-07,9.427126635496e-07,3.82445957222044e-07,2.85585531275998e-06,5.80930974561995e-07,1.60918340542213e-06,1.87649713712171e-07
"RCP_SFM_AF100","2050",2.93737366223626e-07,9.35840940221511e-07,3.99301905538512e-07,3.50475777471308e-06,5.41601950562876e-07,1.68663903750952e-06,1.68255602990939e-07
"RCP_SFM_AF100","2060",3.59411838386195e-07,9.32280630992426e-07,4.59001468998761e-07,3.70285798393412e-06,5.11570318219883e-07,1.84334938721172e-06,1.7125773256544e-07
"RCP_SFM_AF100","2070",4.15075338870921e-07,9.1628862934045e-07,5.11598746399505e-07,3.82757187193506e-06,4.89105591804716e-07,1.61865924395023e-06,1.56848378210317e-07
"RCP_SFM_AF100","2080",4.42468562162341e-07,9.02088468015522e-07,5.43068099788841e-07,3.73607905155816e-06,4.89324170578501e-07,1.55606103713174e-06,1.29598456314628e-07
"RCP_SFM_AF100","2090",4.92625771756348e-07,8.99329437097313e-07,5.95481223083877e-07,3.62614571703697e-06,4.91748219209875e-07,1.68066106079098e-06,1.09835264216129e-07
"RCP_SFM_AF100","2100",5.6483869331649e-07,8.9874686439664e-07,6.6565861200828e-07,3.51936078358682e-06,4.95126106953581e-07,1.89444818107175e-06,9.18007699409938e-08
"RCP_SFM_AF25","2000",4.16589038980948e-07,7.51575582021855e-07,4.61440793697722e-07,1.84953473636249e-06,NA,NA,3.34605983276938e-07
"RCP_SFM_AF25","2010",3.75487326365014e-07,7.46387308577678e-07,4.30742444757962e-07,1.99600087618709e-06,NA,NA,2.94413583472387e-07
"RCP_SFM_AF25","2020",3.41999910603956e-07,7.54524479883296e-07,4.06787423086929e-07,2.03340983846671e-06,7.0313449402232e-07,5.63020776584741e-07,2.6243090167109e-07
"RCP_SFM_AF25","2030",3.04942903584991e-07,7.50933173491805e-07,3.69212243789903e-07,2.07389635106684e-06,6.68073111410412e-07,1.79176547534612e-06,2.32186687117059e-07
"RCP_SFM_AF25","2040",2.73015721036284e-07,7.51165345118906e-07,3.44575528722119e-07,2.33514494404193e-06,6.16052055189025e-07,1.56604189834316e-06,1.98239122422704e-07
"RCP_SFM_AF25","2050",2.69995421048486e-07,7.47433250196757e-07,3.39171406643061e-07,2.39663269921893e-06,5.85797202670357e-07,1.66138937330225e-06,1.84924783195464e-07
"RCP_SFM_AF25","2060",2.79245076623245e-07,7.43957917125425e-07,3.4382055818186e-07,2.72686398846031e-06,5.602458428951e-07,1.87967666414455e-06,1.80851722244766e-07
"RCP_SFM_AF25","2070",3.10339058204656e-07,7.35491626292298e-07,3.68479580336299e-07,3.25894801314244e-06,5.36344509872491e-07,1.76916639290922e-06,1.8555378900601e-07
"RCP_SFM_AF25","2080",3.16021576694656e-07,7.27978528639163e-07,3.71947853807122e-07,3.39509562335484e-06,5.18912111776577e-07,1.70392830518994e-06,1.73677975665423e-07
"RCP_SFM_AF25","2090",3.12912365713913e-07,7.23739315173352e-07,3.68752921951118e-07,3.3183719003313e-06,5.07259745104122e-07,1.81246535022921e-06,1.58010694661697e-07
"RCP_SFM_AF25","2100",3.04213066111678e-07,7.20563820772493e-07,3.61289301756735e-07,3.31624866302545e-06,5.00161690844448e-07,1.98340402194261e-06,1.41083964894229e-07
"RCP_SFM_AF50","2000",4.09976735072599e-07,7.95000047810931e-07,4.61527973598234e-07,1.8491946849882e-06,NA,NA,3.29350652424393e-07
"RCP_SFM_AF50","2010",3.68618461377596e-07,7.89375104782593e-07,4.31301015329923e-07,1.99453520753549e-06,NA,NA,2.8908725714394e-07
"RCP_SFM_AF50","2020",3.33881195843707e-07,7.98246601057168e-07,4.06810378072744e-07,2.03141425700067e-06,7.03123109353449e-07,NA,2.55503849514454e-07
"RCP_SFM_AF50","2030",3.00001543673526e-07,7.9186583918056e-07,3.71296661177474e-07,2.13542472229369e-06,6.51444728521457e-07,1.46390790705651e-06,2.26829301057046e-07
"RCP_SFM_AF50","2040",2.77075794152708e-07,7.94708302538013e-07,3.5511444341135e-07,2.6049210823296e-06,6.12175084355427e-07,1.52321688016742e-06,1.97479338207122e-07
"RCP_SFM_AF50","2050",2.7772353730044e-07,7.93523935337044e-07,3.53678080518682e-07,2.80666165236066e-06,5.67614159492017e-07,1.64010213861491e-06,1.83121196334176e-07
"RCP_SFM_AF50","2060",3.01993576871917e-07,7.8925437261745e-07,3.73458493581262e-07,3.42239202941684e-06,5.52375430697226e-07,1.90422917433825e-06,1.80126775272984e-07
"RCP_SFM_AF50","2070",3.37678137210507e-07,7.78712050237501e-07,4.02884764136541e-07,3.67710784749752e-06,5.15199998366025e-07,1.73957411333827e-06,1.79689125472528e-07
"RCP_SFM_AF50","2080",3.47947990089343e-07,7.69471484877109e-07,4.11727335930683e-07,3.81573229827023e-06,5.11519185414134e-07,1.65222531030923e-06,1.64169032835964e-07
"RCP_SFM_AF50","2090",3.45332991598329e-07,7.64448217875116e-07,4.11288177421571e-07,3.78852710365117e-06,5.10684248730063e-07,1.74470662550822e-06,1.43063858874419e-07
"RCP_SFM_AF50","2100",3.40854017030897e-07,7.61328412624341e-07,4.09887126755193e-07,3.71362814228377e-06,5.0499106821868e-07,1.93615076630719e-06,1.24551499921238e-07
"RCP_SFM_AF75","2000",4.01488872010586e-07,8.54022274009983e-07,4.62079118303393e-07,1.84551735310674e-06,NA,NA,3.22598442711598e-07
"RCP_SFM_AF75","2010",3.5932866030782e-07,8.47803524512851e-07,4.32099589798327e-07,1.9901409375102e-06,NA,NA,2.81879572746553e-07
"RCP_SFM_AF75","2020",3.2221801164012e-07,8.57789432602411e-07,4.06195610447007e-07,2.03950369660455e-06,7.02569090494363e-07,2.41215791786586e-06,2.50982891208648e-07
"RCP_SFM_AF75","2030",2.95118732947674e-07,8.49789880318171e-07,3.76110537652215e-07,2.30261098616104e-06,6.58588792222653e-07,2.52918232152698e-06,2.23613162535902e-07
"RCP_SFM_AF75","2040",2.82760240157539e-07,8.49453976174022e-07,3.70376718492002e-07,2.64248947063476e-06,5.8241042875386e-07,1.59612121355025e-06,1.95270635951842e-07
"RCP_SFM_AF75","2050",2.86229000141587e-07,8.51468605305103e-07,3.73496871193745e-07,3.03019511344614e-06,5.46748876825279e-07,1.63193744753542e-06,1.76324918921237e-07
"RCP_SFM_AF75","2060",3.31991564786107e-07,8.47495657896013e-07,4.13662998142182e-07,3.62196008801409e-06,5.19780991231041e-07,1.82242840509317e-06,1.77627453739187e-07
"RCP_SFM_AF75","2070",3.76683239747202e-07,8.34952644426618e-07,4.52481972842887e-07,3.695530508456e-06,5.00788371493277e-07,1.65315230826758e-06,1.72118450369076e-07
"RCP_SFM_AF75","2080",3.88238077960912e-07,8.22997778871569e-07,4.65544452184829e-07,3.71806682620886e-06,5.00380467441771e-07,1.5682703972174e-06,1.48121125936151e-07
"RCP_SFM_AF75","2090",3.95474651866506e-07,8.1732751629336e-07,4.76714867807367e-07,3.65581829933467e-06,4.97807496967345e-07,1.68671552414956e-06,1.25780707953412e-07
"RCP_SFM_AF75","2100",4.0814687734757e-07,8.14908883860365e-07,4.93905211409262e-07,3.54307695100054e-06,4.98072314202817e-07,1.91637529764445e-06,1.07580205536452e-07
"RCP_SFM_noAF","2000",4.2087624572312e-07,7.23432001836647e-07,4.61385803027023e-07,1.84941112724818e-06,NA,NA,3.38012711530535e-07
"RCP_SFM_noAF","2010",3.80186605451195e-07,7.18540431430696e-07,4.30593134461177e-07,1.99502964431409e-06,NA,NA,2.98054199246061e-07
"RCP_SFM_noAF","2020",3.47236383677516e-07,7.26379382916498e-07,4.06781277788767e-07,2.02885662127534e-06,7.03140617055918e-07,2.41469051127581e-06,2.69022788503037e-07
"RCP_SFM_noAF","2030",3.23670319868064e-07,7.22594810310007e-07,3.81073698579914e-07,2.12624475776921e-06,6.58841855525536e-07,1.9096664204443e-06,2.46425107065877e-07
"RCP_SFM_noAF","2040",3.07023706254366e-07,7.25484176774226e-07,3.69735765869059e-07,2.5910761271827e-06,6.19759501217749e-07,1.58587440644004e-06,2.21665332097437e-07
"RCP_SFM_noAF","2050",3.13830115557823e-07,7.26533639990588e-07,3.7385971911168e-07,2.9560780833112e-06,5.84457046671125e-07,1.64735100783998e-06,2.13351245002194e-07
"RCP_SFM_noAF","2060",3.22784017785283e-07,7.23526444525268e-07,3.78332472976964e-07,3.09035464923439e-06,5.68705015623835e-07,1.94705025361355e-06,2.08550436375689e-07
"RCP_SFM_noAF","2070",3.61030276156768e-07,7.16047938038054e-07,4.08706508927396e-07,3.34821868433183e-06,5.42637575833662e-07,1.8108923414871e-06,2.18412388947271e-07
"RCP_SFM_noAF","2080",3.80796599967104e-07,7.10752242598353e-07,4.24375647107081e-07,3.70697104738524e-06,5.34781947281597e-07,1.74500983730526e-06,2.14075001298923e-07
"RCP_SFM_noAF","2090",3.8956980629343e-07,7.08459036738492e-07,4.31244944928024e-07,3.60175455210599e-06,5.18792696863999e-07,1.81903867221974e-06,2.03583784708409e-07
"RCP_SFM_noAF","2100",3.93170709569722e-07,7.0652215114135e-07,4.340743942504e-07,3.50385712202303e-06,5.05514555055101e-07,1.99657273899177e-06,1.9047210242888e-07
"REF_MFM_AF0","2000",4.20881478962515e-07,7.2343787187792e-07,4.61391121528594e-07,1.86462658662842e-06,NA,NA,3.38046076691796e-07
"REF_MFM_AF0","2010",3.85239474147466e-07,7.28161914532957e-07,4.36326616104336e-07,2.00032463703891e-06,NA,NA,3.01979498640409e-07
"REF_MFM_AF0","2020",3.50541821979884e-07,7.36655241403648e-07,4.10987692752295e-07,2.05465107726041e-06,7.12520750309614e-07,NA,2.69396388718163e-07
"REF_MFM_AF0","2030",3.28839796210105e-07,7.33120561511006e-07,3.89758815639008e-07,2.10199082676899e-06,6.6294863196079e-07,1.60285229197971e-06,2.50328936044553e-07
"REF_MFM_AF0","2040",3.06832698511242e-07,7.35869314105778e-07,3.77490063987494e-07,2.16866594103801e-06,6.57365843423701e-07,1.73293259650986e-06,2.26887643753862e-07
"REF_MFM_AF0","2050",2.90847073082947e-07,7.27684498042557e-07,3.63547024098123e-07,2.24669256837626e-06,6.3381110108972e-07,1.73623022357018e-06,2.0826534669156e-07
"REF_MFM_AF0","2060",2.86373631669343e-07,7.08362539255748e-07,3.5805564699052e-07,2.37621599788736e-06,5.98896819944745e-07,1.73418021501211e-06,1.99927825333727e-07
"REF_MFM_AF0","2070",2.84359550414149e-07,7.09977370361679e-07,3.57195933292075e-07,2.40346522469706e-06,6.02218756105907e-07,1.76704562914376e-06,1.94617911981289e-07
"REF_MFM_AF0","2080",2.80909922695914e-07,7.05723269385785e-07,3.54459696152668e-07,2.47946753842686e-06,6.13998660811876e-07,1.70482863841807e-06,1.89440402985917e-07
"REF_MFM_AF0","2090",2.76343899672101e-07,7.08133846698589e-07,3.51213307527217e-07,2.50622023672816e-06,6.19485885666307e-07,1.66210718714055e-06,1.8369713524902e-07
"REF_MFM_AF0","2100",2.91295787009603e-07,7.05013925082385e-07,3.63867034617572e-07,2.51310696810893e-06,6.29304776159603e-07,1.6381839819544e-06,1.90580196879346e-07
"REF_MFM_AF100","2000",4.20880816041808e-07,7.23435111146765e-07,4.61390177729501e-07,1.86177941501558e-06,NA,NA,3.38040084673724e-07
"REF_MFM_AF100","2010",3.85238821351726e-07,7.28159008670985e-07,4.36325627656271e-07,1.99640657261253e-06,NA,NA,3.01972347673697e-07
"REF_MFM_AF100","2020",3.50545650873102e-07,7.36626599859258e-07,4.10986438414066e-07,2.04661273478739e-06,7.12518287487062e-07,2.19637800623739e-06,2.72537536152565e-07
"REF_MFM_AF100","2030",3.21611435233952e-07,7.30607924761356e-07,3.83809058065308e-07,2.09794809364186e-06,6.50777875770045e-07,1.42529436004066e-06,2.43457626792521e-07
"REF_MFM_AF100","2040",2.94607565481077e-07,7.3510051949622e-07,3.67687827258323e-07,2.34486946275312e-06,6.41973448419086e-07,1.63441240286219e-06,2.13341262763882e-07
"REF_MFM_AF100","2050",2.8321637523613e-07,7.23914315186338e-07,3.57672191574749e-07,2.51335502511975e-06,6.13771770719209e-07,1.70353078676218e-06,1.95102299158556e-07
"REF_MFM_AF100","2060",2.7544245785723e-07,7.0600174201402e-07,3.50824288364176e-07,2.7749992770412e-06,5.72592099342054e-07,1.74466432418761e-06,1.80142026057531e-07
"REF_MFM_AF100","2070",2.67909223933785e-07,7.03845628636112e-07,3.4697612086509e-07,2.92277222003015e-06,5.71572845514103e-07,1.78779710856612e-06,1.6566126120226e-07
"REF_MFM_AF100","2080",2.57522006334044e-07,7.02462670162757e-07,3.40948380801927e-07,2.90500252811293e-06,5.78927312779573e-07,1.79642626941362e-06,1.50693419633266e-07
"REF_MFM_AF100","2090",2.4935487866662e-07,7.03849930824703e-07,3.37398422801955e-07,2.8138944850566e-06,5.85057564800759e-07,1.79586626501734e-06,1.38399312745736e-07
"REF_MFM_AF100","2100",2.94485999894796e-07,7.11077028382233e-07,3.77505037887804e-07,2.75382054146006e-06,5.9173167811869e-07,1.69983543085323e-06,1.54434770731686e-07
"REF_MFM_AF25","2000",4.2088034881099e-07,7.23436685968977e-07,4.61389983911641e-07,1.86500269466199e-06,NA,NA,3.38045900528295e-07
