"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_ReducedImpactLogging_im","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.117212816,0.09438260324,0.000978626,0.000920027,0.01987300476,0,0,0,0,0.000763051,0,0,0,0,1.105e-05,3.68e-05,0.000133897748990277,3.76414974558205e-05,7.61147535539023e-05
"RCP_MFM_AF0","AA0102",0.469788667574,0.1651038371,0.0667299,0.050676295,0.0801768999,0.004158150574,0,0,0,0.001083306,0,0,0,0,0.001083306,0.003611021,0.0712259248061988,0.0054674265383992,0.020472600655402
"RCP_MFM_AF0","AA0103",0.198005341425,0.08015355746,0.00086053,0.005955638,0.00683524354,0.023760860425,0,0,0,0.0001346975,0,0,0,0,7.76975e-05,0.000258991,0.0581331562166212,0.00460219614909725,0.0172327736342816
"RCP_MFM_AF0","AA0104",0.8358181404,0.28146444217,0.002177917,0.037775857,0.04499746383,0.0343683874,0,0,0,0.003170461,0,0,0,0,0.003170461,0.010568204,0.304106989657976,0.0240317714846043,0.0899861858574201
"RCP_MFM_AF0","AA0105",14.9615908661,10.5966923222,0.072647664,0.326174618,1.3824670678,0.2057011631,0,0,0,0.076777387,0,0,0,0,0.013566512,0.045221707,1.39422997923367,0.248642625078751,0.599469820687584
"RCP_MFM_AF0","AA0106",2.340805713143,0.93218479164,0.002757774,0.033510778,0.05364683736,0.160894969143,0,0,0,0.0072355155,0,0,0,0,0.0072355155,0.024118385,0.815362740418177,0.0640447869868908,0.239813619594932
"RCP_MFM_AF0","AA0107",1.541310498,1.11191336862,0.010186965,0.018618245,0.22491330438,0,0,0,0,0.0208369675,0,0,0,0,6.51845e-05,0.000217282,0.0835646766120508,0.0234918031543411,0.0475027012336081
"RCP_MFM_AF0","AA0108",0.102731610891,0.0495831065,0.000784799,0.004714608,0.0054167315,0.005855354891,0,0,0,0.000283391,0,0,0,0,0.000163487,0.000544957,0.0257233983970143,0.00203643037380079,0.00762534722918495
"RCP_MFM_AF0","AA0110",0.016467463,0.01170523509,3.58e-05,0.0002064,0.00166093791,0,0,0,0,1.225e-06,0,0,0,0,1.225e-06,4.09e-06,0.00154227278332761,0.000433565593802647,0.000876711622869745
"RCP_MFM_AF0","AA0111",2.74528143838,2.10106581935,0.007403464,0.02298086,0.30769081165,0.04497591438,0,0,0,0.000953246,0,0,0,0,0.000271434,0.000904779,0.140051112190592,0.0393713383754479,0.0796126594339602
"RCP_MFM_AF0","AA0112",1.170095558,0.93895191563,0.003109429,0.01038498,0.17176998237,0,0,0,0,9.17415e-05,0,0,0,0,9.17415e-05,0.000305804,0.0245407463895181,0.00689892436393429,0.0139502932465476
"RCP_MFM_AF0","AA0113",1.246388853538,0.62926610877,0,0.007446791,0.39264970023,0.006109935538,0,0,0,0.0043652815,0,0,0,0,5.35325e-05,0.000178442,0.111549411580614,0.0313589057611033,0.0634107446582825
"RCP_MFM_AF0","AA0115",11.79069097829,7.77023538033,0.057950548,0.279735844,1.27543063567,0.02842817229,0,0,0,0.097139511,0,0,0,0,0.013761939,0.045873129,1.38767600613533,0.244127445365375,0.590332367499295
"RCP_MFM_AF0","AA0116",1.99799720938,1.20930497515,0.007094276,0.059696253,0.15545970485,0.00526133338,0,0,0,0.0129725405,0,0,0,0,0.0036115145,0.012038381,0.358904243981477,0.0449732705915921,0.128680716426931
"RCP_MFM_AF0","AA0117",3.16565946652,0.3638036593,0.072183236,0.028164807,1.2338669297,0.06075991452,0,0.002918961,0,0,0,1.36e-06,0,0,0,0,0.86194139788177,0.392462281654731,0.1495569194635
"RCP_MFM_AF0","AA0118",1.679145222187,0.52546879097,0.011338412,0.070901319,0.08755800603,0.046079097187,0,0,0,0.006828526,0,0,0,0,0.006828526,0.022761754,0.655273974653219,0.0518723796595277,0.194234436687253
"RCP_MFM_AF0","AA0119",3.150215635064,0.55009737978,0.00036325,0.073692136,0.06118965822,0.003564129064,0,0,0,0.006214369,0,0,0,0,0.000564365,0.001881216,1.32606054349115,0.372783746929984,0.753804841578865
"RCP_MFM_AF0","AA0120",7.0191662134,5.29502552649,0.033566058,0.091375202,0.97915923751,0.0504918284,0,0,0,0.0893758605,0,0,0,0,0.0002088705,0.000696234,0.259122911355487,0.0728449468500073,0.147299537794506
"RCP_MFM_AF0","AA0121",8.15845683694,4.76689282806,0.043270703,0.486856445,1.10526434594,0.02435488194,0,0,0,0.0683263135,0,0,0,0,0.0161320235,0.053773411,1.01247267903151,0.165728801440347,0.415384404528146
"RCP_MFM_AF0","AA0122",10.15805796317,6.37639921179,0.051305356,0.485000491,1.07678857021,0.02562778517,0,0,0,0.0465986365,0,0,0,0,0.0180258405,0.060086135,1.32284815516548,0.189312868706067,0.506064913128457
"RCP_MFM_AF0","AA0123",10.45866462677,2.4985140109,1.608603385,0.516253484,0.9466067171,0.83510938377,0,0,0,0.0268587835,0,0,0,0,0.0266962115,0.088987372,2.86856246215047,0.219723884706062,0.822748932143466
"RCP_MFM_AF0","AA0124",7.579851533716,1.92708656682,1.057114983,0.274007567,0.58053918918,0.336470755716,0,0,0,0.0222224475,0,0,0,0,0.0219554195,0.073184731,2.39913717801398,0.187193337746939,0.700939358239083
"RCP_MFM_AF0","AA0125",0.304593523308,0.19220315978,8.47e-05,0.002686109,0.02176665822,0.037083914308,0,0,0,4.045e-05,0,0,0,0,4.045e-05,0.00013479,0.027332375018567,0.00768371038707774,0.0155372065943553
"RCP_MFM_AF0","AA0126",0.71015130271,0.13477128612,0.000365009,0.10293693,0.13799191788,0.03173772071,0,0,0,0.000147326,0,0,0,0,0.000147326,0.000491087,0.163181062554838,0.0457899412787357,0.0925916961664259
"RCP_MFM_AF0","AA0127",1.799020226459,1.08772026507,0.004590086,0.035526802,0.04235546493,0.005685634459,0,0,0,0.0049991635,0,0,0,0,0.0045006435,0.015002146,0.435191047055594,0.0344504364294312,0.128998537514975
"RCP_MFM_AF0","AA0128",5.956983420258,3.50989110002,0.023516086,0.194388372,0.23691807498,0.098013549258,0,0,0,0.017591654,0,0,0,0,0.016828599,0.05609533,1.35136149606957,0.0953487750986631,0.357030383831769
"RCP_MFM_AF0","AA0201",3.40988168214,0.8251612576,0.696727031,0.210718616,1.2570432634,0.20884099114,0,0,0,0.005002171,0,0,0,0,0.005002171,0.016673903,0.137158194004671,0.0100230604579882,0.0375310235373411
"RCP_MFM_AF0","AA0202",0.354060937991,0.17465685959,0,0.002549551,0.11687873541,0.007467698991,0,0,0,0.000318755,0,0,0,0,5.8e-06,1.94e-05,0.0282033024147326,0.00792854655209312,0.0160322890331743
"RCP_MFM_AF0","AA0203",0.966438282,0.19761097634,0.293492772,0.056797016,0.38980563766,0,0,0,0,0.0008732295,0,0,0,0,0.0008732295,0.002910765,0.0175011696298775,0.00138550563425784,0.00518798073586467
"RCP_MFM_AF0","AA0204",3.14488858221,0.9877734723,0.361376989,0.237753781,1.0540282457,0.18567415221,0,0,0,0.0014537415,0,0,0,0,0.0014537415,0.004845805,0.255792151880097,0.0188125259972931,0.0359239761226097
"RCP_MFM_AF0","AA0401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AA0402",23.9613729416,2.00766728281,1.235854124,0.175699566,5.53263439219,1.1307623756,0,0.014893968,0,0,0,6.92e-06,0,0,0,0,8.5019367153051,3.88242779978005,1.47948979791485
"RCP_MFM_AF0","AA0403",0.929954019,0.44909646028,0.000597973,0.155020578,0.18769968372,0,0,0.001500652,0,0,0,6.97e-07,0,0,0,0,0.0834223113310758,0.0380976603258371,0.0145180033430871
"RCP_MFM_AF0","AA0404",1.346614899,0.27788693341,0.002292967,0.155479797,0.31500444859,0,0,0.002361278,0,0,0,1.1e-06,0,0,0,0,0.363955508120761,0.166271303105893,0.0633615637733462
