"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_ReducedImpactLogging_im","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.117213258,0.09481394289,0.000850782,0.000920027,0.02032195011,0,0,0,0,4.955e-06,0,0,0,0,4.955e-06,1.65e-05,0.000217565617088045,1.64000508275656e-05,4.61803320843889e-05
"RCP_MFM_AF0","AA0102",0.469785222574,0.16968156937,0.050867413,0.050677369,0.08208326463,0.004158150574,0,0,0,0.0009638405,0,0,0,0,0.0009638405,0.003212802,0.0799762034790659,0.00535719998132787,0.0218435695396062
"RCP_MFM_AF0","AA0103",0.198003663425,0.08018857879,0.000846091,0.005955758,0.00687166621,0.023760860425,0,0,0,6.9129e-05,0,0,0,0,6.9129e-05,0.00023043,0.0597055271589663,0.00399937025098857,0.0163071235900451
"RCP_MFM_AF0","AA0104",0.8358089544,0.28146446396,0.001940916,0.037776619,0.04400646904,0.0343683874,0,0,0,0.002820827,0,0,0,0,0.002820827,0.009402757,0.314308109470818,0.0210539050985211,0.0858456734306607
"RCP_MFM_AF0","AA0105",14.9615420781,10.58570867761,0.065573508,0.326179199,1.36533718639,0.2057011631,0,0,0,0.011883613,0,0,0,0,0.011883613,0.039612043,1.79369782480826,0.128804497877084,0.427160752314653
"RCP_MFM_AF0","AA0106",2.340748847143,0.93224723974,0.002482622,0.033511454,0.05368688426,0.160894969143,0,0,0,0.006437593,0,0,0,0,0.006437593,0.021458643,0.839932668479145,0.0558667634538899,0.227792417066965
"RCP_MFM_AF0","AA0107",1.541311367,1.09188251946,0.009011354,0.018618245,0.19664993654,0,0,0,0,2.92e-05,0,0,0,0,2.92e-05,9.74e-05,0.174733361458263,0.0131713643338562,0.0370887862078807
"RCP_MFM_AF0","AA0108",0.102730917891,0.04965676703,0.000754417,0.004714703,0.00549338297,0.005855354891,0,0,0,0.000145458,0,0,0,0,0.000145458,0.00048486,0.0264758088207479,0.00177348006469546,0.00723122811455665
"RCP_MFM_AF0","AA0110",0.016467488,0.01170523509,2.86e-05,0.0002064,0.00166093791,0,0,0,0,5.5e-07,0,0,0,0,5.5e-07,1.83e-06,0.00222374806167375,0.000167625664970725,0.000472011273355529
"RCP_MFM_AF0","AA0111",2.74524618438,2.10132360394,0.006589335,0.02298086,0.30789413206,0.04497591438,0,0,0,0.0001216335,0,0,0,0,0.0001216335,0.000405445,0.202567336373063,0.015269483556211,0.0429968070707261
"RCP_MFM_AF0","AA0112",1.170095821,0.93898510186,0.002978518,0.01038498,0.17180452314,0,0,0,0,4.11e-05,0,0,0,0,4.11e-05,0.000137036,0.0355095315493771,0.00267670108019484,0.00753722937042805
"RCP_MFM_AF0","AA0113",1.246390032538,0.63137886382,0,0.007446791,0.39484869018,0.006109935538,0,0,0,2.4e-05,0,0,0,0,2.4e-05,8e-05,0.160353742437273,0.0120874316519296,0.0340365779107968
"RCP_MFM_AF0","AA0115",11.79064442929,7.74861730298,0.056246439,0.279739442,1.24695624902,0.02842817229,0,0,0,0.0120895975,0,0,0,0,0.0120895975,0.040298658,1.80816576655142,0.129065059089612,0.42894814535897
"RCP_MFM_AF0","AA0116",1.99798207628,1.21040893603,0.00767355,0.059697224,0.15621641097,0.00526133338,0,0,0,0.003202745,0,0,0,0,0.003202745,0.010675817,0.408871254252651,0.0283944463035546,0.104377614343794
"RCP_MFM_AF0","AA0117",3.16549201952,0.29760373676,0.061702706,0.028164711,1.29992529224,0.06075991452,0,0.001003778,0,0,0,5.71e-07,0,0,0,0,0.93894823751079,0.356508681647522,0.120874390841688
"RCP_MFM_AF0","AA0118",1.678938232187,0.52629420015,0.008498396,0.07090275,0.08854713785,0.046079097187,0,0,0,0.0060754855,0,0,0,0,0.0060754855,0.020251619,0.676223241891023,0.0452967630525286,0.184694056056448
"RCP_MFM_AF0","AA0119",3.150229694064,0.552900316,0.000238913,0.073692136,0.064107,0.003564129064,0,0,0,0.0002529005,0,0,0,0,0.0002529005,0.000843001,1.9061073537671,0.143681974674916,0.404589069557982
"RCP_MFM_AF0","AA0120",7.0191688754,5.21100310869,0.02655839,0.091375202,0.87028798831,0.0504918284,0,0,0,9.3598e-05,0,0,0,0,9.3598e-05,0.000311993,0.597180651250752,0.0450153529074755,0.126757164841773
"RCP_MFM_AF0","AA0121",8.15839014494,5.14776908714,0.039496415,0.4868648,1.12565685586,0.02435488194,0,0,0,0.014088048,0,0,0,0,0.014088048,0.04696016,0.958389698980453,0.0682351744024111,0.232486975617135
