"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",14.1487664695649,9.25089746896199,18.8882901483997
"RCP2.6_SFM","noAFM",14.1492456343062,9.25120080920494,18.8889723994403
"REF_MFM","noAFM",16.2889979764892,10.8477616583549,22.091676625944
"REF_SFM","noAFM",16.2894258620282,10.8484229327999,22.0923151743138
"RCP2.6_MFM","AFMfree",14.1356971698055,9.24515994985666,18.8716263437089
"RCP2.6_SFM","AFMfree",14.1352326672942,9.24511316195574,18.8712600336583
"REF_MFM","AFMfree",16.2832565001754,10.8612256691214,22.0888377681872
"REF_SFM","AFMfree",16.2844203245304,10.8628099524119,22.0907503850157
"RCP2.6_MFM","AFM25",14.1355851670706,9.24744147080557,18.8715528327614
"RCP2.6_SFM","AFM25",14.1419239603683,9.253265508573,18.8800446897052
"REF_MFM","AFM25",16.2830377889903,10.8595597363485,22.0888615757518
"REF_SFM","AFM25",16.2842440026428,10.856128783946,22.0892272052201
"RCP2.6_MFM","AFM50",14.1370171818917,9.24920146588538,18.8729316559023
"RCP2.6_SFM","AFM50",14.1468465233802,9.24148486146202,18.8780940026779
"REF_MFM","AFM50",16.2822703390808,10.857572495804,22.0874726224428
"REF_SFM","AFM50",16.2845716406261,10.8274685447447,22.0782577238712
"RCP2.6_MFM","AFM75",14.1398297137096,9.24646649414306,18.8737798190039
"RCP2.6_SFM","AFM75",14.1510220374991,9.24711197469502,18.8817813967819
"REF_MFM","AFM75",16.2833414791842,10.849340205912,22.085174009447
"REF_SFM","AFM75",16.2849773666485,10.812071813536,22.072102570522
"RCP2.6_MFM","AFM100",14.1401718180364,9.24462675405317,18.8712700229823
"RCP2.6_SFM","AFM100",14.1572365678315,9.24211950630053,18.8846366871367
"REF_MFM","AFM100",16.2829293221956,10.8402518306387,22.0805931344243
"REF_SFM","AFM100",16.2861051766808,10.7833949538344,22.0622582074425
