"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.038114057636471,0.0174793744000693,0.0544698453492052
"RCP2.6_SFM","noAFM",0.0381140589064603,0.0174793733942346,0.0544698471629572
"REF_MFM","noAFM",0.038207602238382,0.017515255068712,0.0545937356466277
"REF_SFM","noAFM",0.0382062530455585,0.0175140700231055,0.0545921284245746
"RCP2.6_MFM","AFMfree",0.0381230879098196,0.0174867415615678,0.0544820806106233
"RCP2.6_SFM","AFMfree",0.038143059049601,0.0174927049210012,0.0545210877179432
"REF_MFM","AFMfree",0.0382325556566494,0.0175297191741993,0.054626517874333
"REF_SFM","AFMfree",0.0383204163814587,0.0175471433395229,0.0547973015270855
"RCP2.6_MFM","AFM25",0.0381303240595524,0.0174908219958292,0.0544920685864978
"RCP2.6_SFM","AFM25",0.0379798842539501,0.0174325523895311,0.0542170854589727
"REF_MFM","AFM25",0.0382359004208674,0.0175323713993204,0.0546307958417554
"REF_SFM","AFM25",0.0381170882833997,0.0174798389411893,0.0544163806581263
"RCP2.6_MFM","AFM50",0.0381176349577216,0.0174839176724737,0.0544729768825457
"RCP2.6_SFM","AFM50",0.0377704196370714,0.0173552815432617,0.0538275951488496
"REF_MFM","AFM50",0.038224592120226,0.0175279083561465,0.0546147393141374
"REF_SFM","AFM50",0.0378806548411645,0.017393254779054,0.0539792873323465
"RCP2.6_MFM","AFM75",0.0381138188922216,0.0174810753601201,0.0544681373706476
"RCP2.6_SFM","AFM75",0.0374759623268619,0.0172667646516803,0.0532747681526623
"REF_MFM","AFM75",0.0382233141820495,0.0175285972462394,0.0546127242471309
"REF_SFM","AFM75",0.0376323646968868,0.0173222596471773,0.0534932357750322
"RCP2.6_MFM","AFM100",0.0381116691008125,0.017478542162156,0.0544681733225351
"RCP2.6_SFM","AFM100",0.0370800747282754,0.0171021534497304,0.0525482278869751
"REF_MFM","AFM100",0.0382100611476784,0.0175187362713683,0.0545952313807269
"REF_SFM","AFM100",0.0372435662611339,0.0171798916357012,0.0527684750196588
