"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.0266435419275934,0.00896682709096329,0.0409144577765956
"RCP2.6_SFM","noAFM",0.0266435418119907,0.00896682709641233,0.0409144576086505
"REF_MFM","noAFM",0.0266389123615344,0.00896400300305696,0.0409085902619379
"REF_SFM","noAFM",0.0266389420481047,0.00896402145228503,0.0409086270909784
"RCP2.6_MFM","AFMfree",0.0266424166205012,0.00896612749247762,0.0409130630106367
"RCP2.6_SFM","AFMfree",0.0266421730174562,0.00896536522454938,0.0409127130568136
"REF_MFM","AFMfree",0.0266385232472357,0.00896376591984062,0.0409080909473153
"REF_SFM","AFMfree",0.0266384963733931,0.00895718329750115,0.0409090487451824
"RCP2.6_MFM","AFM25",0.0266425848896193,0.0089662331583631,0.0409132711645435
"RCP2.6_SFM","AFM25",0.0266446526260663,0.00896688126533429,0.0409172970564767
"REF_MFM","AFM25",0.0266388490733936,0.00896397597643177,0.0409084686559828
"REF_SFM","AFM25",0.0266408518934666,0.00895966794462776,0.0409135829248443
"RCP2.6_MFM","AFM50",0.0266427731280246,0.00896634513445122,0.0409135063411216
"RCP2.6_SFM","AFM50",0.0266485338076712,0.00896823814564481,0.0409245421322036
"REF_MFM","AFM50",0.026638387152449,0.00896368019820462,0.0409079261290241
"REF_SFM","AFM50",0.0266449364962355,0.00896317667418261,0.0409210623083555
"RCP2.6_MFM","AFM75",0.0266429113495339,0.00896643426990099,0.0409136791694058
"RCP2.6_SFM","AFM75",0.0266700484208792,0.00897759015047574,0.0409632561610474
"REF_MFM","AFM75",0.0266387354628902,0.00896389306170499,0.0409083708047029
"REF_SFM","AFM75",0.0266656721321727,0.00897491769087625,0.0409577286233681
"RCP2.6_MFM","AFM100",0.026643405483233,0.00896674153185202,0.040914291591771
"RCP2.6_SFM","AFM100",0.0267229680951784,0.0089997419411002,0.0410610530381168
"REF_MFM","AFM100",0.0266391136102932,0.00896412806712283,0.040908839933164
"REF_SFM","AFM100",0.0267188930695992,0.00899725598697005,0.0410559065948916
