"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.235730870761075,0.168560330890839,0.335212250865561
"RCP2.6_SFM","noAFM",0.235724260589634,0.168556420157027,0.33520365674208
"REF_MFM","noAFM",0.250332328622824,0.177736409559226,0.355504205037879
"REF_SFM","noAFM",0.250323507547748,0.177731597713773,0.355493679824421
"RCP2.6_MFM","AFMfree",0.233214808910212,0.166278394754651,0.330896633182068
"RCP2.6_SFM","AFMfree",0.233207318490593,0.16666693497491,0.330881491324033
"REF_MFM","AFMfree",0.248137624153726,0.175849706145408,0.351728230301313
"REF_SFM","AFMfree",0.248217268500794,0.176444697310212,0.351865883979736
"RCP2.6_MFM","AFM25",0.233053034669461,0.166131085013399,0.330662009319379
"RCP2.6_SFM","AFM25",0.233484593709504,0.167069068495611,0.331413016506733
"REF_MFM","AFM25",0.247588625228067,0.175500473726605,0.35086417022613
"REF_SFM","AFM25",0.248127165159744,0.176506787584057,0.351761999931705
"RCP2.6_MFM","AFM50",0.232786637889591,0.166015968052116,0.330313144260934
"RCP2.6_SFM","AFM50",0.233720992146564,0.167618343866328,0.331899271102951
"REF_MFM","AFM50",0.247458337861915,0.175372060897971,0.350647826944704
"REF_SFM","AFM50",0.248323684084329,0.176963549318676,0.352198730743538
"RCP2.6_MFM","AFM75",0.232649587520795,0.16599828398031,0.330117057095234
"RCP2.6_SFM","AFM75",0.233675066105585,0.168191460410214,0.331897059147895
"REF_MFM","AFM75",0.247018527223962,0.175082107345442,0.349937152023822
"REF_SFM","AFM75",0.24869925325927,0.177675743260575,0.352873451781649
"RCP2.6_MFM","AFM100",0.232424916493402,0.165956821409676,0.329747565942601
"RCP2.6_SFM","AFM100",0.233708899185444,0.16891541771926,0.332049409955276
"REF_MFM","AFM100",0.246841599657211,0.175000849944167,0.349685791551222
"REF_SFM","AFM100",0.248734688731659,0.178313600207114,0.353051230431172
