"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",0.0231221064013399,0.00737995674712702,0.0348465163041996
"RCP2.6_SFM","noAFM",0.0231221062850687,0.00737995675209807,0.0348465161349117
"REF_MFM","noAFM",0.0231174673629889,0.00737713058724712,0.0348406422965639
"REF_SFM","noAFM",0.0231174973232057,0.00737714913449814,0.0348406795674858
"RCP2.6_MFM","AFMfree",0.0231209622257795,0.00737924960230952,0.0348450900593455
"RCP2.6_SFM","AFMfree",0.0231405083916528,0.00738448868233027,0.0348840013089753
"REF_MFM","AFMfree",0.0231170676632188,0.00737688906972964,0.0348401262288788
"REF_SFM","AFMfree",0.0232021208602444,0.00739196956795857,0.0350073833501099
"RCP2.6_MFM","AFM25",0.0231211405052517,0.00737935963819842,0.0348453153112616
"RCP2.6_SFM","AFM25",0.0229868869765102,0.00733030445217494,0.0345947396412416
"REF_MFM","AFM25",0.0231173987217602,0.00737710121435974,0.034840514379557
"REF_SFM","AFM25",0.0230084520701069,0.00732766819578319,0.0346397844440268
"RCP2.6_MFM","AFM50",0.0231213302376001,0.00737947212061054,0.0348455528585137
"RCP2.6_SFM","AFM50",0.0227802245806344,0.00725635100011683,0.0342053933317201
"REF_MFM","AFM50",0.0231169299758753,0.00737680274526622,0.0348399585365462
"REF_SFM","AFM50",0.0227868198601685,0.00725231889077772,0.0342215291223897
"RCP2.6_MFM","AFM75",0.0231214697004914,0.00737956170199583,0.0348457275268507
"RCP2.6_SFM","AFM75",0.0225156511408982,0.00716310588848855,0.0337062798959587
"REF_MFM","AFM75",0.0231172888334679,0.00737702006167494,0.0348404202057659
"REF_SFM","AFM75",0.0225117679627302,0.00716058349108812,0.0337017335527261
"RCP2.6_MFM","AFM100",0.0231219684342368,0.00737987061668242,0.0348463474236958
"RCP2.6_SFM","AFM100",0.0221418911221578,0.00703213342811353,0.033002415325422
"REF_MFM","AFM100",0.0231176704664901,0.00737725631565066,0.0348408949627936
"REF_SFM","AFM100",0.0221378164757619,0.00702964545689619,0.0329972702531858
