"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2100,0,0,0,NA,3.169740154e-06,7.06580736e-07,6.2368402707e-06,NA,0,0,0,0,0,0,0,0,0,0,0,3.3764351e-07,0,0,0,0,0,3.52047177739175e-08,0,7.93230438298699e-08
"RCP_MFM_AF0","AA0102",2100,0,0,0,0,5.71127066526517e-05,1.8850963476e-05,2.77649373708687e-06,2.86912389606e-06,0,0,0,0,2.460105452e-06,0,0,0,0,0,0,1.4242420633e-05,0,0,0,0,0,3.8911343022842e-06,0,1.5478406062182e-05
"RCP_MFM_AF0","AA0103",2100,0,0,0,0,6.25250891635486e-07,3.320871714e-06,1.02340479580649e-07,2.99386841355e-05,0,0,0,0,4.7609476e-07,0,0,0,0,0,0,1.0263768e-07,2.0919047e-07,0,0,0,0,9.96113614725667e-06,0,3.21710363093014e-05
"RCP_MFM_AF0","AA0104",2100,0,0,0,0,7.53115755630351e-08,7.970458324e-06,1.35274625905305e-23,1.4262880771e-05,0,0,0,0,0,0,0,0,0,0,0,4.5045e-07,0,0,0,0,0,1.13400447048154e-05,0,4.80954853224497e-05
"RCP_MFM_AF0","AA0105",2100,0,0,0,0,1.10664123852209e-05,2.9191997515e-05,1.08645981572382e-05,4.68998651868e-05,0,0,0,0,6.73706989e-06,0,0,0,0,0,0,9.265646264e-06,1.140098242e-06,0,0,0,0,0.000134803956538971,0,0.000342483356137713
"RCP_MFM_AF0","AA0106",2100,0,0,0,0,1.44357025391428e-07,6.467379434e-06,1.05481476065801e-06,5.9692033552053e-05,0,0,0,0,1.552884755e-06,0,0,0,0,0,0,2.77965481e-07,0,0,0,0,0,2.89700718183817e-05,0,9.58815607059772e-05
"RCP_MFM_AF0","AA0107",2100,0,0,0,0,1.607726952e-06,2.42037185e-06,4.776865469718e-06,0,0,0,0,0,1.14203012e-08,0,0,0,0,0,0,2.2059913062e-06,0,0,0,0,0,1.95588392274395e-05,0,5.77512534728602e-05
"RCP_MFM_AF0","AA0108",2100,0,0,0,0,2.21631251722964e-07,1.228239117e-06,2.97706837727703e-07,3.109193447121e-06,0,0,0,0,4.02600246e-07,0,0,0,0,0,0,6.16221780000002e-08,1.76891175e-07,0,0,0,0,1.1774597986016e-06,0,6.65222258962521e-06
"RCP_MFM_AF0","AA0109",2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2100,0,0,0,NA,1.63212e-07,3.096e-07,1.57240422795e-06,NA,0,0,0,0,0,0,0,0,0,0,0,7.1448e-08,0,0,0,0,0,2.84176983787766e-06,0,7.77261360082304e-06
