"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2030,0,0,0,NA,8.24003092e-07,7.06580736e-07,6.71707560888e-06,NA,0,0,0,0,0,0,0,0,0,0,0,3.37648449e-07,0,0,0,0,0,1.31860575881401e-08,0,4.23035512863607e-08
"RCP_MFM_AF0","AA0102",2030,0,0,0,0,3.10294035e-05,1.885158174e-05,1.25075963844e-05,2.86912389606e-06,0,0,0,0,1.090141087e-06,0,0,0,0,0,0,0,0,0,0,0,0,5.69295873672419e-07,0,5.99804637888073e-06
"RCP_MFM_AF0","AA0103",2030,0,0,0,0,6.9186612e-07,3.323246004e-06,1.38071919508e-06,2.99386841355e-05,0,0,0,0,2.1097074e-07,0,0,0,0,0,0,3.021e-08,0,0,0,0,0,1.06792751296005e-06,0,9.13523488999994e-06
"RCP_MFM_AF0","AA0104",2030,0,0,0,0,5.53190918e-07,7.970705827e-06,2.933834641716e-06,1.4262880771e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50029388807674e-06,0,1.68534048444637e-05
"RCP_MFM_AF0","AA0105",2030,0,0,0,0,9.080958e-06,2.9192628311e-05,8.861613904598e-05,4.68998651868e-05,0,0,0,0,2.835103688e-06,0,0,0,0,0,0,4.67760475e-06,0,0,0,0,0,1.04248639749135e-05,0,4.50343404742035e-05
"RCP_MFM_AF0","AA0106",2030,0,0,0,0,6.23256924e-07,6.467580154e-06,3.401209488624e-06,5.9692033552053e-05,0,0,0,0,6.88126328e-07,0,0,0,0,0,0,0,0,0,0,0,0,4.25721660005159e-06,0,3.73192612517929e-05
"RCP_MFM_AF0","AA0107",2030,0,0,0,0,1.54841868e-06,2.42037185e-06,1.7340815767698e-05,0,0,0,0,0,2.33662e-09,0,0,0,0,0,0,1.9650106718e-06,0,0,0,0,0,1.07111045927854e-06,0,4.50314522701046e-06
"RCP_MFM_AF0","AA0108",2030,0,0,0,0,2.38578896e-07,1.230512688e-06,1.5546019405e-06,3.109193447121e-06,0,0,0,0,1.78403262e-07,0,0,0,0,0,0,2.5539552e-08,0,0,0,0,0,1.08647126799121e-07,0,1.62577596493465e-06
"RCP_MFM_AF0","AA0109",2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2030,0,0,0,NA,6.2292e-08,3.096e-07,1.63602384135e-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34662196608653e-07,0,9.13870512763628e-07
"RCP_MFM_AF0","AA0111",2030,0,0,0,0,1.391851232e-06,3.69991846e-06,1.4553775391045e-05,1.39425334578e-05,0,0,0,0,2.3710578e-08,0,0,0,0,0,0,8.31810640000001e-08,0,0,0,0,0,2.18776919915443e-06,0,9.75973793840852e-06
"RCP_MFM_AF0","AA0112",2030,0,0,0,NA,7.55591247e-07,2.20161576e-06,1.6644511291653e-05,NA,0,0,0,0,2.448e-09,0,0,0,0,0,0,0,0,0,0,0,0,5.44432501716739e-07,0,2.25535518255195e-06
"RCP_MFM_AF0","AA0113",2030,0,0,0,0,0,9.01061711e-06,0.00028467103266675,1.264756656366e-05,0,0,0,0,0,0,0,0,0,0,0,2.487879173e-06,0,0,0,0,0,1.28749432552412e-05,0,3.66386306173879e-05
