"Group","PDFx100","lower95","upper95","Scenario","Year"
"REF_MFM",69416.268056833,0,0,"noAFM","2060"
"REF_SFM",69547.8823433213,0,0,"noAFM","2060"
"RCP2.6_MFM",76294.6033667951,0,0,"AFMfree","2060"
"RCP2.6_SFM",75913.336881758,0,0,"AFMfree","2060"
"REF_MFM",54745.6801174527,0,0,"AFMfree","2060"
"REF_SFM",55458.4309413795,0,0,"AFMfree","2060"
"RCP2.6_MFM",76300.5631973258,0,0,"AFM25","2060"
"RCP2.6_SFM",80529.9087893503,0,0,"AFM25","2060"
"REF_MFM",55097.2488782579,0,0,"AFM25","2060"
"REF_SFM",59519.8251796123,0,0,"AFM25","2060"
"RCP2.6_MFM",77986.4879428119,0,0,"AFM50","2060"
"RCP2.6_SFM",99670.2071035634,0,0,"AFM50","2060"
"REF_MFM",56172.0397478315,0,0,"AFM50","2060"
"REF_SFM",72654.3564753418,0,0,"AFM50","2060"
"RCP2.6_MFM",81903.346136395,0,0,"AFM75","2060"
"RCP2.6_SFM",110216.373104524,0,0,"AFM75","2060"
"REF_MFM",59824.1849614539,0,0,"AFM75","2060"
"REF_SFM",80369.3398395429,0,0,"AFM75","2060"
"RCP2.6_MFM",89194.7761921441,0,0,"AFM100","2060"
"RCP2.6_SFM",127623.399391691,0,0,"AFM100","2060"
"REF_MFM",63654.1096767081,0,0,"AFM100","2060"
"REF_SFM",99248.7570207775,0,0,"AFM100","2060"
"RCP2.6_MFM",107732.384120027,0,0,"noAFM","2070"
"RCP2.6_SFM",108646.465976999,0,0,"noAFM","2070"
"REF_MFM",74937.8042452764,0,0,"noAFM","2070"
"REF_SFM",75183.1123213091,0,0,"noAFM","2070"
"RCP2.6_MFM",88559.3945722556,0,0,"AFMfree","2070"
"RCP2.6_SFM",88322.075927933,0,0,"AFMfree","2070"
"REF_MFM",56331.213489795,0,0,"AFMfree","2070"
"REF_SFM",57444.2348643365,0,0,"AFMfree","2070"
"RCP2.6_MFM",91501.6790657492,0,0,"AFM25","2070"
"RCP2.6_SFM",100016.094821224,0,0,"AFM25","2070"
"REF_MFM",56951.9433417092,0,0,"AFM25","2070"
"REF_SFM",62470.7749988989,0,0,"AFM25","2070"
"RCP2.6_MFM",94234.9333657367,0,0,"AFM50","2070"
"RCP2.6_SFM",120730.150492535,0,0,"AFM50","2070"
"REF_MFM",58212.9667935264,0,0,"AFM50","2070"
"REF_SFM",80031.4511570904,0,0,"AFM50","2070"
"RCP2.6_MFM",101662.299046316,0,0,"AFM75","2070"
"RCP2.6_SFM",132129.361438465,0,0,"AFM75","2070"
"REF_MFM",63340.9360305046,0,0,"AFM75","2070"
"REF_SFM",91270.2210687363,0,0,"AFM75","2070"
"RCP2.6_MFM",108648.393902296,0,0,"AFM100","2070"
"RCP2.6_SFM",152797.512905366,0,0,"AFM100","2070"
"REF_MFM",68934.4022119396,0,0,"AFM100","2070"
"REF_SFM",115405.850096361,0,0,"AFM100","2070"
"RCP2.6_MFM",126480.142281653,0,0,"noAFM","2080"
"RCP2.6_SFM",126734.151986107,0,0,"noAFM","2080"
"REF_MFM",79236.5974647955,0,0,"noAFM","2080"
"REF_SFM",79668.0768148467,0,0,"noAFM","2080"
"RCP2.6_MFM",101865.323674876,0,0,"AFMfree","2080"
"RCP2.6_SFM",101205.809338587,0,0,"AFMfree","2080"
"REF_MFM",58080.1447332787,0,0,"AFMfree","2080"
"REF_SFM",59292.6445428089,0,0,"AFMfree","2080"
"RCP2.6_MFM",105232.878861773,0,0,"AFM25","2080"
"RCP2.6_SFM",114458.091156821,0,0,"AFM25","2080"
"REF_MFM",58802.0112026973,0,0,"AFM25","2080"
"REF_SFM",65152.8124805188,0,0,"AFM25","2080"
"RCP2.6_MFM",108070.647104121,0,0,"AFM50","2080"
"RCP2.6_SFM",138445.190355473,0,0,"AFM50","2080"
"REF_MFM",59723.9290443615,0,0,"AFM50","2080"
"REF_SFM",87447.1258118238,0,0,"AFM50","2080"
"RCP2.6_MFM",116856.452244206,0,0,"AFM75","2080"
"RCP2.6_SFM",150951.255816238,0,0,"AFM75","2080"
"REF_MFM",65665.3759958359,0,0,"AFM75","2080"
"REF_SFM",102041.739595065,0,0,"AFM75","2080"
"RCP2.6_MFM",124627.942072658,0,0,"AFM100","2080"
"RCP2.6_SFM",172134.816019604,0,0,"AFM100","2080"
"REF_MFM",72999.4282371966,0,0,"AFM100","2080"
"REF_SFM",127847.718795662,0,0,"AFM100","2080"
"RCP2.6_MFM",145019.918241579,0,0,"noAFM","2090"
"RCP2.6_SFM",145217.248859614,0,0,"noAFM","2090"
"REF_MFM",81603.6637218545,0,0,"noAFM","2090"
"REF_SFM",82184.5013408042,0,0,"noAFM","2090"
"RCP2.6_MFM",120356.139978917,0,0,"AFMfree","2090"
"RCP2.6_SFM",119822.860437689,0,0,"AFMfree","2090"
"REF_MFM",59537.9978904902,0,0,"AFMfree","2090"
"REF_SFM",60683.1128779292,0,0,"AFMfree","2090"
"RCP2.6_MFM",122548.1687949,0,0,"AFM25","2090"
"RCP2.6_SFM",132044.428762854,0,0,"AFM25","2090"
"REF_MFM",60142.4832520442,0,0,"AFM25","2090"
"REF_SFM",67328.0326019369,0,0,"AFM25","2090"
"RCP2.6_MFM",125533.809872921,0,0,"AFM50","2090"
"RCP2.6_SFM",158995.02164708,0,0,"AFM50","2090"
"REF_MFM",61780.7230907727,0,0,"AFM50","2090"
"REF_SFM",91001.6381693351,0,0,"AFM50","2090"
"RCP2.6_MFM",134890.057802692,0,0,"AFM75","2090"
"RCP2.6_SFM",172883.339439757,0,0,"AFM75","2090"
"REF_MFM",67655.2700259452,0,0,"AFM75","2090"
"REF_SFM",108823.841699403,0,0,"AFM75","2090"
"RCP2.6_MFM",142836.075901091,0,0,"AFM100","2090"
"RCP2.6_SFM",196169.617358044,0,0,"AFM100","2090"
"REF_MFM",75388.2098987479,0,0,"AFM100","2090"
"REF_SFM",136741.680395167,0,0,"AFM100","2090"
"RCP2.6_MFM",162409.029019671,0,0,"noAFM","2100"
"RCP2.6_SFM",162828.899170977,0,0,"noAFM","2100"
"REF_MFM",83421.9959450205,0,0,"noAFM","2100"
"REF_SFM",83972.7521294304,0,0,"noAFM","2100"
"RCP2.6_MFM",136397.228647155,0,0,"AFMfree","2100"
"RCP2.6_SFM",135221.909071881,0,0,"AFMfree","2100"
"REF_MFM",61497.7547194436,0,0,"AFMfree","2100"
"REF_SFM",63207.7031938489,0,0,"AFMfree","2100"
"RCP2.6_MFM",138892.600215396,0,0,"AFM25","2100"
"RCP2.6_SFM",150341.678086354,0,0,"AFM25","2100"
"REF_MFM",62977.5969423071,0,0,"AFM25","2100"
"REF_SFM",70522.7089961957,0,0,"AFM25","2100"
"RCP2.6_MFM",142930.283409163,0,0,"AFM50","2100"
"RCP2.6_SFM",179216.794850385,0,0,"AFM50","2100"
"REF_MFM",64664.1373578529,0,0,"AFM50","2100"
"REF_SFM",94791.4092895434,0,0,"AFM50","2100"
"RCP2.6_MFM",152969.208967945,0,0,"AFM75","2100"
"RCP2.6_SFM",194750.039288258,0,0,"AFM75","2100"
"REF_MFM",70706.1592514827,0,0,"AFM75","2100"
"REF_SFM",114804.018043373,0,0,"AFM75","2100"
"RCP2.6_MFM",161674.94989652,0,0,"AFM100","2100"
"RCP2.6_SFM",220281.084029175,0,0,"AFM100","2100"
"REF_MFM",78929.6853991067,0,0,"AFM100","2100"
"REF_SFM",143805.317050447,0,0,"AFM100","2100"
