"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_TimberPlant","For_SelectionSystem_EU","For_Selective_im","Secondary","ForOther_Extensive","ForOther_Intensive"
"REF_MFM_AF25","PA0801",8.0483745948,1.02609671218,2.119291216,0.833963139,3.38142258082,0.2417667548,3.17e-06,0,0,0,0,0,0.445407166498624,0.000388413535398934,3.54419659768961e-05
"REF_MFM_AF25","PA0802",4.126279908,1.47587979322,0.312728611,0.288179078,1.85618345478,0,0.001131208,0,1.33e-07,1.33e-07,0,0,0.0892048314211357,0.0928293156210895,0.0101433499577748
"REF_MFM_AF25","PA0803",2.25850055296,0.00163041326000001,0.879587523,0.792381967,0.26731130974,0.01374735496,0.001755418,0,0,0,0,0,0.247361649,0.0279294354281909,0.0267954825718091
"REF_MFM_AF25","PA0804",14.87948350762,3.20475716585,0.148324497,2.125928804,3.92929147415,0.01086210762,0.017524856,0,0.00977136,0.00977136,0,0,1.55493021014525,2.33681445201133,1.53150722084342
"REF_MFM_AF25","PA0805",15.8992825860902,0.67465738641,3.867525692,1.649345613,8.35237778859,0.13365483989,0.006158153,0,0.003441746,0,0,0,0.741143851372789,0.176409953292921,0.294567562534441
"REF_MFM_AF25","PA0806",2.197507824796,0.77471320738,0.0815099,0.117924138,1.01670611362,0.008570881796,0.000486914,0,0,0,0,0,0.183898688551747,0.00702352439555899,0.00667445705269385
"REF_MFM_AF25","PA0808",4.29583945848123,0.20332788495,1.398004863,0.302120551,1.33456271005,0.09741952774,2.6e-05,0,1.885e-06,1.885e-06,0,0,0.957736084870812,0.00235641645718312,0.000281650413235835
"REF_MFM_AF25","PA0809",40.52613352823,7.3170993812,4.983685182,8.910331383,11.9559269988,0.23956038923,0.153644811,0,0,0,0,0,2.28135982948445,4.29281471162091,0.391710841894634
"REF_MFM_AF25","PA0810",74.16034836092,24.4400657333,9.331110075,8.043804858,29.8454546207,0.18126142092,0.058136487,0,0,0,0,0,0.793111419966464,1.34470232191028,0.122701424123255
"REF_MFM_AF25","PA0811",5.766876641,2.00396705307,0.889830544,0.409109113,2.33265417593,0,0.003800478,0,0,0,0,0,0.040790848124758,0.0794727021721913,0.00725172670305077
"REF_MFM_AF25","PA0812",8.40486620011894,0.18460162833,1.763073536,1.081326333,4.38348208567,0.20111871144,0.002009399,0,0,0,0,0,0.777256992,0.000801512903518446,0.0111960017754177
"REF_MFM_AF25","PA0813",82.76287723,27.8953049431,3.030378507,5.631627125,33.8526585779,0.125423399,0.088420742,0,0.003000586,0.002995116,0,0,6.42061123507974,2.00135224266679,3.71110475625346
"REF_MFM_AF25","PA0814",91.2350270948538,13.1601836214834,21.974194338878,17.572620068773,32.1236913448656,0.81686443729,0.325707723108444,0.0446852428,0.019633868,0,0.01489508094,0,2.4512766904288,1.80693467563168,0.924340002654862
"REF_MFM_AF25","PA0815",2.28599810448,0.42326141039,0.001857643,0.088070449,0.48079187361,0.00687367748,0,0,0.0003285285,0.0003285285,0,0,0.424889898707706,0.782112559104437,0.0774835361878576
"REF_MFM_AF25","PA0816",9.774115016167,2.56558855309,0.012589794,0.274980765,3.16308636291,0.021299914167,0,0,0.0199801005,0.0199801005,0,0,1.00363276377802,1.08471005431577,1.60826660790621
"REF_MFM_AF25","PA0817",17.36851358248,1.83756540471,0.47831165,1.341866329,2.62433526529,0.20111871148,0.145241122,0,0,0,0,0,3.4457388710057,6.6843981354391,0.6099380935552
"REF_MFM_AF25","PA0818",4.3431063033,0.81673702568,0.816905351,0.598635132,1.91257407332,0.0488794843,0.000151655,0,0,0,0,0,0.132090848024421,0.0150483933789697,0.00208434059660901
"REF_MFM_AF25","PA0901",12.41614768361,1.10413347576,0.997268833,1.295503541,1.34284990224,0.09775896861,0.102063373,0,0.030179237,0,0,0,3.76775186622258,2.46246855914344,1.21616992763398
"REF_MFM_AF25","PA0902",0.9320131382,0.17270791125,0.194637354,0.008844453,0.25669797175,0.0193481292,0.001837986,0,0,0,0,0,0.181233609738781,0.0330123215395604,0.063693401721659
"REF_MFM_AF25","PA0903",2.25564261378,0.40027610539,0.357543431,0.237908403,0.54070231961,0.01171070978,0.001072722,0,0,0,0,0,0.650450740798353,0.0191092076841116,0.0368689745175352
"REF_MFM_AF25","PA0904",2.0459707917,0.13263620958,1.356623723,0.000139891,0.13804993242,0.4170879607,0,0,0,0,0,0,0.001433075,0,0
"REF_MFM_AF25","PA0905",1.109439222,0.04383446018,0.059945592,0.25125693,0.75281703982,0,0.0006829,0,0,0,0,0,0.0009023,0,0
"REF_MFM_AF25","PA0906",2.38028004065111,0.00894234407,0.487277883,0.305197467,1.54687561793,0.02393058086,0.000291989,0,0,0,0,0,0.007306892,2.88462204731124e-05,0.000428420570641011
"REF_MFM_AF25","PA0907",3.05142975738,0.21033214279,0.256064817,0.270136216,0.29208678621,0.01705690338,0.038893216,0,0.0020551335,0.0001694325,0,0,0.940366060380245,0.676833593756035,0.347435455863721
"REF_MFM_AF25","PA0908",0.49190967484,0.06107135776,0.04545929,0.005071721,0.07992553124,0.03886597884,0.000620692,0,0.007351591,0,0,0,0.221452624319743,0.0109548297647418,0.0211360589155155
"REF_MFM_AF25","PA1001",4.877447859,1.44722565981,0.030522905,0.364445871,1.76831851819,0,0.000882349,0,0.000190637,0.000190637,0,0,0.490100747783788,0.482193845976047,0.293376688240164
"REF_MFM_AF25","PA1002",5.90211046820539,2.22768884129,0.089403629,0.846004636,2.49906845571,0,9.98e-06,0,0.00295224,0.00295224,0,0,0.149961225984398,0.0286986130285054,0.0553706071924856
"REF_MFM_AF25","PA1003",9.61253553420764,2.53205582247,0.580874534,1.279925714,3.70835322853,0.006025075322,0.000386432,0,0.0545489325,0.0091831185,0,0,0.805538797252728,0.196136178752861,0.439507700880053
"REF_MFM_AF25","PA1004",0.0177312671860502,0.00123671296,0.000907229,0.000981919,0.00659618204,0,4.75e-07,0,2.685e-05,2.685e-05,0,0,0.007386072,9.33735185994212e-05,0.000475603667450752
"REF_MFM_AF25","PA1005",0.297675805516038,0.00769094403365783,0.116236556346881,0.009906508,0.0436659013286314,0,0,0,0.0024924185,0.0024924185,0,0,0.0188733417163806,0.0158099796603341,0.0805077374301529
"REF_MFM_AF25","PA1006",5.00342793890606,0.22606732621697,0.384348484704317,1.399706049,1.65713474203893,0.239305797831239,9.78e-06,0,0.0028386165,0.0028386165,0,0,0.910627736610547,0.0471166677195336,0.133434121784522
"REF_MFM_AF25","PA1007",2.401006898,0.91195300535,0,0.041328538,1.12017031765,0,0,0,0.0016074535,0.0016074535,0,0,0.248027169010059,0.0273381351623112,0.0489748258276296
"REF_MFM_AF25","PA1008",1.29322320807023,0.11885041042,0.395618047,0.124201309,0.59262521558,0.008401161365,4.25e-05,0,0,0,0,0,0.0534827035259311,9.09345513544507e-07,9.5183378609971e-07
"REF_MFM_AF25","PA1009",2.0792693811725,0.04040910083,0.094102218,0.208036217,1.70669952917,0.015953720571,0.000107912,0,1.59e-06,1.59e-06,0,0,0.013414194,3.5205294541217e-05,0.000508104306962846
"REF_MFM_AF25","PA1010",0.505880134,3.5819e-18,0.056567145,0.099422128,0.349106333,0,0.000650518,0,0,0,0,0,0.00013401,0,0
"REF_MFM_AF25","PA1011",0.0127011402326172,0.00221909534,6.9e-05,0.000382096,0.00291029766,0,1.32e-07,0,0,0,0,0,0.00711317046855272,2.50863913772433e-06,4.84012492675726e-06
"REF_MFM_AF25","PA1012",2.97480742335043,0.06393507113,0.642807361,0.593959299,0.90643783387,0.01569913992,4.65e-06,0,0.0119509745,0.0118708745,0,0,0.146885109030447,0.0628487599024852,0.518408350497495
"REF_MFM_AF25","PA1013",16.37004155138,3.33962380808,0.806019658,1.470446692,4.91256443792,0.02138477438,0.005504819,0,0,0,0,0,5.48833705334953,0.11134096948458,0.214819339165893
"REF_MFM_AF25","PA1014",0.462907415817519,0.00391563344610847,0.0241217349758783,0.023882175,0.0727548004772452,0,0,0,1.23e-06,1.23e-06,0,0,0.337816905191608,0.00029486020431835,0.000118846522360747
"REF_MFM_AF25","PA1015",0.80307023,0.22002331134,0.001872455,0.065689559,0.38627481666,0,9.02e-07,0,0,0,0,0,0.129153916086492,1.88674268146502e-05,3.64024866933221e-05
"REF_MFM_AF25","PA1016",7.432621018,1.67797782172,0.012411659,0.217912908,1.51232619428,0,3.11e-05,0,0.012077052,0.012077052,0,0,1.06385854593067,2.10574945492948,0.818199230139854
"REF_MFM_AF25","PA1017",26.23209458784,7.7500162306,0.432143808,3.133482425,8.9027283334,0.05498941984,0.01111504,0,0.00203216,0.000163616,0,0,3.13801931959992,0.95836035536603,1.84904388003405
"REF_MFM_AF25","PA1018",0.94619166796585,0.04646488161,0.061295092,0.009449395,0.71442699239,0.00263066669,0,0,0.0025252665,0.0025252665,0,0,0,0.0175388604115984,0.0893352468642511
"REF_MFM_AF25","PA1019",6.436974487726,1.4226765363,0.186473021,0.629971448,2.8831909727,0.000678881726,0.003794719,0,0,0,0,0,0.995373034461116,0.164526203115423,0.150289671423461
"REF_MFM_AF25","PA1020",7.841637808,3.08779068948,0.026041913,1.175425334,3.29494286152,0,3.12e-06,0,1.555e-05,1.555e-05,0,0,0.153671781225514,0.0354105351762518,0.0683204735982339
"REF_MFM_AF25","PA1021",4.08864758369048,0.50058114159,0.629628931,0.843416554,1.40726554241,0.004412731222,2.32e-05,0,0.015563712,0.015563323,0,0,0.124263810848366,0.116164607023158,0.43176403059696
