Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
NA0527,3.998664576,3.998664576,3.998664576,3.998664576,3.998664576,3.998664577,3.998664577,3.998664576,3.998664576,3.998664577,3.998664577,MngFor
NA0528,5.834020604,5.834020604,5.834020604,5.834020604,5.834020604,5.834020605,5.834020605,5.834020604,5.834020604,5.834020605,5.834020605,MngFor
NA0529,27.09204143,26.75640847,26.43736847,26.43736847,27.24988545,27.42411866,27.42411866,27.42411866,27.42411866,27.42411866,27.42411867,MngFor
NA0530,1.620213286,1.620213286,1.620213286,1.620213286,1.620213286,1.620213287,1.620213287,1.620213286,1.620213286,1.620213287,1.620213287,MngFor
NA0601,0.245104852,0.245104852,0.245104852,0.245104852,0.245104852,0.245104852,0.245104852,0.245104852,0.245104852,0.245104852,0.245104852,MngFor
NA0602,17.71621004,17.7075681,17.70756378,17.70756379,17.70756378,17.72873475,17.73585291,17.73780771,18.44658922,18.70034184,19.98033735,MngFor
NA0603,0.820803239,0.820803239,0.820803239,0.820803239,0.820803239,0.820803239,0.820803239,0.820803239,0.820803239,0.820803239,0.820803239,MngFor
NA0604,0.339542056,0.339542056,0.339542056,0.339542056,0.339542056,0.339542056,0.339542056,0.339542056,0.339542056,0.339542056,0.339542056,MngFor
NA0605,19.60618105,19.60618105,19.605008,19.60498576,19.60662217,19.60662216,19.60662216,19.60662217,19.60662217,19.63633397,19.63862534,MngFor
NA0606,8.125668655,8.125668655,8.125668655,8.125668657,8.125668657,8.125668656,8.125668655,8.125668657,8.125668658,8.125668656,8.125668656,MngFor
NA0607,5.663093136,5.663093136,5.663093136,5.663093136,5.663093136,5.663093137,5.663093137,5.663093137,5.663093137,5.663093137,5.663093137,MngFor
NA0608,15.22611827,15.22611826,15.09200136,15.09200136,15.09200136,15.09200136,15.09200136,15.09200136,15.17664475,17.39971538,18.14601592,MngFor
NA0609,11.31225087,11.31225087,11.30931902,11.30931903,11.30931903,11.30931903,11.30931902,11.30931903,11.30931903,13.03113077,13.09769949,MngFor
NA0610,8.072759832,8.072759832,8.067326886,8.067326888,8.067326888,8.067326887,8.067326886,8.067326888,8.067326889,8.071401938,8.09958704,MngFor
NA0611,0.811501411,0.811501411,0.811501411,0.811501411,0.811501411,0.811501411,0.811501411,0.811501411,0.811501411,0.811501411,0.815046558,MngFor
NA0612,4.052559936,4.052559936,4.052559936,4.052559937,4.052559937,4.052559937,4.052559936,4.052559938,4.052559938,4.052559937,4.052559937,MngFor
NA0613,5.55125866,5.55125866,5.55125866,5.551258661,5.551258661,5.55125866,5.55125866,5.551258662,5.551258662,5.551258661,5.551258661,MngFor
NA0614,4.525715095,4.525715095,4.525715095,4.525715096,4.525715096,4.525715095,4.525715095,4.525715096,4.525715096,4.525715095,4.525715095,MngFor
NA0615,0.060407146,0.060407146,0.060390348,0.060390348,0.060390348,0.060390348,0.060390348,0.060390348,0.060390348,0.062624128,0.062624128,MngFor
NA0616,6.39076068,6.39076068,6.39076068,6.390760682,6.390760681,6.390760681,6.39076068,6.390760682,6.390760682,6.390760681,9.329366968,MngFor
NA0617,1.938063166,1.938063166,1.938063166,1.938063167,1.938063167,1.938063167,1.938063166,1.938063167,1.938063167,1.938063167,1.938063167,MngFor
NA0701,3.932550586,3.932550586,3.932550586,3.932550586,3.968576845,4.057118384,4.057118384,4.057118383,4.057118384,4.057118384,4.057118384,MngFor
NA0801,4.300925965,4.300925965,4.300925965,4.300925965,4.300925965,4.300925966,4.300925966,4.300925966,4.300925966,4.300925966,4.300925966,MngFor
NA0802,12.73001395,12.73001395,12.04711191,12.04711191,12.04711191,12.04711191,12.04711191,12.04711191,12.07818474,12.44234331,12.71734349,MngFor
NA0803,1.743394934,1.743394934,1.743394934,1.743394934,1.743394934,1.743394934,1.743394935,1.743394934,1.743394934,1.743394935,1.743394935,MngFor
NA0804,12.71538464,12.71538464,12.71538464,12.71538464,12.71538464,12.71571321,12.88603074,13.02880926,13.02880926,13.02880926,13.02880927,MngFor
NA0805,4.152476536,4.152476536,4.152476536,4.152476536,4.152476536,4.152476537,4.152476537,4.152476536,4.152476537,4.152476537,4.152476537,MngFor
NA0806,1.925175987,1.925175987,1.925175987,1.925175987,1.925175987,1.925175988,1.925175988,1.925175988,1.925175988,1.925175988,1.925175988,MngFor
NA0807,0.2108934,0.2108934,0.2108934,0.2108934,0.2108934,0.2108934,0.2108934,0.2108934,0.2108934,0.2108934,0.2108934,MngFor
NA0808,2.993744312,2.993744312,2.993744312,2.993744312,2.993744312,2.993744313,2.993744313,2.993744313,2.993744313,2.993744313,2.993744313,MngFor
NA0809,0.248077277,0.248077277,0.248077277,0.248077277,0.248077277,0.248077278,0.248077278,0.248077277,0.248077277,0.248077278,0.248077278,MngFor
NA0810,2.213661047,2.213661047,2.021689087,2.021689087,2.021689087,2.021689087,2.021689087,2.021689087,2.021689088,2.021689088,2.021689088,MngFor
NA0811,6.24067299,6.24067299,6.236776458,6.236776458,6.236776458,6.236776458,6.236776459,6.236776458,6.236776458,6.236776459,6.236776459,MngFor
NA0812,1.434557216,1.434557216,1.377997564,1.377997564,1.377997564,1.377997564,1.377997564,1.377997564,1.377997564,1.377997564,1.427419696,MngFor
NA0813,2.572591011,2.572591011,2.572267409,2.572267409,2.572267409,2.572267409,2.572267409,2.572267409,2.572267409,2.572267409,2.572267409,MngFor
NA0814,1.730760296,1.730760296,1.730760296,1.730760296,1.730760296,1.734036577,1.734036577,1.74683696,1.74683696,1.746836961,1.746836961,MngFor
NA0815,3.773685645,3.773685645,3.773685645,3.773685645,3.773685645,3.773685645,3.773685645,3.773685645,3.772485627,3.772485628,3.772485628,MngFor
NA1101,1.790154698,1.790154698,1.790154698,1.790154698,1.790154698,1.790154698,1.790154698,1.790154698,1.790154698,1.790154699,1.790154699,MngFor
NA1102,3.70E-05,3.70E-05,3.70E-05,3.70E-05,3.70E-05,3.70E-05,3.70E-05,3.70E-05,3.70E-05,3.70E-05,3.70E-05,MngFor
NA1103,0.829507167,0.829507167,0.829507167,0.829507167,0.829507167,0.829507167,0.829507167,0.829507167,0.829507167,0.829507167,0.829507167,MngFor
NA1104,0.146311043,0.146311043,0.146311043,0.146311043,0.146311043,0.146311043,0.146311043,0.146311043,0.146311043,0.146311043,0.146311043,MngFor
NA1105,0,0,0,0,0,0,0,0,0,0,0,MngFor
NA1106,1.505529309,1.505529309,1.505529309,1.505529309,1.505529309,1.505529309,1.505529309,1.505529309,1.505529309,1.505529309,1.505529309,MngFor
NA1107,0.399411468,0.399411468,0.399411468,0.399411468,0.399411468,0.399411469,0.399411469,0.399411469,0.399411469,0.399411469,0.399411469,MngFor
NA1108,0.767578357,0.767578357,0.767578357,0.767578357,0.767578357,0.767578357,0.767578357,0.767578357,0.767578357,0.767578357,0.767578357,MngFor
NA1109,0.026068056,0.026068056,0.026068056,0.026068056,0.026068056,0.026068056,0.026068056,0.026068056,0.026068056,0.026068056,0.026068056,MngFor
NA1110,0.046017599,0.046017599,0.046017599,0.046017599,0.046017599,0.046017599,0.046017599,0.046017599,0.046017599,0.046017599,0.046017599,MngFor
NA1111,5.840068115,5.840068115,5.840068115,5.840068116,5.840068116,5.840068116,5.840068116,5.840068116,5.840068117,5.840068116,5.840068116,MngFor
NA1112,0,0,0,0,0,0,0,0,0,0,0,MngFor
NA1113,0,0,0,0,0,0,0,0,0,0,0,MngFor
NA1114,1.395043569,1.395043569,1.395043569,1.39504357,1.39504357,1.39504357,1.395043569,1.39504357,1.39504357,1.39504357,1.39504357,MngFor
NA1115,0.749378839,0.749378839,0.749378839,0.74937884,0.74937884,0.749378839,0.749378839,0.74937884,0.74937884,0.749378839,0.749378839,MngFor
NA1116,2.327569305,2.327569305,2.327569305,2.327569306,2.327569306,2.327569306,2.327569305,2.327569306,2.327569306,2.327569306,2.327569306,MngFor
NA1117,2.089797052,2.089797052,2.089797052,2.089797052,2.089797052,2.089797052,2.089797052,2.089797052,2.089797052,2.089797052,2.089797052,MngFor
NA1118,0.096089351,0.096089351,0.096089351,0.096089351,0.096089351,0.096089351,0.096089351,0.096089351,0.096089351,0.096089351,0.096089351,MngFor
NA1201,1.570541516,1.570541516,1.570541516,1.570541515,1.570541516,1.570541516,1.570541516,1.570541516,1.570541516,1.570541516,1.570541516,MngFor
NA1202,5.160952596,5.160952596,5.160952596,5.160952596,5.160952596,5.160952596,5.160952597,5.160952596,5.160952596,5.160952597,5.160952597,MngFor
NA1203,1.042425302,1.042425302,1.042425302,1.042425302,1.042425302,1.042425302,1.042425302,1.042425302,1.042425302,1.042425302,1.042425302,MngFor
NA1301,0.193471267,0.193471267,0.193471267,0.193471267,0.193471267,0.193471267,0.193471267,0.193471267,0.193471267,0.193471267,0.193471267,MngFor
NA1302,1.553448865,1.269780569,1.149634407,1.149634407,1.149634407,1.149634407,1.149634407,1.149634407,1.149634407,1.421316919,1.68290098,MngFor
NA1303,4.813330384,4.769218355,4.530392846,4.530392846,4.530392847,4.530392847,4.530392847,4.530392847,4.530392847,4.530392847,4.530392847,MngFor
NA1304,10.13747317,10.13747317,10.13747317,10.13747317,10.13747317,10.13747317,10.13747317,10.13747317,10.12391864,10.12391864,10.12391864,MngFor
NA1305,5.629636566,5.629636566,5.629636566,5.629636566,5.629636566,5.629636567,5.629636567,5.629636567,5.629636567,5.629636568,5.629636568,MngFor
NA1306,0.064588613,0.064588613,0.064588613,0.064588613,0.064588613,0.064588613,0.064588613,0.064588613,0.064588613,0.064588613,0.064588613,MngFor
NA1307,1.54146598,1.252791115,0.76759274,0.76759274,0.76759274,0.76759274,0.76759274,0.76759274,0.76759274,0.78965465,1.114939434,MngFor
NA1308,1.270667263,1.270667263,1.270667263,1.270667263,1.270667263,1.270667264,1.270667264,1.270667264,1.270667264,1.270667264,1.270667264,MngFor
NA1309,5.361984905,5.361984905,5.361984905,5.361984905,5.361984905,5.361984906,5.361984906,5.361984906,5.361984906,5.361984906,5.361984907,MngFor
NA1310,3.037694922,3.037693121,3.037681742,3.037681742,3.037681742,3.037681742,3.037681742,3.037681742,3.037681742,3.037681742,3.037681742,MngFor
NA1311,0.195069234,0.187029034,0.157121127,0.157121127,0.157121127,0.157121127,0.157121127,0.157121127,0.157121127,0.157828118,0.229845431,MngFor
NA1312,1.988382763,1.977534452,1.932680385,1.932680385,1.932680385,1.932680385,1.932680385,1.932680385,1.932680385,1.9334613,2.080072267,MngFor
NA1313,3.020715855,3.020715855,3.020715855,3.020715855,3.020715855,3.020715855,3.020715855,3.020715855,3.020715855,3.020715855,3.020715855,MngFor
NT0101,3.338685988,1.592704241,2.020191884,2.020191883,2.020191883,2.020191883,2.020191883,2.020191883,2.020191883,2.213662763,2.96054017,MngFor
NT0102,0.062427126,0.025761088,0.025761088,0.025761088,0.025761088,0.025761088,0.025761088,0.025761088,0.025761088,0.028947636,0.031263982,MngFor
NT0103,1.093401984,1.240354685,1.240354685,1.240354684,1.240354684,1.240354684,1.240354684,1.240354684,1.240354685,1.4737868,1.4737868,MngFor
NT0104,1.431438875,0.553363819,0.553363819,0.553363818,0.553363818,0.553363818,0.553363818,0.553363818,0.553363819,0.561258483,0.561258483,MngFor
NT0105,6.861150435,5.683786642,5.488093416,5.488093415,5.488093415,5.48809341,5.488093412,5.488093411,5.48809341,5.483448033,5.510661356,MngFor
NT0106,0.119348946,0.117045121,0.117045121,0.117045121,0.117045121,0.117045121,0.117045121,0.117045121,0.117045121,0.117045121,0.117045121,MngFor
NT0107,1.279031051,1.148890624,1.064867763,1.073671665,1.073671665,1.073671665,1.635992494,1.665844755,2.808809668,4.681407295,19.40363933,MngFor
NT0108,0.599763023,0.211088275,0.174187233,0.174187233,0.174187233,0.174187233,0.174187233,0.174187233,0.174187233,0.174186795,0.18052031,MngFor
NT0109,0.821052964,0.35825677,0.315699942,0.315699942,0.315699942,0.315699942,0.315699942,0.315764282,0.315764282,0.439575523,0.563559946,MngFor
NT0111,7.762958793,7.274685416,6.975964974,7.59077353,7.559184194,7.559184193,7.558087421,8.90054887,10.66105639,10.66108734,10.66108734,MngFor
NT0112,1.056628348,0.768182611,0.682626572,0.686853957,0.670727558,0.670727558,0.6708812,0.740965371,0.815269631,0.815398033,0.815398033,MngFor
NT0113,0.138528882,0.123644326,0.113250558,0.113250558,0.113250558,0.185289253,0.242411041,0.294053868,0.314690692,0.318189236,0.318189236,MngFor
NT0114,0.038589002,0.031982981,0.030299588,0.030299588,0.030299588,0.030299588,0.030299588,0.035251868,0.064367566,0.065009578,0.065009578,MngFor
NT0115,2.416180197,1.996621017,1.831395052,1.831395052,1.831395052,1.831395052,1.992481158,2.177494349,2.485026386,2.833093789,2.857258257,MngFor
NT0117,1.137547558,1.024610888,0.795986329,0.795986329,0.795986329,0.795986329,0.79598633,0.79598633,0.795986329,0.795986329,0.79598633,MngFor
NT0118,1.07973406,0.304754901,0.219661532,0.219661532,0.219661532,0.219661532,0.219661532,0.225817857,0.317303804,0.877281167,1.359279252,MngFor
NT0119,1.345736791,1.342474474,1.329347246,1.355131981,1.359033084,1.384251684,1.386174845,1.392194189,1.394283982,1.394310016,1.394310016,MngFor
NT0120,0.98346274,0.980277917,0.979459026,0.979289229,0.979289229,0.979289229,0.976633646,0.976633646,0.976633646,0.976633646,0.976633647,MngFor
NT0121,4.692372558,2.224132291,2.049750536,2.049750535,2.049750535,2.049750535,2.049750536,2.122307339,2.405023623,2.436868538,3.606118565,MngFor
NT0122,0.083111366,0.073566817,0.071159277,0.071159277,0.071159277,0.071159277,0.094425888,0.112088117,0.171239783,0.191902508,0.192265584,MngFor
NT0124,4.165301032,4.988630729,5.647010246,6.006097746,6.140583224,6.190979015,6.580804899,8.186186783,13.24742613,17.93553252,18.0331186,MngFor
NT0125,17.58950077,17.4045561,16.86940848,26.07612945,35.24334147,38.22479484,42.86451577,48.78038883,52.19110791,54.28322433,56.66880895,MngFor
NT0126,0.095270934,0.075307869,0.075307869,0.075307869,0.075307869,0.075307869,0.075307869,0.075307869,0.075307869,0.075307869,0.075307869,MngFor
NT0127,1.696356978,1.174038235,0.704409711,0.702875895,0.702875895,0.702875895,0.638373791,0.638373791,0.638373791,0.638373791,0.638373791,MngFor
NT0128,1.770372672,1.662572294,1.586237646,1.586237645,1.586237645,1.586237646,1.586237646,1.627624277,1.627624277,1.755251215,1.922044177,MngFor
NT0129,5.294203002,5.283330947,5.25894925,5.466012796,5.48944562,5.590163704,5.667885615,6.341765064,7.113146544,7.195960649,7.19599379,MngFor
NT0130,2.2199311,2.145709854,2.093798696,2.093798696,2.093798697,2.093798696,2.156248889,2.458407359,3.088719253,3.121858886,3.121858886,MngFor
NT0131,0.608211615,0.582467553,0.561126118,0.561126118,0.561126118,0.561126118,0.558407945,0.558407945,0.558407945,0.558407945,0.558407945,MngFor
NT0132,2.329106416,2.32835628,1.507868644,2.605865633,2.605865633,3.045443239,3.640683174,4.739834511,8.464424635,12.09106521,15.64891445,MngFor
NT0133,1.298997936,1.083797782,0.482006655,0.482006655,0.482006655,0.482006655,0.482006655,0.482006655,5.400776869,7.496782735,8.684561576,MngFor
NT0134,0.031403886,0.031356472,0.031294833,0.030865593,0.030865593,0.030865593,0.030865593,0.030865593,0.030865593,0.030865593,0.03133844,MngFor
NT0135,8.947498315,6.389578497,5.771159249,5.771159248,5.771158969,5.771156768,5.771156769,5.771156768,5.771156768,5.770859323,9.836691206,MngFor
NT0136,2.013200669,0.434251377,0.303948351,0.303948351,0.303948351,0.303948351,0.303948351,0.320117232,0.324851114,1.001194841,1.653690925,MngFor
NT0137,1.216316156,0.382191242,0.232400249,0.232400249,0.232400249,0.232400249,0.451889158,0.451889158,0.609881354,0.64854308,0.775264221,MngFor
NT0138,0.71482338,0.557001233,0.407417647,0.407417647,0.407417647,0.457435251,0.457435251,0.457435251,0.457435251,0.506766334,1.183032445,MngFor
NT0139,2.250292834,1.63296617,1.627696203,1.627696203,1.627696203,1.627696203,1.627696203,1.627696202,1.627696203,1.627696203,1.627696203,MngFor
NT0140,1.52040599,0.183994837,0.144177447,0.144177447,0.144177447,0.144177447,0.144177447,0.144177447,0.144177447,0.144177447,0.144177447,MngFor
NT0141,0.745910048,0.673750131,0.480895669,0.480895669,0.480895669,0.480895669,0.480895669,0.480895669,0.480895669,1.39332851,1.730818337,MngFor
NT0142,7.458291941,6.688640505,6.546541536,6.546541536,6.546541536,6.546541536,6.546541539,6.733193092,7.745329691,9.515752183,12.21298742,MngFor
NT0143,2.956362239,3.096429069,2.882341052,3.200145935,3.200145935,3.254544705,6.079012901,6.823744488,7.365140732,11.88913527,12.73615766,MngFor
NT0144,0.170908078,0.170369187,0.170369187,0.170369187,0.170369187,0.170369187,0.170369187,0.170369187,0.170369187,0.170369187,0.170369187,MngFor
NT0145,3.163271771,1.92000222,1.77376286,1.77376286,1.77376286,1.77376286,1.787544392,1.860213435,1.870133636,2.031774627,2.336494606,MngFor
NT0146,0.273809454,0.24258447,0.189058003,0.189058003,0.189058003,0.189058003,0.189058003,0.211661503,0.317673754,0.337272286,0.337272286,MngFor
NT0147,2.002695401,1.990393588,1.759974367,1.759974367,1.759974367,1.759974367,1.759974368,2.037743918,2.038344018,2.038658051,2.038772481,MngFor
NT0148,0.490015997,0.450350162,0.437504907,0.437504907,0.437504907,0.506797784,0.598068184,0.779186152,0.80607288,0.810737733,0.810737733,MngFor
NT0149,0.257315316,0.256098709,0.254513979,0.866645597,1.133503604,1.133503442,1.133503443,1.133503443,1.133503442,1.133503442,1.133503442,MngFor
NT0150,10.40389162,8.199434546,6.415459911,6.41545991,6.41545991,6.415459911,6.415459912,6.415459911,6.415459911,6.407561122,6.420343124,MngFor
NT0151,0.068486599,0.021187384,0.021187384,0.021187384,0.021187384,0.021187384,0.021187384,0.021187384,0.021187384,0.021187384,0.021187384,MngFor
NT0152,0.08360809,0.070051186,0.070051186,0.070051186,0.070051186,0.070051186,0.070051186,0.070051186,0.070051186,0.070051186,0.070051186,MngFor
NT0153,3.447976677,1.852150787,1.735569014,1.735569014,1.735569014,1.735569014,1.735569015,1.763464692,2.041447259,4.101403408,8.451523469,MngFor
NT0154,6.346768884,5.854922038,5.671137056,5.771058069,5.753444278,6.800754015,9.355737543,10.30914476,11.39620458,11.85142177,11.85145075,MngFor
NT0155,0.31401095,0.31401095,0.31401095,0.31401095,0.31401095,0.31401095,0.31401095,0.31401095,0.31401095,0.31401095,0.31401095,MngFor
NT0156,1.311157614,1.152653188,0.654453218,0.753030884,0.753030884,0.791712185,0.84409123,0.915790991,2.75426045,5.206369868,7.949991829,MngFor
NT0157,2.273911354,1.396839986,0.835132323,0.835132323,0.835132323,0.835132323,0.835132323,0.835132323,0.835998063,1.927816774,1.93516621,MngFor
NT0158,1.135734073,1.135502955,0.9501451,1.376719595,1.376719595,1.508420165,1.686758274,2.98076784,3.565005843,3.590014568,5.214190106,MngFor
NT0159,0.084506935,0.000880958,0,0,0,0,0,0,0,0,0,MngFor
NT0160,1.546436704,0.479554503,0.578449928,0.578449928,0.578449928,0.578449928,0.578449928,0.578449928,0.578449928,0.886701173,1.097429533,MngFor
NT0161,0.082189851,0.082062682,0.082055839,0.082055839,0.082055839,0.082055839,0.082055839,0.096566823,0.097241512,0.097241512,0.097241512,MngFor
NT0162,0.606527856,0.439301128,0.413689596,0.413783121,0.408780557,0.408780557,0.409054326,0.480343098,0.554430443,0.557953201,0.557953201,MngFor
NT0163,2.369784219,2.367656187,2.172355987,2.28676252,2.28676252,2.330587402,2.389931463,2.428450236,2.898076728,3.503937949,5.232992897,MngFor
NT0164,0.013186218,0.013186218,0.013186218,0.013186218,0.013186218,0.013993369,0.013993369,0.013993369,0.013993369,0.013993369,0.013993369,MngFor
NT0165,4.427600809,2.358505812,1.679227118,1.679227118,1.679227118,1.679227118,1.679227118,1.679227118,1.679227118,1.679227118,1.679227118,MngFor
NT0166,17.45699852,15.67404841,14.74463479,14.74463479,14.74463417,14.74462926,14.74462927,14.74462926,14.74462926,19.57846697,28.61621081,MngFor
NT0167,1.779777879,1.771978518,1.730188765,1.747391396,1.749572938,1.759909114,1.813307276,2.002008237,2.225688549,2.242067906,2.242067906,MngFor
NT0168,2.594944979,2.013769512,1.535587719,1.535587718,1.535587718,1.535587718,1.535587718,1.535587718,1.535587718,1.535587718,1.535587718,MngFor
NT0169,1.397056304,1.616705324,1.739802342,1.787620687,1.802244913,1.802244892,1.911156018,2.197890923,5.157785131,7.218529166,7.224247018,MngFor
NT0170,2.355235221,2.171577047,0.915398224,0.915398223,0.915398223,0.915398223,0.915398223,0.915398223,0.915398224,0.915398223,0.920477237,MngFor
NT0171,0.50628758,0.50628758,0.50628758,0.50628758,0.50628758,0.50628758,0.50628758,0.50628758,0.50628758,0.50628758,0.50628758,MngFor
NT0173,3.994448846,3.954989273,3.353297985,3.353297984,3.432704176,3.432704176,3.432704176,3.641694145,3.641694145,3.666141121,7.749491895,MngFor
NT0174,2.664529964,2.079774283,2.008297472,2.008297472,2.008297472,2.008297472,2.008297473,2.073006502,2.201247221,2.953091285,5.085004174,MngFor
NT0175,1.813427148,0.862589401,0.74967262,0.74967262,0.74967262,0.74967262,0.74967262,0.74967262,0.74967262,0.749671465,0.767551598,MngFor
NT0176,1.657714257,1.190131245,1.022727901,1.022727901,1.022727901,1.022727901,1.022727901,1.065421081,1.105169177,1.158649745,1.734514579,MngFor
NT0177,0.142460923,0.064226429,0.054287791,0.054287791,0.054287791,0.054287791,0.054287791,0.056455758,0.059145341,0.063793878,0.104835062,MngFor
NT0178,1.421141485,0.779165031,0.720719599,0.720719599,0.720719599,0.720719599,0.720719599,0.720719599,0.720719599,0.720719598,0.735470668,MngFor
NT0179,0,0,0,0,0,0,0,0,0,0,0,MngFor
NT0180,2.009630378,1.436462741,0.736862977,0.736862976,0.736862976,0.736862976,0.736862976,0.736862976,0.736862976,0.736862976,0.736862976,MngFor
NT0181,2.559168138,2.541151678,2.540096012,2.556782755,2.87619741,3.931212156,5.228097388,5.707803554,5.715718584,5.724336035,5.725078786,MngFor
NT0182,5.369605947,6.638004205,7.940757812,8.411685329,8.411685329,8.411685329,8.46160175,11.7890619,17.75748348,22.53909559,23.07406424,MngFor
NT0201,2.339619575,1.754310386,1.469605408,1.469605408,1.469605408,1.469605408,1.469605409,1.469605408,1.617793654,1.679909433,1.967014113,MngFor
NT0202,0.993564253,0.571167656,0.571167656,0.571167656,0.571167656,0.571167656,0.571167656,0.571167655,0.571167656,0.571167656,0.571167656,MngFor
NT0204,1.040701239,0.880976152,0.871883066,0.871883066,0.871883067,0.871883066,0.871883066,0.874600797,0.890792932,1.094220624,1.294147239,MngFor
NT0205,2.54678856,2.367033982,2.199115961,2.199115961,2.199115961,2.199115961,2.199115961,2.226189816,2.504665413,3.320011823,3.395114722,MngFor
NT0206,4.417257791,1.149191985,1.129912211,1.12991221,1.12991221,1.129912211,1.129912211,1.129912211,1.12991221,1.129452134,1.133246141,MngFor
NT0207,0.202965186,0.102100058,0.092240603,0.092240603,0.092240603,0.092240603,0.092240603,0.092240603,0.092240603,0.111530858,0.134852686,MngFor
NT0209,5.315288211,4.249807834,3.894877686,3.964189694,3.947846615,3.994332909,3.992835497,4.255381933,4.471848548,4.47534603,4.47534603,MngFor
NT0210,55.76028647,49.13326982,48.36331317,48.36331317,48.36331317,48.36331317,48.36331318,48.36331317,48.36331317,48.36122666,48.36122667,MngFor
NT0211,0.385879435,0.306009845,0.269934759,0.269934759,0.268155375,0.270909458,0.273171811,0.320071275,0.41118582,0.424216025,0.424216025,MngFor
NT0212,11.81618865,11.12876683,10.21440845,10.21440845,10.21440845,10.21440845,10.21440845,10.21440845,10.21440845,10.21439124,10.21439124,MngFor
NT0213,2.397058942,2.394660629,2.393387345,2.393311696,2.393311696,2.393311695,2.392128548,2.392128548,2.392128548,2.392128548,2.392128548,MngFor
NT0214,0.285172789,0.060895977,0.053355366,0.053355366,0.053355366,0.053355366,0.053355366,0.053355366,0.053355366,0.053355366,0.068918102,MngFor
NT0215,0.685426334,0.453825256,0.252297865,0.252053975,0.252053975,0.252053975,0.232852788,0.232852788,0.232852788,0.232852788,0.232852788,MngFor
NT0216,0,0,0,0,0,0,0,0,0,0,0,MngFor
NT0217,0.592009969,0.543685611,0.491422736,0.491422736,0.491422736,0.491422736,0.491422736,0.518674218,0.600937516,0.810200315,0.810696173,MngFor
NT0218,0.121560978,0.113120812,0.105956785,0.105956785,0.105956785,0.105956785,0.101615661,0.101615661,0.101615661,0.101615661,0.101615661,MngFor
NT0219,0.885118527,0.333971869,0.089366407,0.089366407,0.089366407,0.089366407,0.089366407,0.089366407,0.089366407,0.089366407,0.089366407,MngFor
NT0220,0.0254765,0.025471093,0.025464064,0.025415115,0.025415115,0.025415115,0.025415115,0.025415115,0.025415115,0.025415115,0.025469037,MngFor
NT0221,0.295126426,0.055107058,0.022132294,0.022132294,0.022132294,0.022132294,0.022132294,0.022135757,0.022135757,0.359793713,0.456952573,MngFor
NT0222,1.017995985,0.237477359,0.212997279,0.212997279,0.212997279,0.212997279,0.212997279,0.212997279,0.212997279,0.212997279,0.212997279,MngFor
NT0223,0.297971838,0.108559571,0.100396566,0.100396566,0.100396566,0.100396566,0.100396566,0.101086444,0.110421726,0.110404456,0.266198632,MngFor
NT0224,0.153843419,0.131873629,0.131873629,0.131873629,0.131873629,0.131873629,0.131873629,0.17949137,0.355320282,0.364407609,0.364407609,MngFor
NT0225,0.074986291,0.042575846,0.03850053,0.03850053,0.03850053,0.03850053,0.03850053,0.046433974,0.046433974,0.046433974,0.073731271,MngFor
NT0226,0.033750376,0.033750376,0.033750376,0.033750376,0.033750376,0.033750376,0.033750376,0.033750376,0.033750376,0.033750376,0.033750376,MngFor
NT0227,0.085422397,0.085422397,0.085422397,0.085422397,0.085422397,0.085422397,0.085422397,0.085422397,0.085422397,0.085422397,0.085422397,MngFor
NT0228,2.794073677,2.656306838,2.643297587,2.643297587,2.643297587,2.643297587,2.643297587,2.643297587,2.664121881,2.853981492,4.517158566,MngFor
NT0229,0.323072063,0.078021281,0.034307969,0.034307969,0.034307969,0.034307969,0.034307969,0.034307969,0.034307969,0.034307969,0.034307969,MngFor
NT0230,1.348493162,1.107440894,0.973187062,0.973187062,0.972890232,0.972890232,0.972890232,1.0051158,1.333302912,1.683447386,1.807416567,MngFor
NT0232,0.612143783,0.130754695,0.117020709,0.117020709,0.117020709,0.117020709,0.117020709,0.117020709,0.117020709,0.117020709,0.132950793,MngFor
NT0233,0.258934213,0.247605135,0.198015143,0.198015143,0.198015143,0.198015143,0.198015143,0.226793229,0.304330544,0.304330544,0.304330544,MngFor
NT0235,2.29416999,2.288760315,2.288760315,2.288760315,2.359378024,2.576707314,3.243587749,3.910228996,3.910228996,3.965679352,3.965833325,MngFor
NT0301,0.221991634,0.221991634,0.221991634,0.221991634,0.221991634,0.221991634,0.221991634,0.221991634,0.221991634,0.221991634,0.221991634,MngFor
NT0302,0.23526971,0.23526971,0.23526971,0.243349989,0.243349989,0.243349989,0.382518757,0.382518757,0.412789044,0.446132445,0.446132445,MngFor
NT0303,8.04286587,5.842524212,5.138880619,5.223049713,5.152507179,5.217348776,5.267642674,5.808148768,6.687529218,6.702394471,6.702394471,MngFor
NT0304,0.417643445,0.41757284,0.41757284,0.417558472,0.417558472,0.417558472,0.417333773,0.417333773,0.417333773,0.417333773,0.417333773,MngFor
NT0305,0.690658304,0.414796176,0.189330057,0.189330057,0.189330057,0.189330057,0.174960425,0.174960425,0.174960425,0.174960425,0.174960425,MngFor
NT0306,1.7765763,1.745214085,1.734449532,2.25634951,2.312647853,2.312647852,2.305587679,2.429269101,2.735686096,2.735686096,2.735686096,MngFor
