Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
PA1330,0.004266747,0.004266747,0.004266747,0.0003972,4.07E-05,4.07E-05,4.07E-05,4.07E-05,4.07E-05,4.07E-05,4.07E-05,PriFor
PA1331,0,0,0,0,0,0,0,0,0,0,0,PriFor
PA1332,0,0,0,0,0,0,0,0,0,0,0,PriFor
PA1333,0,0,0,0,0,0,0,0,0,0,0,PriFor
Rock and Ice,0.250283213,0.250283213,0.250283213,0.233863996,0.228658039,0.226598021,0.225686825,0.225683963,0.225681816,0.225680206,0.225674299,PriFor
AA0101,0.01438,0.039846961,0.039846961,0.039846961,0.039846961,0.039846961,0.039846961,0.039846961,0.039846961,0.039846961,0.039846961,NatLnd
AA0102,0.125366866,0.153247955,0.153017369,0.153017369,0.143310508,0.0895054,0.070864709,0.045207445,0.038752969,0.037418911,0.037430849,NatLnd
AA0103,0.013427464,0.013422894,0.013414595,0.013414595,0.001460527,0.001460527,0.00145866,0.00145866,0.001518866,0.001518866,0.001518866,NatLnd
AA0104,0.085803873,0.085803873,0.085803873,0.085803873,0.069741163,0.057199536,0,0,8.36E-05,0,0,NatLnd
AA0105,2.191858274,2.665690226,2.753950155,2.689775793,2.442542469,2.380918591,2.377134504,2.369763255,2.364221861,2.295646107,2.247265891,NatLnd
AA0106,0.077281656,0.071359087,0.071256995,0.062716962,0.017881737,0.000909542,0.000909542,0.000909542,0.000909542,0.000909542,0.000978342,NatLnd
AA0107,0.371650269,0.382343954,0.448862067,0.442955516,0.432490408,0.424307648,0.423028936,0.41107237,0.404623956,0.404312832,0.403714177,NatLnd
AA0108,0.010730422,0.010720805,0.010703345,0.010703345,0.00307317,0.00307317,0.003069241,0.003069241,0.003195924,0.003195924,0.003195924,NatLnd
AA0110,0.003239739,0.003256741,0.003256741,0.003256741,0.003256741,0.003256741,0.003287976,0.003287976,0.003287976,0.003287976,0.003287976,NatLnd
AA0111,0.367926171,0.603547906,0.604054553,0.633694353,0.633609972,0.633624985,0.633048476,0.632001602,0.631882233,0.631866198,0.631288891,NatLnd
AA0112,0.166898173,0.336871614,0.336871614,0.33900546,0.33900546,0.33900546,0.33900546,0.33900546,0.33900546,0.33900546,0.338692182,NatLnd
AA0113,0.774213118,0.774213118,0.774213118,0.774213118,0.774213118,0.774213119,0.774213118,0.774213118,0.774213118,0.774213118,0.774213118,NatLnd
AA0115,2.129961069,2.433596826,2.560892827,2.501988557,2.243147937,2.240939519,2.238562905,2.232823361,2.229662064,2.18290181,2.177380556,NatLnd
AA0116,0.299231621,0.304789318,0.311203931,0.29212461,0.222723431,0.222874811,0.222898545,0.222898545,0.222829421,0.208229694,0.207903069,NatLnd
AA0117,0.520170334,0.520468917,0.520693056,0.534135642,0.534135642,0.534135642,0.534135642,0.534517122,0.535206736,0.535206736,0.535206736,NatLnd
AA0118,0.160255128,0.160255128,0.160245871,0.160245871,0.082108959,0.081142049,0.076732194,0.076732194,0.076738638,0.071533787,0.064775859,NatLnd
AA0119,0.1257,0.1257,0.1257,0.1257,0.1257,0.1257,0.1257,0.1257,0.1257,0.1257,0.1257,NatLnd
AA0120,1.688284423,1.694792381,1.972785626,2.032391948,2.013769768,1.975261501,1.955426933,1.932815234,1.919499549,1.916567511,1.880773728,NatLnd
AA0121,2.186278659,2.202336799,2.213551611,2.199337584,2.158664541,2.096121834,2.044055472,2.042894227,2.043810732,2.033075701,1.946056935,NatLnd
AA0122,2.084698727,2.133431506,2.134153889,2.120868566,2.005089694,1.912096545,1.914297778,1.913689938,1.91279619,1.887115782,1.818645782,NatLnd
AA0123,1.244555401,1.227309267,1.153716306,1.143760035,0.993541962,0.77080367,0.693128053,0.693128053,0.715867624,0.686538043,0.478843767,NatLnd
AA0124,0.685645642,0.685042639,0.648824547,0.638615446,0.590263225,0.395864102,0.361769111,0.361769111,0.38044988,0.374619044,0.375556434,NatLnd
AA0125,0.042396618,0.042690811,0.042690811,0.042690811,0.042690811,0.042690811,0.042690811,0.042690811,0.042690811,0.042690811,0.042690811,NatLnd
AA0126,0.229265621,0.267010653,0.26958514,0.269785171,0.269799484,0.270332595,0.270446796,0.270446795,0.270446795,0.270446796,0.270446795,NatLnd
AA0127,0.081539047,0.081529389,0.081408301,0.081408301,0.01714971,0.012950629,0.000865326,0.000865326,0.000874409,0.000865326,0.000873405,NatLnd
AA0128,0.457747735,0.457741857,0.456797045,0.436570295,0.358261413,0.237351152,0.126696915,0.126664641,0.12666643,0.112688508,0.105771112,NatLnd
AA0201,1.205807851,1.168165366,1.16815485,1.143850879,0.958532637,0.857750717,0.571397743,0.313479111,0.530751259,0.460699433,0.45599535,NatLnd
AA0202,0.229486946,0.229486946,0.229486946,0.229486946,0.229486946,0.229486946,0.229486946,0.229486946,0.229486946,0.229486946,0.229486946,NatLnd
AA0203,0.367364568,0.330993066,0.330685721,0.329701523,0.195774202,0.19421387,0.116987499,0.035576472,0.081945119,0.029808895,0.030811137,NatLnd
AA0204,1.756452963,1.739108274,1.717404299,1.567592918,1.272965641,1.109629837,1.06684838,1.030061982,1.000736685,0.946193765,0.895363828,NatLnd
AA0401,0,0,0,0,0,0,0,0,0,0,0,NatLnd
AA0402,3.530609156,3.586524709,3.586524709,3.586524709,3.586524709,3.586524709,3.586524709,3.586524709,3.586524709,3.586524709,3.586524709,NatLnd
AA0403,0.242732068,0.250144805,0.254637124,0.254637124,0.254637124,0.254637124,0.254637124,0.254637124,0.254637124,0.254637124,0.254637124,NatLnd
AA0404,0.26925612,0.273871139,0.277522442,0.277522442,0.277522442,0.277522442,0.277522442,0.277522442,0.277522442,0.277522442,0.277522442,NatLnd
AA0405,2.431249373,2.431249373,2.431249373,2.431249372,2.431249373,2.431249373,2.431249373,2.431249372,2.431249372,2.431249372,2.431249373,NatLnd
AA0406,0.924405775,0.924405775,0.924405775,0.924405775,0.924405775,0.924405775,0.924405775,0.924405775,0.924405775,0.924405775,0.924405775,NatLnd
AA0407,0.022136919,0.022136919,0.022136919,0.022136919,0.022136919,0.022136919,0.022136919,0.022136919,0.022136919,0.022136919,0.022136919,NatLnd
AA0408,0.202129711,0.204213703,0.205776697,0.205776697,0.205776697,0.205776697,0.205776697,0.205776697,0.205776697,0.205776697,0.205776697,NatLnd
AA0409,3.483399532,4.258157739,4.410883874,4.410883874,4.410883875,4.410883875,4.410883874,4.410883874,4.55501502,4.55501502,4.55501502,NatLnd
AA0410,0.198978295,0.207181957,0.210021557,0.210021557,0.210021557,0.210021557,0.210021557,0.210021557,0.210021557,0.210021557,0.210021557,NatLnd
AA0411,0.146611164,0.154017639,0.159760976,0.159760976,0.159760976,0.159760976,0.159760976,0.181322394,0.192278968,0.192278968,0.192278968,NatLnd
AA0412,0.135182475,0.138414065,0.141063128,0.141063128,0.141063128,0.141063128,0.141063128,0.167911896,0.171422609,0.171422609,0.171422609,NatLnd
AA0413,0.136342062,0.143285964,0.148610686,0.148610686,0.148610686,0.148610686,0.148610686,0.16197175,0.172602575,0.172602575,0.172602575,NatLnd
AA0414,0.124583138,0.132626775,0.135693577,0.135693577,0.135693577,0.135693577,0.135693577,0.135693577,0.135693577,0.135693577,0.135693577,NatLnd
AA0701,6.382023536,6.383229471,6.38322947,6.38322947,6.383229471,6.383229471,6.38322947,6.383229469,6.38322947,6.38322947,6.403382602,NatLnd
AA0702,14.95294591,15.1210886,15.12148641,15.12148641,15.12148642,15.12148642,15.12148641,15.12213145,15.12213145,15.12213145,15.12213145,NatLnd
AA0703,3.792326844,3.797638192,3.797662733,3.797662733,3.797662733,3.797662733,3.797662733,3.797662732,3.800288912,3.800288912,3.800288913,NatLnd
AA0704,6.835749605,6.85496744,6.854967749,6.85515327,6.85515327,7.106422644,7.421196386,7.754908587,8.183548978,8.90578592,9.351907188,NatLnd
AA0705,2.113470262,2.114722832,2.115438992,2.308741492,2.308741493,2.308741493,2.308741493,2.30937849,2.312064362,2.312064362,2.312064362,NatLnd
AA0706,6.756340402,6.890996381,6.89099638,6.89099638,6.89099638,6.890996381,7.196503697,7.642375013,8.021365633,8.343507658,8.652766217,NatLnd
AA0707,8.041055454,8.132507428,8.132507426,8.132507426,8.132507427,8.226841895,8.345017909,8.345017908,8.345017909,8.345017909,8.34501791,NatLnd
AA0708,1.229110834,1.228882389,1.228175516,1.221937102,1.222123619,1.222531231,1.222546067,1.222502429,1.225167169,1.225131713,1.224740314,NatLnd
AA0709,8.236605884,8.241876991,8.24187699,8.241876989,8.405246551,8.621923555,8.839026854,8.839026853,8.839026854,8.839026854,8.931619137,NatLnd
AA0801,1.194049479,1.286181633,1.317725535,1.317725535,1.317725535,1.317725536,1.317725535,1.317725535,1.317725535,1.317725535,1.317725536,NatLnd
AA0802,11.6411935,11.66189096,11.66189096,11.66189096,11.66189096,11.66189096,11.66189096,11.66189096,11.66189096,11.66189096,11.66189096,NatLnd
AA0803,8.106511634,8.230714041,8.230714039,8.230714039,8.23071404,8.23071404,8.23071404,8.230714039,8.230714039,8.230714039,8.23071404,NatLnd
AA1001,0.165060245,0.189667817,0.200405209,0.200405209,0.200405209,0.200405209,0.200405209,0.200405209,0.209563799,0.209563798,0.209563799,NatLnd
AA1002,0.181165022,0.211298887,0.219408526,0.216360935,0.198862624,0.182078614,0.181423102,0.180324936,0.179747814,0.16986546,0.160262816,NatLnd
AA1003,1.056267543,1.143776479,1.175638991,1.175638991,1.175638991,1.175638991,1.175638991,1.175638991,1.175638991,1.175638991,1.175638991,NatLnd
AA1201,6.137689543,7.892933965,10.01647565,10.01647565,10.01647565,10.01647565,10.01647565,10.01647565,10.01648037,10.01648037,10.01648037,NatLnd
AA1202,3.448956736,3.627215435,4.338773321,4.33877332,4.338773321,4.338773321,4.338773321,4.33877332,4.338790006,4.338790006,4.338790007,NatLnd
AA1203,2.645727857,2.655112677,2.65532635,2.655326349,2.65532635,2.65532635,2.65532635,2.655326349,2.65653012,2.65653012,2.656530121,NatLnd
AA1204,0.077181466,0.104099402,0.104418176,0.104418176,0.104418176,0.104418176,0.104418176,0.104418176,0.104438091,0.104438091,0.104438091,NatLnd
AA1205,0.039742721,0.039742721,0.039742721,0.039742721,0.039742721,0.039742721,0.039742721,0.039742721,0.039950129,0.039950129,0.039950129,NatLnd
AA1206,0.622263757,0.622263757,0.622263757,0.622263757,0.622263757,0.622263757,0.622263757,0.622263757,0.625550042,0.625550042,0.625550042,NatLnd
AA1207,7.464694644,7.669800246,7.669800244,7.669800244,7.669800245,7.669800245,7.669800245,7.669800244,7.67407846,7.67407846,7.674078461,NatLnd
AA1208,0.380576842,0.511596797,0.511596797,0.511596797,0.511596797,0.511596797,0.511596797,0.511596797,0.512971608,0.512971608,0.512971608,NatLnd
AA1209,7.044000795,7.134471464,7.547245008,7.547245007,7.547245008,7.547245008,7.547245008,7.547245007,7.548300116,7.548300116,7.548300117,NatLnd
AA1210,0.374418023,0.423180706,0.423351329,0.423351329,0.423351329,0.423351329,0.423351329,0.423351329,0.424250549,0.424250549,0.424250549,NatLnd
AA1301,6.587299807,6.587843182,6.58784318,6.58784318,6.587843181,6.587843181,6.587843181,6.58784318,6.58784318,6.58784318,6.587843181,NatLnd
AA1302,22.60306301,22.6346461,22.6346461,22.6346461,22.6346461,22.6346461,22.6346461,22.6346461,22.6346461,22.6346461,22.6346461,NatLnd
AA1303,13.13659977,13.13660061,13.1366006,13.1366006,13.13660061,13.13660061,13.1366006,13.1366006,13.1366006,13.1366006,13.13660061,NatLnd
AA1304,54.10252731,54.14734456,54.14734456,54.14734455,55.09057036,55.80218151,56.19419426,56.52740511,56.81063433,57.05137916,57.25601228,NatLnd
AA1305,34.75948925,34.94314843,34.94705955,34.94705955,34.94705955,34.94705955,34.94705955,34.94705954,34.94705955,34.94705955,34.94705955,NatLnd
AA1306,16.38721518,16.57629235,16.59363186,16.59363186,16.59363186,16.59363186,16.59363186,16.59363185,16.59363186,16.59363185,16.59363186,NatLnd
AA1307,13.10894243,13.14155601,13.14155601,13.14155601,13.14155601,13.14155601,13.14155601,13.14155601,13.14155601,13.14155601,13.14155601,NatLnd
AA1308,10.57720409,10.78169569,10.81048554,10.81048554,10.81048554,10.81048554,10.81048554,10.81048554,10.81048554,10.81048554,10.81048554,NatLnd
AA1309,17.5415106,17.64610288,17.67687182,17.67687182,17.67687182,17.67687182,17.67687182,17.67687182,17.67687432,17.67687432,17.67687433,NatLnd
AA1310,33.77754758,34.4015184,34.65887201,34.65887201,34.65887201,34.65887201,34.65887201,34.65887201,34.65887201,34.65887201,34.65887201,NatLnd
AA1401,0.255416352,0.260675906,0.262885618,0.255613673,0.248565762,0.220949834,0.184750089,0.184596011,0.185081362,0.180270016,0.156069039,NatLnd
AT0101,0.975013924,0.890188619,0.725895837,0.584869304,0.286114958,0.222336071,0.196405062,0.195741441,0.165631673,0.150704397,0.000674808,NatLnd
AT0102,1.27727342,1.596174719,1.572844607,1.433874693,1.197057718,1.114382228,1.070332826,0.998460256,0.559507624,0.41402717,0.101891125,NatLnd
AT0103,0.161384868,0.31158326,0.312863612,0.174602743,0.07585197,0.026584113,0.002004506,0.001897381,8.93E-05,5.00E-17,5.00E-17,NatLnd
AT0104,1.582985148,1.119992003,0.734108001,0.188635409,0.147717804,0.095954701,0.039025987,0.016451611,0.005531585,0.005531585,0.005531585,NatLnd
AT0105,0,0,0,0,0,0,0,0,0,0,0,NatLnd
AT0106,0.103604909,0.066838146,0.026731189,0.01636283,0.009442457,0,0,0,0,0,0,NatLnd
AT0107,0.181033587,0.298809717,0.271996044,0.228698269,0.130759779,0.019041341,0.008010808,1.00E-16,7.00E-17,8.00E-17,8.00E-17,NatLnd
AT0108,0.931996469,0.797955226,0.63392336,0.521013068,0.358454202,0.06386285,0.0556438,0.038351794,0.02706908,0.021524483,0.009846164,NatLnd
AT0109,0.32592806,0.306110697,0.276981891,0.25139339,0.172958534,0.130878844,0.084737715,0.028210024,0.009872335,0.007619497,0.004690807,NatLnd
AT0110,0.274020259,0.164975595,0.10552864,0.029763457,0.019027466,0.011705306,0.004376763,0.002660629,0.001570483,0.001570483,0.001570483,NatLnd
AT0111,5.85976573,5.756618883,4.679362025,3.423597952,2.170042736,0.903789376,0.230882049,0.023501081,0.009508087,0.002532761,0.000408051,NatLnd
AT0112,4.966969113,4.518503894,3.837598441,3.034969695,2.368539649,1.747613443,0.992556882,0.674077744,0.318694297,0.135978229,0.127100161,NatLnd
AT0114,0.866374417,0.825131272,0.762583933,0.710431185,0.706741194,0.681235556,0.534824531,0.367836576,0.293705523,0.16508596,0.016484237,NatLnd
AT0115,0.095406786,0.090002965,0.081715182,0.076988858,0.077123747,0.077232849,0.077232849,0.076152661,0.075674142,0.078348782,0.087626503,NatLnd
AT0116,0.188281047,0.183261069,0.169731349,0.163941796,0.162680569,0.093550424,0.033304321,0.03329875,0.099056858,0.308577771,0.483387381,NatLnd
AT0117,2.906290228,2.893220293,1.964034411,1.447285045,1.325976619,0.918125148,0.749055291,0.430532018,0.301576397,0.11776106,0.009248406,NatLnd
AT0118,5.330213663,5.315510023,4.826653248,4.044529776,3.794396679,3.553271379,3.260452835,1.965010738,1.656916761,1.172448514,0.478771499,NatLnd
AT0119,0.044163625,0.044163558,0.050091632,0.047041867,0.04676113,0.046796644,0.046172341,0.074887925,0.094548814,0.200292428,0.23472638,NatLnd
AT0120,0.0142,0.0142,0.0142,0,0,0,0,0,0,0,0,NatLnd
AT0121,0.00140478,0.007711106,0.007438767,0.006248406,0.001440058,0.000931435,0.000393351,0,0,0,0,NatLnd
AT0122,0.050629163,0.027549487,0.002526959,1.00E-17,1.00E-17,1.00E-17,1.00E-17,2.00E-17,2.00E-17,2.00E-17,2.00E-17,NatLnd
AT0123,0.570127687,0.510324958,0.294645915,0.142484362,0.037814194,0.00846044,0.00846044,2.50E-16,4.50E-16,2.50E-16,2.50E-16,NatLnd
AT0124,3.201073282,2.561982346,1.410188898,0.63192303,0.465686428,0.424610175,0.44256914,0.656138246,0.649820178,0.62302746,0.575415071,NatLnd
AT0125,3.254380776,3.191131337,3.138691688,2.917676758,2.37216815,1.724574693,1.307961453,1.237078938,0.81202463,0.491192291,0.415940402,NatLnd
AT0126,2.408449859,2.282360368,2.047425028,1.542790196,1.312590089,0.428786146,0.429464245,0.50670332,0.235165296,0.182630017,0.170474963,NatLnd
AT0127,0,0,0,0,0,0,0,0,0,0,0,NatLnd
AT0128,1.338200682,1.396288654,1.393384459,1.34087345,1.297197474,1.282415563,0.884010379,0.799333324,0.630289007,0.573982625,0.565059256,NatLnd
AT0129,0.448430338,0.406214057,0.166794681,0.077576757,0.039583709,0.015148283,0.038302776,0.265001189,0.264408326,0.264408326,0.264408324,NatLnd
AT0130,9.924811056,8.333422429,6.530652458,5.753066869,5.630161088,4.720819976,3.25375522,1.930711425,0.725434378,0.289352259,0.218357822,NatLnd
AT0201,0.25441,0.25441,0.25441,0.25441,0.25441,0.25441,0.25441,0.25441,0.25441,0.25441,0.25441,NatLnd
AT0202,2.765458223,2.762684785,2.72599559,2.645824666,2.664625376,2.664037902,2.619783901,2.566406119,2.481808809,2.452665775,1.678216847,NatLnd
AT0203,0.34372179,0.351276833,0.351276317,0.350647552,0.345972832,0.344125357,0.336757049,0.333005581,0.327518636,0.315731006,0.294719502,NatLnd
AT0701,11.72578348,11.65676514,11.59393563,10.6333057,9.878111948,9.38604954,8.989808544,8.791147934,8.56650907,7.67660647,6.865311682,NatLnd
AT0702,3.723011688,4.141130839,4.219262076,4.752378937,5.467598044,5.542945951,5.481851955,5.302616486,4.184165319,3.969292958,3.668697546,NatLnd
AT0704,8.471665818,10.17313291,9.852347864,8.578996517,7.545953277,7.30169558,6.581124027,5.934099513,5.442729507,3.99811777,1.31779941,NatLnd
AT0705,27.09614307,26.97551715,24.86766292,21.57054634,19.29902099,14.59362095,9.473708672,5.681623917,3.977337606,2.01863223,1.012279651,NatLnd
AT0706,10.11982147,10.15735152,10.06988503,9.842398717,9.429736514,9.171405221,8.531423814,7.5090728,6.508819481,6.121239374,6.002235447,NatLnd
AT0707,14.36130952,14.07797138,12.67020178,10.9199626,7.270406375,4.975063306,4.015154321,2.753119573,1.91204954,1.219937844,0.137550228,NatLnd
AT0708,0.033201317,0.033593507,0.033319146,0.030372126,0.022900944,0.019520769,0.017577106,0.01607925,0.01260408,0.010888995,0.003117796,NatLnd
AT0709,12.03609886,12.85380554,12.87309224,12.86996863,12.7579676,12.79164053,12.79447966,12.83680474,13.17293564,13.16155726,12.70747499,NatLnd
AT0710,0.035669786,0.013563093,0.013083176,0.012040522,0.01180992,0.01065294,0.01065294,0.00826934,0.00517066,0.005008771,1.40E-16,NatLnd
AT0711,11.27157755,10.96069351,10.54081931,9.617634946,8.201935116,5.608005114,3.738842901,3.296757724,2.712201541,2.078765238,1.197591924,NatLnd
AT0712,3.653596255,4.620753882,4.172462753,2.185660666,0.33529503,0.180490706,0.111488253,0.059722365,0.021716427,0.021398798,0.016981775,NatLnd
AT0713,56.42245877,56.05335201,55.22751749,53.6917945,51.01312897,48.66220586,44.59945669,40.39132564,33.93847516,24.89767025,16.93366553,NatLnd
AT0714,0.318913449,0.310935422,0.273488126,0.16405583,0.090311074,0.001201032,0.000162436,0.000150139,0.000134154,0.000113372,8.64E-05,NatLnd
AT0715,42.49815314,43.863559,43.52563135,42.99893207,42.00129048,41.1522127,39.72988494,38.76978689,37.0346071,35.49450012,32.40129162,NatLnd
AT0716,4.032603624,3.673723422,3.012234689,2.000287937,0.889732514,0.366436598,0.266478556,0.169376465,0.129300359,0.077560584,0.010632539,NatLnd
AT0717,2.710917954,3.481080055,3.30916707,3.27590167,3.000060189,2.924605241,2.656763984,2.593487953,2.795826266,3.046303249,3.358228016,NatLnd
AT0718,9.897755585,9.923317319,9.493250524,8.501600667,7.219682377,5.458367581,3.924783354,1.797291346,0.525695028,0.322014701,0.298654899,NatLnd
AT0719,5.064400496,5.065606445,5.064980118,4.885353438,3.878992243,2.51364808,1.93977973,1.419493124,1.28937558,1.23796878,1.112242566,NatLnd
AT0721,1.104891364,0.845476271,0.338655275,0.173503567,0.077513269,0.036663182,0.036626819,0.033116643,0.032984742,0.032851321,0.00910307,NatLnd
AT0722,49.20746173,48.0120515,46.17299704,43.22086842,39.18324478,33.61493483,26.57602188,18.25887624,12.92799623,9.751435291,6.149310077,NatLnd
AT0723,9.746291643,9.811513518,9.739082791,8.912247161,8.282256088,7.489300971,5.377417138,4.299371802,3.54952715,2.689189053,1.584283395,NatLnd
AT0724,0.578637166,0.582339903,0.582339308,0.581825436,0.57671537,0.57490367,0.567753338,0.564706087,0.559091274,0.544578023,0.518701393,NatLnd
AT0725,5.822871228,6.102983012,6.111717998,6.044417306,5.784441761,5.722571048,5.207329677,3.864587079,3.527562494,3.626618057,3.522539416,NatLnd
AT0726,11.95610133,12.24392558,12.25317151,12.18241186,12.13639749,12.09925621,11.95070773,11.87276581,11.68946714,11.58481806,11.20512559,NatLnd
AT0801,0.111113463,0.111113463,0.111113463,0.111108593,0.041768381,0.020555596,0.020527185,0.020490252,0.020442238,0.02037982,0.020298676,NatLnd
AT0901,0.041039151,0.039401074,0.034898789,0.030855014,0.019808688,0.005116114,0.004547551,0.003845398,0.002932598,0.001745959,0.000203328,NatLnd
AT0902,0.153342635,0.167868841,0.167868841,0.192952353,0.226759634,0.226759597,0.226759548,0.271160168,0.269626111,0.267631838,0.267631698,NatLnd
AT0903,2.044559505,2.021498867,1.983217713,1.913504099,1.839070852,1.753695619,1.4265966,1.178221001,0.65460042,0.468534863,0.44172529,NatLnd
AT0904,0.042507878,0.042692533,0.042692533,0.042692533,0.042692533,0.03966543,0.02840338,0.024800466,0.018751637,0.009205712,0.006501558,NatLnd
AT0905,9.201378702,8.93215166,7.756437136,5.379562782,2.243207876,0.439073999,0.375244295,0.140602101,0.05099205,0.002449534,0.033761183,NatLnd
AT0906,0.01004784,0.01004784,0.01004784,0.007285524,0.005564624,0.004926672,0.004714175,0.004660178,0.003169479,0.003019706,0.002825,NatLnd
AT0907,2.476336876,2.502450085,2.488928486,2.44049633,2.415525801,2.383546412,2.279981979,2.198187568,2.124892132,2.113383721,2.013864289,NatLnd
AT0908,0.582358961,0.645277929,0.645496767,0.64474374,0.644250096,0.643636078,0.614301699,0.555071951,0.526504185,0.525453298,0.524081819,NatLnd
AT1001,0.379430433,0.33078132,0.292739993,0.210246908,0.089250434,0.086379459,0.085107131,0.083838366,0.080163096,0.005884532,0.001562393,NatLnd
AT1002,2.591072747,2.571305553,2.555820299,2.493253152,2.388987821,2.386145412,2.378374282,2.367797486,2.340219866,2.253056646,2.181971593,NatLnd
AT1003,0.304522746,0.209537625,0.10808088,0.073168288,0.070981126,0.06589682,0.065885923,0.065877069,0.067258931,0.141707201,0.249807155,NatLnd
AT1004,3.571974738,3.078254846,2.522377577,2.095747256,2.053207311,1.984745519,1.693647663,1.8014976,1.919591976,3.591013479,4.862921441,NatLnd
AT1005,0.047984663,0.043705879,0.036598951,0.03041944,0.015893934,0.001278959,3.00E-17,3.00E-17,2.00E-17,4.00E-17,2.00E-17,NatLnd
AT1006,0.119913265,0.119916493,0.119916493,0.11422699,0.023289409,0.022794077,0.016596388,0.001748562,0.001735111,0.001731985,0.001729854,NatLnd
AT1007,3.937136108,3.440618633,2.547691028,2.047497833,1.686971374,1.125660139,0.625884258,0.276210039,0.117408109,0.034813922,0.069935853,NatLnd
AT1008,0.433796236,0.346155957,0.159252701,0.130592603,0.096370809,0.042958784,0.021337634,0.015736135,0.014010811,0.008062045,0.005385907,NatLnd
AT1009,5.619230594,4.943154295,4.433965582,4.172762863,3.946013481,3.724575324,3.71106441,3.740599586,4.130438912,4.634234067,5.213500984,NatLnd
AT1010,0.232222724,0.227605586,0.208576622,0.1978578,0.15489883,0.013351746,0,0,0,5.00E-17,7.00E-17,NatLnd
AT1011,0.030002724,0.029866441,0.028659755,0.024570455,0.024200808,0.022750829,0.02035159,0.003810488,0.001942991,0.000547297,0.000531233,NatLnd
AT1012,0.252145673,0.228348792,0.185452503,0.172519125,0.170426316,0.149217254,0.070097236,0.070024753,0.097531263,0.322499966,0.495779859,NatLnd
AT1013,0.0202407,0.011006554,0.007881893,0.00524662,8.85E-06,8.59E-06,8.27E-06,1.00E-17,1.00E-17,1.00E-17,1.00E-17,NatLnd
AT1014,0.054191415,0.054191415,0.053697902,0.049058417,0.047571444,0.043822044,0.039045465,0.032151885,0.02024795,0.018608724,0.01647773,NatLnd
AT1015,0.196917025,0.295895968,0.291318791,0.186900648,0.174898758,0.160664833,0.136798425,0.115874814,0.105401098,0.101450698,0.098222391,NatLnd
AT1201,0.708694336,0.688829264,0.679555317,0.674014363,0.67417706,0.674308655,0.674308655,0.630680743,0.517463799,0.520482445,0.54885483,NatLnd
AT1202,1.521628784,1.447703401,1.385870435,1.352323013,1.344537663,1.329790375,1.32977962,1.31698454,1.306185205,1.316056731,1.326180068,NatLnd
AT1203,2.129601893,2.055075676,1.995648045,1.952994121,1.945165634,1.934413561,1.934412855,1.920937733,1.886063034,1.878708362,1.885095064,NatLnd
AT1302,0.237988569,0.237988569,0.237812227,0.216777857,0.124149824,0.11786134,0.118362997,0.124096793,0.115482994,0.11394207,0.117974278,NatLnd
AT1303,0.069802942,0.069789871,0.069786074,0.069780617,0.069773524,0.069764303,0.069724302,0.067318984,0.064192071,0.060127084,0.001084444,NatLnd
AT1304,0.003275371,0.003275371,0.003275371,0.003275371,0.003275371,0.003275371,0.003812682,0.010582015,0.003275371,0.003205025,0.003205025,NatLnd
AT1305,1.504513357,1.760478009,1.750090131,1.782211896,1.849903542,1.826944986,1.64155813,1.256632761,1.216558197,1.180748268,1.076573316,NatLnd
AT1306,0.342827975,0.342827975,0.342827974,0.342812411,0.175633164,0.107863236,0.107902332,0.107689452,0.107561759,0.107395755,0.107179952,NatLnd
AT1307,0.79506076,0.79506076,0.795060759,0.795060759,0.795060759,0.795060759,0.795060759,0.79506076,0.795060759,0.79506076,0.655047069,NatLnd
AT1309,23.36136446,26.1229065,28.45752037,30.73506254,31.81184464,32.4148547,32.9080783,33.21646941,33.94938603,35.19605489,34.52802645,NatLnd
AT1310,0.487835619,0.494300531,0.495743069,0.492681589,0.48870189,0.483841934,0.475167105,0.465819661,0.461596615,0.197467913,0.17188911,NatLnd
AT1311,1.921461952,1.903233477,1.901797851,1.742347888,1.260616091,0.271419924,0.221559936,0.17139517,0.084379706,0.002361043,0.002361043,NatLnd
AT1312,3.55400672,3.553584098,3.552469489,3.44404841,3.244637478,2.860740649,2.832539328,2.82492341,1.896765914,1.020015338,1.009292162,NatLnd
AT1313,6.753490438,6.722131432,6.68472706,6.660233908,6.650155445,6.521702382,6.5075459,5.024217212,3.538954274,2.099784566,0.868094163,NatLnd
AT1314,20.10163721,20.55377485,20.91631429,21.16016688,21.54708348,22.06806868,22.47442478,22.69702894,22.74732156,22.8973278,23.02676648,NatLnd
AT1315,0.353492893,1.201419576,1.812016584,2.035934674,2.113607134,2.179628726,2.235747078,2.266374459,2.26637446,2.266374461,2.26637446,NatLnd
AT1316,0.70740027,4.500572321,7.321107378,9.353057716,10.26903704,10.47943017,10.61779996,10.65109364,10.6624255,10.36625593,10.33408155,NatLnd
AT1318,0,0,0,0,0,0,0,0,0,0,0,NatLnd
AT1319,0.66702893,1.749174006,1.749173984,1.798044455,1.882156862,1.882156816,1.882156756,1.882156679,1.882156577,1.882156446,1.882156274,NatLnd
AT1320,1.296071177,1.296071176,1.20545643,0.899018534,0.56459957,0.520069622,0.511280867,0.509625921,0.488349755,0.47536369,0.458987366,NatLnd
AT1321,0.518856526,0.518856525,0.454655442,0.228555864,0.064008531,0.068064135,0.057508872,0.052571663,0.051112221,0.049932025,0.033300763,NatLnd
