"Group","PDF","lower95","upper95","Scenario","Year"
"REF_MFM",-5.04205594510786e-05,0,0,"AFMfree","2040"
"REF_SFM",-3.39614852944978e-05,0,0,"AFMfree","2040"
"RCP2.6_MFM",4.05279064592393e-05,0,0,"AFM25","2040"
"RCP2.6_SFM",4.47888508893854e-05,0,0,"AFM25","2040"
"REF_MFM",-4.83802780234207e-05,0,0,"AFM25","2040"
"REF_SFM",2.09418790475946e-06,0,0,"AFM25","2040"
"RCP2.6_MFM",2.00999426865907e-05,0,0,"AFM50","2040"
"RCP2.6_SFM",0.000123197815877874,0,0,"AFM50","2040"
"REF_MFM",-4.00298272649199e-05,0,0,"AFM50","2040"
"REF_SFM",6.32032894115568e-05,0,0,"AFM50","2040"
"RCP2.6_MFM",3.37911871547308e-05,0,0,"AFM75","2040"
"RCP2.6_SFM",0.000159182515679798,0,0,"AFM75","2040"
"REF_MFM",-3.0339252474556e-05,0,0,"AFM75","2040"
"REF_SFM",8.34567388368123e-05,0,0,"AFM75","2040"
"RCP2.6_MFM",5.54972531783039e-05,0,0,"AFM100","2040"
"RCP2.6_SFM",0.000250803352462019,0,0,"AFM100","2040"
"REF_MFM",-1.46973040659192e-05,0,0,"AFM100","2040"
"REF_SFM",0.000196659473967456,0,0,"AFM100","2040"
"RCP2.6_MFM",0.000263633334588744,0,0,"noAFM","2050"
"RCP2.6_SFM",0.00028270725604564,0,0,"noAFM","2050"
"REF_MFM",0.000137565180359257,0,0,"noAFM","2050"
"REF_SFM",0.000139553321640468,0,0,"noAFM","2050"
"RCP2.6_MFM",0.000132909138661141,0,0,"AFMfree","2050"
"RCP2.6_SFM",0.00017820119013226,0,0,"AFMfree","2050"
"REF_MFM",-4.13359004876805e-06,0,0,"AFMfree","2050"
"REF_SFM",2.62525177544007e-05,0,0,"AFMfree","2050"
"RCP2.6_MFM",0.000165873814970842,0,0,"AFM25","2050"
"RCP2.6_SFM",0.000155268212636746,0,0,"AFM25","2050"
"REF_MFM",-6.47049015654005e-06,0,0,"AFM25","2050"
"REF_SFM",4.93158896607321e-05,0,0,"AFM25","2050"
"RCP2.6_MFM",0.000159363930530507,0,0,"AFM50","2050"
"RCP2.6_SFM",0.000291679081174711,0,0,"AFM50","2050"
"REF_MFM",-2.20375947633426e-06,0,0,"AFM50","2050"
"REF_SFM",0.000204513220880402,0,0,"AFM50","2050"
"RCP2.6_MFM",0.000159711358929672,0,0,"AFM75","2050"
"RCP2.6_SFM",0.000408551102606588,0,0,"AFM75","2050"
"REF_MFM",4.78440510553546e-05,0,0,"AFM75","2050"
"REF_SFM",0.000203714088113177,0,0,"AFM75","2050"
"RCP2.6_MFM",0.000224079481488526,0,0,"AFM100","2050"
"RCP2.6_SFM",0.000654302976352206,0,0,"AFM100","2050"
"REF_MFM",6.7254801993145e-05,0,0,"AFM100","2050"
"REF_SFM",0.000362690152930281,0,0,"AFM100","2050"
"RCP2.6_MFM",0.000428905246913872,0,0,"noAFM","2060"
"RCP2.6_SFM",0.00044886961555969,0,0,"noAFM","2060"
"REF_MFM",0.000211037096781036,0,0,"noAFM","2060"
"REF_SFM",0.000216941234970905,0,0,"noAFM","2060"
"RCP2.6_MFM",0.000282801513158146,0,0,"AFMfree","2060"
"RCP2.6_SFM",0.000301978019174956,0,0,"AFMfree","2060"
"REF_MFM",4.53427778182968e-05,0,0,"AFMfree","2060"
"REF_SFM",7.61995205782804e-05,0,0,"AFMfree","2060"
"RCP2.6_MFM",0.000282074490195562,0,0,"AFM25","2060"
"RCP2.6_SFM",0.00035823516052859,0,0,"AFM25","2060"
"REF_MFM",4.69603073845553e-05,0,0,"AFM25","2060"
"REF_SFM",0.000122791536254907,0,0,"AFM25","2060"
"RCP2.6_MFM",0.000330069445848561,0,0,"AFM50","2060"
"RCP2.6_SFM",0.00065993546331689,0,0,"AFM50","2060"
"REF_MFM",5.98097485346245e-05,0,0,"AFM50","2060"
"REF_SFM",0.000324629645256679,0,0,"AFM50","2060"
"RCP2.6_MFM",0.000367860383352457,0,0,"AFM75","2060"
"RCP2.6_SFM",0.000842117444564499,0,0,"AFM75","2060"
"REF_MFM",0.000131310808290268,0,0,"AFM75","2060"
"REF_SFM",0.000380026315412034,0,0,"AFM75","2060"
"RCP2.6_MFM",0.000487043071518298,0,0,"AFM100","2060"
"RCP2.6_SFM",0.00105792540935379,0,0,"AFM100","2060"
"REF_MFM",0.000168928865191537,0,0,"AFM100","2060"
"REF_SFM",0.000663997985027629,0,0,"AFM100","2060"
"RCP2.6_MFM",0.00067623347185287,0,0,"noAFM","2070"
"RCP2.6_SFM",0.000694576854292416,0,0,"noAFM","2070"
"REF_MFM",0.000258645155456733,0,0,"noAFM","2070"
"REF_SFM",0.000272224792733551,0,0,"noAFM","2070"
"RCP2.6_MFM",0.000464757591266803,0,0,"AFMfree","2070"
"RCP2.6_SFM",0.000476064879110962,0,0,"AFMfree","2070"
"REF_MFM",5.84935591564775e-05,0,0,"AFMfree","2070"
"REF_SFM",9.88861769111114e-05,0,0,"AFMfree","2070"
"RCP2.6_MFM",0.000519065899383015,0,0,"AFM25","2070"
"RCP2.6_SFM",0.000676498902332809,0,0,"AFM25","2070"
"REF_MFM",6.9964941348836e-05,0,0,"AFM25","2070"
"REF_SFM",0.000161196107337765,0,0,"AFM25","2070"
"RCP2.6_MFM",0.000581582138657141,0,0,"AFM50","2070"
"RCP2.6_SFM",0.000955013584496251,0,0,"AFM50","2070"
"REF_MFM",8.41773280149194e-05,0,0,"AFM50","2070"
"REF_SFM",0.000416665274800923,0,0,"AFM50","2070"
"RCP2.6_MFM",0.000692716601711992,0,0,"AFM75","2070"
"RCP2.6_SFM",0.00113320185253577,0,0,"AFM75","2070"
"REF_MFM",0.000174024590677771,0,0,"AFM75","2070"
"REF_SFM",0.000524751696742182,0,0,"AFM75","2070"
"RCP2.6_MFM",0.00074689461521099,0,0,"AFM100","2070"
"RCP2.6_SFM",0.00144057804354134,0,0,"AFM100","2070"
"REF_MFM",0.000234672794476433,0,0,"AFM100","2070"
"REF_SFM",0.000885394261501177,0,0,"AFM100","2070"
"RCP2.6_MFM",0.000935392186901066,0,0,"noAFM","2080"
"RCP2.6_SFM",0.000941831865091667,0,0,"noAFM","2080"
"REF_MFM",0.000294924715255643,0,0,"noAFM","2080"
"REF_SFM",0.000310914111825408,0,0,"noAFM","2080"
"RCP2.6_MFM",0.000622867048457611,0,0,"AFMfree","2080"
"RCP2.6_SFM",0.000624351159266471,0,0,"AFMfree","2080"
"REF_MFM",8.14929199013391e-05,0,0,"AFMfree","2080"
"REF_SFM",0.000127589044459112,0,0,"AFMfree","2080"
"RCP2.6_MFM",0.000685305783901777,0,0,"AFM25","2080"
"RCP2.6_SFM",0.000843376489162271,0,0,"AFM25","2080"
"REF_MFM",9.33148309713824e-05,0,0,"AFM25","2080"
"REF_SFM",0.000188430830069043,0,0,"AFM25","2080"
"RCP2.6_MFM",0.000730698502160206,0,0,"AFM50","2080"
"RCP2.6_SFM",0.0011737018302078,0,0,"AFM50","2080"
"REF_MFM",9.66388585555535e-05,0,0,"AFM50","2080"
"REF_SFM",0.000499672173167157,0,0,"AFM50","2080"
"RCP2.6_MFM",0.000871073576863985,0,0,"AFM75","2080"
"RCP2.6_SFM",0.00139043439437706,0,0,"AFM75","2080"
"REF_MFM",0.000194194626125443,0,0,"AFM75","2080"
"REF_SFM",0.000656586557112225,0,0,"AFM75","2080"
"RCP2.6_MFM",0.000929795447820866,0,0,"AFM100","2080"
"RCP2.6_SFM",0.00171450906586857,0,0,"AFM100","2080"
"REF_MFM",0.000265559650299902,0,0,"AFM100","2080"
"REF_SFM",0.00105356191419381,0,0,"AFM100","2080"
"RCP2.6_MFM",0.00112330218837015,0,0,"noAFM","2090"
"RCP2.6_SFM",0.0011282685178571,0,0,"noAFM","2090"
"REF_MFM",0.000293853551055205,0,0,"noAFM","2090"
"REF_SFM",0.000312234471147364,0,0,"noAFM","2090"
"RCP2.6_MFM",0.000842720080434475,0,0,"AFMfree","2090"
"RCP2.6_SFM",0.000840393186149712,0,0,"AFMfree","2090"
"REF_MFM",7.90581733118064e-05,0,0,"AFMfree","2090"
"REF_SFM",0.000130077175110787,0,0,"AFMfree","2090"
"RCP2.6_MFM",0.000859261324824756,0,0,"AFM25","2090"
"RCP2.6_SFM",0.00104264534890307,0,0,"AFM25","2090"
"REF_MFM",9.11539429227728e-05,0,0,"AFM25","2090"
"REF_SFM",0.000197410983236267,0,0,"AFM25","2090"
"RCP2.6_MFM",0.000911153877350821,0,0,"AFM50","2090"
"RCP2.6_SFM",0.00145642574752111,0,0,"AFM50","2090"
"REF_MFM",0.000106258834486391,0,0,"AFM50","2090"
"REF_SFM",0.000517370357134669,0,0,"AFM50","2090"
"RCP2.6_MFM",0.0010728427327495,0,0,"AFM75","2090"
"RCP2.6_SFM",0.00170008656999604,0,0,"AFM75","2090"
"REF_MFM",0.000199997139276894,0,0,"AFM75","2090"
"REF_SFM",0.000726365273432823,0,0,"AFM75","2090"
"RCP2.6_MFM",0.0011372689736102,0,0,"AFM100","2090"
"RCP2.6_SFM",0.00205710211467383,0,0,"AFM100","2090"
"REF_MFM",0.000270386087502065,0,0,"AFM100","2090"
"REF_SFM",0.00113634795146933,0,0,"AFM100","2090"
"RCP2.6_MFM",0.00133489431718093,0,0,"noAFM","2100"
"RCP2.6_SFM",0.00134158812479742,0,0,"noAFM","2100"
"REF_MFM",0.000285237194692791,0,0,"noAFM","2100"
"REF_SFM",0.000300385814535912,0,0,"noAFM","2100"
"RCP2.6_MFM",0.00103817609069789,0,0,"AFMfree","2100"
"RCP2.6_SFM",0.00102118894311165,0,0,"AFMfree","2100"
"REF_MFM",8.85268422410811e-05,0,0,"AFMfree","2100"
"REF_SFM",0.000147179546073113,0,0,"AFMfree","2100"
"RCP2.6_MFM",0.00106963278264683,0,0,"AFM25","2100"
"RCP2.6_SFM",0.00129615597813315,0,0,"AFM25","2100"
"REF_MFM",0.000125790477887047,0,0,"AFM25","2100"
"REF_SFM",0.000236123833847903,0,0,"AFM25","2100"
"RCP2.6_MFM",0.00114285770583397,0,0,"AFM50","2100"
"RCP2.6_SFM",0.00176460548774982,0,0,"AFM50","2100"
"REF_MFM",0.000140895449961311,0,0,"AFM50","2100"
"REF_SFM",0.000555514424786641,0,0,"AFM50","2100"
"RCP2.6_MFM",0.00132450413016498,0,0,"AFM75","2100"
"RCP2.6_SFM",0.00205872398174052,0,0,"AFM75","2100"
"REF_MFM",0.000235798128645703,0,0,"AFM75","2100"
"REF_SFM",0.000785488806754995,0,0,"AFM75","2100"
"RCP2.6_MFM",0.00140960538109897,0,0,"AFM100","2100"
"RCP2.6_SFM",0.00246464953763908,0,0,"AFM100","2100"
"REF_MFM",0.000311232087397546,0,0,"AFM100","2100"
"REF_SFM",0.00120546806522642,0,0,"AFM100","2100"
