"Group","Scenario","Year","Category","PDFx100"
"RCP2.6","noAFM","2080","Pasture",3.3991182561408
"RCP2.6","noAFM","2080","Permanent_crops",1.26565689635524
"RCP2.6","noAFM","2080","Urban",0.754848968190073
"REF","noAFM","2080","Afforestation",0
"REF","noAFM","2080","Regrowth",0
"REF","noAFM","2080","Forest",1.35002870683201
"REF","noAFM","2080","Energy_crops_and_plantations",0.119303217423881
"REF","noAFM","2080","Annual_crops",3.34849932784219
"REF","noAFM","2080","Pasture",5.34828403997512
"REF","noAFM","2080","Permanent_crops",1.26565497974719
"REF","noAFM","2080","Urban",0.754848968190073
"RCP2.6","noAFM","2090","Afforestation",0
"RCP2.6","noAFM","2090","Regrowth",0
"RCP2.6","noAFM","2090","Forest",2.08881564406588
"RCP2.6","noAFM","2090","Energy_crops_and_plantations",1.45474068452296
"RCP2.6","noAFM","2090","Annual_crops",1.93750898353795
"RCP2.6","noAFM","2090","Pasture",3.01909895978689
"RCP2.6","noAFM","2090","Permanent_crops",1.26565514075409
"RCP2.6","noAFM","2090","Urban",0.754848968190073
"REF","noAFM","2090","Afforestation",0
"REF","noAFM","2090","Regrowth",0
"REF","noAFM","2090","Forest",1.41012184577638
"REF","noAFM","2090","Energy_crops_and_plantations",0.127864265820904
"REF","noAFM","2090","Annual_crops",3.35945509279988
"REF","noAFM","2090","Pasture",5.32309112057152
"REF","noAFM","2090","Permanent_crops",1.26565613443223
"REF","noAFM","2090","Urban",0.754848968190073
"RCP2.6","noAFM","2100","Afforestation",0
"RCP2.6","noAFM","2100","Regrowth",0
"RCP2.6","noAFM","2100","Forest",2.46906479381775
"RCP2.6","noAFM","2100","Energy_crops_and_plantations",1.58964461789082
"RCP2.6","noAFM","2100","Annual_crops",1.67680603239902
"RCP2.6","noAFM","2100","Pasture",2.58015645893593
"RCP2.6","noAFM","2100","Permanent_crops",1.26564674082438
"RCP2.6","noAFM","2100","Urban",0.754848968190073
"REF","noAFM","2100","Afforestation",0
"REF","noAFM","2100","Regrowth",0
"REF","noAFM","2100","Forest",1.46768021381244
"REF","noAFM","2100","Energy_crops_and_plantations",0.13476459437496
"REF","noAFM","2100","Annual_crops",3.3641199034867
"REF","noAFM","2100","Pasture",5.28095215647874
"REF","noAFM","2100","Permanent_crops",1.26564768837679
"REF","noAFM","2100","Urban",0.754848968190073
