"Group","PDFx100","lower95","upper95","Scenario","Year"
"REF_MFM",2.98478973110546e-10,0,0,"AFMfree","2050"
"REF_SFM",2.95898790186684e-10,0,0,"AFMfree","2050"
"RCP2.6_MFM",3.62912186969078e-10,0,0,"AFM25","2050"
"RCP2.6_SFM",3.49530999843225e-10,0,0,"AFM25","2050"
"REF_MFM",2.98257423581086e-10,0,0,"AFM25","2050"
"REF_SFM",3.05536794549245e-10,0,0,"AFM25","2050"
"RCP2.6_MFM",3.62283426688532e-10,0,0,"AFM50","2050"
"RCP2.6_SFM",3.88086554952742e-10,0,0,"AFM50","2050"
"REF_MFM",3.021393188496e-10,0,0,"AFM50","2050"
"REF_SFM",3.46225685960951e-10,0,0,"AFM50","2050"
"RCP2.6_MFM",3.60391475300316e-10,0,0,"AFM75","2050"
"RCP2.6_SFM",4.33985855494871e-10,0,0,"AFM75","2050"
"REF_MFM",3.16355997877443e-10,0,0,"AFM75","2050"
"REF_SFM",3.57953096988336e-10,0,0,"AFM75","2050"
"RCP2.6_MFM",3.85067225992691e-10,0,0,"AFM100","2050"
"RCP2.6_SFM",5.06948963116016e-10,0,0,"AFM100","2050"
"REF_MFM",3.25601861859649e-10,0,0,"AFM100","2050"
"REF_SFM",3.95422459034199e-10,0,0,"AFM100","2050"
"RCP2.6_MFM",4.5353901327863e-10,0,0,"noAFM","2060"
"RCP2.6_SFM",4.60353770326985e-10,0,0,"noAFM","2060"
"REF_MFM",3.68817576033128e-10,0,0,"noAFM","2060"
"REF_SFM",3.72507909006845e-10,0,0,"noAFM","2060"
"RCP2.6_MFM",4.02558857009388e-10,0,0,"AFMfree","2060"
"RCP2.6_SFM",3.9805311967112e-10,0,0,"AFMfree","2060"
"REF_MFM",3.10876997480575e-10,0,0,"AFMfree","2060"
"REF_SFM",3.08247794490182e-10,0,0,"AFMfree","2060"
"RCP2.6_MFM",4.00584391382429e-10,0,0,"AFM25","2060"
"RCP2.6_SFM",4.15364647239865e-10,0,0,"AFM25","2060"
"REF_MFM",3.11936609505566e-10,0,0,"AFM25","2060"
"REF_SFM",3.23046854785311e-10,0,0,"AFM25","2060"
"RCP2.6_MFM",4.18008484561574e-10,0,0,"AFM50","2060"
"RCP2.6_SFM",5.07136806741756e-10,0,0,"AFM50","2060"
"REF_MFM",3.18670734292612e-10,0,0,"AFM50","2060"
"REF_SFM",3.80480137704974e-10,0,0,"AFM50","2060"
"RCP2.6_MFM",4.32099530523679e-10,0,0,"AFM75","2060"
"RCP2.6_SFM",5.72769003050481e-10,0,0,"AFM75","2060"
"REF_MFM",3.38343771640339e-10,0,0,"AFM75","2060"
"REF_SFM",4.15598723849795e-10,0,0,"AFM75","2060"
"RCP2.6_MFM",4.74351387194204e-10,0,0,"AFM100","2060"
"RCP2.6_SFM",6.31412441491549e-10,0,0,"AFM100","2060"
"REF_MFM",3.574767093274e-10,0,0,"AFM100","2060"
"REF_SFM",4.90951834787528e-10,0,0,"AFM100","2060"
"RCP2.6_MFM",5.29283120842236e-10,0,0,"noAFM","2070"
"RCP2.6_SFM",5.35257144483167e-10,0,0,"noAFM","2070"
"REF_MFM",3.92581826971908e-10,0,0,"noAFM","2070"
"REF_SFM",3.97401229378867e-10,0,0,"noAFM","2070"
"RCP2.6_MFM",4.52917603017499e-10,0,0,"AFMfree","2070"
"RCP2.6_SFM",4.47986251707818e-10,0,0,"AFMfree","2070"
"REF_MFM",3.17403784546628e-10,0,0,"AFMfree","2070"
"REF_SFM",3.17081615440894e-10,0,0,"AFMfree","2070"
"RCP2.6_MFM",4.70364074355372e-10,0,0,"AFM25","2070"
"RCP2.6_SFM",5.07430253545028e-10,0,0,"AFM25","2070"
"REF_MFM",3.21539736601433e-10,0,0,"AFM25","2070"
"REF_SFM",3.34885172560865e-10,0,0,"AFM25","2070"
"RCP2.6_MFM",4.95386665736871e-10,0,0,"AFM50","2070"
"RCP2.6_SFM",5.96992450514857e-10,0,0,"AFM50","2070"
"REF_MFM",3.28660158919745e-10,0,0,"AFM50","2070"
"REF_SFM",4.12854420635953e-10,0,0,"AFM50","2070"
"RCP2.6_MFM",5.29344051428844e-10,0,0,"AFM75","2070"
"RCP2.6_SFM",6.68225369887632e-10,0,0,"AFM75","2070"
"REF_MFM",3.57383848255998e-10,0,0,"AFM75","2070"
"REF_SFM",4.71968651547589e-10,0,0,"AFM75","2070"
"RCP2.6_MFM",5.57922010173576e-10,0,0,"AFM100","2070"
"RCP2.6_SFM",7.5057149228326e-10,0,0,"AFM100","2070"
"REF_MFM",3.87671550073332e-10,0,0,"AFM100","2070"
"REF_SFM",5.72973827780329e-10,0,0,"AFM100","2070"
"RCP2.6_MFM",6.36544161099197e-10,0,0,"noAFM","2080"
"RCP2.6_SFM",6.38619545496507e-10,0,0,"noAFM","2080"
"REF_MFM",4.16613390987912e-10,0,0,"noAFM","2080"
"REF_SFM",4.21039055022536e-10,0,0,"noAFM","2080"
"RCP2.6_MFM",5.17477658629245e-10,0,0,"AFMfree","2080"
"RCP2.6_SFM",5.10320519987774e-10,0,0,"AFMfree","2080"
"REF_MFM",3.27442296910229e-10,0,0,"AFMfree","2080"
"REF_SFM",3.26470182598566e-10,0,0,"AFMfree","2080"
"RCP2.6_MFM",5.40584873780081e-10,0,0,"AFM25","2080"
"RCP2.6_SFM",5.81886308205739e-10,0,0,"AFM25","2080"
"REF_MFM",3.32504261193584e-10,0,0,"AFM25","2080"
"REF_SFM",3.50051359367133e-10,0,0,"AFM25","2080"
"RCP2.6_MFM",5.65637650741058e-10,0,0,"AFM50","2080"
"RCP2.6_SFM",6.94206561734442e-10,0,0,"AFM50","2080"
"REF_MFM",3.40910875225314e-10,0,0,"AFM50","2080"
"REF_SFM",4.51200069335809e-10,0,0,"AFM50","2080"
"RCP2.6_MFM",6.12010731600138e-10,0,0,"AFM75","2080"
"RCP2.6_SFM",7.64234562344433e-10,0,0,"AFM75","2080"
"REF_MFM",3.72489117100972e-10,0,0,"AFM75","2080"
"REF_SFM",5.22606179061414e-10,0,0,"AFM75","2080"
"RCP2.6_MFM",6.4794013096061e-10,0,0,"AFM100","2080"
"RCP2.6_SFM",8.5344098763473e-10,0,0,"AFM100","2080"
"REF_MFM",4.1172198909371e-10,0,0,"AFM100","2080"
"REF_SFM",6.42274695949096e-10,0,0,"AFM100","2080"
"RCP2.6_MFM",7.2092058296541e-10,0,0,"noAFM","2090"
"RCP2.6_SFM",7.22130445287206e-10,0,0,"noAFM","2090"
"REF_MFM",4.33187547479143e-10,0,0,"noAFM","2090"
"REF_SFM",4.37317647220124e-10,0,0,"noAFM","2090"
"RCP2.6_MFM",6.11603049180565e-10,0,0,"AFMfree","2090"
"RCP2.6_SFM",6.06161487284513e-10,0,0,"AFMfree","2090"
"REF_MFM",3.37140915469013e-10,0,0,"AFMfree","2090"
"REF_SFM",3.34380786686848e-10,0,0,"AFMfree","2090"
"RCP2.6_MFM",6.23480733563346e-10,0,0,"AFM25","2090"
"RCP2.6_SFM",6.69041871718933e-10,0,0,"AFM25","2090"
"REF_MFM",3.42946573016705e-10,0,0,"AFM25","2090"
"REF_SFM",3.6389574838797e-10,0,0,"AFM25","2090"
"RCP2.6_MFM",6.50264621941948e-10,0,0,"AFM50","2090"
"RCP2.6_SFM",8.06494193747603e-10,0,0,"AFM50","2090"
"REF_MFM",3.57320782451317e-10,0,0,"AFM50","2090"
"REF_SFM",4.73982520072511e-10,0,0,"AFM50","2090"
"RCP2.6_MFM",7.0388795906609e-10,0,0,"AFM75","2090"
"RCP2.6_SFM",8.87723613250265e-10,0,0,"AFM75","2090"
"REF_MFM",3.87347099516145e-10,0,0,"AFM75","2090"
"REF_SFM",5.64217869309657e-10,0,0,"AFM75","2090"
"RCP2.6_MFM",7.42763397947475e-10,0,0,"AFM100","2090"
"RCP2.6_SFM",9.87221811411215e-10,0,0,"AFM100","2090"
"REF_MFM",4.29347304347756e-10,0,0,"AFM100","2090"
"REF_SFM",6.98293321669136e-10,0,0,"AFM100","2090"
"RCP2.6_MFM",8.13063746193474e-10,0,0,"noAFM","2100"
"RCP2.6_SFM",8.15262173829619e-10,0,0,"noAFM","2100"
"REF_MFM",4.4859769516878e-10,0,0,"noAFM","2100"
"REF_SFM",4.54072697898995e-10,0,0,"noAFM","2100"
"RCP2.6_MFM",6.9766124859294e-10,0,0,"AFMfree","2100"
"RCP2.6_SFM",6.88822976804624e-10,0,0,"AFMfree","2100"
"REF_MFM",3.50589252043415e-10,0,0,"AFMfree","2100"
"REF_SFM",3.49986918237096e-10,0,0,"AFMfree","2100"
"RCP2.6_MFM",7.15886564472578e-10,0,0,"AFM25","2100"
"RCP2.6_SFM",7.70966584627682e-10,0,0,"AFM25","2100"
"REF_MFM",3.63473743974346e-10,0,0,"AFM25","2100"
"REF_SFM",3.88901887083717e-10,0,0,"AFM25","2100"
"RCP2.6_MFM",7.48404982513216e-10,0,0,"AFM50","2100"
"RCP2.6_SFM",9.25183418229675e-10,0,0,"AFM50","2100"
"REF_MFM",3.77871965592337e-10,0,0,"AFM50","2100"
"REF_SFM",5.03437113841049e-10,0,0,"AFM50","2100"
"RCP2.6_MFM",8.08641807638629e-10,0,0,"AFM75","2100"
"RCP2.6_SFM",1.02357611815225e-09,0,0,"AFM75","2100"
"REF_MFM",4.06793321010627e-10,0,0,"AFM75","2100"
"REF_SFM",6.08823460788782e-10,0,0,"AFM75","2100"
"RCP2.6_MFM",8.51793425944004e-10,0,0,"AFM100","2100"
"RCP2.6_SFM",1.13515371192443e-09,0,0,"AFM100","2100"
"REF_MFM",4.50509755396652e-10,0,0,"AFM100","2100"
"REF_SFM",7.51664241080782e-10,0,0,"AFM100","2100"
