"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",1.9974823070653e-10,0,0,"noAFM","2020"
"RCP2.6_SFM",1.99748226710111e-10,0,0,"noAFM","2020"
"REF_MFM",1.99740814489315e-10,0,0,"noAFM","2020"
"REF_SFM",1.99739249548189e-10,0,0,"noAFM","2020"
"RCP2.6_MFM",2.00228669566579e-10,0,0,"AFMfree","2020"
"RCP2.6_SFM",2.00048112653301e-10,0,0,"AFMfree","2020"
"REF_MFM",1.99989750628698e-10,0,0,"AFMfree","2020"
"REF_SFM",2.0007187235335e-10,0,0,"AFMfree","2020"
"RCP2.6_MFM",2.00234731421556e-10,0,0,"AFM25","2020"
"RCP2.6_SFM",2.00062040087545e-10,0,0,"AFM25","2020"
"REF_MFM",1.9973946941134e-10,0,0,"AFM25","2020"
"REF_SFM",2.00181545593788e-10,0,0,"AFM25","2020"
"RCP2.6_MFM",1.99758618229753e-10,0,0,"AFM50","2020"
"RCP2.6_SFM",2.00075629574444e-10,0,0,"AFM50","2020"
"REF_MFM",2.00171317869379e-10,0,0,"AFM50","2020"
"REF_SFM",2.0007219596143e-10,0,0,"AFM50","2020"
"RCP2.6_MFM",1.99760205640142e-10,0,0,"AFM75","2020"
"RCP2.6_SFM",2.00211281652981e-10,0,0,"AFM75","2020"
"REF_MFM",2.00184117334071e-10,0,0,"AFM75","2020"
"REF_SFM",2.00526516804034e-10,0,0,"AFM75","2020"
"RCP2.6_MFM",1.99755569508747e-10,0,0,"AFM100","2020"
"RCP2.6_SFM",2.0016199813929e-10,0,0,"AFM100","2020"
"REF_MFM",1.99983096726145e-10,0,0,"AFM100","2020"
"REF_SFM",2.00154381983178e-10,0,0,"AFM100","2020"
"RCP2.6_MFM",2.02627189932679e-10,0,0,"noAFM","2030"
"RCP2.6_SFM",2.02628015469672e-10,0,0,"noAFM","2030"
"REF_MFM",1.99880841683501e-10,0,0,"noAFM","2030"
"REF_SFM",1.99871196943977e-10,0,0,"noAFM","2030"
"RCP2.6_MFM",2.01695079397749e-10,0,0,"AFMfree","2030"
"RCP2.6_SFM",1.99037985880363e-10,0,0,"AFMfree","2030"
"REF_MFM",1.98780187853757e-10,0,0,"AFMfree","2030"
