"Scenario","Ecoregion","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","AA0101",2100,0,0,0,NA,1.5340488275e-06,2.89808505e-07,3.7873120282875e-06,NA,0,0,0,0,0,0,0,0,0,0,0,2.01157325e-07,0,0,0,0,0,1.57363844466451e-08,0,4.72581608563256e-08
"RCP_MFM_AF0","AA0102",2100,0,0,0,0,2.93547029892124e-05,9.2987951555e-06,1.74420760406739e-06,1.382585065855e-06,0,0,0,0,1.335057227e-06,0,0,0,0,0,0,7.72911851425e-06,0,0,0,0,0,2.06954937155802e-06,0,8.39986670447683e-06
"RCP_MFM_AF0","AA0103",2100,0,0,0,0,2.78018897711053e-07,1.45957668075e-06,4.52172663493707e-08,1.3306081838e-05,0,0,0,0,2.11547766e-07,0,0,0,0,0,0,4.5605988e-08,9.29516145000001e-08,0,0,0,0,4.45460291068052e-06,0,1.42948661336613e-05
"RCP_MFM_AF0","AA0104",2100,0,0,0,0,4.89228738893732e-08,4.806828539e-06,1.40565274617859e-23,8.18826829805e-06,0,0,0,0,0,0,0,0,0,0,0,2.97171875e-07,0,0,0,0,0,7.93803129337079e-06,0,3.17296604557828e-05
"RCP_MFM_AF0","AA0105",2100,0,0,0,0,1.37002185329035e-05,3.48183880975e-05,1.78392972862609e-05,4.2323014307825e-05,0,0,0,0,9.65039740999999e-06,0,0,0,0,0,0,1.3272412216e-05,1.633113698e-06,0,0,0,0,0.000157488883850008,0,0.000490584266899968
"RCP_MFM_AF0","AA0106",2100,0,0,0,0,9.05425148196233e-08,3.6609388765e-06,1.0148848643555e-06,3.26214549937433e-05,0,0,0,0,1.038684505e-06,0,0,0,0,0,0,1.85923931e-07,0,0,0,0,0,1.83027973116133e-05,0,6.41326995450576e-05
"RCP_MFM_AF0","AA0107",2100,0,0,0,0,1.713498462e-06,2.28538957375e-06,6.66035068735e-06,0,0,0,0,0,1.37924885e-08,0,0,0,0,0,0,2.66421254475e-06,0,0,0,0,0,2.07409668730539e-05,0,6.97471533749924e-05
"RCP_MFM_AF0","AA0108",2100,0,0,0,0,1.03707386702604e-07,5.764723825e-07,1.39776990884348e-07,1.4550556904135e-06,0,0,0,0,1.890142e-07,0,0,0,0,0,0,2.89306000000001e-08,8.30475e-08,0,0,0,0,5.48965778522508e-07,0,3.12310919700714e-06
"RCP_MFM_AF0","AA0109",2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCP_MFM_AF0","AA0110",2100,0,0,0,NA,6.566e-08,1.22808e-07,6.34548914325e-07,NA,0,0,0,0,0,0,0,0,0,0,0,2.98845e-08,0,0,0,0,0,1.12092032494063e-06,0,3.25104511188272e-06
"RCP_MFM_AF0","AA0111",2100,0,0,0,0,1.845629055e-06,4.211242595e-06,1.44417530957875e-05,1.405497324375e-05,0,0,0,0,1.75210988e-07,0,0,0,0,0,0,1.120478451e-06,0,0,0,0,0,6.55731796899017e-05,0,0.000219869476608703
"RCP_MFM_AF0","AA0112",2100,0,0,0,NA,6.2935407e-07,2.105554695e-06,1.07670762150975e-05,NA,0,0,0,0,1.4322e-08,0,0,0,0,0,0,5.1653679e-07,0,0,0,0,0,2.87731494885748e-05,0,9.09370008316774e-05
