"Group","Scenario","PDFx100","lower95","upper95"
"RCP2.6_MFM","noAFM",10.7409447303704,0,0
"RCP2.6_SFM","noAFM",10.7413143771215,0,0
"REF_MFM","noAFM",12.3657551665641,0,0
"REF_SFM","noAFM",12.3660567113182,0,0
"RCP2.6_MFM","AFMfree",10.7240544515791,0,0
"RCP2.6_SFM","AFMfree",10.7237166942805,0,0
"REF_MFM","AFMfree",12.3491430698577,0,0
"REF_SFM","AFMfree",12.3505242794884,0,0
"RCP2.6_MFM","AFM25",10.72274499369,0,0
"RCP2.6_SFM","AFM25",10.7287926206893,0,0
"REF_MFM","AFM25",12.3506079805633,0,0
"REF_SFM","AFM25",12.3556201751758,0,0
"RCP2.6_MFM","AFM50",10.7238370159283,0,0
"RCP2.6_SFM","AFM50",10.7457437319008,0,0
"REF_MFM","AFM50",12.3514615673616,0,0
"REF_SFM","AFM50",12.3720629284562,0,0
"RCP2.6_MFM","AFM75",10.7303289372565,0,0
"RCP2.6_SFM","AFM75",10.7520655062946,0,0
"REF_MFM","AFM75",12.3566074945578,0,0
"REF_SFM","AFM75",12.3820413357812,0,0
"RCP2.6_MFM","AFM100",10.7338593116818,0,0
"RCP2.6_SFM","AFM100",10.7654738791961,0,0
"REF_MFM","AFM100",12.3618658522506,0,0
"REF_SFM","AFM100",12.4002830285127,0,0
