"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.0253872419266115,0,0,"noAFM","2020"
"RCP2.6_SFM",0.0253872411669243,0,0,"noAFM","2020"
"REF_MFM",0.02584274242253,0,0,"noAFM","2020"
"REF_SFM",0.0258422578563021,0,0,"noAFM","2020"
"RCP2.6_MFM",0.02554251387936,0,0,"AFMfree","2020"
"RCP2.6_SFM",0.0255250192857332,0,0,"AFMfree","2020"
"REF_MFM",0.0259219803659977,0,0,"AFMfree","2020"
"REF_SFM",0.0260921079712267,0,0,"AFMfree","2020"
"RCP2.6_MFM",0.0255442733516191,0,0,"AFM25","2020"
"RCP2.6_SFM",0.0252868215888317,0,0,"AFM25","2020"
"REF_MFM",0.0258423289692845,0,0,"AFM25","2020"
"REF_SFM",0.0258197672792354,0,0,"AFM25","2020"
"RCP2.6_MFM",0.0253905852622781,0,0,"AFM50","2020"
"RCP2.6_SFM",0.0249642511122705,0,0,"AFM50","2020"
"REF_MFM",0.0259839955713145,0,0,"AFM50","2020"
"REF_SFM",0.0254305931913525,0,0,"AFM50","2020"
"RCP2.6_MFM",0.025391206742492,0,0,"AFM75","2020"
"RCP2.6_SFM",0.0245627511049023,0,0,"AFM75","2020"
"REF_MFM",0.0259867431807353,0,0,"AFM75","2020"
"REF_SFM",0.0251167201458274,0,0,"AFM75","2020"
"RCP2.6_MFM",0.0253904227043039,0,0,"AFM100","2020"
"RCP2.6_SFM",0.0238817534239971,0,0,"AFM100","2020"
"REF_MFM",0.0259208238903667,0,0,"AFM100","2020"
"REF_SFM",0.0243195201537415,0,0,"AFM100","2020"
"RCP2.6_MFM",0.0281798632266909,0,0,"noAFM","2030"
"RCP2.6_SFM",0.0281808459154251,0,0,"noAFM","2030"
"REF_MFM",0.0276083186627268,0,0,"noAFM","2030"
"REF_SFM",0.02761041378097,0,0,"noAFM","2030"
"RCP2.6_MFM",0.0277634354611952,0,0,"AFMfree","2030"
"RCP2.6_SFM",0.0276542094474232,0,0,"AFMfree","2030"
"REF_MFM",0.0271736373946517,0,0,"AFMfree","2030"
"REF_SFM",0.0272940390683893,0,0,"AFMfree","2030"
"RCP2.6_MFM",0.0277078343789891,0,0,"AFM25","2030"
"RCP2.6_SFM",0.0274759563608241,0,0,"AFM25","2030"
"REF_MFM",0.0270015525855551,0,0,"AFM25","2030"
"REF_SFM",0.02699867415229,0,0,"AFM25","2030"
"RCP2.6_MFM",0.0273980109081901,0,0,"AFM50","2030"
"RCP2.6_SFM",0.0271626816644111,0,0,"AFM50","2030"
"REF_MFM",0.0269788256092292,0,0,"AFM50","2030"
"REF_SFM",0.0265874404409893,0,0,"AFM50","2030"
"RCP2.6_MFM",0.0273270760703742,0,0,"AFM75","2030"
"RCP2.6_SFM",0.0268872795415017,0,0,"AFM75","2030"
"REF_MFM",0.0268367836993293,0,0,"AFM75","2030"
"REF_SFM",0.0261834326660989,0,0,"AFM75","2030"
"RCP2.6_MFM",0.0272426727065686,0,0,"AFM100","2030"
"RCP2.6_SFM",0.0261851266348124,0,0,"AFM100","2030"
"REF_MFM",0.026667783572649,0,0,"AFM100","2030"
"REF_SFM",0.0253519653363835,0,0,"AFM100","2030"
"RCP2.6_MFM",0.0302520607825537,0,0,"noAFM","2040"
"RCP2.6_SFM",0.0302576963956279,0,0,"noAFM","2040"
