"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AA0101",0.117212809,0.09301750685,0.003764537,0.000920027,0.01845219015,0,0,0,0,0.00075199,0,0,0,0,0,0,5.49368208628339e-06,0.00012439829602091,0.000176666021892806
"RCP_MFM_AF0","AA0102",0.469712153731177,0.0287272323215135,0.122823025059466,0.050674633,0.0177980367761979,0.004158150574,0,0,0,0.053829538,0,0,0.001628087,0,0.004204379,0,0.0947807161428576,0.0377374987094359,0.0533508571477065
"RCP_MFM_AF0","AA0103",0.197998241358087,0.000467349657206824,0.000777675238352595,0.005951383,0.000506636037527963,0.023760860425,0,0,0,0.00102897,0,0,0.000170622,0,0.000440615,0,0.0613620805011052,0.0428928653677466,0.0606391841311482
"RCP_MFM_AF0","AA0104",0.835827245665996,1.99340089900155e-19,0.000296502265996201,0.037774684,2.07476420100161e-19,0.0343683874,0,0,0,0.0025025,0,0,0,0,0,0,0.304687286239468,0.189000745080257,0.267197140680276
"RCP_MFM_AF0","AA0105",14.9628901925982,2.31094638338307,0.0885312990817675,0.32616757,0.169494511033358,0.2057011631,0,0,0,0.1852813485,0,0,0.016694711,0,0.0446631795,0,3.73596067323735,3.25875661936901,4.62069273439364
"RCP_MFM_AF0","AA0106",2.34081628997913,0.43739114814346,0.000638747899962069,0.033509738,0.0166374567927131,0.160894969143,0,0,0,0.006882998,0,0,0.001952509,0,0.005042167,0,0.594927496050147,0.448656812308144,0.634282247641709
"RCP_MFM_AF0","AA0107",1.541153879,0.02530651942,0.010577151,0.018618245,0.06195675058,0,0,0,0,0.0233787615,0,0,1.46e-05,0,5.96145e-05,0,0.360912144189618,0.42985927971038,0.610470813100002
"RCP_MFM_AF0","AA0108",0.102719846655944,0.000983374540001995,0.000729050170141329,0.004705897,0.00103730605480036,0.005855354891,0,0,0,0.0020469015,0,0,0.000359014,0,0.0009271205,0,0.0329722854543066,0.0220005603287815,0.0311029822169119
"RCP_MFM_AF0","AA0110",0.016467605,0.00153374753,9.38e-05,0.0002064,0.00159634947,0,0,0,0,6.87e-05,0,0,0,0,0,0,0.00023240433932121,0.00526253673681048,0.00747366692386831
"RCP_MFM_AF0","AA0111",2.74506303638,0.09322261123,0.007309422,0.02298086,0.09708741577,0.04497591438,0,0,0,0.0065332415,0,0,0.000114635,0,0.0004684055,0,0.444383965579686,0.837954078516495,1.19003248690382
